,broker_male,broker_female,tuple,average_male,average_female,female-male
0,0.41980755,0.28662217,"('unsociable', 'sociable')",0.4198076,0.2866222,-0.1331854
1,1.4055575,1.2555097,"('unfriendly', 'friendly')",1.4055575,1.2555097,-0.1500478
2,0.47937453,0.53077644,"('unlikable', 'likable')",0.4793745,0.5307764,0.0514019
3,-0.0035832357,0.09937316,"('repellent', 'pleasant')",-0.0035832,0.0993732,0.1029564
4,-7.730649,-7.8042755,"('disliked', 'liked')",-7.730649,-7.8042755,-0.0736265
5,-0.6156304,-0.7176763,"('distant', 'outgoing')",-0.6156304,-0.7176763,-0.1020459
6,0.11232859,0.015783466,"('distant', 'open')",0.1123286,0.0157835,-0.0965451
7,0.99028313,1.0624094,"('insensitive', 'sensitive')",0.9902831,1.0624094,0.0721263
8,1.4000103,1.2335448,"('unaffectionate', 'affectionate')",1.4000103,1.2335448,-0.1664655
9,2.0936487,2.078713,"('unaffectionate', 'caring')",2.0936487,2.0787129,-0.0149358
10,0.746743,0.8027169,"('unsympathetic', 'sympathetic')",0.746743,0.8027169,0.0559739
11,2.29334,2.386057,"('unhelpful', 'helpful')",2.29334,2.3860569,0.0927169
12,-1.418881,-1.4290184,"('unsupportive', 'supportive')",-1.4188811,-1.4290184,-0.0101373
13,0.088051535,0.0672011,"('impolite', 'polite')",0.0880515,0.0672011,-0.0208504
14,0.15426238,0.075239144,"('antisocial', 'social')",0.1542624,0.0752391,-0.0790233
15,0.1437004,0.0315755,"('boring', 'funny')",0.1437004,0.0315755,-0.1121249
16,-0.35589117,-0.34345406,"('unpopular', 'popular')",-0.3558912,-0.3434541,0.0124371
17,0.11312973,0.098958485,"('nasty', 'nice')",0.1131297,0.0989585,-0.0141712
18,-0.5466447,-0.55344886,"('disagreeable', 'welcoming')",-0.5466447,-0.5534489,-0.0068042
19,-0.6395328,-0.6285555,"('inhospitable', 'hospitable')",-0.6395328,-0.6285555,0.0109773
20,0.755375,0.75694054,"('rough', 'thoughtful')",0.755375,0.7569405,0.0015655
21,-0.37305543,-0.2100599,"('immoral', 'moral')",-0.3730554,-0.2100599,0.1629955
22,-0.57356966,-0.58108497,"('untrustworthy', 'trustworthy')",-0.5735697,-0.581085,-0.0075153
23,6.8851485,6.91696,"('insincere', 'sincere')",6.8851485,6.9169598,0.0318113
24,1.3293804,1.2310529,"('dishonest', 'honest')",1.3293804,1.2310529,-0.0983275
25,0.6697399,0.5657803,"('egoistic', 'altruistic')",0.6697399,0.5657803,-0.1039596
26,1.5670266,1.3521621,"('hardhearted', 'benevolent')",1.5670266,1.3521621,-0.2148645
27,1.4449693,1.2400899,"('hardhearted', 'softhearted')",1.4449693,1.2400899,-0.2048794
28,1.5842918,1.5581129,"('disloyal', 'loyal')",1.5842918,1.5581129,-0.0261789
29,-0.5133166,-0.6364452,"('unfair', 'fair')",-0.5133166,-0.6364452,-0.1231286
30,1.0552262,1.0937513,"('intolerant', 'tolerant')",1.0552262,1.0937513,0.0385251
31,-1.5689976,-1.6679528,"('evil', 'good')",-1.5689976,-1.6679528,-0.0989552
32,1.5549173,1.4882973,"('unkind', 'kind')",1.5549173,1.4882973,-0.06662
33,-0.2005721,-0.2651728,"('wrong', 'right')",-0.2005721,-0.2651728,-0.0646007
34,5.1762486,5.2916346,"('mean', 'honorable')",5.1762486,5.2916346,0.115386
35,-0.68733907,-0.9148114,"('corrupt', 'incorrupt')",-0.6873391,-0.9148114,-0.2274723
36,-0.22675349,-0.41827363,"('hostile', 'amicable')",-0.2267535,-0.4182736,-0.1915201
37,0.6126989,0.61263764,"('fake', 'genuine')",0.6126989,0.6126376,-6.13e-05
38,0.553177,0.5849873,"('untruthful', 'truthful')",0.553177,0.5849873,0.0318103
39,0.29289687,0.30957603,"('exploitative', 'cooperative')",0.2928969,0.309576,0.0166791
40,-2.293431,-2.4585555,"('stingy', 'generous')",-2.293431,-2.4585555,-0.1651245
41,0.47758633,0.42439735,"('unforgiving', 'forgiving')",0.4775863,0.4243973,-0.053189
42,-2.7563577,-2.6536543,"('unreliable', 'reliable')",-2.7563577,-2.6536543,0.1027034
43,1.6086053,1.6358929,"('irresponsible', 'responsible')",1.6086053,1.6358929,0.0272876
44,-1.350066,-1.3444026,"('prejudiced', 'unprejudiced')",-1.3500659,-1.3444026,0.0056633
45,0.38253844,0.3537133,"('incompetent', 'competent')",0.3825384,0.3537133,-0.0288251
46,-0.7111549,-0.71654385,"('uncompetitive', 'competitive')",-0.7111549,-0.7165439,-0.005389
47,5.818825,5.8537064,"('stupid', 'smart')",5.8188248,5.8537064,0.0348816
48,0.178967,0.21302567,"('unintelligent', 'intelligent')",0.178967,0.2130257,0.0340587
49,-0.1472461,0.0004695803,"('unable', 'able')",-0.1472461,0.0004696,0.1477157
50,-0.04885183,-0.040595297,"('clumsy', 'skillful')",-0.0488518,-0.0405953,0.0082565
51,-0.28471914,-0.28155524,"('uneducated', 'educated')",-0.2847191,-0.2815552,0.0031639
52,-0.36598572,-0.57183987,"('irrational', 'rational')",-0.3659857,-0.5718399,-0.2058542
53,-0.13642536,-0.17815495,"('uncreative', 'creative')",-0.1364254,-0.1781549,-0.0417295
54,1.0778164,1.0924573,"('incapable', 'capable')",1.0778164,1.0924573,0.0146409
55,0.6291365,0.7271483,"('incompetent', 'clever')",0.6291365,0.7271483,0.0980118
56,0.6101109,0.68481886,"('impractical', 'practical')",0.6101109,0.6848189,0.074708
57,-3.3926358,-3.4334943,"('unimaginative', 'imaginative')",-3.3926358,-3.4334943,-0.0408585
58,0.37773907,0.33519483,"('undiscriminating', 'discriminating')",0.3777391,0.3351948,-0.0425443
59,0.16124864,0.13527846,"('foolish', 'wise')",0.1612486,0.1352785,-0.0259701
60,0.6992562,0.9099049,"('inefficient', 'efficient')",0.6992562,0.9099049,0.2106487
61,0.69353235,0.5636463,"('illogical', 'logical')",0.6935323,0.5636463,-0.129886
62,0.44896558,0.58331627,"('incompetent', 'brilliant')",0.4489656,0.5833163,0.1343507
63,0.30533502,0.3555971,"('unperceptive', 'insightful')",0.305335,0.3555971,0.0502621
64,-6.7914805,-6.6750374,"('shy', 'confident')",-6.7914805,-6.6750374,0.1164431
65,0.33730477,0.44295052,"('insecure', 'secure')",0.3373048,0.4429505,0.1056457
66,-0.37447473,-0.5216285,"('inactive', 'active')",-0.3744747,-0.5216285,-0.1471538
67,-0.13694353,-0.035178006,"('doubtful', 'determined')",-0.1369435,-0.035178,0.1017655
68,-1.117467,-1.0610458,"('dependent', 'independent')",-1.117467,-1.0610458,0.0564212
69,-1.5798076,-1.6331433,"('lazy', 'industrious')",-1.5798076,-1.6331433,-0.0533357
70,0.76994026,0.7906739,"('lethargic', 'energetic')",0.7699403,0.7906739,0.0207336
71,0.93684137,0.92380714,"('diffident', 'self-confident')",0.9368414,0.9238071,-0.0130343
72,0.25740066,0.29583257,"('unambitious', 'ambitious')",0.2574007,0.2958326,0.0384319
73,-3.0176818,-2.9405544,"('helpless', 'self-reliant')",-3.0176818,-2.9405544,0.0771274
74,-0.09400251,-0.1034885,"('undedicated', 'dedicated')",-0.0940025,-0.1034885,-0.009486
75,-1.0366863,-1.0066171,"('meek', 'impulsive')",-1.0366863,-1.0066171,0.0300692
76,-0.0025821999,0.095216,"('anxious', 'daring')",-0.0025822,0.095216,0.0977982
77,-1.0638546,-0.87126136,"('unmotivated', 'motivated')",-1.0638546,-0.8712614,0.1925932
78,-0.65212315,-0.64243245,"('nonresilient', 'resilient')",-0.6521232,-0.6424325,0.0096907
79,-0.35844097,-0.3821184,"('wavering', 'unwavering')",-0.358441,-0.3821184,-0.0236774
80,-0.6005489,-0.5628335,"('dominated', 'dominating')",-0.6005489,-0.5628335,0.0377154
81,-1.0434296,-0.9210838,"('submissive', 'aggressive')",-1.0434296,-0.9210838,0.1223458
82,5.992595,6.040714,"('poor', 'rich')",5.9925952,6.0407138,0.0481186
83,-0.26162416,-0.28643188,"('powerless', 'powerful')",-0.2616242,-0.2864319,-0.0248077
84,0.41764054,0.42581123,"('inferior', 'superior')",0.4176405,0.4258112,0.0081707
85,-0.43477184,-0.5406854,"('insignificant', 'prestigious')",-0.4347718,-0.5406854,-0.1059136
86,0.052543953,-0.046815917,"('uninfluential', 'influential')",0.052544,-0.0468159,-0.0993599
87,-0.106984116,-0.026991993,"('unsuccessful', 'successful')",-0.1069841,-0.026992,0.0799921
88,-0.2940246,-0.23401524,"('low', 'eminent')",-0.2940246,-0.2340152,0.0600094
