,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.6858535,-0.7228002,"('unsociable', 'sociable')",-0.39832422,-0.3787842,-0.50946486,-0.60660416,-0.5312142,-0.5693962,-0.038182
1,-0.11256308,-0.15139122,"('unfriendly', 'friendly')",0.454868,0.38725412,0.7732418,0.5464142,0.3718489,0.260759,-0.1110899
2,1.4240407,1.4888728,"('unlikable', 'likable')",0.9669037,1.1040338,1.1865658,1.2476419,1.1925035,1.2801828,0.0876793
3,-0.102085546,-0.062133767,"('repellent', 'pleasant')",-0.37943524,-0.16551231,0.85170275,0.91521245,0.123394,0.2291888,0.1057948
4,-0.7513069,-0.8311225,"('disliked', 'liked')",-0.97351104,-1.1038932,-5.9026294,-6.186214,-2.5424824,-2.7070764,-0.164594
5,-0.6851454,-0.6550379,"('distant', 'outgoing')",-0.20379956,-0.21058059,-0.9184178,-0.79711455,-0.6024543,-0.5542444,0.0482099
6,-0.6423472,-0.5945466,"('distant', 'open')",-0.5533346,-0.55721927,-0.9150185,-0.82109785,-0.7035668,-0.6576212,0.0459456
7,0.5108652,0.5308294,"('insensitive', 'sensitive')",0.33377835,0.58457476,0.0572204,0.042643797,0.3006213,0.386016,0.0853947
8,-0.14375539,-0.1902193,"('unaffectionate', 'affectionate')",-0.12188812,-0.29050165,-0.048770472,-0.12041974,-0.1048047,-0.2003802,-0.0955755
9,0.38524818,0.3495864,"('unaffectionate', 'caring')",-0.09966479,-0.16632645,0.62043333,0.5641705,0.3020056,0.2491435,-0.0528621
10,0.11502083,0.15292056,"('unsympathetic', 'sympathetic')",-1.2926484,-1.1258713,-0.36463782,-0.45257413,-0.5140885,-0.475175,0.0389135
11,-0.14558761,-0.110099405,"('unhelpful', 'helpful')",0.14911741,0.34904438,2.0877492,2.0776238,0.697093,0.7721896,0.0750966
12,0.74886906,0.8478539,"('unsupportive', 'supportive')",-0.3612847,-0.15577324,-1.9848083,-1.9977202,-0.532408,-0.4352132,0.0971948
13,-0.14200349,-0.14824343,"('impolite', 'polite')",-0.3287118,-0.20170164,-0.9000879,-0.87147385,-0.4569344,-0.4071396,0.0497948
14,-0.030601416,0.011248659,"('antisocial', 'social')",0.8313498,0.93278426,0.08148114,-0.004629681,0.2940765,0.3131344,0.0190579
15,0.5916086,0.56743723,"('boring', 'funny')",0.67816544,0.5669252,-0.29414007,-0.30505225,0.3252113,0.2764367,-0.0487746
16,-0.9747415,-1.0455017,"('unpopular', 'popular')",-0.7346154,-0.74251837,0.0861835,0.054333434,-0.5410578,-0.5778956,-0.0368378
17,-0.27703425,-0.14712068,"('nasty', 'nice')",-1.191257,-1.1047484,-0.9066365,-0.78035057,-0.7916426,-0.6774065,0.1142361
18,0.2504615,0.29555804,"('disagreeable', 'welcoming')",0.11735814,0.16755931,-0.6460671,-0.5998305,-0.0927491,-0.045571,0.0471781
19,0.066330284,0.13312241,"('inhospitable', 'hospitable')",-0.4262821,-0.42485625,-0.79880846,-0.67216814,-0.3862534,-0.3213007,0.0649527
20,-0.23944245,-0.18791871,"('rough', 'thoughtful')",0.27714115,0.4385735,0.7610246,0.8010493,0.2662411,0.3505681,0.084327
21,0.622661,0.6105527,"('immoral', 'moral')",-0.035064615,0.111408025,-0.32352418,-0.28145373,0.0880241,0.1468357,0.0588116
22,0.15507743,0.13919526,"('untrustworthy', 'trustworthy')",0.49074957,0.56124365,-0.80462307,-0.7907193,-0.052932,-0.0300935,0.0228385
23,1.0131302,0.99770194,"('insincere', 'sincere')",0.31842446,0.45935684,5.0951257,5.0555425,2.1422269,2.1708671,0.0286402
24,0.88346654,0.8628411,"('dishonest', 'honest')",-0.12061754,-0.047245853,0.6044148,0.5336193,0.4557546,0.4497382,-0.0060164
25,0.6629954,0.63566923,"('egoistic', 'altruistic')",-0.096616566,-0.1260275,0.8453556,0.782742,0.4705781,0.4307946,-0.0397835
26,0.187991,0.10752505,"('hardhearted', 'benevolent')",0.30895552,0.16650626,1.754656,1.4965532,0.7505341,0.5901948,-0.1603393
27,-0.49205762,-0.3864253,"('hardhearted', 'softhearted')",-0.66658723,-0.55088836,0.23365816,0.31622028,-0.3083289,-0.2070311,0.1012978
28,0.7982273,0.63398796,"('disloyal', 'loyal')",0.1688131,0.12554684,1.2040787,0.95596313,0.7237064,0.5718327,-0.1518737
29,0.0076969564,0.08051666,"('unfair', 'fair')",-0.33879554,-0.36314613,-0.42957926,-0.49781638,-0.2535593,-0.2601486,-0.0065893
30,0.25781998,0.26254582,"('intolerant', 'tolerant')",1.0515051,1.1615118,0.6370859,0.59047884,0.6488037,0.6715121,0.0227084
31,-0.9596135,-0.938691,"('evil', 'good')",-0.98906165,-1.0681461,-1.5571408,-1.5419036,-1.1686053,-1.1829136,-0.0143083
32,0.39774293,0.26631626,"('unkind', 'kind')",-0.25423917,-0.25141537,0.8356588,0.53403074,0.3263875,0.1829772,-0.1434103
33,0.69817805,0.59819204,"('wrong', 'right')",0.7863752,0.7492728,-0.9483318,-0.9625573,0.1787405,0.1283025,-0.050438
34,0.35090467,0.54417485,"('mean', 'honorable')",-0.26344144,-0.039499104,4.70578,5.103791,1.5977478,1.869489,0.2717412
35,-1.1417457,-1.2959473,"('corrupt', 'incorrupt')",-1.1123312,-1.3665887,-1.0971199,-1.05926,-1.1170656,-1.2405987,-0.1235331
36,-1.0921726,-1.1999412,"('hostile', 'amicable')",-0.6780233,-0.87233245,-0.73556167,-0.7614956,-0.8352525,-0.9445898,-0.1093373
37,0.8084518,0.84869474,"('fake', 'genuine')",-0.6359721,-0.58963406,-0.005615066,0.018944504,0.0556215,0.0926684,0.0370469
38,0.006169632,-0.010598756,"('untruthful', 'truthful')",-0.52828777,-0.4650494,-0.09389405,-0.11038514,-0.2053374,-0.1953444,0.009993
39,2.200668,2.319162,"('exploitative', 'cooperative')",0.9995684,1.0155491,0.10909721,0.22875066,1.1031113,1.1878206,0.0847093
40,1.0761712,1.0059925,"('stingy', 'generous')",-0.22793175,-0.23849542,-2.2387452,-2.3815897,-0.4635019,-0.5380309,-0.074529
41,0.3348722,0.33835822,"('unforgiving', 'forgiving')",-0.78799653,-0.691069,-0.070990644,-0.07864196,-0.174705,-0.1437842,0.0309208
42,1.2424769,1.3625474,"('unreliable', 'reliable')",-0.072288156,0.1323679,-1.9977955,-1.928621,-0.2758689,-0.1445686,0.1313003
43,-0.008486703,0.12337594,"('irresponsible', 'responsible')",-0.20254914,0.050750967,0.40924144,0.44592968,0.0660685,0.2066855,0.140617
44,0.10293236,0.18541068,"('prejudiced', 'unprejudiced')",-0.58617276,-0.5366495,-1.0931839,-1.0455362,-0.5254747,-0.4655917,0.059883
45,-0.24857089,-0.1885047,"('incompetent', 'competent')",-0.88210386,-0.6386197,-0.057836168,-0.11173554,-0.3961703,-0.3129533,0.083217
46,-0.14733243,-0.13181844,"('uncompetitive', 'competitive')",-0.04972911,0.27036458,-0.20583859,-0.18681462,-0.1343,-0.0160895,0.1182105
47,-0.18800826,-0.12280885,"('stupid', 'smart')",0.6220927,0.74593174,4.661256,4.8891706,1.6984468,1.8374311,0.1389843
48,0.3550412,0.40288782,"('unintelligent', 'intelligent')",0.3478318,0.45581725,0.4184541,0.3979813,0.3737757,0.4188954,0.0451197
49,-0.8116033,-0.6706356,"('unable', 'able')",0.11789598,0.30726364,-0.5471322,-0.36725035,-0.4136132,-0.2435408,0.1700724
50,-0.28762808,-0.3274806,"('clumsy', 'skillful')",-0.09062642,-0.03254912,0.105745174,0.09043751,-0.0908364,-0.0898641,0.0009723
51,0.2243823,0.1363944,"('uneducated', 'educated')",-0.2224948,-0.19737913,0.46364918,0.24555498,0.1551789,0.0615234,-0.0936555
52,0.3872261,0.2646216,"('irrational', 'rational')",0.35444123,0.02059275,-0.11958428,-0.3095621,0.207361,-0.0081159,-0.2154769
53,0.2901777,0.30897844,"('uncreative', 'creative')",1.1719235,1.2980785,0.6681358,0.55786765,0.710079,0.7216415,0.0115625
54,-0.20130676,-0.28224796,"('incapable', 'capable')",0.24979931,0.20894378,0.32737306,0.2717387,0.1252885,0.0661448,-0.0591437
55,-0.045304537,0.033682384,"('incompetent', 'clever')",-0.19351582,0.07755634,0.36475316,0.34988874,0.0419776,0.1537092,0.1117316
56,0.8678892,0.8835211,"('impractical', 'practical')",1.0118203,1.1570699,0.015227333,-0.01173947,0.6316456,0.6762838,0.0446382
57,-0.6617112,-0.73832124,"('unimaginative', 'imaginative')",0.09098937,0.27119073,-2.3168132,-2.4997075,-0.9625117,-0.988946,-0.0264343
58,0.21975237,0.18067634,"('undiscriminating', 'discriminating')",0.33114225,0.44122806,0.3102364,0.32896796,0.2870437,0.3169574,0.0299137
59,0.061062057,-0.057392363,"('foolish', 'wise')",0.55464214,0.41848943,-0.21581802,-0.26505595,0.1332954,0.0320137,-0.1012817
60,-0.13319238,0.01750059,"('inefficient', 'efficient')",0.7799288,1.1485784,0.029782329,0.23549,0.2255063,0.4671897,0.2416834
61,-0.1987727,-0.24332517,"('illogical', 'logical')",1.2918581,1.2715429,0.5177714,0.43007952,0.5369523,0.4860991,-0.0508532
62,0.61027133,0.75068814,"('incompetent', 'brilliant')",0.62916946,0.9669812,0.4705108,0.66182107,0.5699839,0.7931635,0.2231796
