,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63933784,-0.63441503,"('unsociable', 'sociable')",0.60446805,0.71260756,1.7985767,1.7227556,-0.16265407,-0.2809394,0.4002632,0.3800022,-0.020261
1,-1.0253772,-0.9896146,"('unfriendly', 'friendly')",0.95147556,1.0849004,-0.17822646,-0.17728508,2.2385366,2.0365207,0.4966021,0.4886304,-0.0079717
2,0.2510583,0.29038173,"('unlikable', 'likable')",-0.61852986,-0.5562671,1.4445724,1.6127456,0.5257083,0.71277755,0.4007023,0.5149094,0.1142071
3,-1.5359721,-1.3834728,"('repellent', 'pleasant')",-1.7708949,-1.4458938,0.12878972,0.28875488,0.055266816,0.14362802,-0.7807027,-0.5992459,0.1814568
4,0.6138718,0.62621105,"('disliked', 'liked')",0.09290305,0.058270883,-0.8776289,-0.95157164,-6.1317425,-6.241394,-1.5756491,-1.627121,-0.0514719
5,0.5753953,0.56151205,"('distant', 'outgoing')",0.61234784,0.5990158,-1.32439,-1.2749974,-0.0018442906,0.049946688,-0.0346228,-0.0161307,0.0184921
6,0.34470677,0.40206867,"('distant', 'open')",0.029525265,0.07378372,-1.1458755,-1.058252,0.5827586,0.591797,-0.0472212,0.0023493,0.0495705
7,-0.89594525,-0.7949471,"('insensitive', 'sensitive')",-0.086498864,0.14875266,1.0351319,1.1878059,0.49794367,0.5359185,0.1376579,0.2693825,0.1317246
8,-0.61878824,-0.62888086,"('unaffectionate', 'affectionate')",0.6447723,0.6263033,-1.1002918,-1.0322204,0.7688701,0.6370593,-0.0763594,-0.0994347,-0.0230753
9,-0.8227178,-0.8095557,"('unaffectionate', 'caring')",1.0670923,1.0853595,-0.40910435,-0.33558434,1.2407806,1.1764297,0.2690127,0.2791623,0.0101496
10,-2.2952936,-2.213263,"('unsympathetic', 'sympathetic')",-0.61558783,-0.335977,0.8471579,1.0001308,0.13005842,0.051248398,-0.4834163,-0.3744652,0.1089511
11,-0.79780716,-0.7497054,"('unhelpful', 'helpful')",0.5218453,0.61097634,1.2999634,1.4045068,2.3541443,2.4671803,0.8445364,0.9332395,0.0887031
12,-0.3487361,-0.20955664,"('unsupportive', 'supportive')",0.9186347,1.1101573,0.3136158,0.5236389,-1.5467615,-1.4919183,-0.1658118,-0.0169197,0.1488921
13,-0.5913813,-0.577742,"('impolite', 'polite')",0.14916402,0.20586877,1.4648138,1.3738964,-0.32444826,-0.2898938,0.1745371,0.1780324,0.0034953
14,-0.74940914,-0.747534,"('antisocial', 'social')",0.86949265,0.93187445,1.9211781,1.8886887,-0.70814085,-0.73637885,0.3332802,0.3341625,0.0008823
15,0.08191911,-0.023023803,"('boring', 'funny')",0.61491555,0.45675763,0.23416588,0.14413932,-0.017278148,-0.039854378,0.2284306,0.1345047,-0.0939259
16,0.4943381,0.6203617,"('unpopular', 'popular')",-1.0596181,-0.9627622,-1.7853754,-1.6637807,0.2956024,0.27308142,-0.5137632,-0.433275,0.0804882
17,0.1457664,0.191744,"('nasty', 'nice')",-0.9851737,-0.83790135,-0.5014807,-0.4289663,-0.8953377,-0.8310738,-0.5590564,-0.4765494,0.082507
18,-1.2249154,-1.0942141,"('disagreeable', 'welcoming')",-1.6718683,-1.4380208,-0.93631506,-0.72206557,-0.5684635,-0.5216719,-1.1003906,-0.9439931,0.1563975
19,0.35202652,0.42944673,"('inhospitable', 'hospitable')",-1.1204137,-1.0474792,-1.5284042,-1.3782697,-0.17340916,0.0068665165,-0.6175501,-0.4973589,0.1201912
20,-0.19447331,-0.11328924,"('rough', 'thoughtful')",-0.56673676,-0.38841087,0.81183344,0.85408366,1.2647713,1.2140096,0.3288487,0.3915983,0.0627496
21,-1.3987293,-1.2835231,"('immoral', 'moral')",-0.4421482,-0.22604164,1.361465,1.5131171,-0.9247524,-0.85882324,-0.3510413,-0.2138177,0.1372236
22,-0.8446603,-0.83425546,"('untrustworthy', 'trustworthy')",-0.95617354,-0.83194864,1.9139608,1.8925642,-0.9918986,-0.95959246,-0.2196929,-0.1833081,0.0363848
23,-1.1335726,-1.1264337,"('insincere', 'sincere')",0.050063573,0.2938959,1.0499573,1.1114852,5.718705,5.615696,1.4212884,1.4736608,0.0523724
24,-1.4005998,-1.4135654,"('dishonest', 'honest')",0.66329837,0.7400569,1.7617773,1.8452235,1.1534035,1.1142333,0.5444698,0.5714871,0.0270173
25,-0.44259098,-0.32844624,"('egoistic', 'altruistic')",0.49248636,0.47573173,-0.5290234,-0.5699557,1.2133027,1.1174037,0.1835437,0.1736834,-0.0098603
26,-0.23936933,-0.31756714,"('hardhearted', 'benevolent')",1.7264284,1.6653119,1.0181835,0.979073,2.001606,1.7994835,1.1267121,1.0315753,-0.0951368
27,-1.0769647,-0.98811835,"('hardhearted', 'softhearted')",-0.08047274,0.0057344735,0.4127698,0.52890366,1.5304617,1.3606802,0.1964485,0.2268,0.0303515
28,-0.9043739,-0.9071556,"('disloyal', 'loyal')",1.2416126,1.2523288,0.9833405,0.9776955,1.4919276,1.3187317,0.7031267,0.6604001,-0.0427266
29,0.13421568,0.1095421,"('unfair', 'fair')",-0.06778832,-0.08360198,-0.65285164,-0.7197225,-0.16307779,-0.2730481,-0.1873755,-0.2417076,-0.0543321
30,-1.2820375,-1.2313575,"('intolerant', 'tolerant')",-0.010510463,0.1848269,0.49434105,0.617454,0.67934406,0.7691572,-0.0297157,0.0850201,0.1147358
31,-0.07986756,-0.0055514406,"('evil', 'good')",-0.69309664,-0.6443582,-2.1194706,-2.0113704,-1.1277282,-1.2005959,-1.0050408,-0.965469,0.0395718
32,-0.40652323,-0.4005494,"('unkind', 'kind')",1.1943191,1.2262578,0.965416,1.0149918,1.3211457,1.165119,0.7685894,0.7514548,-0.0171346
33,0.46377054,0.45901337,"('wrong', 'right')",0.45337266,0.3518671,-0.30391052,-0.36825058,-0.61217064,-0.6389836,0.0002655,-0.0490884,-0.0493539
34,0.13501464,0.3311631,"('mean', 'honorable')",-0.0925941,0.29534602,1.2229812,1.4003377,5.7262144,5.934643,1.7479041,1.9903724,0.2424683
35,1.0797403,0.96133214,"('corrupt', 'incorrupt')",-0.26461932,-0.44271713,-1.1382748,-1.2690712,0.16575328,-0.07229881,-0.0393501,-0.2056888,-0.1663387
36,0.63147724,0.6596959,"('hostile', 'amicable')",-0.13814175,-0.049368788,-0.9652078,-0.9792121,0.20547827,0.06803394,-0.0665985,-0.0752128,-0.0086143
37,-0.07018324,-0.0635478,"('fake', 'genuine')",0.035032365,0.17279033,0.8400544,0.89548576,0.6425088,0.6171497,0.3618531,0.4054695,0.0436164
38,-0.5910838,-0.50131416,"('untruthful', 'truthful')",-0.023001105,0.125611,-0.13518706,0.014023576,0.4402054,0.4796201,-0.0772666,0.0294851,0.1067517
39,0.5683732,0.6071365,"('exploitative', 'cooperative')",1.5305552,1.519324,2.350156,2.4739637,0.063054755,0.074801475,1.1280347,1.1688064,0.0407717
40,-0.89762545,-0.82919043,"('stingy', 'generous')",-0.7846215,-0.5505238,-0.53956914,-0.45871332,-1.6732862,-1.7834705,-0.9737756,-0.9054745,0.0683011
41,-1.5339363,-1.4190086,"('unforgiving', 'forgiving')",-0.4224054,-0.14413019,-0.10428252,0.039690584,-0.050158348,-0.020842558,-0.5276956,-0.3860727,0.1416229
42,0.65855324,0.8074874,"('unreliable', 'reliable')",-0.1474696,0.00088493153,0.99447405,1.2490287,-2.8227537,-2.6455584,-0.329299,-0.1470393,0.1822597
43,-0.8238998,-0.7239712,"('irresponsible', 'responsible')",0.9057046,1.1020906,1.2199166,1.4154444,1.1146015,1.2111112,0.6040807,0.7511687,0.147088
44,0.42538592,0.38984185,"('prejudiced', 'unprejudiced')",-0.74451816,-0.7152668,-0.26172724,-0.28039142,-1.6394839,-1.5761749,-0.5550858,-0.5454978,0.009588
45,-0.8936537,-0.7914395,"('incompetent', 'competent')",0.078583024,0.46823063,1.3362019,1.4331567,0.09452805,0.04355242,0.1539148,0.2883751,0.1344603
46,-0.4887317,-0.36611477,"('uncompetitive', 'competitive')",-0.563739,-0.21998444,1.6508132,1.7289332,-0.359915,-0.31749249,0.0596069,0.2063354,0.1467285
47,0.6877819,0.8125335,"('stupid', 'smart')",1.7402073,1.8246824,1.2796576,1.3418535,5.4028993,5.5349207,2.2776365,2.3784976,0.1008611
48,-1.9808452,-1.9481237,"('unintelligent', 'intelligent')",-0.76822555,-0.5219343,0.0076319575,0.1025533,0.24649967,0.19672033,-0.6237347,-0.5426961,0.0810386
49,-0.18286462,-0.082020335,"('unable', 'able')",-0.19812815,-0.008298872,-0.082087584,0.043031503,-0.7231947,-0.52059364,-0.2965688,-0.1419703,0.1545985
50,1.1744733,1.2659271,"('clumsy', 'skillful')",-0.33016056,-0.3286339,-0.13311674,-0.009362709,0.47382802,0.3952062,0.296256,0.3307842,0.0345282
51,-0.4582412,-0.4379128,"('uneducated', 'educated')",-0.3334852,-0.32876354,0.78378105,0.7792,0.2206426,0.12167689,0.0531743,0.0335502,-0.0196241
52,0.2572635,0.12247557,"('irrational', 'rational')",-0.36369336,-0.70182264,-1.6776297,-1.7488291,-0.03301636,-0.17030743,-0.454269,-0.6246209,-0.1703519
53,-0.85405636,-0.77150774,"('uncreative', 'creative')",-0.080765955,-0.03230111,-1.4489963,-1.3932987,1.275337,1.2273107,-0.2771204,-0.2424492,0.0346712
54,0.114710934,0.13091397,"('incapable', 'capable')",0.40298265,0.3482746,0.022779278,0.09236421,0.64685667,0.70227426,0.2968324,0.3184568,0.0216244
55,-1.3263291,-1.1870135,"('incompetent', 'clever')",-0.29567942,0.027269013,1.2716107,1.3749425,0.06670895,0.08726745,-0.0709222,0.0756164,0.1465386
56,-0.17904276,-0.14987087,"('impractical', 'practical')",1.5502752,1.6857501,1.7050433,1.739102,0.02966372,0.12094572,0.7764849,0.8489817,0.0724968
57,-1.8645447,-1.8709908,"('unimaginative', 'imaginative')",-1.2035192,-1.1093057,-0.64962244,-0.6037672,-2.4663115,-2.521587,-1.5459995,-1.5264127,0.0195868
58,-1.0250001,-0.9828369,"('undiscriminating', 'discriminating')",-1.0272058,-0.7991075,0.0058990456,0.014708288,0.35187295,0.3506299,-0.4236085,-0.3541515,0.069457
59,0.93518054,0.8584732,"('foolish', 'wise')",0.3115179,0.05877357,-0.3667301,-0.366685,0.4300036,0.43699458,0.327493,0.2468891,-0.0806039
60,-0.5798939,-0.44298905,"('inefficient', 'efficient')",0.9135027,1.175846,2.732808,2.9059207,0.033643246,0.24694969,0.7750151,0.9714319,0.1964168
61,-0.42911467,-0.47290182,"('illogical', 'logical')",0.54774666,0.41882455,0.69815415,0.5372616,0.4779951,0.32352236,0.3236953,0.2016767,-0.1220186
62,-0.7740319,-0.6576824,"('incompetent', 'brilliant')",-0.07044859,0.1916238,0.7266378,0.8430906,-0.0543865,0.14491162,-0.0430573,0.1304859,0.1735432
63,-0.9412562,-0.76676244,"('unperceptive', 'insightful')",0.075218484,0.31862694,1.2794535,1.450342,0.86960727,1.0636886,0.3207558,0.5164738,0.195718
64,-0.3410091,-0.42092243,"('shy', 'confident')",-1.0538785,-1.1557738,1.0604076,1.0564686,-6.5076885,-6.4548125,-1.7105422,-1.74376,-0.0332178
65,-0.88297606,-1.0227904,"('insecure', 'secure')",-0.32196432,-0.43305728,1.8263671,1.7798717,-0.24075949,-0.23240761,0.0951668,0.0229041,-0.0722627
66,0.40699515,0.35961133,"('inactive', 'active')",-0.39238727,-0.5439235,0.3584342,0.3403722,0.89935213,0.81575584,0.3180985,0.242954,-0.0751445
67,0.8889292,0.8661377,"('doubtful', 'determined')",0.67337954,0.55350477,1.5755079,1.6085982,-0.43332657,-0.28198218,0.6761225,0.6865646,0.0104421
68,-1.2157642,-1.2604592,"('dependent', 'independent')",-1.7885752,-1.8095354,0.24330206,0.25330827,-0.7337266,-0.7261421,-0.873691,-0.8857071,-0.0120161
69,1.8064369,1.8215781,"('lazy', 'industrious')",0.3328819,0.16893983,0.24013892,0.13234167,-0.8066404,-0.7733567,0.3932043,0.3373758,-0.0558285
70,-1.3046626,-1.2210252,"('lethargic', 'energetic')",-0.26317403,-0.06130699,1.9543256,2.0623536,0.67497355,0.8451313,0.2653656,0.4062882,0.1409226
71,0.74392503,0.85797375,"('diffident', 'self-confident')",2.0592806,2.2138345,1.089021,1.132393,0.5355822,0.46315697,1.1069522,1.1668396,0.0598874
72,-1.2528733,-1.282935,"('unambitious', 'ambitious')",-0.7345443,-0.85787857,-0.07427391,-0.054522544,-0.82975,-0.8498296,-0.7228604,-0.7612914,-0.038431
73,0.99212575,0.98188305,"('helpless', 'self-reliant')",0.40109307,0.27217737,-0.70384204,-0.7001077,-3.4114301,-3.3289986,-0.6805134,-0.6937615,-0.0132481
74,0.039042667,0.11705245,"('undedicated', 'dedicated')",0.9807253,1.1015632,1.3390803,1.4904215,0.6112503,0.6980592,0.7425246,0.8517741,0.1092495
