,afterlife_male,afterlife_female,tuple,average_male,average_female,female-male
0,-0.13382971,-0.10319029,"('unsociable', 'sociable')",-0.1338297,-0.1031903,0.0306394
1,0.4588115,0.49489328,"('unfriendly', 'friendly')",0.4588115,0.4948933,0.0360818
2,-0.19668545,-0.13369109,"('unlikable', 'likable')",-0.1966854,-0.1336911,0.0629943
3,0.7621411,0.8002902,"('repellent', 'pleasant')",0.7621411,0.8002902,0.0381491
4,-7.075532,-7.2751975,"('disliked', 'liked')",-7.075532,-7.2751975,-0.1996655
5,-0.7918515,-0.76831573,"('distant', 'outgoing')",-0.7918515,-0.7683157,0.0235358
6,-0.21543318,-0.25976208,"('distant', 'open')",-0.2154332,-0.2597621,-0.0443289
7,0.480621,0.59557647,"('insensitive', 'sensitive')",0.480621,0.5955765,0.1149555
8,0.63183415,0.5873547,"('unaffectionate', 'affectionate')",0.6318341,0.5873547,-0.0444794
9,0.8516166,0.91311044,"('unaffectionate', 'caring')",0.8516166,0.9131104,0.0614938
10,1.0858843,1.12517,"('unsympathetic', 'sympathetic')",1.0858843,1.12517,0.0392857
11,1.1763175,1.1991545,"('unhelpful', 'helpful')",1.1763175,1.1991545,0.022837
12,-1.9036461,-1.9259195,"('unsupportive', 'supportive')",-1.9036461,-1.9259195,-0.0222734
13,-0.26534832,-0.20675993,"('impolite', 'polite')",-0.2653483,-0.2067599,0.0585884
14,0.47978005,0.40517402,"('antisocial', 'social')",0.47978,0.405174,-0.074606
15,-0.13073021,-0.20377994,"('boring', 'funny')",-0.1307302,-0.2037799,-0.0730497
16,-0.8477645,-0.8215677,"('unpopular', 'popular')",-0.8477645,-0.8215677,0.0261968
17,-0.24487916,-0.18645123,"('nasty', 'nice')",-0.2448792,-0.1864512,0.058428
18,-0.24283472,-0.26259515,"('disagreeable', 'welcoming')",-0.2428347,-0.2625951,-0.0197604
19,-0.9729924,-1.0093501,"('inhospitable', 'hospitable')",-0.9729924,-1.0093501,-0.0363577
20,0.87392986,0.8480889,"('rough', 'thoughtful')",0.8739299,0.8480889,-0.025841
21,-0.35266966,-0.27414003,"('immoral', 'moral')",-0.3526697,-0.27414,0.0785297
22,-0.20881155,-0.25581342,"('untrustworthy', 'trustworthy')",-0.2088116,-0.2558134,-0.0470018
23,5.620388,5.763016,"('insincere', 'sincere')",5.620388,5.7630162,0.1426282
24,1.2482818,1.1827464,"('dishonest', 'honest')",1.2482818,1.1827464,-0.0655354
25,0.5940033,0.54689,"('egoistic', 'altruistic')",0.5940033,0.54689,-0.0471133
26,0.8154741,0.71209127,"('hardhearted', 'benevolent')",0.8154741,0.7120913,-0.1033828
27,1.5667788,1.4359423,"('hardhearted', 'softhearted')",1.5667788,1.4359423,-0.1308365
28,0.77884495,0.7782548,"('disloyal', 'loyal')",0.778845,0.7782548,-0.0005902
29,-0.71390676,-0.8345903,"('unfair', 'fair')",-0.7139068,-0.8345903,-0.1206835
30,0.9852588,1.0193436,"('intolerant', 'tolerant')",0.9852588,1.0193436,0.0340848
31,-1.4922953,-1.4849855,"('evil', 'good')",-1.4922953,-1.4849855,0.0073098
32,0.7998392,0.7406745,"('unkind', 'kind')",0.7998392,0.7406745,-0.0591647
33,-0.57516086,-0.6259116,"('wrong', 'right')",-0.5751609,-0.6259116,-0.0507507
34,4.145721,4.3217473,"('mean', 'honorable')",4.145721,4.3217473,0.1760263
35,-0.69683105,-0.9310726,"('corrupt', 'incorrupt')",-0.696831,-0.9310726,-0.2342416
36,-0.78817874,-0.84013546,"('hostile', 'amicable')",-0.7881787,-0.8401355,-0.0519568
37,0.74530655,0.7629853,"('fake', 'genuine')",0.7453066,0.7629853,0.0176787
38,-0.6336025,-0.57392263,"('untruthful', 'truthful')",-0.6336025,-0.5739226,0.0596799
39,0.5479465,0.53539574,"('exploitative', 'cooperative')",0.5479465,0.5353957,-0.0125508
40,-1.0927984,-1.2532345,"('stingy', 'generous')",-1.0927984,-1.2532345,-0.1604361
41,0.1742414,0.1569558,"('unforgiving', 'forgiving')",0.1742414,0.1569558,-0.0172856
42,-1.8136072,-1.9054976,"('unreliable', 'reliable')",-1.8136072,-1.9054976,-0.0918904
43,0.68348986,0.7488656,"('irresponsible', 'responsible')",0.6834899,0.7488656,0.0653757
44,-0.4266478,-0.4455367,"('prejudiced', 'unprejudiced')",-0.4266478,-0.4455367,-0.0188889
45,-0.116031274,-0.14173742,"('incompetent', 'competent')",-0.1160313,-0.1417374,-0.0257061
46,-0.40909463,-0.41903424,"('uncompetitive', 'competitive')",-0.4090946,-0.4190342,-0.0099396
47,4.8079634,4.9706106,"('stupid', 'smart')",4.8079634,4.9706106,0.1626472
48,0.00045560487,0.04284899,"('unintelligent', 'intelligent')",0.0004556,0.042849,0.0423934
49,-0.2779046,-0.19296291,"('unable', 'able')",-0.2779046,-0.1929629,0.0849417
50,-0.621813,-0.667734,"('clumsy', 'skillful')",-0.621813,-0.667734,-0.045921
51,0.36976045,0.25242114,"('uneducated', 'educated')",0.3697605,0.2524211,-0.1173394
52,-0.6160525,-0.722803,"('irrational', 'rational')",-0.6160525,-0.722803,-0.1067505
53,-0.64312196,-0.6728683,"('uncreative', 'creative')",-0.643122,-0.6728683,-0.0297463
54,0.59761715,0.64350414,"('incapable', 'capable')",0.5976171,0.6435041,0.045887
55,0.6650875,0.7273112,"('incompetent', 'clever')",0.6650875,0.7273112,0.0622237
56,0.46868685,0.45663068,"('impractical', 'practical')",0.4686868,0.4566307,-0.0120561
57,-2.4313629,-2.4574068,"('unimaginative', 'imaginative')",-2.4313629,-2.4574068,-0.0260439
58,-0.041375473,-0.03438382,"('undiscriminating', 'discriminating')",-0.0413755,-0.0343838,0.0069917
59,-0.30686665,-0.35065007,"('foolish', 'wise')",-0.3068666,-0.3506501,-0.0437835
60,0.4437793,0.6162366,"('inefficient', 'efficient')",0.4437793,0.6162366,0.1724573
61,-0.10505389,-0.17673402,"('illogical', 'logical')",-0.1050539,-0.176734,-0.0716801
62,0.15824021,0.25380933,"('incompetent', 'brilliant')",0.1582402,0.2538093,0.0955691
63,-0.3984453,-0.32240093,"('unperceptive', 'insightful')",-0.3984453,-0.3224009,0.0760444
64,-5.485287,-5.585982,"('shy', 'confident')",-5.4852872,-5.5859818,-0.1006946
65,0.5378807,0.5978759,"('insecure', 'secure')",0.5378807,0.5978759,0.0599952
66,0.08137522,-0.08240828,"('inactive', 'active')",0.0813752,-0.0824083,-0.1637835
67,-0.45387647,-0.4078404,"('doubtful', 'determined')",-0.4538765,-0.4078404,0.0460361
68,-0.7254561,-0.73987174,"('dependent', 'independent')",-0.7254561,-0.7398717,-0.0144156
69,-1.9014609,-1.9422771,"('lazy', 'industrious')",-1.9014609,-1.9422771,-0.0408162
70,1.4385624,1.3975197,"('lethargic', 'energetic')",1.4385624,1.3975197,-0.0410427
71,0.5348737,0.57208407,"('diffident', 'self-confident')",0.5348737,0.5720841,0.0372104
72,0.75445217,0.8808826,"('unambitious', 'ambitious')",0.7544522,0.8808826,0.1264304
73,-2.906112,-2.9043827,"('helpless', 'self-reliant')",-2.906112,-2.9043827,0.0017293
74,0.06811578,-0.06521102,"('undedicated', 'dedicated')",0.0681158,-0.065211,-0.1333268
75,-0.6732311,-0.6393539,"('meek', 'impulsive')",-0.6732311,-0.6393539,0.0338772
76,0.7594436,0.82121515,"('anxious', 'daring')",0.7594436,0.8212152,0.0617716
77,-1.5875294,-1.4010247,"('unmotivated', 'motivated')",-1.5875294,-1.4010247,0.1865047
78,-0.91336006,-0.87902427,"('nonresilient', 'resilient')",-0.9133601,-0.8790243,0.0343358
79,-0.45266116,-0.46458602,"('wavering', 'unwavering')",-0.4526612,-0.464586,-0.0119248
80,-0.20967132,-0.29505792,"('dominated', 'dominating')",-0.2096713,-0.2950579,-0.0853866
81,0.31096023,0.34569758,"('submissive', 'aggressive')",0.3109602,0.3456976,0.0347374
82,5.493395,5.6595335,"('poor', 'rich')",5.4933949,5.6595335,0.1661386
83,-0.091123596,-0.062149696,"('powerless', 'powerful')",-0.0911236,-0.0621497,0.0289739
84,0.48756737,0.5178724,"('inferior', 'superior')",0.4875674,0.5178724,0.030305
85,-0.74630475,-0.83573306,"('insignificant', 'prestigious')",-0.7463048,-0.8357331,-0.0894283
86,0.18266928,0.13357341,"('uninfluential', 'influential')",0.1826693,0.1335734,-0.0490959
87,-0.9940086,-0.9197316,"('unsuccessful', 'successful')",-0.9940086,-0.9197316,0.074277
88,0.15187746,0.12226594,"('low', 'eminent')",0.1518775,0.1222659,-0.0296116
