,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.4287956,3.4859166,"('unsociable', 'sociable')",0.02535268,-0.08817096,0.2690726,0.2042645,1.0242203,0.9743054,0.031117056,-0.10569084,0.9557117,0.8941249,-0.0615868
1,-1.6644999,-1.4498929,"('unfriendly', 'friendly')",-1.8404424,-1.9605024,1.2833889,1.234916,0.1772592,0.03737458,1.5860542,1.4779373,-0.091648,-0.1320335,-0.0403855
2,0.6656274,0.7865088,"('unlikable', 'likable')",1.1280295,1.1728028,0.44813487,0.5553962,0.8269123,0.96295685,0.34275654,0.5085884,0.6822921,0.7972506,0.1149585
3,2.375329,2.3993433,"('repellent', 'pleasant')",0.99241036,1.0038462,-0.3599518,-0.20223351,0.6183119,0.7306806,0.99258626,0.9716664,0.9237371,0.9806605,0.0569234
4,-4.300385,-4.207656,"('disliked', 'liked')",-0.023901355,-0.104539126,0.45026106,0.3133999,0.37154096,0.32483327,-5.9286995,-5.917679,-1.8862368,-1.9183281,-0.0320913
5,-4.1615586,-4.035933,"('distant', 'outgoing')",-0.8533699,-0.77685803,0.8155633,0.7290573,-0.5289913,-0.58554935,-0.45450985,-0.32609397,-1.0365732,-0.9990754,0.0374978
6,-4.3487434,-4.267998,"('distant', 'open')",-1.3929663,-1.2900851,0.55858326,0.5035391,-1.0359226,-1.1219616,0.069806956,0.16956198,-1.2298484,-1.2013888,0.0284596
7,4.699076,4.840711,"('insensitive', 'sensitive')",0.43330187,0.44148692,0.6597984,0.823119,0.7222218,0.7586456,1.6864537,1.5761708,1.6401703,1.6880266,0.0478563
8,-1.9562842,-1.9019585,"('unaffectionate', 'affectionate')",-1.5595421,-1.6678617,0.9707786,0.8376039,-0.23263946,-0.40538687,0.8810169,0.73074913,-0.3793341,-0.4813708,-0.1020367
9,-0.27372468,-0.23501255,"('unaffectionate', 'caring')",-0.7954359,-0.9051062,0.9720755,0.87824196,0.80253816,0.59105694,1.3634903,1.2645862,0.4137887,0.3187533,-0.0950354
10,4.69048,4.6860576,"('unsympathetic', 'sympathetic')",-0.3208554,-0.39344537,-0.673758,-0.5659218,0.3319897,0.30055985,0.47394902,0.2969691,0.9003611,0.8648438,-0.0355173
11,2.206257,2.2370691,"('unhelpful', 'helpful')",-0.0012297295,0.054702643,0.14191581,0.15287755,1.0900145,1.1459965,1.7550989,1.7851511,1.0384113,1.0751594,0.0367481
12,1.1704893,1.2854939,"('unsupportive', 'supportive')",1.0089971,1.0966324,0.76962304,0.91949826,1.1259918,1.2126186,-1.5560017,-1.5716187,0.5038198,0.5885249,0.0847051
13,3.7942438,3.7702286,"('impolite', 'polite')",0.53537595,0.6253995,-0.06275259,0.042893264,0.9284219,1.0555633,0.0845407,0.047574297,1.055966,1.1083319,0.0523659
14,4.6974764,4.805484,"('antisocial', 'social')",0.89928997,0.8772577,1.1555377,1.2509307,1.4923092,1.6234993,0.014465861,0.04758798,1.651816,1.720952,0.069136
15,-0.30867225,-0.29884687,"('boring', 'funny')",0.4806019,0.44423288,0.5104397,0.3333038,-0.50011647,-0.6239983,0.38880908,0.47367367,0.1142124,0.065673,-0.0485394
16,-2.5899444,-2.5024424,"('unpopular', 'popular')",-0.9207833,-0.89939636,-1.1435989,-1.104453,-0.4927635,-0.40937528,-0.4595806,-0.27138194,-1.1213341,-1.0374098,0.0839243
17,-1.0634123,-0.85766804,"('nasty', 'nice')",-0.100307085,-0.05147832,-0.13964552,-0.027047507,0.54419386,0.6198819,-0.5467335,-0.4222255,-0.2611809,-0.1477075,0.1134734
18,-0.78189963,-0.63074887,"('disagreeable', 'welcoming')",-0.8082695,-0.6611098,-0.6115162,-0.42357367,-0.7321695,-0.53322214,-0.6753478,-0.44222504,-0.7218406,-0.5381759,0.1836647
19,-2.6103587,-2.4347622,"('inhospitable', 'hospitable')",0.12949544,0.22661316,-0.38693276,-0.4589743,-0.5359145,-0.5965236,-0.19211659,-0.065992795,-0.7191654,-0.6659279,0.0532375
20,1.1459957,1.0722808,"('rough', 'thoughtful')",-1.0247962,-1.0193878,-0.93824816,-0.8022199,-0.6681257,-0.5943341,0.89482135,0.8080754,-0.1180706,-0.1071171,0.0109535
21,4.52928,4.64709,"('immoral', 'moral')",0.7073117,0.7505028,0.4107652,0.5017875,0.6347538,0.7578563,-0.6845185,-0.65545344,1.1195185,1.2003567,0.0808382
22,3.4279242,3.3718615,"('untrustworthy', 'trustworthy')",1.0135995,0.98930043,0.022186328,0.08643753,1.4206507,1.4947315,0.06330097,0.0684789,1.1895323,1.202162,0.0126297
23,4.1736417,4.1411114,"('insincere', 'sincere')",0.12278548,0.077258706,-0.53641367,-0.4816712,0.80759674,0.67360544,5.578664,5.4480095,2.0292549,1.9716627,-0.0575922
24,2.3810918,2.4351363,"('dishonest', 'honest')",-0.2266132,-0.22163412,0.68854636,0.6946167,0.27631786,0.27275443,1.242286,1.1444656,0.8723257,0.8650678,-0.0072579
25,-2.507218,-2.3420405,"('egoistic', 'altruistic')",-0.81737816,-0.84381205,1.5825442,1.5724092,1.5556843,1.52261,1.4369012,1.4497981,0.2501068,0.2717929,0.0216861
26,0.018680416,-0.01608222,"('hardhearted', 'benevolent')",-0.18666914,-0.30843568,1.7825259,1.8014445,1.4818747,1.4332741,1.5384141,1.4954636,0.9269652,0.8811329,-0.0458323
27,-0.50447416,-0.53064233,"('hardhearted', 'softhearted')",-0.7195144,-0.84518933,-0.11605971,0.04535392,0.68924755,0.74660885,1.2928779,1.1407589,0.1284155,0.111378,-0.0170375
28,1.0379586,1.0949237,"('disloyal', 'loyal')",-0.56047875,-0.6373271,0.8186307,0.8217277,1.0609816,0.9554091,1.5127602,1.3139296,0.7739705,0.7097326,-0.0642379
29,-1.3963125,-1.4017148,"('unfair', 'fair')",0.128108,0.087169796,0.20171712,0.108817175,-0.60855067,-0.7399609,-0.257319,-0.40848726,-0.3864714,-0.4708352,-0.0843638
30,2.2578616,2.2632463,"('intolerant', 'tolerant')",-0.41321146,-0.3627497,0.39746144,0.48180398,0.5449609,0.6124443,0.69439703,0.7998557,0.6962939,0.7589201,0.0626262
31,-5.375246,-5.338092,"('evil', 'good')",-0.94856703,-1.0225729,-0.8282578,-0.810018,-1.7824274,-1.7786055,-1.0467644,-1.0754846,-1.9962526,-2.0049545,-0.0087019
32,3.0466902,3.0057762,"('unkind', 'kind')",0.24236424,0.15829521,0.4637195,0.5443542,0.5505076,0.50822514,1.1787938,0.96141255,1.096415,1.0356126,-0.0608024
33,-1.5006235,-1.5544668,"('wrong', 'right')",-0.27637857,-0.22119723,1.001705,0.96464866,0.6591747,0.6623033,-0.72226256,-0.67763555,-0.167677,-0.1652695,0.0024075
34,1.0020267,1.0853298,"('mean', 'honorable')",-0.56415254,-0.53259706,0.118046746,0.11975126,-0.56022316,-0.46557784,5.412404,5.5628066,1.0816204,1.1539426,0.0723222
35,-5.087402,-5.2175803,"('corrupt', 'incorrupt')",-0.52214813,-0.5221498,-0.51932913,-0.68304247,-0.69407487,-0.79948354,-0.3082464,-0.41987115,-1.4262402,-1.5284254,-0.1021852
36,-5.2932515,-5.2976184,"('hostile', 'amicable')",-0.82320833,-0.9294509,0.0031269193,-0.05945168,-1.1317184,-1.2141287,-0.1810065,-0.15483019,-1.4852116,-1.5310959,-0.0458843
37,0.8295535,0.7457855,"('fake', 'genuine')",0.19615668,0.17009173,0.08315392,0.016652402,0.66226774,0.5913967,0.6528467,0.553408,0.4847957,0.4154669,-0.0693288
38,-0.21245179,-0.08105645,"('untruthful', 'truthful')",-0.73156327,-0.8240513,-0.25120357,-0.34575465,0.17095976,0.047920305,-0.08172393,-0.11839255,-0.2211966,-0.2642669,-0.0430703
39,2.1221282,2.1757035,"('exploitative', 'cooperative')",0.3544832,0.41449484,0.50844604,0.58094454,0.7199154,0.7687964,0.46180823,0.50143296,0.8333562,0.8882745,0.0549183
40,-0.4739087,-0.421864,"('stingy', 'generous')",0.104654804,0.113393396,0.50359964,0.6240701,0.7787118,0.8832574,-1.1276695,-1.1385599,-0.0429224,0.0120594,0.0549818
41,1.3753908,1.4265953,"('unforgiving', 'forgiving')",-0.39019963,-0.45242736,0.29729033,0.41703892,1.1516696,1.2848086,0.18097404,0.22175106,0.523025,0.5795533,0.0565283
42,1.7106967,1.8405406,"('unreliable', 'reliable')",0.6751544,0.82341737,0.85539156,1.0978447,0.61363876,0.9264097,-2.7876492,-2.614051,0.2134464,0.4148323,0.2013859
43,3.782839,3.9222798,"('irresponsible', 'responsible')",0.5745732,0.6649459,0.45031914,0.55975294,0.3279272,0.37899452,0.94705015,0.92376214,1.2165418,1.2899471,0.0734053
44,-1.4970183,-1.548463,"('prejudiced', 'unprejudiced')",-0.41904038,-0.3559658,-0.40639398,-0.4099173,-0.10170842,-0.0614013,-1.470084,-1.4093379,-0.778849,-0.757017,0.021832
45,3.1837091,3.0645297,"('incompetent', 'competent')",1.9233083,1.81427,0.2786297,0.42576307,2.5448878,2.5913327,0.528548,0.36457646,1.6918167,1.6520943,-0.0397224
46,5.2587013,5.3552346,"('uncompetitive', 'competitive')",0.8144239,0.78814006,0.045365527,0.14924224,1.8144381,1.8419461,0.20812373,0.18276836,1.6282106,1.6634665,0.0352559
47,2.214863,2.1109285,"('stupid', 'smart')",0.65455145,0.6957088,0.5631187,0.6530404,1.5652199,1.5923508,4.98709,5.0195017,1.9969687,2.0143061,0.0173374
48,0.84467816,0.9632373,"('unintelligent', 'intelligent')",-1.1708281,-1.1671556,-0.46928984,-0.41269124,-1.0208904,-1.0050116,-0.070876986,-0.08642268,-0.3774414,-0.3416088,0.0358326
49,-0.39902171,-0.21965949,"('unable', 'able')",-0.9214454,-0.828586,-0.69730985,-0.51090294,-0.53397214,-0.35990438,-0.7266554,-0.53080285,-0.6556809,-0.4899711,0.1657098
50,-0.8877492,-0.79372025,"('clumsy', 'skillful')",0.3588623,0.30261606,-0.27346882,-0.24317193,0.35857242,0.36831835,-0.48128557,-0.5008928,-0.1850138,-0.1733701,0.0116437
51,2.9301589,2.842438,"('uneducated', 'educated')",0.337901,0.36676827,-0.7105587,-0.7483025,0.023105707,-0.044212654,-0.25665277,-0.26132396,0.4647908,0.4310735,-0.0337173
52,-3.6363745,-3.6157556,"('irrational', 'rational')",-0.40130305,-0.4882118,1.1224003,0.8503593,-0.20749444,-0.4347734,-0.6328771,-0.7092743,-0.7511298,-0.8795311,-0.1284013
53,-0.2743988,-0.105901845,"('uncreative', 'creative')",-0.16421926,-0.21049984,0.32211325,0.38043466,-0.07882619,-0.06907963,1.2466274,1.2219377,0.2102593,0.2433782,0.0331189
54,0.15971202,0.24784301,"('incapable', 'capable')",-0.7227314,-0.68583226,-0.48874778,-0.6026524,-0.48504007,-0.631088,0.77949274,0.85588515,-0.1514629,-0.1631689,-0.011706
55,5.5771713,5.6944804,"('incompetent', 'clever')",0.9367789,0.9206792,-1.0106378,-0.8576478,0.4305584,0.5858961,0.3538703,0.31063917,1.2575482,1.3308094,0.0732612
56,4.0841227,3.9911973,"('impractical', 'practical')",0.91766226,0.9463764,0.79483414,0.8465401,0.79972637,0.8251275,-0.40207025,-0.43802583,1.2388551,1.2342431,-0.004612
57,2.342071,2.3995085,"('unimaginative', 'imaginative')",0.16893686,0.080607764,0.6427467,0.7038745,0.6642899,0.61366105,-1.3531384,-1.4148196,0.4929812,0.4765664,-0.0164148
58,0.703652,0.79623765,"('undiscriminating', 'discriminating')",0.313471,0.16228098,0.6505356,0.74323523,0.7990268,0.79202986,0.39111942,0.31167975,0.571561,0.5610927,-0.0104683
59,-2.2471259,-2.1714315,"('foolish', 'wise')",0.5728246,0.66100925,0.5748763,0.41482395,-0.03571026,-0.118974835,-0.33324045,-0.2215348,-0.2936751,-0.2872216,0.0064535
60,6.085753,6.215337,"('inefficient', 'efficient')",0.32870582,0.3712137,-0.22677839,0.086546436,1.0757091,1.3000929,-0.16047654,-0.073477656,1.4205826,1.5799425,0.1593599
61,1.3089732,1.3693136,"('illogical', 'logical')",0.3874985,0.29857433,0.3490817,0.30831784,0.8373564,0.85064036,0.52206665,0.3550463,0.6809953,0.6363785,-0.0446168
62,5.08586,5.1525526,"('incompetent', 'brilliant')",1.2180773,1.2551603,-0.2980241,-0.1366058,1.0109336,1.1434145,-0.032808375,0.047125474,1.3968077,1.4923294,0.0955217
63,3.1596503,3.3118138,"('unperceptive', 'insightful')",0.7537803,0.7930727,0.10828798,0.27376208,1.7745576,1.8713768,1.0116106,1.1359947,1.3615773,1.4772041,0.1156268
64,1.0928824,1.1767312,"('shy', 'confident')",0.7262834,0.7451277,-0.45241678,-0.44515914,-0.020986523,0.07979671,-6.1441073,-6.100214,-0.959669,-0.9087435,0.0509255
65,4.5605955,4.6496687,"('insecure', 'secure')",0.268723,0.22661236,-0.42794448,-0.4297604,0.25530523,0.29413307,0.2149426,0.20550612,0.9743243,0.9892321,0.0149078
66,-0.6295327,-0.801288,"('inactive', 'active')",0.27777863,0.1275182,0.44357336,0.2661893,0.6309364,0.46559203,1.0159006,0.97993124,0.3477313,0.2075886,-0.1401427
67,0.2841481,0.32606238,"('doubtful', 'determined')",0.61828876,0.7426387,0.20024478,0.1789834,0.902518,0.9192619,-0.9649519,-0.83803964,0.2080496,0.2657814,0.0577318
68,-0.40712813,-0.31229907,"('dependent', 'independent')",-0.6735652,-0.6843732,-1.7669206,-1.76366,-0.80867225,-0.80006874,-0.8833861,-0.85782266,-0.9079344,-0.8836447,0.0242897
69,-4.241308,-4.2256436,"('lazy', 'industrious')",-0.7680451,-0.82669383,0.63159907,0.62048167,0.39597356,0.4680883,-1.0262524,-0.9201237,-1.0016066,-0.9767783,0.0248283
70,5.691168,5.67185,"('lethargic', 'energetic')",1.5939801,1.5761188,0.6079761,0.6431409,1.814158,1.8458358,1.5773501,1.5971007,2.2569263,2.2668095,0.0098832
71,-0.7435492,-0.4761834,"('diffident', 'self-confident')",0.22115979,0.27832276,1.9750938,1.9400516,0.5379041,0.48635846,0.15763628,0.19870423,0.429649,0.4854507,0.0558017
72,2.6903367,2.6596239,"('unambitious', 'ambitious')",-0.268736,-0.3232614,0.2615054,0.2801648,-0.6837587,-0.77925396,-0.4915856,-0.5452219,0.3015524,0.2584102,-0.0431422
73,-1.845925,-1.7066823,"('helpless', 'self-reliant')",0.34049174,0.38259876,0.69893444,0.60841537,-0.5120695,-0.5814528,-3.1052663,-3.01327,-0.884767,-0.8620782,0.0226888
74,1.8949612,1.8905281,"('undedicated', 'dedicated')",0.5697037,0.5076763,0.5166091,0.58932745,0.77662534,0.75373197,0.6980695,0.5969409,0.8911938,0.8676409,-0.0235529
75,-1.991445,-1.9603981,"('meek', 'impulsive')",0.2890456,0.23292942,0.6011531,0.471561,-0.07597202,-0.2199941,0.12437731,0.19277298,-0.2105682,-0.2566257,-0.0460575
76,2.4845884,2.5092208,"('anxious', 'daring')",0.7547016,0.7842396,-0.035671167,0.08937236,0.88158655,1.0465227,0.17303689,0.32546324,0.8516484,0.9509638,0.0993154
77,1.5601747,1.8707948,"('unmotivated', 'motivated')",-0.1820824,-0.02788851,-0.3430523,-0.1456095,-0.30553684,-0.21634138,-0.9513903,-0.74331677,-0.0443774,0.1475277,0.1919051
78,0.5560401,0.74260265,"('nonresilient', 'resilient')",-0.64937663,-0.64925945,-0.49546325,-0.32093418,0.41434726,0.51825196,-0.13917908,-0.023479939,-0.0627263,0.0534362,0.1161625
79,-3.2856674,-3.2649543,"('wavering', 'unwavering')",0.023026315,-0.06251139,-0.18273887,-0.31283084,-1.0249887,-1.2329311,-0.2636334,-0.2702005,-0.9468003,-1.0286858,-0.0818855
80,3.7807262,3.6554048,"('dominated', 'dominating')",1.10639,1.1379932,0.18999806,0.16036794,1.81692,1.873847,-0.62030345,-0.66324186,1.2547462,1.2328742,-0.021872
81,5.251657,5.2520113,"('submissive', 'aggressive')",0.37523085,0.4785294,0.57099086,0.51143855,1.0156095,1.0451556,-0.6917535,-0.63689077,1.304347,1.3300488,0.0257018
82,2.3809316,2.2829344,"('poor', 'rich')",0.22113267,0.1839628,-0.10332043,-0.05918564,0.12125964,0.1560384,5.849707,5.838126,1.6939423,1.6803753,-0.013567
83,0.99040586,0.9775382,"('powerless', 'powerful')",-0.74196494,-0.7795013,0.17503542,0.14308497,-0.4513637,-0.47260514,-1.3642086,-1.39429,-0.2784192,-0.3051547,-0.0267355
84,0.061276853,0.16631545,"('inferior', 'superior')",-0.39990646,-0.27210104,0.30549568,0.24712598,-0.31489387,-0.25224656,0.31150597,0.3460983,-0.0073044,0.0470384,0.0543428
85,-5.7983656,-5.711798,"('insignificant', 'prestigious')",-1.6477649,-1.6860695,0.66915494,0.59644985,-0.7494064,-0.8814928,-0.21638846,-0.09528518,-1.548554,-1.5556391,-0.0070851
