,magnet_male,magnet_female,tuple,average_male,average_female,female-male
0,-0.3864362,-0.57897764,"('unsociable', 'sociable')",-0.3864362,-0.5789776,-0.1925414
1,1.8354009,1.8159688,"('unfriendly', 'friendly')",1.8354009,1.8159688,-0.0194321
2,0.26302242,0.42391694,"('unlikable', 'likable')",0.2630224,0.4239169,0.1608945
3,0.25319773,0.5468575,"('repellent', 'pleasant')",0.2531977,0.5468575,0.2936598
4,-7.1488657,-6.9669967,"('disliked', 'liked')",-7.1488657,-6.9669967,0.181869
5,0.08973477,0.271377,"('distant', 'outgoing')",0.0897348,0.271377,0.1816422
6,0.094333306,0.26937422,"('distant', 'open')",0.0943333,0.2693742,0.1750409
7,0.71998984,0.8270012,"('insensitive', 'sensitive')",0.7199898,0.8270012,0.1070114
8,1.7020578,1.6980504,"('unaffectionate', 'affectionate')",1.7020578,1.6980504,-0.0040074
9,2.1977344,2.2180138,"('unaffectionate', 'caring')",2.1977344,2.2180138,0.0202794
10,0.503129,0.4876291,"('unsympathetic', 'sympathetic')",0.503129,0.4876291,-0.0154999
11,2.4103546,2.3140929,"('unhelpful', 'helpful')",2.4103546,2.3140929,-0.0962617
12,-1.1247764,-1.1521294,"('unsupportive', 'supportive')",-1.1247764,-1.1521294,-0.027353
13,-0.20152582,-0.34098554,"('impolite', 'polite')",-0.2015258,-0.3409855,-0.1394597
14,-0.29876986,-0.4941418,"('antisocial', 'social')",-0.2987699,-0.4941418,-0.1953719
15,0.48267856,0.5025095,"('boring', 'funny')",0.4826786,0.5025095,0.0198309
16,-0.3809764,-0.3052221,"('unpopular', 'popular')",-0.3809764,-0.3052221,0.0757543
17,-0.10398567,-0.14385179,"('nasty', 'nice')",-0.1039857,-0.1438518,-0.0398661
18,-0.24971844,-0.30555347,"('disagreeable', 'welcoming')",-0.2497184,-0.3055535,-0.0558351
19,-0.36128917,-0.16795188,"('inhospitable', 'hospitable')",-0.3612892,-0.1679519,0.1933373
20,0.7132014,0.60888964,"('rough', 'thoughtful')",0.7132014,0.6088896,-0.1043118
21,-0.6544183,-0.5675126,"('immoral', 'moral')",-0.6544183,-0.5675126,0.0869057
22,-0.67331105,-0.64466256,"('untrustworthy', 'trustworthy')",-0.6733111,-0.6446626,0.0286485
23,6.4506545,6.3627677,"('insincere', 'sincere')",6.4506545,6.3627677,-0.0878868
24,1.7641858,1.7490705,"('dishonest', 'honest')",1.7641858,1.7490705,-0.0151153
25,0.7594695,0.7504188,"('egoistic', 'altruistic')",0.7594695,0.7504188,-0.0090507
26,0.68332046,0.48179498,"('hardhearted', 'benevolent')",0.6833205,0.481795,-0.2015255
27,1.2243373,1.2121739,"('hardhearted', 'softhearted')",1.2243373,1.2121739,-0.0121634
28,1.1839181,1.0336914,"('disloyal', 'loyal')",1.1839181,1.0336914,-0.1502267
29,-0.50083923,-0.63064986,"('unfair', 'fair')",-0.5008392,-0.6306499,-0.1298107
30,0.9882124,0.86842084,"('intolerant', 'tolerant')",0.9882124,0.8684208,-0.1197916
31,-1.1493008,-1.0073073,"('evil', 'good')",-1.1493008,-1.0073073,0.1419935
32,1.3824484,1.1511077,"('unkind', 'kind')",1.3824484,1.1511077,-0.2313407
33,-0.19687757,-0.23522769,"('wrong', 'right')",-0.1968776,-0.2352277,-0.0383501
34,4.5903416,4.6603565,"('mean', 'honorable')",4.5903416,4.6603565,0.0700149
35,-0.42020002,-0.45126227,"('corrupt', 'incorrupt')",-0.4202,-0.4512623,-0.0310623
36,-0.4056881,-0.32589614,"('hostile', 'amicable')",-0.4056881,-0.3258961,0.079792
37,0.40049976,0.44900313,"('fake', 'genuine')",0.4004998,0.4490031,0.0485033
38,0.4833786,0.323529,"('untruthful', 'truthful')",0.4833786,0.323529,-0.1598496
39,0.2706488,0.05939907,"('exploitative', 'cooperative')",0.2706488,0.0593991,-0.2112497
40,-1.6518292,-1.5670862,"('stingy', 'generous')",-1.6518292,-1.5670862,0.084743
41,0.18202277,-0.0034484789,"('unforgiving', 'forgiving')",0.1820228,-0.0034485,-0.1854713
42,-2.7170537,-2.5164227,"('unreliable', 'reliable')",-2.7170537,-2.5164227,0.200631
43,0.9888905,0.85844296,"('irresponsible', 'responsible')",0.9888905,0.858443,-0.1304475
44,-1.3383342,-1.4229835,"('prejudiced', 'unprejudiced')",-1.3383342,-1.4229835,-0.0846493
45,-0.5101955,-0.3932318,"('incompetent', 'competent')",-0.5101955,-0.3932318,0.1169637
46,-1.0752228,-1.0658369,"('uncompetitive', 'competitive')",-1.0752228,-1.0658369,0.0093859
47,5.4322867,5.501938,"('stupid', 'smart')",5.4322867,5.5019379,0.0696512
48,1.0953664,1.0578058,"('unintelligent', 'intelligent')",1.0953664,1.0578058,-0.0375606
49,0.14474602,0.32148212,"('unable', 'able')",0.144746,0.3214821,0.1767361
50,0.028142136,0.26863292,"('clumsy', 'skillful')",0.0281421,0.2686329,0.2404908
51,0.18387105,0.3034616,"('uneducated', 'educated')",0.183871,0.3034616,0.1195906
52,-0.12080248,-0.12093556,"('irrational', 'rational')",-0.1208025,-0.1209356,-0.0001331
53,0.5280304,0.57797116,"('uncreative', 'creative')",0.5280304,0.5779712,0.0499408
54,1.4236846,1.6520213,"('incapable', 'capable')",1.4236846,1.6520213,0.2283367
55,0.22322798,0.22063558,"('incompetent', 'clever')",0.223228,0.2206356,-0.0025924
56,0.40837258,0.29795673,"('impractical', 'practical')",0.4083726,0.2979567,-0.1104159
57,-3.0197618,-2.8144138,"('unimaginative', 'imaginative')",-3.0197618,-2.8144138,0.205348
58,-0.24628966,-0.22813156,"('undiscriminating', 'discriminating')",-0.2462897,-0.2281316,0.0181581
59,0.2937744,0.49520868,"('foolish', 'wise')",0.2937744,0.4952087,0.2014343
60,0.18988715,-0.001473695,"('inefficient', 'efficient')",0.1898872,-0.0014737,-0.1913609
61,0.47302502,0.28522515,"('illogical', 'logical')",0.473025,0.2852252,-0.1877998
62,1.1277957,1.2574995,"('incompetent', 'brilliant')",1.1277957,1.2574995,0.1297038
63,0.46275526,0.55709225,"('unperceptive', 'insightful')",0.4627553,0.5570922,0.0943369
64,-6.2828317,-6.1849594,"('shy', 'confident')",-6.2828317,-6.1849594,0.0978723
65,0.14108053,0.103114046,"('insecure', 'secure')",0.1410805,0.103114,-0.0379665
66,-0.5142002,-0.35834616,"('inactive', 'active')",-0.5142002,-0.3583462,0.155854
67,-0.44217518,-0.6447526,"('doubtful', 'determined')",-0.4421752,-0.6447526,-0.2025774
68,-1.1670597,-1.0163193,"('dependent', 'independent')",-1.1670597,-1.0163193,0.1507404
69,-1.1493481,-1.1281228,"('lazy', 'industrious')",-1.1493481,-1.1281228,0.0212253
70,0.6718394,0.88019454,"('lethargic', 'energetic')",0.6718394,0.8801945,0.2083551
71,0.6817399,0.69931424,"('diffident', 'self-confident')",0.6817399,0.6993142,0.0175743
72,0.5082623,0.58944845,"('unambitious', 'ambitious')",0.5082623,0.5894485,0.0811862
73,-3.0244994,-2.7726243,"('helpless', 'self-reliant')",-3.0244994,-2.7726243,0.2518751
74,-0.11972496,-0.20142749,"('undedicated', 'dedicated')",-0.119725,-0.2014275,-0.0817025
75,-0.70114946,-0.42182922,"('meek', 'impulsive')",-0.7011495,-0.4218292,0.2793203
76,0.34345266,0.3036602,"('anxious', 'daring')",0.3434527,0.3036602,-0.0397925
77,-0.9583324,-0.93880886,"('unmotivated', 'motivated')",-0.9583324,-0.9388089,0.0195235
78,-0.2807447,-0.3624906,"('nonresilient', 'resilient')",-0.2807447,-0.3624906,-0.0817459
79,0.046812665,0.16493145,"('wavering', 'unwavering')",0.0468127,0.1649314,0.1181187
80,-0.38511693,-0.4285826,"('dominated', 'dominating')",-0.3851169,-0.4285826,-0.0434657
81,-0.1568426,-0.12844601,"('submissive', 'aggressive')",-0.1568426,-0.128446,0.0283966
82,5.9855804,6.305509,"('poor', 'rich')",5.9855804,6.3055091,0.3199287
83,-0.46504807,-0.6011837,"('powerless', 'powerful')",-0.4650481,-0.6011837,-0.1361356
84,0.48282427,0.42272168,"('inferior', 'superior')",0.4828243,0.4227217,-0.0601026
85,-0.263422,-0.34806967,"('insignificant', 'prestigious')",-0.263422,-0.3480697,-0.0846477
86,-0.05618786,-0.031831585,"('uninfluential', 'influential')",-0.0561879,-0.0318316,0.0243563
87,-0.051865913,0.19326347,"('unsuccessful', 'successful')",-0.0518659,0.1932635,0.2451294
88,0.11155937,0.19482592,"('low', 'eminent')",0.1115594,0.1948259,0.0832665
