,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15860535,0.044565875,"('unsociable', 'sociable')",0.1736499,0.13740951,0.2823243,0.13472064,-0.8616587,-0.94878393,-0.0617698,-0.158022,-0.0962522
1,0.08916396,0.12033769,"('unfriendly', 'friendly')",-0.76412845,-0.79762137,1.3521878,1.1833686,2.1788876,1.9144311,0.7140277,0.605129,-0.1088987
2,-0.2007107,-0.17464712,"('unlikable', 'likable')",0.5607317,0.66741836,2.3317118,2.473565,0.53627145,0.694207,0.8070011,0.9151358,0.1081347
3,-0.4074885,-0.28304115,"('repellent', 'pleasant')",-0.33837587,-0.11944056,-0.08447865,-0.048036166,0.09174196,0.2023178,-0.1846503,-0.06205,0.1226003
4,0.0146575635,0.029099643,"('disliked', 'liked')",0.56495506,0.49524626,-0.05354853,-0.072396636,-6.2887588,-6.339155,-1.4406737,-1.4718015,-0.0311278
5,-1.0958885,-0.9667583,"('distant', 'outgoing')",0.050290287,0.0620794,0.42921165,0.42988324,-0.00066735595,-0.022413222,-0.1542635,-0.1243022,0.0299613
6,-1.1744232,-0.9733574,"('distant', 'open')",-0.4450186,-0.33261573,-0.778145,-0.7442458,0.50737745,0.46033928,-0.4725524,-0.3974699,0.0750825
7,0.93994,0.9445303,"('insensitive', 'sensitive')",0.5714954,0.69883054,0.72299796,0.7982055,0.78045285,0.7410575,0.7537216,0.795656,0.0419344
8,0.40960163,0.47929075,"('unaffectionate', 'affectionate')",-0.6440298,-0.5377529,-0.37485558,-0.36367863,0.8775432,0.7296524,0.0670649,0.0768779,0.009813
9,0.9881521,1.0493977,"('unaffectionate', 'caring')",0.08650232,0.173105,1.0723323,1.0369481,1.2697698,1.1507978,0.8541892,0.8525622,-0.001627
10,0.33459747,0.38380757,"('unsympathetic', 'sympathetic')",-0.11140384,0.16747954,-1.0997318,-1.0675075,-0.54072183,-0.54021335,-0.354315,-0.2641084,0.0902066
11,0.7334418,0.67381924,"('unhelpful', 'helpful')",1.6401805,1.7842431,0.39083225,0.3914135,2.1298447,2.2744625,1.2235749,1.2809846,0.0574097
12,1.7761245,1.9766493,"('unsupportive', 'supportive')",1.1422894,1.4830106,0.7362232,0.8524621,-1.8970424,-1.8263346,0.4393987,0.621447,0.1820483
13,0.1697112,0.04088086,"('impolite', 'polite')",0.01704038,0.007222403,0.6163274,0.6685303,-0.3470012,-0.2890166,0.1140195,0.1069042,-0.0071153
14,0.65588117,0.61303276,"('antisocial', 'social')",0.88931996,0.85592866,1.941972,1.9718782,-0.7023363,-0.74372995,0.6962092,0.6742774,-0.0219318
15,0.8045166,0.7489386,"('boring', 'funny')",1.0596914,0.90147805,0.25803924,0.27689198,0.67221683,0.6167146,0.698616,0.6360058,-0.0626102
16,-1.6324646,-1.5984874,"('unpopular', 'popular')",-1.5976216,-1.6375344,-0.6591349,-0.6239424,0.12705499,0.1333879,-0.9405416,-0.9316441,0.0088975
17,-0.6719077,-0.5114564,"('nasty', 'nice')",-0.080615304,0.027954347,0.02038234,0.15408929,-0.45127445,-0.32602704,-0.2958538,-0.1638599,0.1319939
18,-0.64296454,-0.4328936,"('disagreeable', 'welcoming')",-0.48484007,-0.22692779,-0.47129822,-0.3726649,-0.38293365,-0.37214142,-0.4955091,-0.3511569,0.1443522
19,0.17980343,0.2723232,"('inhospitable', 'hospitable')",0.16732623,0.25330657,-0.23523009,-0.240233,0.08891305,0.15432438,0.0502032,0.1099303,0.0597271
20,-0.23337495,-0.18251178,"('rough', 'thoughtful')",-1.0749536,-1.0289068,-0.21600628,-0.13953693,0.35879135,0.3252602,-0.2913859,-0.2564239,0.034962
21,0.48073813,0.42613637,"('immoral', 'moral')",0.49677682,0.5771279,0.76330084,0.80152774,-0.96470565,-0.88166404,0.1940276,0.230782,0.0367544
22,0.11595839,0.15845498,"('untrustworthy', 'trustworthy')",0.75616044,0.9533507,-0.3398693,-0.37349236,-0.9998535,-0.9071116,-0.116901,-0.0421996,0.0747014
23,1.4129015,1.4398334,"('insincere', 'sincere')",1.0268269,1.161385,0.92626834,0.9017309,6.107874,6.0302258,2.3684676,2.3832936,0.014826
