,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8355617,-1.0133771,"('unsociable', 'sociable')",-1.1023592,-1.3344849,-0.17575963,-0.40657544,-1.3182995,-1.3732086,-0.5332867,-0.667316,-0.7930533,-0.9589924,-0.1659391
1,1.8903428,1.6512114,"('unfriendly', 'friendly')",0.51695025,0.38049462,0.14831132,0.11242895,-0.40289983,-0.53581893,2.2988362,2.1819665,0.8903082,0.7580565,-0.1322517
2,2.7682335,2.8108501,"('unlikable', 'likable')",2.2683291,2.2273371,2.196811,2.24698,2.0351572,2.058331,1.1646374,1.2245849,2.0866337,2.1136166,0.0269829
3,-1.0231099,-0.97534996,"('repellent', 'pleasant')",-1.18899,-1.0844088,-0.53911066,-0.5895261,0.6202624,0.5316918,0.0427381,0.017330498,-0.417642,-0.4200525,-0.0024105
4,-0.05031451,-0.13808565,"('disliked', 'liked')",0.89362955,0.91097385,0.10781495,0.13257092,-0.024461465,-0.06193687,-6.1979423,-6.218225,-1.0542547,-1.0749406,-0.0206859
5,1.9221289,2.009073,"('distant', 'outgoing')",1.0421841,1.0446701,0.4044711,0.56985974,0.81332016,0.8991204,0.2502288,0.25791308,0.8864666,0.9561273,0.0696607
6,1.4304286,1.5260751,"('distant', 'open')",0.854566,0.9314861,0.3993972,0.5907749,0.5241971,0.58783996,0.95182693,0.9405333,0.8320831,0.9153419,0.0832588
7,0.017368779,-0.079661146,"('insensitive', 'sensitive')",-0.7775066,-0.8339665,0.042197224,-0.092608154,-1.3252264,-1.3260075,0.466435,0.43857938,-0.3153464,-0.3787328,-0.0633864
8,0.6608197,0.66222984,"('unaffectionate', 'affectionate')",1.0846188,1.0917089,0.057645123,0.054832414,0.0045049563,-0.10575442,1.2406821,1.1753814,0.6096541,0.5756796,-0.0339745
9,2.0365667,1.9515635,"('unaffectionate', 'caring')",1.1883701,1.134396,0.1513517,0.062364504,0.055882163,-0.02144107,1.998714,1.955082,1.086177,1.016393,-0.069784
10,-1.4258412,-1.6441884,"('unsympathetic', 'sympathetic')",-1.4337144,-1.5706127,-0.37830582,-0.6123141,-2.0914104,-2.1208262,-0.58731866,-0.5986674,-1.1833181,-1.3093218,-0.1260037
11,-0.113787755,-0.13833822,"('unhelpful', 'helpful')",-0.90614635,-1.0306146,-0.33564106,-0.46678022,-0.94213015,-0.9220902,2.0929008,2.1583452,-0.0409609,-0.0798956,-0.0389347
12,1.4986377,1.5440611,"('unsupportive', 'supportive')",1.432529,1.4554238,1.1719497,1.1779778,-0.46473914,-0.3560976,-1.4387205,-1.3946954,0.4399314,0.4853339,0.0454025
13,-0.63960946,-0.68150777,"('impolite', 'polite')",-1.0066209,-1.219417,-0.2603803,-0.41592932,-0.9394118,-0.884214,-0.54686546,-0.5925527,-0.6785776,-0.7587241,-0.0801465
14,-0.36561388,-0.3222734,"('antisocial', 'social')",-0.6008741,-0.65341383,0.99224716,0.8528733,-0.4863012,-0.44022515,-0.97614276,-1.0517309,-0.287337,-0.322954,-0.035617
15,-0.15194476,-0.121257596,"('boring', 'funny')",0.505945,0.47075486,0.35756576,0.39417562,-0.42159683,-0.34396115,0.37624335,0.426941,0.1332425,0.1653305,0.032088
16,0.38199565,0.29667574,"('unpopular', 'popular')",-0.13126808,-0.08259136,0.5585569,0.63150924,0.34078693,0.35343522,1.3101535,1.2083743,0.492045,0.4814806,-0.0105644
17,-0.104265854,-0.05787819,"('nasty', 'nice')",-1.0665702,-1.0789423,-0.2502349,-0.19046368,-0.2877677,-0.20504704,-0.80829227,-0.7525887,-0.5034262,-0.4569839,0.0464423
18,0.108211644,0.14091793,"('disagreeable', 'welcoming')",0.666839,0.6962611,0.5394595,0.7332889,-0.7744744,-0.76674664,-0.32494465,-0.43096402,0.0430182,0.0745515,0.0315333
19,-0.2929622,-0.23960017,"('inhospitable', 'hospitable')",0.24318196,0.23613247,-0.591023,-0.5659573,-0.24596505,-0.283836,-0.115017034,-0.08847138,-0.2003571,-0.1883465,0.0120106
20,1.4626126,1.5784644,"('rough', 'thoughtful')",-0.090078995,-0.0037921332,1.0577188,1.1407213,-0.019633835,-0.03293965,0.66336256,0.65040493,0.6147963,0.6665718,0.0517755
21,-0.15711609,-0.2830755,"('immoral', 'moral')",-0.44534814,-0.5493968,0.52218145,0.34562308,-1.9265134,-1.9054769,-1.1767814,-1.2158976,-0.6367155,-0.7216447,-0.0849292
22,-1.0751219,-1.0722283,"('untrustworthy', 'trustworthy')",-0.91854423,-0.98994243,-0.40058208,-0.41535705,-1.8363516,-1.7900976,-1.3917538,-1.4099909,-1.1244707,-1.1355232,-0.0110525
23,0.19393969,-0.018374212,"('insincere', 'sincere')",-0.73698354,-0.9740771,-0.3468747,-0.4481593,-2.070299,-2.0985703,5.971125,5.872526,0.6021815,0.466669,-0.1355125
24,-0.11735291,-0.18150984,"('dishonest', 'honest')",-0.32597244,-0.4177413,-0.7544622,-0.8101137,-2.0678933,-2.0099807,0.811579,0.76361585,-0.4908204,-0.531146,-0.0403256
25,1.2865435,1.231361,"('egoistic', 'altruistic')",0.7460184,0.69711506,0.6645885,0.6295232,1.4173001,1.2832127,1.6743617,1.5921409,1.1577624,1.0866706,-0.0710918
26,2.6395006,2.5330286,"('hardhearted', 'benevolent')",1.9569741,2.0030036,2.4356618,2.3865025,1.5766137,1.4990269,1.8591678,1.7871494,2.0935837,2.0417423,-0.0518414
27,-0.86863714,-0.7182935,"('hardhearted', 'softhearted')",-0.5948609,-0.47123402,-0.59300375,-0.5431897,-0.58143073,-0.5815927,1.4501028,1.2978086,-0.2375659,-0.2033003,0.0342656
28,-0.2788449,-0.5569285,"('disloyal', 'loyal')",-0.9682203,-1.1918755,-0.45101938,-0.70026493,-1.6513977,-1.8354684,1.0236348,0.8618258,-0.4651695,-0.6845423,-0.2193728
29,1.0245106,1.0120057,"('unfair', 'fair')",0.22214115,0.20199928,-0.26377696,-0.20137209,-0.6188101,-0.537439,-0.5679527,-0.6835972,-0.0407776,-0.0416807,-0.0009031
30,-0.12543365,-0.14358726,"('intolerant', 'tolerant')",-1.0659577,-1.1674969,-0.06835383,-0.16700587,-1.4502107,-1.3856751,0.5697724,0.5342011,-0.4280366,-0.4659128,-0.0378762
31,0.15471664,0.32365882,"('evil', 'good')",-0.027101353,0.22870566,-0.44220242,-0.19829664,1.0223827,1.0778816,-0.6762595,-0.7416682,0.0063072,0.1380562,0.131749
32,0.2629342,0.12444898,"('unkind', 'kind')",0.36088622,0.13572675,0.39532363,0.17322062,-0.96129584,-0.9966557,1.2230204,1.0659431,0.2561737,0.1005368,-0.1556369
33,2.1668727,2.1338263,"('wrong', 'right')",1.225726,1.0777441,0.57313645,0.5996805,0.62274736,0.6214042,-0.035086326,-0.10125705,0.9106792,0.8662796,-0.0443996
34,0.64600116,0.60787237,"('mean', 'honorable')",0.61543113,0.6414103,0.41108692,0.47069868,0.45336312,0.47368398,6.469545,6.506251,1.7190855,1.7399832,0.0208977
35,-0.16802673,-0.1206032,"('corrupt', 'incorrupt')",0.10607284,0.04335761,-0.4692972,-0.42578226,1.3297915,1.228713,0.3899217,0.19786876,0.2376924,0.1847108,-0.0529816
36,1.2637165,1.0833493,"('hostile', 'amicable')",1.0505465,1.0255305,-0.06547265,-0.039744772,1.5323178,1.3336377,1.0039955,0.845269,0.9570207,0.8496083,-0.1074124
37,-0.7165197,-0.6776586,"('fake', 'genuine')",-0.61062205,-0.62904686,-0.50181526,-0.46468207,-0.96713525,-0.92230165,-0.040833306,-0.022614166,-0.5673851,-0.5432607,0.0241244
38,0.28202763,0.21512848,"('untruthful', 'truthful')",0.16719128,0.061724134,-0.36744052,-0.3933589,-0.14591604,-0.18163142,0.6433787,0.6482743,0.1158482,0.0700273,-0.0458209
39,1.4226153,1.495548,"('exploitative', 'cooperative')",1.3040371,1.314013,0.37448317,0.4022103,1.0844424,1.179405,-0.09518557,-0.07919949,0.8180784,0.8623954,0.044317
40,1.1333913,1.0262036,"('stingy', 'generous')",0.72717506,0.74235904,-0.114647865,-0.025841119,-0.1498624,-0.12255629,-1.646085,-1.7559488,-0.0100058,-0.0271567,-0.0171509
41,0.3844102,0.26747736,"('unforgiving', 'forgiving')",0.38294804,0.36070576,-0.07124387,0.0006332174,-0.47474805,-0.46747726,-0.04838592,-0.1082823,0.0345961,0.0106114,-0.0239847
42,1.3166573,1.3037457,"('unreliable', 'reliable')",1.9037098,1.9118358,1.5951558,1.6573466,0.1779806,0.27155924,-2.9745722,-2.872412,0.4037862,0.4544151,0.0506289
43,0.4785277,0.4977604,"('irresponsible', 'responsible')",0.2595693,0.25832015,-0.40060946,-0.3622703,-1.1993124,-1.1010143,0.22985779,0.2556035,-0.1263934,-0.0903201,0.0360733
44,-1.2155621,-1.0511683,"('prejudiced', 'unprejudiced')",-0.67085624,-0.5825365,-0.8433779,-0.7009946,-0.344772,-0.24401091,-1.9230202,-1.8748136,-0.9995177,-0.8907048,0.1088129
45,-1.8141177,-1.9079745,"('incompetent', 'competent')",-1.429727,-1.3942313,-0.61695194,-0.6813861,-2.912838,-2.8931632,-0.8096948,-0.8759334,-1.5166658,-1.5505377,-0.0338719
46,0.18110615,-0.060260285,"('uncompetitive', 'competitive')",0.037926428,-0.09925473,0.6653007,0.48382196,-0.78499323,-0.79689527,-0.92832583,-0.9410503,-0.1657972,-0.2827277,-0.1169305
47,0.22445196,0.3158552,"('stupid', 'smart')",-0.41533372,-0.32915288,0.3489954,0.36160263,-0.81946933,-0.73105973,5.4371104,5.5002656,0.955151,1.0235022,0.0683512
48,-0.65106606,-0.7223489,"('unintelligent', 'intelligent')",-1.5235465,-1.5720309,-0.3125755,-0.40563545,-2.739572,-2.7141652,0.3379813,0.28733036,-0.9777557,-1.02537,-0.0476143
49,-0.7043399,-0.68155533,"('unable', 'able')",-0.38216603,-0.41449437,0.18322545,0.21380678,-0.98067176,-0.89344156,-0.23156077,-0.1782811,-0.4231026,-0.3907931,0.0323095
50,0.4140338,0.39047712,"('clumsy', 'skillful')",0.8855207,0.91593474,1.8438306,1.8665569,0.58124506,0.5316203,0.5926019,0.5731263,0.8634463,0.8555431,-0.0079032
51,0.17079222,0.06446418,"('uneducated', 'educated')",0.05569109,-0.050051738,1.4717944,1.2282588,-0.5960129,-0.6645949,0.9536704,0.87453455,0.4111871,0.2905222,-0.1206649
52,1.6979598,1.6480056,"('irrational', 'rational')",0.45696592,0.35394734,-0.46402645,-0.44687656,-0.29409695,-0.33924967,0.56868136,0.43080756,0.3930968,0.3293269,-0.0637699
53,1.927867,1.8093903,"('uncreative', 'creative')",0.40084302,0.33826762,1.1182114,1.1124493,0.27698928,0.15808195,1.2949231,1.2134798,1.0037667,0.9263338,-0.0774329
