,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.41473582,0.23308425,"('unsociable', 'sociable')",-0.77214247,-1.0258751,-1.2125098,-1.3579862,-1.4784861,-1.5984186,-0.66945946,-0.9304462,-0.7435723,-0.9359283,-0.192356
1,0.13313395,0.07016656,"('unfriendly', 'friendly')",-1.2733667,-1.2534641,-0.25550178,-0.2658527,1.2345576,1.2510033,1.8482181,1.6258693,0.3374082,0.2855445,-0.0518637
2,0.62869143,0.66459906,"('unlikable', 'likable')",-0.13914198,-0.04729279,1.3481681,1.5087948,0.8409304,0.9087436,0.7350758,0.92796946,0.6827447,0.7925628,0.1098181
3,-1.130135,-0.9459347,"('repellent', 'pleasant')",-0.07395725,-0.04993781,-0.706976,-0.6735071,-1.630898,-1.5477391,-0.017712668,0.041875225,-0.7119358,-0.6350487,0.0768871
4,-0.11297568,-0.18713742,"('disliked', 'liked')",-0.7698902,-0.830006,0.84583825,0.7852042,0.8623746,0.9119051,-5.527894,-5.397631,-0.9405094,-0.943533,-0.0030236
5,-0.44545677,-0.36428455,"('distant', 'outgoing')",-0.49507925,-0.37609556,1.0588865,1.1887941,2.927744,3.0321968,0.13073021,0.22817886,0.6353649,0.741758,0.1063931
6,-0.7025473,-0.6191649,"('distant', 'open')",0.5128408,0.70623744,1.0229535,1.2366291,2.2974198,2.451131,0.54363376,0.627204,0.7348601,0.8804073,0.1455472
7,-0.15255228,-0.2859475,"('insensitive', 'sensitive')",0.2879713,0.30174232,-2.0216067,-1.949265,-0.9968022,-0.9767881,0.32099998,0.16193442,-0.512398,-0.5496648,-0.0372668
8,0.6383796,0.64985543,"('unaffectionate', 'affectionate')",-1.0290903,-0.9700488,0.31969395,0.29453465,1.7715932,1.7181939,0.7411834,0.68290824,0.488352,0.4750887,-0.0132633
9,1.196821,1.130432,"('unaffectionate', 'caring')",0.094514504,0.1925134,-0.15716805,-0.21799174,0.8123905,0.73079723,1.057962,0.9420348,0.600904,0.5555571,-0.0453469
10,0.7914211,0.54911053,"('unsympathetic', 'sympathetic')",-0.45269942,-0.63159585,-2.814066,-2.893257,-3.5582504,-3.663376,-0.37170467,-0.6150004,-1.2810598,-1.4508237,-0.1697639
11,-0.15240145,-0.19298491,"('unhelpful', 'helpful')",-1.034089,-1.0414652,-2.2749467,-2.3465922,-1.9042499,-1.9904714,1.9303912,1.8317,-0.6870592,-0.7479628,-0.0609036
12,1.7739033,1.8334692,"('unsupportive', 'supportive')",0.41409022,0.5001138,-0.66320074,-0.48383105,-0.04651411,-0.040947393,-1.3888931,-1.3314593,0.0178771,0.095469,0.0775919
13,0.59138143,0.48008567,"('impolite', 'polite')",-0.3484812,-0.4310665,-1.3623776,-1.3872942,-2.1545186,-2.2149239,-0.41176254,-0.5541527,-0.7371517,-0.8214703,-0.0843186
14,0.21594231,0.17191803,"('antisocial', 'social')",0.27204502,0.086623445,-0.6072766,-0.6962381,-2.0108674,-2.0518014,-0.84394556,-0.9285066,-0.5948204,-0.683601,-0.0887806
15,-0.5511548,-0.600664,"('boring', 'funny')",-0.4238212,-0.33719826,0.67128694,0.69215256,0.09524905,0.13137704,0.3347771,0.33847165,0.0252674,0.0448278,0.0195604
16,-0.95415604,-0.8480694,"('unpopular', 'popular')",-0.217538,-0.14763057,0.68113226,0.81805587,-0.5677797,-0.4577692,0.5030432,0.55003905,-0.1110597,-0.0170748,0.0939849
17,0.016130084,0.06247452,"('nasty', 'nice')",-1.0460254,-1.0854256,0.38431695,0.39196244,0.4184257,0.46399635,-0.64691764,-0.5240699,-0.1748141,-0.1382125,0.0366016
18,0.15900782,0.13591813,"('disagreeable', 'welcoming')",-1.4145771,-1.3452805,0.8080341,1.1055915,-0.33839366,-0.36344793,-0.316891,-0.27830797,-0.220564,-0.1491054,0.0714586
19,-0.8923988,-0.79505897,"('inhospitable', 'hospitable')",-0.80806583,-0.6495908,-0.39112854,-0.28378102,1.4466144,1.5103445,-0.012807399,0.08753182,-0.1315573,-0.0261109,0.1054464
20,0.2214529,0.32848468,"('rough', 'thoughtful')",-1.2399737,-1.2736591,0.2679497,0.3161284,-0.43722343,-0.4256206,1.1962621,1.1006626,0.0016935,0.0091992,0.0075057
21,-0.33475584,-0.43821344,"('immoral', 'moral')",-0.22883005,-0.3287636,-1.2810029,-1.2244534,-3.8863807,-3.8561945,-1.0916,-1.1822664,-1.3645139,-1.4059782,-0.0414643
22,-0.8265794,-1.0653399,"('untrustworthy', 'trustworthy')",-1.0619028,-1.1171107,-1.0017147,-1.0312822,-1.6423001,-1.633986,-1.1396438,-1.2123594,-1.1344281,-1.2120157,-0.0775876
23,0.24783663,0.080647334,"('insincere', 'sincere')",-0.15155089,-0.1747069,-2.0039656,-1.962448,-0.7184651,-0.78429234,5.1884303,4.8714647,0.5124571,0.406133,-0.1063241
24,0.8525582,0.61159563,"('dishonest', 'honest')",0.047380142,-0.032390468,-1.0959729,-1.1331843,-0.38482934,-0.471004,0.64052606,0.44697288,0.0119324,-0.1156021,-0.1275345
25,-0.185479,0.02721934,"('egoistic', 'altruistic')",-0.94246376,-0.7791246,0.7748397,0.85844433,1.5206599,1.5906426,1.0364605,1.0759408,0.4408034,0.5546245,0.1138211
26,1.8236932,1.8437483,"('hardhearted', 'benevolent')",-0.2689509,-0.31035465,1.6442947,1.4815121,0.9584856,0.8637998,1.76507,1.5656945,1.1845185,1.08888,-0.0956385
27,-0.62918496,-0.51864624,"('hardhearted', 'softhearted')",-1.4852895,-1.4011201,-1.4554703,-1.3203194,0.11285537,0.026938615,1.3677566,1.208073,-0.4178665,-0.4010148,0.0168517
28,0.082371935,-0.15664202,"('disloyal', 'loyal')",0.050144717,-0.0004669875,-0.6478426,-0.80221736,-1.390869,-1.430364,0.5664994,0.27167022,-0.2679391,-0.423604,-0.1556649
29,-2.1163568,-2.1164327,"('unfair', 'fair')",-0.0863381,-0.12406973,-0.6857745,-0.6310866,-0.48085764,-0.38775003,-0.7073346,-0.83749485,-0.8153323,-0.8193667,-0.0040344
30,-0.30456504,-0.33749667,"('intolerant', 'tolerant')",-1.0788847,-1.1406244,-1.6775311,-1.7381576,-2.2586732,-2.325218,0.7992787,0.69637823,-0.9040751,-0.9690236,-0.0649485
31,-1.3592116,-1.1191096,"('evil', 'good')",-1.855605,-1.6260916,0.9683214,1.0208595,2.3007607,2.51476,-0.83903337,-0.8093382,-0.1569536,-0.003784,0.1531696
32,0.17311545,-0.016362764,"('unkind', 'kind')",-0.041131858,-0.090606086,-1.0254616,-1.0737302,-1.531436,-1.5380031,0.89056164,0.60145104,-0.3068705,-0.4234503,-0.1165798
33,0.068154044,-0.008722916,"('wrong', 'right')",0.9015275,0.84575784,1.2631128,1.3484318,0.9416953,0.95638794,-0.43407115,-0.39030236,0.5480837,0.5503105,0.0022268
34,-0.78750396,-0.45892504,"('mean', 'honorable')",-1.7657119,-1.6725264,-0.5172389,-0.44891798,0.5062221,0.6019423,5.6825657,5.61525,0.6236666,0.7273646,0.103698
35,0.18986747,0.20566678,"('corrupt', 'incorrupt')",0.13797215,0.14489788,1.7530813,1.7233964,3.646879,3.6377914,0.106244944,0.028007386,1.166809,1.147952,-0.018857
36,-0.38795978,-0.31333363,"('hostile', 'amicable')",-0.7806299,-0.71084464,1.3891298,1.3189572,2.6006284,2.767797,0.28131938,0.16921872,0.6204976,0.6463589,0.0258613
37,-0.63957435,-0.728518,"('fake', 'genuine')",0.5788356,0.6440178,-0.1915021,-0.0675489,-0.19318582,-0.12541604,0.30411297,0.22354093,-0.0282627,-0.0107848,0.0174779
38,0.18923591,0.006873466,"('untruthful', 'truthful')",0.35154602,0.29536456,-1.1375409,-1.1488352,0.075439796,0.07590584,0.30826312,0.27994704,-0.0426112,-0.0981489,-0.0555377
