,suicide_male,suicide_female,tuple,average_male,average_female,female-male
0,-0.22636615,-0.36822355,"('unsociable', 'sociable')",-0.2263661,-0.3682235,-0.1418574
1,1.4320921,1.2464675,"('unfriendly', 'friendly')",1.4320921,1.2464675,-0.1856246
2,0.8101575,0.91650295,"('unlikable', 'likable')",0.8101575,0.916503,0.1063455
3,0.4580679,0.41538432,"('repellent', 'pleasant')",0.4580679,0.4153843,-0.0426836
4,-6.9269476,-6.7939973,"('disliked', 'liked')",-6.9269476,-6.7939973,0.1329503
5,-0.37529236,-0.52134097,"('distant', 'outgoing')",-0.3752924,-0.521341,-0.1460486
6,-0.0749741,-0.21054173,"('distant', 'open')",-0.0749741,-0.2105417,-0.1355676
7,0.26876345,0.22986653,"('insensitive', 'sensitive')",0.2687635,0.2298665,-0.038897
8,1.0383048,0.9691322,"('unaffectionate', 'affectionate')",1.0383048,0.9691322,-0.0691726
9,1.7739823,1.759835,"('unaffectionate', 'caring')",1.7739823,1.759835,-0.0141473
10,0.5928363,0.59646827,"('unsympathetic', 'sympathetic')",0.5928363,0.5964683,0.003632
11,1.8668919,1.9913294,"('unhelpful', 'helpful')",1.8668919,1.9913294,0.1244375
12,-1.8572525,-1.8565391,"('unsupportive', 'supportive')",-1.8572525,-1.8565391,0.0007134
13,0.086452946,0.04253056,"('impolite', 'polite')",0.0864529,0.0425306,-0.0439223
14,-0.5892151,-0.6528753,"('antisocial', 'social')",-0.5892151,-0.6528753,-0.0636602
15,0.5271793,0.43901664,"('boring', 'funny')",0.5271793,0.4390166,-0.0881627
16,-0.36067328,-0.40765333,"('unpopular', 'popular')",-0.3606733,-0.4076533,-0.04698
17,-0.43393725,-0.5076285,"('nasty', 'nice')",-0.4339373,-0.5076285,-0.0736912
18,-0.92529446,-1.1663094,"('disagreeable', 'welcoming')",-0.9252945,-1.1663094,-0.2410149
19,-0.43330002,-0.44753098,"('inhospitable', 'hospitable')",-0.4333,-0.447531,-0.014231
