,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5074753,-0.6994938,"('unsociable', 'sociable')",-1.0866014,-1.217947,1.2683761,1.154936,-0.4275909,-0.54968494,-0.1883229,-0.3280475,-0.1397246
1,-0.56312954,-0.7830319,"('unfriendly', 'friendly')",0.979392,0.8517915,1.0530529,0.89250135,2.1601796,2.0607693,0.9073737,0.7555076,-0.1518661
2,0.4223104,0.58977664,"('unlikable', 'likable')",0.9643314,1.0881557,1.1091297,1.1996601,0.30218357,0.41741684,0.6994888,0.8237523,0.1242635
3,-1.3409647,-1.1592112,"('repellent', 'pleasant')",-1.1355213,-0.9240313,-0.6469128,-0.51572454,0.3274099,0.39294577,-0.6989972,-0.5515053,0.1474919
4,1.7951204,1.5106736,"('disliked', 'liked')",2.07884,1.8589207,0.010448448,0.005520614,-6.6021028,-6.656427,-0.6794235,-0.820328,-0.1409045
5,0.666483,0.520405,"('distant', 'outgoing')",1.8478771,1.7330203,-0.42454404,-0.4121795,0.20186222,0.20086649,0.5729196,0.5105281,-0.0623915
6,0.04026377,0.04713094,"('distant', 'open')",1.7456475,1.6908151,-0.45277736,-0.4155551,0.5602091,0.56283575,0.4733357,0.4713067,-0.002029
7,-0.73266107,-0.6388717,"('insensitive', 'sensitive')",-0.61034936,-0.5255669,-0.030949168,0.036994677,1.0614364,1.0204138,-0.0781308,-0.0267575,0.0513733
8,-0.057979085,-0.060886644,"('unaffectionate', 'affectionate')",1.8219594,1.818223,0.36845833,0.29352772,1.1490349,1.0620234,0.8203684,0.7782219,-0.0421465
9,-0.17098777,-0.1190841,"('unaffectionate', 'caring')",0.94705915,0.93244433,1.5690122,1.5390108,1.3978539,1.3741859,0.9357343,0.9316392,-0.0040951
10,-1.2281269,-1.1849856,"('unsympathetic', 'sympathetic')",-2.5834427,-2.416602,-0.14534189,-0.09354914,-0.45761853,-0.4686633,-1.1036326,-1.0409501,0.0626825
11,-0.23005927,-0.15051958,"('unhelpful', 'helpful')",-1.4378077,-1.3360469,0.8365868,0.8783304,1.6517001,1.7901087,0.205105,0.2954682,0.0903632
12,0.6133394,0.7778929,"('unsupportive', 'supportive')",0.80287397,0.88918644,2.1289527,2.3004484,-1.7770495,-1.7300363,0.4420291,0.5593729,0.1173438
13,-0.5965449,-0.5993822,"('impolite', 'polite')",-1.5932795,-1.544597,0.82485306,0.8036365,-0.17563903,-0.1345927,-0.3851526,-0.3687339,0.0164187
14,-1.0817548,-0.99076945,"('antisocial', 'social')",-1.5945255,-1.5434632,0.9792099,0.9824671,-0.36765403,-0.42107308,-0.5161811,-0.4932096,0.0229715
15,0.3045973,0.08988335,"('boring', 'funny')",1.0989994,0.82458466,0.5960196,0.48727268,0.66539645,0.60408187,0.6662532,0.5014557,-0.1647975
16,-0.53222495,-0.6478317,"('unpopular', 'popular')",0.15020277,0.060259018,-0.5354966,-0.45814794,0.081208736,0.13769695,-0.2090775,-0.2270059,-0.0179284
17,0.70733595,0.65023744,"('nasty', 'nice')",0.68530256,0.61283916,-0.928159,-0.8866905,-0.35274583,-0.2916094,0.0279334,0.0211942,-0.0067392
18,0.719958,1.0987656,"('disagreeable', 'welcoming')",1.5364047,1.7173808,0.19493255,0.30668396,-0.3232051,-0.23446901,0.5320225,0.7220904,0.1900679
19,0.19459672,0.114673615,"('inhospitable', 'hospitable')",1.052348,1.0749607,0.23825052,0.2830949,0.32443413,0.40470314,0.4524074,0.4693581,0.0169507
20,-0.41803005,-0.41519195,"('rough', 'thoughtful')",-1.2526896,-1.195482,-0.28559145,-0.26376757,0.91496205,0.8714284,-0.2603373,-0.2507533,0.009584
21,-0.037418026,0.12792155,"('immoral', 'moral')",-0.9586246,-0.8039014,1.1682286,1.2529148,-0.78614575,-0.64505637,-0.1534899,-0.0170304,0.1364595
22,0.80865663,0.8491488,"('untrustworthy', 'trustworthy')",-0.2711948,-0.29113832,0.30408064,0.26636598,-0.6469016,-0.7098967,0.0486602,0.0286199,-0.0200403
23,0.2123992,0.25875142,"('insincere', 'sincere')",-0.22139202,-0.12640004,0.82509786,0.7942665,6.118924,6.092828,1.7337573,1.7548615,0.0211042
24,-0.5322299,-0.38871983,"('dishonest', 'honest')",0.115431756,0.15089352,0.271452,0.26220572,0.99146813,0.91247845,0.2115305,0.2342145,0.022684
25,-0.27881604,-0.22576144,"('egoistic', 'altruistic')",0.29346284,0.33637416,-0.23163939,-0.22865993,1.4631777,1.4234953,0.3115463,0.326362,0.0148157
26,0.8837635,0.7290563,"('hardhearted', 'benevolent')",1.2171218,0.9717615,1.9914289,1.794401,2.0874212,1.9846493,1.5449338,1.369967,-0.1749668
27,-0.025822438,0.150062,"('hardhearted', 'softhearted')",1.3203334,1.3363997,0.7852221,0.79716945,1.5420122,1.3899581,0.9054363,0.9183973,0.012961
28,-0.2995836,-0.46611676,"('disloyal', 'loyal')",-0.65891075,-0.7009887,-0.18654406,-0.3505584,0.8861357,0.73355407,-0.0647257,-0.1960274,-0.1313017
29,-0.042759813,-0.0736798,"('unfair', 'fair')",0.38529348,0.26174033,0.12605995,0.17950304,0.057516865,-0.12720065,0.1315276,0.0600907,-0.0714369
30,-0.7107676,-0.56596583,"('intolerant', 'tolerant')",-1.1027782,-0.9902352,0.20281562,0.2039667,1.0194063,1.045123,-0.147831,-0.0767778,0.0710532
31,-0.00166988,-0.27368858,"('evil', 'good')",1.3312595,1.2461245,-0.6084703,-0.5994987,-0.69410896,-0.7703909,0.0067526,-0.0993634,-0.106116
32,0.2775899,0.38912505,"('unkind', 'kind')",-0.611569,-0.6097796,2.0323923,2.012612,1.2863232,1.171153,0.7461841,0.7407776,-0.0054065
33,-0.04537465,0.07075015,"('wrong', 'right')",1.272851,1.249574,0.6078315,0.5520863,-0.2694029,-0.31008574,0.3914762,0.3905811,-0.0008951
34,-0.061244138,0.018972324,"('mean', 'honorable')",0.42080355,0.5041195,0.19145226,0.26956692,5.931126,6.1062455,1.6205344,1.7247261,0.1041917
35,1.4088473,1.1751257,"('corrupt', 'incorrupt')",2.8118315,2.5422056,-1.5394962,-1.5948089,0.18930624,-0.061404727,0.7176222,0.5152794,-0.2023428
36,1.2835383,0.9335127,"('hostile', 'amicable')",2.560017,2.3230317,-0.718029,-0.80532706,0.22302192,0.0012431741,0.8371371,0.6131151,-0.224022
37,0.41436264,0.4980086,"('fake', 'genuine')",-0.49318987,-0.46139988,0.100285545,0.08511347,0.73709595,0.7020908,0.1896386,0.2059533,0.0163147
38,0.02528419,-0.045714088,"('untruthful', 'truthful')",0.69997084,0.75449884,0.29468462,0.2995027,-0.12080577,-0.023893416,0.2247835,0.2460985,0.021315
39,-0.11932282,0.025567405,"('exploitative', 'cooperative')",-0.21717545,-0.15245572,0.1577082,0.23844497,0.2888965,0.27299947,0.0275266,0.096139,0.0686124
40,0.90611976,0.8809883,"('stingy', 'generous')",1.0250179,0.9915934,0.7831815,0.7974153,-1.4523727,-1.5571136,0.3154866,0.2782208,-0.0372658
41,2.0634515,1.8404,"('unforgiving', 'forgiving')",1.063399,1.0105692,1.5231423,1.539743,-0.029242162,-0.13691586,1.1551877,1.0634491,-0.0917386
42,0.824615,0.9773922,"('unreliable', 'reliable')",-0.22366641,-0.11629078,0.2746605,0.40895328,-3.0109336,-2.875737,-0.5338311,-0.4014206,0.1324105
43,-0.7167871,-0.45321253,"('irresponsible', 'responsible')",-1.133992,-0.9259678,1.1912196,1.321487,0.57883596,0.59922695,-0.0201809,0.1353834,0.1555643
44,1.0853539,1.2127323,"('prejudiced', 'unprejudiced')",-0.46819907,-0.4198224,-1.0331706,-0.9221605,-1.5371107,-1.4959861,-0.4882816,-0.4063092,0.0819724
45,-0.095359504,-0.16889985,"('incompetent', 'competent')",-1.3137834,-1.290529,0.6231816,0.67804474,-0.37195116,-0.44374874,-0.2894781,-0.3062832,-0.0168051
46,-1.1635023,-1.1702317,"('uncompetitive', 'competitive')",-2.3048744,-2.2025785,0.044379465,0.11256378,-0.9866891,-1.0331374,-1.1026716,-1.073346,0.0293256
47,-0.8554553,-0.7284494,"('stupid', 'smart')",-1.1352074,-1.0988972,0.81476194,0.7984544,5.3938594,5.450118,1.0544896,1.1053065,0.0508169
48,-1.2344791,-1.1866342,"('unintelligent', 'intelligent')",-1.7059724,-1.6596901,0.9619007,0.9993111,0.21608302,0.30595466,-0.440617,-0.3852647,0.0553523
49,-0.8728064,-0.8116685,"('unable', 'able')",-0.5649945,-0.5716479,-0.22934571,-0.15096278,-0.15700263,-0.0069330633,-0.4560373,-0.3853031,0.0707342
50,-0.13118294,-0.07650838,"('clumsy', 'skillful')",-0.06870079,-0.058075715,-0.072715946,-0.048308194,-0.06590447,-0.06035552,-0.084626,-0.060812,0.023814
51,-0.55400497,-0.5674247,"('uneducated', 'educated')",-1.2934792,-1.2652369,0.66069496,0.6142142,0.24787384,0.27953824,-0.2347288,-0.2347273,1.5e-06
52,-0.21062657,-0.45017457,"('irrational', 'rational')",1.6556073,1.4376204,-0.40157187,-0.556294,-0.18094158,-0.31273118,0.2156168,0.0296052,-0.1860116
53,-1.1463213,-1.2969704,"('uncreative', 'creative')",-1.119302,-1.0916232,-0.5708226,-0.61723,0.85609317,0.7380736,-0.4950882,-0.5669375,-0.0718493
54,-0.12155456,-0.15030828,"('incapable', 'capable')",0.40300024,0.34488186,-0.019017043,-0.04765574,1.1795961,1.2552968,0.3605062,0.3505537,-0.0099525
55,-1.4086494,-1.2120204,"('incompetent', 'clever')",-2.8627949,-2.6303496,-0.21698405,-0.15278746,-0.37609988,-0.27264675,-1.2161322,-1.066951,0.1491812
56,-0.28826854,-0.21303055,"('impractical', 'practical')",-1.2588733,-1.1808715,1.3004097,1.3643779,-0.4904374,-0.41095194,-0.1842924,-0.110119,0.0741734
57,0.728372,0.33699062,"('unimaginative', 'imaginative')",-2.166254,-2.2282546,0.15902938,0.1271808,-2.4219613,-2.4748356,-0.9252035,-1.0597297,-0.1345262
58,0.54019016,0.25874805,"('undiscriminating', 'discriminating')",-0.31794605,-0.3182409,-0.48794365,-0.5038689,0.08499199,-0.042234972,-0.0451769,-0.1513992,-0.1062223
59,0.7666488,0.7067055,"('foolish', 'wise')",2.8944466,2.7457907,0.5257716,0.45785755,0.45018563,0.47192243,1.1592631,1.0955691,-0.063694
60,-1.624888,-1.3019929,"('inefficient', 'efficient')",-2.3081582,-2.030889,0.4592384,0.62435794,-0.5052792,-0.26794493,-0.9947717,-0.7441173,0.2506544
61,-1.1998293,-1.353383,"('illogical', 'logical')",-0.59643525,-0.7201908,0.49798015,0.39256904,0.20222041,-0.0032505393,-0.274016,-0.4210638,-0.1470478
62,-0.26982775,-0.074634105,"('incompetent', 'brilliant')",-1.6006953,-1.3820628,0.81423545,0.95921177,-0.16242889,0.051841557,-0.3046791,-0.1114109,0.1932682
63,0.15626357,0.12562425,"('unperceptive', 'insightful')",-0.3015357,-0.229314,0.57846403,0.6746914,0.65488714,0.78108877,0.2720197,0.3380226,0.0660029
64,-0.16703232,-0.17085935,"('shy', 'confident')",-1.2727377,-1.309873,-0.5145059,-0.41521722,-7.197526,-7.17637,-2.2879505,-2.26808,0.0198705
65,-0.1030121,-0.14547782,"('insecure', 'secure')",-2.4857755,-2.484059,-0.3030362,-0.33061257,-0.5087779,-0.45787245,-0.8501504,-0.8545055,-0.0043551
