,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.5624156,0.44691607,"('unsociable', 'sociable')",-0.1390979,-0.2614707,0.2116589,0.0927227,-0.1189362
1,-1.3133713,-1.4199039,"('unfriendly', 'friendly')",1.4596547,1.2610475,0.0731417,-0.0794282,-0.1525699
2,1.3968471,1.3832135,"('unlikable', 'likable')",0.9980361,1.1086531,1.1974416,1.2459333,0.0484917
3,0.37486592,0.5579422,"('repellent', 'pleasant')",0.26599616,0.29139793,0.3204311,0.4246701,0.104239
4,-0.15254813,-0.28095385,"('disliked', 'liked')",-5.5875463,-5.677715,-2.8700473,-2.9793344,-0.1092871
5,-1.7826146,-1.8147697,"('distant', 'outgoing')",-0.35119325,-0.38049588,-1.0669039,-1.0976328,-0.0307289
6,-2.140948,-2.1398656,"('distant', 'open')",-0.11362068,-0.16416067,-1.1272844,-1.1520132,-0.0247288
7,0.65813226,0.7180794,"('insensitive', 'sensitive')",0.20973657,0.3246643,0.4339344,0.5213718,0.0874374
8,-1.0922477,-1.1748049,"('unaffectionate', 'affectionate')",0.48909116,0.3589393,-0.3015783,-0.4079328,-0.1063545
9,-0.6475186,-0.7272043,"('unaffectionate', 'caring')",0.9490232,0.8484267,0.1507523,0.0606112,-0.0901411
10,0.51319486,0.5649414,"('unsympathetic', 'sympathetic')",-0.582195,-0.5291584,-0.0345001,0.0178915,0.0523916
11,0.70157707,0.6593512,"('unhelpful', 'helpful')",1.9880993,2.0806,1.3448381,1.3699756,0.0251375
12,0.5603982,0.65440375,"('unsupportive', 'supportive')",-1.8652813,-1.8263044,-0.6524416,-0.5859504,0.0664912
13,0.44612598,0.42220885,"('impolite', 'polite')",-0.53368473,-0.43407196,-0.0437794,-0.0059316,0.0378478
14,1.317486,1.3497128,"('antisocial', 'social')",-0.23023656,-0.21950428,0.5436248,0.5651043,0.0214795
15,0.45896864,0.26393828,"('boring', 'funny')",0.99561536,0.9332733,0.727292,0.5986058,-0.1286862
16,-0.85054034,-0.87989485,"('unpopular', 'popular')",0.88381624,0.8194139,0.016638,-0.0302405,-0.0468785
17,-0.16380951,-0.11215295,"('nasty', 'nice')",-0.06030657,-0.06291512,-0.112058,-0.087534,0.024524
18,-0.8838172,-0.8888733,"('disagreeable', 'welcoming')",-0.39431673,-0.407436,-0.6390669,-0.6481546,-0.0090877
19,-1.1531199,-1.2219929,"('inhospitable', 'hospitable')",-0.07792006,-0.04753301,-0.61552,-0.6347629,-0.0192429
20,0.39116383,0.44849387,"('rough', 'thoughtful')",1.0062661,0.9886189,0.698715,0.7185564,0.0198414
21,1.2194136,1.2326688,"('immoral', 'moral')",-0.34900588,-0.26243514,0.4352039,0.4851168,0.0499129
