,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.051242717,-0.12218971,"('unsociable', 'sociable')",-0.73356146,-0.8546257,0.8635283,0.7921364,-0.6434058,-0.71655774,-0.1411704,-0.2253092,-0.0841388
1,0.050267033,0.031881586,"('unfriendly', 'friendly')",1.7486876,1.5611396,0.096024014,-0.040950913,2.2006958,2.1124282,1.0239186,0.9161246,-0.107794
2,0.55504155,0.65797853,"('unlikable', 'likable')",2.3126838,2.39966,1.9591182,1.9448081,0.4590922,0.5343751,1.321484,1.3842055,0.0627215
3,-0.35136348,-0.2735945,"('repellent', 'pleasant')",-1.121876,-1.0368549,0.8457785,0.93750095,0.055138115,0.12494102,-0.1430807,-0.0620018,0.0810789
4,0.36553204,0.38772762,"('disliked', 'liked')",0.75025576,0.69187325,-0.20152144,-0.29848206,-6.701298,-6.837075,-1.446758,-1.5139891,-0.0672311
5,1.0074444,0.9844589,"('distant', 'outgoing')",1.6040833,1.5517726,-0.7067749,-0.79801786,0.10170527,0.040797368,0.5016145,0.4447528,-0.0568617
6,0.58182335,0.583475,"('distant', 'open')",0.9689725,0.9213048,-1.2033058,-1.3209924,0.84975314,0.7522763,0.2993108,0.2340159,-0.0652949
7,0.7471317,0.77608204,"('insensitive', 'sensitive')",-0.084044956,-0.06701134,0.86683834,0.942767,0.9256585,0.92294455,0.6138959,0.6436956,0.0297997
8,-0.025394732,0.0038690404,"('unaffectionate', 'affectionate')",0.47914243,0.39328873,-0.21498887,-0.23961338,1.0668246,1.0051817,0.3263958,0.2906815,-0.0357143
9,1.4403416,1.4527091,"('unaffectionate', 'caring')",1.2370164,1.1472607,0.52591395,0.50945586,1.4404775,1.4403502,1.1609374,1.137444,-0.0234934
10,0.70370924,0.71727276,"('unsympathetic', 'sympathetic')",-1.8376429,-1.7853346,0.1837967,0.2913559,-0.31773302,-0.27332056,-0.3169675,-0.2625066,0.0544609
11,1.0301498,1.0710418,"('unhelpful', 'helpful')",-0.45057344,-0.41381708,0.6222842,0.7033448,1.632127,1.7462342,0.7084969,0.776701,0.0682041
12,2.0346193,2.1743073,"('unsupportive', 'supportive')",0.82132155,0.8806865,1.5584213,1.7137426,-1.8972375,-1.8775973,0.6292811,0.7227848,0.0935037
13,0.13832991,0.10523619,"('impolite', 'polite')",-0.4950505,-0.41184008,0.5371442,0.5733043,-0.6687776,-0.66538286,-0.1220885,-0.0996706,0.0224179
14,0.63985586,0.6127489,"('antisocial', 'social')",0.95932686,0.9894521,1.7339258,1.7852376,-0.8163913,-0.822647,0.6291793,0.6411979,0.0120186
15,0.7993857,0.7405405,"('boring', 'funny')",0.5212809,0.50716335,-0.654162,-0.7626216,0.39875183,0.32317948,0.2663141,0.2020654,-0.0642487
16,-1.323316,-1.3365935,"('unpopular', 'popular')",-0.14550096,-0.21654905,-0.8192415,-0.8155954,0.26516008,0.21971714,-0.5057246,-0.5372552,-0.0315306
17,0.099141575,0.12116769,"('nasty', 'nice')",-0.233823,-0.14210735,-0.8784156,-0.7825319,-0.42566273,-0.34942263,-0.35969,-0.2882236,0.0714664
