,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9686383,-0.9730773,"('unsociable', 'sociable')",-0.1641361,-0.27186212,-0.5663872,-0.6224697,-0.0560825
1,-0.8579878,-0.9848269,"('unfriendly', 'friendly')",1.72075,1.4983426,0.4313811,0.2567579,-0.1746232
2,0.4068731,0.4143087,"('unlikable', 'likable')",0.57667136,0.6549298,0.4917722,0.5346193,0.0428471
3,-0.4702835,-0.2875098,"('repellent', 'pleasant')",0.12390794,0.22947206,-0.1731878,-0.0290189,0.1441689
4,0.04384222,-0.011636777,"('disliked', 'liked')",-6.177199,-6.0933685,-3.0666783,-3.0525026,0.0141757
5,-0.18446968,-0.23477587,"('distant', 'outgoing')",-0.123465374,-0.19020203,-0.1539675,-0.2124889,-0.0585214
6,-0.62900096,-0.70058846,"('distant', 'open')",0.20127138,0.0759909,-0.2138648,-0.3122988,-0.098434
7,-0.6311932,-0.48138767,"('insensitive', 'sensitive')",0.75679296,0.83110374,0.0627999,0.174858,0.1120581
8,-1.0784459,-1.15051,"('unaffectionate', 'affectionate')",0.6420368,0.5109165,-0.2182046,-0.3197967,-0.1015921
9,-0.9851112,-1.0268316,"('unaffectionate', 'caring')",1.1534251,1.0638894,0.084157,0.0185289,-0.0656281
10,-1.7051636,-1.5610411,"('unsympathetic', 'sympathetic')",-0.34680605,-0.3287541,-1.0259848,-0.9448976,0.0810872
11,-1.0582168,-0.95998836,"('unhelpful', 'helpful')",2.0606642,2.0948124,0.5012237,0.567412,0.0661883
12,-1.0645366,-0.89105594,"('unsupportive', 'supportive')",-1.7319615,-1.6059338,-1.398249,-1.2484949,0.1497541
13,-0.46019095,-0.45196527,"('impolite', 'polite')",-0.26519492,-0.19484274,-0.362693,-0.323404,0.039289
14,-0.14817248,-0.036389865,"('antisocial', 'social')",-0.08039649,-0.013190548,-0.1142845,-0.0247902,0.0894943
15,0.23436773,0.09263452,"('boring', 'funny')",0.6890321,0.6342461,0.4616999,0.3634403,-0.0982596
16,-0.057834636,-0.0019695442,"('unpopular', 'popular')",0.5703858,0.60161877,0.2562756,0.2998246,0.043549
17,0.10231582,0.09622981,"('nasty', 'nice')",-0.32297343,-0.2884069,-0.1103288,-0.0960886,0.0142402
18,0.16874078,0.22483006,"('disagreeable', 'welcoming')",-0.32134062,-0.3509324,-0.0762999,-0.0630512,0.0132487
19,-1.4056515,-1.4368118,"('inhospitable', 'hospitable')",-0.40616113,-0.40119016,-0.9059063,-0.919001,-0.0130947
20,0.16585076,0.21403617,"('rough', 'thoughtful')",1.1707649,1.1532139,0.6683078,0.683625,0.0153172
21,-0.40719378,-0.38194424,"('immoral', 'moral')",-0.4609644,-0.38254628,-0.4340791,-0.3822452,0.0518339
22,-0.29848906,-0.23075853,"('untrustworthy', 'trustworthy')",-1.0916811,-1.1057684,-0.6950851,-0.6682635,0.0268216
23,-0.8480366,-0.76309305,"('insincere', 'sincere')",5.85732,5.6451073,2.5046415,2.4410071,-0.0636344
24,-1.0581943,-1.1027334,"('dishonest', 'honest')",0.7445936,0.6853088,-0.1568003,-0.2087123,-0.051912
25,0.39957413,0.2238481,"('egoistic', 'altruistic')",1.5891736,1.4900348,0.9943739,0.8569415,-0.1374324
26,0.072771676,0.03237666,"('hardhearted', 'benevolent')",1.822025,1.7594601,0.9473983,0.8959184,-0.0514799
27,-0.39374223,-0.2863801,"('hardhearted', 'softhearted')",1.1391891,1.0914298,0.3727235,0.4025249,0.0298014
28,-0.79700994,-0.90480494,"('disloyal', 'loyal')",1.0276129,0.86163735,0.1153015,-0.0215838,-0.1368853
29,-0.12983601,-0.16696875,"('unfair', 'fair')",-0.8669558,-1.0823196,-0.4983959,-0.6246442,-0.1262483
30,-0.030913943,-0.026226314,"('intolerant', 'tolerant')",1.7385699,1.7448237,0.853828,0.8592987,0.0054707
31,-0.72266716,-0.81158215,"('evil', 'good')",-1.3289287,-1.4775189,-1.025798,-1.1445506,-0.1187526
32,0.43782067,0.48521802,"('unkind', 'kind')",1.1021366,1.0255351,0.7699786,0.7553766,-0.014602
33,-0.3582954,-0.48785967,"('wrong', 'right')",-0.47928306,-0.50615597,-0.4187892,-0.4970078,-0.0782186
34,-0.6095335,-0.50378305,"('mean', 'honorable')",5.8474617,5.851444,2.6189642,2.6738303,0.0548661
35,0.7167696,0.50452024,"('corrupt', 'incorrupt')",-0.33014145,-0.541711,0.1933141,-0.0185954,-0.2119095
36,-0.7375913,-0.9202892,"('hostile', 'amicable')",-0.30581218,-0.5733577,-0.5217018,-0.7468234,-0.2251216
37,-0.60693955,-0.5724924,"('fake', 'genuine')",0.16962188,0.18471134,-0.2186588,-0.1938905,0.0247683
38,-0.46990994,-0.4874181,"('untruthful', 'truthful')",0.22609699,0.25024402,-0.1219065,-0.118587,0.0033195
39,0.6196684,0.61378247,"('exploitative', 'cooperative')",0.38304213,0.39896068,0.5013553,0.5063716,0.0050163
40,0.26804864,0.32147712,"('stingy', 'generous')",-1.7312317,-1.6911395,-0.7315915,-0.6848311,0.0467604
41,-0.3546954,-0.32888103,"('unforgiving', 'forgiving')",-0.06743831,-0.14160594,-0.2110669,-0.2352435,-0.0241766
42,0.08115724,0.40253574,"('unreliable', 'reliable')",-2.9516065,-2.6766324,-1.4352247,-1.1370484,0.2981763
43,-1.037956,-0.8326723,"('irresponsible', 'responsible')",0.8761597,0.9200433,-0.0808981,0.0436855,0.1245836
44,0.9762949,0.9594224,"('prejudiced', 'unprejudiced')",-1.113411,-1.0969307,-0.068558,-0.0687542,-0.0001962
45,-1.1122843,-0.87608093,"('incompetent', 'competent')",-0.100123376,-0.07717165,-0.6062039,-0.4766263,0.1295776
46,-0.94275457,-0.82925755,"('uncompetitive', 'competitive')",-0.49186218,-0.41824257,-0.7173084,-0.6237501,0.0935583
47,-0.07722543,0.03871696,"('stupid', 'smart')",5.284118,5.2048306,2.6034465,2.6217737,0.0183272
48,0.14080577,0.13171251,"('unintelligent', 'intelligent')",1.1345379,1.132578,0.6376718,0.6321453,-0.0055265
49,0.18454964,0.25497642,"('unable', 'able')",0.116628334,0.21912535,0.150589,0.2370509,0.0864619
50,0.97216433,1.0607475,"('clumsy', 'skillful')",0.22585943,0.26460755,0.5990119,0.6626775,0.0636656
51,-0.1588046,-0.17748585,"('uneducated', 'educated')",0.33412397,0.3155874,0.0876597,0.0690508,-0.0186089
52,-0.42389065,-0.74659663,"('irrational', 'rational')",-0.30108127,-0.5676944,-0.3624859,-0.6571455,-0.2946596
53,-1.3804909,-1.4062669,"('uncreative', 'creative')",0.87099713,0.8266734,-0.2547469,-0.2897968,-0.0350499
54,-0.16975658,-0.30643764,"('incapable', 'capable')",1.3303175,1.2837945,0.5802805,0.4886785,-0.091602
55,-0.5549641,-0.44393662,"('incompetent', 'clever')",0.3162136,0.40515116,-0.1193753,-0.0193927,0.0999826
56,-0.37394652,-0.29004335,"('impractical', 'practical')",0.21874431,0.28722492,-0.0776011,-0.0014092,0.0761919
57,-1.3623298,-1.332154,"('unimaginative', 'imaginative')",-2.4265003,-2.375803,-1.8944151,-1.8539785,0.0404366
58,-1.6115164,-1.4973046,"('undiscriminating', 'discriminating')",-0.1029938,-0.11119337,-0.8572551,-0.804249,0.0530061
59,0.41583633,0.3498663,"('foolish', 'wise')",0.26390615,0.19464828,0.3398712,0.2722573,-0.0676139
60,-0.012346838,0.22385561,"('inefficient', 'efficient')",0.6923041,0.93441236,0.3399786,0.579134,0.2391554
61,-1.0177404,-1.0447894,"('illogical', 'logical')",0.26540974,0.12729816,-0.3761653,-0.4587456,-0.0825803
62,0.06874019,0.30799147,"('incompetent', 'brilliant')",0.7979164,1.0052292,0.4333283,0.6566104,0.2232821
63,-1.0760776,-0.84453344,"('unperceptive', 'insightful')",0.8698865,1.0240157,-0.1030955,0.0897411,0.1928366
64,0.13648944,0.11106138,"('shy', 'confident')",-6.48538,-6.3146586,-3.1744454,-3.1017985,0.0726469
65,-0.47633117,-0.38271993,"('insecure', 'secure')",-0.3121484,-0.26527053,-0.3942398,-0.3239952,0.0702446
66,-1.2662424,-1.2985052,"('inactive', 'active')",0.13314499,0.10026343,-0.5665487,-0.5991209,-0.0325722
67,0.40307677,0.34426257,"('doubtful', 'determined')",-0.36443824,-0.30543596,0.0193193,0.0194133,9.4e-05
68,-0.8634775,-0.8074527,"('dependent', 'independent')",-0.65371805,-0.67870533,-0.7585978,-0.743079,0.0155188
69,0.42915517,0.39585832,"('lazy', 'industrious')",-0.4864133,-0.47029677,-0.0286291,-0.0372192,-0.0085901
70,-0.2462151,-0.00042822864,"('lethargic', 'energetic')",0.6631767,0.81035143,0.2084808,0.4049616,0.1964808
71,0.5179932,0.53055155,"('diffident', 'self-confident')",0.709134,0.68960696,0.6135636,0.6100793,-0.0034843
72,0.16093035,0.1663622,"('unambitious', 'ambitious')",-0.5626237,-0.45626643,-0.2008467,-0.1449521,0.0558946
73,0.6634795,0.5992175,"('helpless', 'self-reliant')",-2.9984813,-2.8261304,-1.1675009,-1.1134565,0.0540444
74,0.04508503,0.14452225,"('undedicated', 'dedicated')",0.073136754,0.099074505,0.0591109,0.1217984,0.0626875
75,0.7918245,0.68867534,"('meek', 'impulsive')",-0.38744318,-0.34573802,0.2021907,0.1714687,-0.030722
76,0.62613577,0.83612627,"('anxious', 'daring')",0.5158545,0.68441874,0.5709951,0.7602725,0.1892774
77,-0.44158643,-0.45932937,"('unmotivated', 'motivated')",-0.70322233,-0.651396,-0.5724044,-0.5553627,0.0170417
78,0.05588361,0.17823869,"('nonresilient', 'resilient')",0.35194144,0.45550892,0.2039125,0.3168738,0.1129613
79,-0.42931828,-0.5495895,"('wavering', 'unwavering')",-0.2958777,-0.3984498,-0.362598,-0.4740196,-0.1114216
80,0.30154476,0.33641946,"('dominated', 'dominating')",-1.2392907,-1.1611526,-0.468873,-0.4123666,0.0565064
81,-0.70312995,-0.6927426,"('submissive', 'aggressive')",-0.3489559,-0.16053648,-0.5260429,-0.4266395,0.0994034
82,-0.2780208,-0.1951368,"('poor', 'rich')",6.2406,6.2106643,2.9812896,3.0077636,0.026474
83,-0.013732685,-0.1461472,"('powerless', 'powerful')",-0.729515,-0.7921093,-0.3716238,-0.4691283,-0.0975045
84,1.1097687,1.0142229,"('inferior', 'superior')",0.8130775,0.7520141,0.9614232,0.8831185,-0.0783047
85,0.12973523,0.012251761,"('insignificant', 'prestigious')",0.58812994,0.44305232,0.3589326,0.227652,-0.1312806
86,-2.0088012,-2.02298,"('uninfluential', 'influential')",-0.28421718,-0.29785654,-1.1465092,-1.1604183,-0.0139091
87,-0.46651933,-0.3955568,"('unsuccessful', 'successful')",0.5891207,0.7027421,0.0613007,0.1535926,0.0922919
88,-0.016437832,-0.08959259,"('low', 'eminent')",0.6238577,0.5507485,0.3037099,0.230578,-0.0731319
