,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.913024,-0.96456957,"('unsociable', 'sociable')",-0.3710364,-0.38647792,-0.6420302,-0.6755238,-0.0334936
1,0.1209552,-0.24985373,"('unfriendly', 'friendly')",2.0997934,1.9164475,1.1103743,0.8332969,-0.2770774
2,0.19982506,0.29527807,"('unlikable', 'likable')",0.54209113,0.71075445,0.3709581,0.5030162,0.1320581
3,-0.5847627,-0.43198013,"('repellent', 'pleasant')",0.2059745,0.40115383,-0.1893941,-0.0154132,0.1739809
4,0.33563635,0.26492736,"('disliked', 'liked')",-7.3384547,-7.4588394,-3.5014093,-3.596956,-0.0955467
5,-0.42660567,-0.4845127,"('distant', 'outgoing')",0.13467169,0.2009032,-0.145967,-0.1418047,0.0041623
6,-0.56724054,-0.6631644,"('distant', 'open')",0.4941121,0.4710456,-0.0365642,-0.0960594,-0.0594952
7,-0.042666204,0.11135647,"('insensitive', 'sensitive')",0.32468235,0.4328918,0.1410081,0.2721241,0.131116
8,-0.17106499,-0.25256824,"('unaffectionate', 'affectionate')",1.485512,1.2753558,0.6572235,0.5113938,-0.1458297
9,0.014324777,-0.05130662,"('unaffectionate', 'caring')",1.6294476,1.4949721,0.8218862,0.7218328,-0.1000534
10,-0.64450294,-0.54304296,"('unsympathetic', 'sympathetic')",-0.17081815,-0.1307962,-0.4076605,-0.3369196,0.0707409
11,-0.8959887,-0.75628483,"('unhelpful', 'helpful')",1.6891751,1.7863364,0.3965932,0.5150258,0.1184326
12,-0.5294781,-0.40058896,"('unsupportive', 'supportive')",-1.9317652,-1.8797481,-1.2306216,-1.1401685,0.0904531
13,-0.79942095,-0.73862493,"('impolite', 'polite')",-0.7612443,-0.5712211,-0.7803326,-0.654923,0.1254096
14,-0.41118798,-0.11537182,"('antisocial', 'social')",-0.24715216,-0.12754111,-0.3291701,-0.1214565,0.2077136
15,0.46955186,0.4338581,"('boring', 'funny')",0.73532534,0.75780714,0.6024386,0.5958326,-0.006606
16,-0.13790445,-0.4100034,"('unpopular', 'popular')",-0.21671343,-0.32110578,-0.1773089,-0.3655546,-0.1882457
17,0.17037569,0.16391736,"('nasty', 'nice')",0.1405852,0.13347849,0.1554804,0.1486979,-0.0067825
18,-0.97631466,-0.91693705,"('disagreeable', 'welcoming')",-0.7916337,-0.7734314,-0.8839742,-0.8451842,0.03879
19,-0.6950961,-0.80509204,"('inhospitable', 'hospitable')",-0.0921531,-0.013394646,-0.3936246,-0.4092433,-0.0156187
20,-0.481845,-0.45699838,"('rough', 'thoughtful')",0.053333133,0.082982056,-0.2142559,-0.1870082,0.0272477
21,-1.2788867,-1.0019126,"('immoral', 'moral')",-1.4499775,-1.1857468,-1.3644321,-1.0938296,0.2706025
22,0.6915694,0.72208035,"('untrustworthy', 'trustworthy')",-0.5258856,-0.47087127,0.0828419,0.1256045,0.0427626
23,0.15324715,0.13655688,"('insincere', 'sincere')",5.847131,5.981894,3.0001891,3.0592256,0.0590365
24,0.24604441,0.3116439,"('dishonest', 'honest')",1.0735862,0.98419905,0.6598153,0.6479214,-0.0118939
25,0.518659,0.37224704,"('egoistic', 'altruistic')",1.5063564,1.3576951,1.0125077,0.864971,-0.1475367
26,0.15773587,-0.020925902,"('hardhearted', 'benevolent')",2.1818728,2.0447323,1.1698043,1.0119032,-0.1579011
27,-1.0945477,-1.1410083,"('hardhearted', 'softhearted')",1.1688731,1.0842438,0.0371627,-0.0283822,-0.0655449
28,0.14632338,0.06960701,"('disloyal', 'loyal')",1.5016679,1.2001833,0.8239956,0.6348951,-0.1891005
