,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.15901232,-0.24772793,"('unsociable', 'sociable')",0.058396474,-0.089417376,0.23578069,0.17486969,0.0450549,-0.0540919,-0.0991468
1,-0.83981586,-0.95139706,"('unfriendly', 'friendly')",0.32374266,0.33570373,1.6059659,1.486074,0.3632975,0.2901269,-0.0731706
2,0.95592195,1.0366248,"('unlikable', 'likable')",0.010271199,0.103722736,0.2221237,0.32986385,0.3961056,0.4900704,0.0939648
3,-0.7038338,-0.63982856,"('repellent', 'pleasant')",-0.2295202,-0.17820701,0.09981738,0.18569347,-0.2778455,-0.2107807,0.0670648
4,0.6120276,0.5888369,"('disliked', 'liked')",0.82114226,0.8099366,-3.8728478,-3.951681,-0.813226,-0.8509692,-0.0377432
5,0.0560663,0.062989205,"('distant', 'outgoing')",0.10351038,0.26416835,0.115106985,0.062104627,0.0915612,0.1297541,0.0381929
6,-0.3435547,-0.30551183,"('distant', 'open')",0.073369995,0.24868777,0.48702994,0.3867202,0.0722817,0.1099654,0.0376837
7,-0.61679786,-0.5911997,"('insensitive', 'sensitive')",-0.42774045,-0.4257027,-0.046856802,0.04652847,-0.3637983,-0.323458,0.0403403
8,-0.7749773,-0.7979453,"('unaffectionate', 'affectionate')",0.6093613,0.66925144,0.5699388,0.42778456,0.1347742,0.0996969,-0.0350773
9,-1.0055635,-1.0420831,"('unaffectionate', 'caring')",0.27700192,0.28278467,0.7113591,0.6377925,-0.0057342,-0.040502,-0.0347678
10,-1.258095,-1.2622181,"('unsympathetic', 'sympathetic')",-1.1267483,-1.1749797,-0.2618066,-0.17132269,-0.8822166,-0.8695068,0.0127098
11,0.15212837,0.14212245,"('unhelpful', 'helpful')",0.5433902,0.4419028,2.0487084,2.1108413,0.9147423,0.8982889,-0.0164534
12,0.04865279,0.07114855,"('unsupportive', 'supportive')",-0.057531636,-0.037885144,-1.3986174,-1.4085515,-0.4691654,-0.4584293,0.0107361
13,0.193627,0.19549076,"('impolite', 'polite')",-0.5857898,-0.66781384,-0.52584386,-0.48378867,-0.3060022,-0.3187039,-0.0127017
14,-0.39421064,-0.29962403,"('antisocial', 'social')",1.059333,1.0115862,-0.3634987,-0.18118203,0.1005412,0.1769267,0.0763855
15,1.3041114,1.2590157,"('boring', 'funny')",1.0789183,1.111951,1.1795477,1.1891154,1.1875257,1.186694,-0.0008317
16,0.0947756,0.016895909,"('unpopular', 'popular')",0.15815462,0.1920174,1.1449466,1.1132729,0.4659589,0.4407287,-0.0252302
17,0.08946341,0.13945118,"('nasty', 'nice')",0.22998723,0.332892,0.17922772,0.17629619,0.1662261,0.2162131,0.049987
18,0.1133129,0.15109655,"('disagreeable', 'welcoming')",-0.2821843,-0.24078701,-1.1180896,-1.1626304,-0.428987,-0.4174403,0.0115467
19,0.15906581,0.17784223,"('inhospitable', 'hospitable')",-0.66340876,-0.56570226,-0.48562747,-0.53586125,-0.3299901,-0.3079071,0.022083
20,-0.94212645,-0.84757185,"('rough', 'thoughtful')",-0.2481291,-0.1748801,0.4899121,0.5453804,-0.2334478,-0.1590239,0.0744239
21,-0.8184718,-0.811525,"('immoral', 'moral')",-0.7768599,-0.8605796,-1.1501323,-1.044769,-0.9151546,-0.9056245,0.0095301
22,-0.17823881,-0.079148084,"('untrustworthy', 'trustworthy')",-1.4325999,-1.3488421,-0.6421281,-0.49322942,-0.750989,-0.6404065,0.1105825
23,-0.117972486,-0.1656724,"('insincere', 'sincere')",-0.64657277,-0.65313625,4.412524,4.4320335,1.215993,1.2044083,-0.0115847
