,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.06084648,-0.15844649,"('unsociable', 'sociable')",0.9530679,0.8808823,-0.24594383,-0.33965287,0.2154258,0.1275943,-0.0878315
1,0.4717701,0.33972216,"('unfriendly', 'friendly')",-0.5262617,-0.55654347,2.3715413,2.2593427,0.7723499,0.6808405,-0.0915094
2,0.9196989,0.9942578,"('unlikable', 'likable')",0.08318114,0.07482398,0.33183873,0.37341985,0.4449063,0.4808339,0.0359276
3,-1.0918555,-1.0137554,"('repellent', 'pleasant')",0.19387846,0.2879892,-0.10626404,-0.027710091,-0.334747,-0.2511588,0.0835882
4,0.0822321,0.11256843,"('disliked', 'liked')",-0.7658576,-0.7736174,-6.2103763,-6.3309765,-2.2980007,-2.3306751,-0.0326744
5,0.47136164,0.48111314,"('distant', 'outgoing')",-1.3711188,-1.3866754,0.16374093,0.09492533,-0.2453387,-0.2702123,-0.0248736
6,0.39085096,0.42116395,"('distant', 'open')",-1.7397236,-1.7432148,0.66479146,0.5963325,-0.2280271,-0.2419061,-0.013879
7,0.17118517,0.11871928,"('insensitive', 'sensitive')",0.6759369,0.75731283,0.53902197,0.61157703,0.462048,0.4958697,0.0338217
8,0.75060636,0.65585494,"('unaffectionate', 'affectionate')",-0.17520055,-0.21919978,1.2629976,1.1765919,0.6128012,0.537749,-0.0750522
9,1.4101603,1.3159925,"('unaffectionate', 'caring')",0.2093324,0.22365576,1.4034019,1.4081745,1.0076315,0.9826076,-0.0250239
10,-0.6059698,-0.6489454,"('unsympathetic', 'sympathetic')",0.44932175,0.568733,-0.7118617,-0.66940653,-0.2895033,-0.249873,0.0396303
11,0.25733206,0.27966735,"('unhelpful', 'helpful')",0.6751077,0.78919846,1.4456818,1.538279,0.7927072,0.8690483,0.0763411
12,0.40190083,0.48950875,"('unsupportive', 'supportive')",0.5633128,0.754418,-1.860726,-1.7796154,-0.2985041,-0.1785629,0.1199412
13,0.44449294,0.40673235,"('impolite', 'polite')",0.7405758,0.74126077,-1.0022157,-0.9889937,0.060951,0.0529998,-0.0079512
14,0.16162491,0.11812896,"('antisocial', 'social')",1.4345981,1.4054925,-0.59245497,-0.61615807,0.3345893,0.3024878,-0.0321015
15,0.862946,0.78981686,"('boring', 'funny')",-0.023114845,-0.098664746,0.45581302,0.37681752,0.4318814,0.3559899,-0.0758915
16,-1.1016262,-1.0828418,"('unpopular', 'popular')",-1.2918266,-1.2618048,0.32981986,0.3402481,-0.6878776,-0.6681328,0.0197448
17,0.11786152,0.2558745,"('nasty', 'nice')",-0.068031855,0.04334654,-0.47149146,-0.4613033,-0.1405539,-0.0540274,0.0865265
18,-0.38758957,-0.33770764,"('disagreeable', 'welcoming')",-0.30914038,-0.22616887,-0.36331204,-0.4141881,-0.3533473,-0.3260215,0.0273258
19,0.13512161,0.23897508,"('inhospitable', 'hospitable')",-1.1074713,-1.0755043,-0.15359281,-0.11569983,-0.3753142,-0.3174097,0.0579045
20,-0.10728444,-0.023670213,"('rough', 'thoughtful')",-0.22829445,-0.16907501,1.0574938,1.0327586,0.2406383,0.2800045,0.0393662
21,-0.71421015,-0.71449184,"('immoral', 'moral')",1.3638101,1.4479976,-0.849268,-0.7791789,-0.066556,-0.0152244,0.0513316
22,-0.34471947,-0.309563,"('untrustworthy', 'trustworthy')",0.7674131,0.7812357,-1.1713057,-1.2225237,-0.2495373,-0.2502837,-0.0007464
23,0.6427772,0.55500376,"('insincere', 'sincere')",0.8444531,0.8754781,5.4325085,5.4347615,2.3065796,2.2884145,-0.0181651
24,0.72792304,0.6889666,"('dishonest', 'honest')",0.32913917,0.31252393,0.4537923,0.4034683,0.5036182,0.4683196,-0.0352986
