,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.25566828,-0.37038893,"('unsociable', 'sociable')",-0.21559513,-0.33589947,0.41000807,0.2396957,-0.8131814,-1.0053467,-0.2186092,-0.3679848,-0.1493756
1,-0.18275952,-0.22903562,"('unfriendly', 'friendly')",0.41421115,0.29536474,-0.52983934,-0.5862028,1.5218636,1.4665163,0.305869,0.2366606,-0.0692084
2,0.39831582,0.36176366,"('unlikable', 'likable')",1.335797,1.3732299,1.6341275,1.6386923,0.83534515,0.9762579,1.0508964,1.0874859,0.0365895
3,-0.66609335,-0.5679061,"('repellent', 'pleasant')",-0.57496727,-0.45846128,0.9502225,1.0070148,0.23703459,0.26573944,-0.0134509,0.0615967,0.0750476
4,-1.2515587,-1.3578266,"('disliked', 'liked')",0.62922543,0.4457877,-0.05762127,-0.15907821,-6.2068615,-6.2328763,-1.721704,-1.8259983,-0.1042943
5,-0.9481565,-0.94921315,"('distant', 'outgoing')",0.20452031,0.2540661,-1.6112775,-1.455713,-0.22240531,-0.08479911,-0.6443298,-0.5589148,0.085415
6,-1.4285868,-1.435248,"('distant', 'open')",-0.30883497,-0.28421053,-2.026417,-1.8522358,0.19986755,0.33461586,-0.8909928,-0.8092696,0.0817232
7,0.61164665,0.654505,"('insensitive', 'sensitive')",0.9231785,0.9993938,-0.025960058,0.04203587,0.43634784,0.3828876,0.4863032,0.5197055,0.0334023
8,-0.33579177,-0.3870056,"('unaffectionate', 'affectionate')",-0.307701,-0.46405163,-0.5618918,-0.59496117,0.43530476,0.4490563,-0.1925199,-0.2492405,-0.0567206
9,0.44156682,0.4226066,"('unaffectionate', 'caring')",0.47605553,0.34176058,-0.4411962,-0.42965332,0.9451891,0.9642012,0.3554038,0.3247288,-0.030675
10,0.62966555,0.65320975,"('unsympathetic', 'sympathetic')",-0.51317906,-0.47816294,-0.37592837,-0.42068067,-0.6261527,-0.75484955,-0.2213987,-0.2501208,-0.0287221
11,0.42795265,0.5062102,"('unhelpful', 'helpful')",0.34992617,0.37004852,0.10056309,0.10222971,1.8639724,1.8223703,0.6856036,0.7002147,0.0146111
12,0.5277084,0.61024606,"('unsupportive', 'supportive')",0.73836786,0.83338594,0.5713209,0.78592765,-1.9110266,-1.8705775,-0.0184073,0.0897456,0.1081529
13,-0.21222632,-0.2989939,"('impolite', 'polite')",-0.51089483,-0.45358068,-0.18324392,-0.26598716,-0.5232024,-0.6055318,-0.3573919,-0.4060234,-0.0486315
14,-0.1316126,-0.13159895,"('antisocial', 'social')",0.6586877,0.7145589,1.0906227,1.0453982,-0.718979,-0.8231074,0.2246797,0.2013127,-0.023367
15,0.20878312,0.07948319,"('boring', 'funny')",0.17808639,0.046516933,-0.9300971,-1.074773,0.59458697,0.5470662,0.0128398,-0.1004267,-0.1132665
16,-1.3621055,-1.4155209,"('unpopular', 'popular')",-0.20271912,-0.37209314,-0.2358785,-0.27518082,0.705192,0.68778306,-0.2738777,-0.343753,-0.0698753
17,-0.5953061,-0.63413024,"('nasty', 'nice')",-0.89630973,-0.83747447,-0.8899119,-0.81568694,-0.33266068,-0.3182334,-0.6785471,-0.6513813,0.0271658
18,0.09931557,0.11767055,"('disagreeable', 'welcoming')",-0.89741623,-0.8387407,-0.7383475,-0.58124906,-0.5295965,-0.4703443,-0.5165111,-0.4431659,0.0733452
19,-0.32512176,-0.30934826,"('inhospitable', 'hospitable')",-0.876377,-0.8697156,-1.7149869,-1.6653748,0.06957049,0.17981765,-0.7117288,-0.6661552,0.0455736
20,1.0095493,1.1192452,"('rough', 'thoughtful')",-0.014247397,0.043219212,0.8012011,0.8075071,0.8950011,0.84819967,0.672876,0.7045428,0.0316668
21,0.32167435,0.26379225,"('immoral', 'moral')",1.0895127,1.0850426,0.3272002,0.27504167,-0.8223875,-0.8799579,0.2289999,0.1859797,-0.0430202
22,-0.06567904,-0.15572494,"('untrustworthy', 'trustworthy')",-0.7449945,-0.8660522,0.7161156,0.58328027,-1.2291543,-1.2912755,-0.3309281,-0.4324431,-0.101515
23,1.3127851,1.3215313,"('insincere', 'sincere')",-0.30354315,-0.25419155,0.07094063,0.059936367,5.6619935,5.5132494,1.685544,1.6601315,-0.0254125
24,0.33949894,0.3491423,"('dishonest', 'honest')",0.5160172,0.52696675,-0.32784787,-0.32927737,0.590351,0.5221497,0.2795048,0.2672454,-0.0122594
25,-0.24058619,-0.34182304,"('egoistic', 'altruistic')",0.6807809,0.5312642,-0.10913588,-0.115574494,1.5431534,1.4593922,0.4685531,0.3833147,-0.0852384
26,0.7515297,0.5681087,"('hardhearted', 'benevolent')",0.85989386,0.8119962,0.57024753,0.52932984,1.2174982,1.1149284,0.8497924,0.7560908,-0.0937016
