,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-1.6791856,-1.6411035,"('hostile', 'amicable')",-0.26392704,-0.38086015,-0.9715563,-1.0109818,-0.0394255
37,0.52999514,0.5586036,"('fake', 'genuine')",0.19039208,0.22941639,0.3601936,0.39401,0.0338164
38,-0.5003754,-0.5052624,"('untruthful', 'truthful')",-0.17227091,-0.06042154,-0.3363231,-0.282842,0.0534811
39,1.1855574,1.1548359,"('exploitative', 'cooperative')",0.19137622,0.2074065,0.6884668,0.6811212,-0.0073456
40,-0.646978,-0.57273704,"('stingy', 'generous')",-2.263889,-2.4089437,-1.4554336,-1.4908403,-0.0354067
41,-0.057723526,0.05538612,"('unforgiving', 'forgiving')",0.038650732,-0.035172008,-0.0095364,0.0101071,0.0196435
42,0.64709854,0.77371514,"('unreliable', 'reliable')",-3.3209026,-3.2782977,-1.336902,-1.2522912,0.0846108
43,0.22879638,0.33675647,"('irresponsible', 'responsible')",0.6787803,0.6987481,0.4537883,0.5177523,0.063964
44,0.9249405,0.81514215,"('prejudiced', 'unprejudiced')",-1.3472726,-1.3877634,-0.2111661,-0.2863106,-0.0751445
45,-0.025199302,0.06078846,"('incompetent', 'competent')",0.28644165,0.22346035,0.1306212,0.1421244,0.0115032
46,-0.21577269,-0.09681061,"('uncompetitive', 'competitive')",-0.62379134,-0.56791615,-0.419782,-0.3323634,0.0874186
47,0.7685348,0.8780554,"('stupid', 'smart')",5.9312134,6.1455894,3.349874,3.5118225,0.1619485
48,-0.17726853,-0.17323753,"('unintelligent', 'intelligent')",0.813693,0.8516455,0.3182122,0.339204,0.0209918
49,0.5536366,0.7535466,"('unable', 'able')",0.1171553,0.19472772,0.335396,0.4741372,0.1387412
50,0.5258577,0.5687019,"('clumsy', 'skillful')",0.016872697,0.013872135,0.2713652,0.291287,0.0199218
51,0.05074766,-0.08802213,"('uneducated', 'educated')",0.19945912,0.13561456,0.1251034,0.0237962,-0.1013072
52,-0.9650168,-1.1714338,"('irrational', 'rational')",0.029381618,-0.09707235,-0.4678176,-0.6342531,-0.1664355
53,-1.3714292,-1.319036,"('uncreative', 'creative')",0.5019296,0.411446,-0.4347498,-0.453795,-0.0190452
54,-0.07772514,-0.22324137,"('incapable', 'capable')",0.65832365,0.7568227,0.2902992,0.2667907,-0.0235085
55,0.42832962,0.3945756,"('incompetent', 'clever')",0.6608231,0.6455839,0.5445763,0.5200797,-0.0244966
56,1.4974319,1.4312639,"('impractical', 'practical')",-0.06613964,-0.05386138,0.7156461,0.6887013,-0.0269448
57,-0.5109888,-0.55564874,"('unimaginative', 'imaginative')",-3.2644322,-3.2933266,-1.8877105,-1.9244877,-0.0367772
58,-0.46015248,-0.4191571,"('undiscriminating', 'discriminating')",0.18484895,0.16891083,-0.1376518,-0.1251231,0.0125287
59,0.049316976,0.016050745,"('foolish', 'wise')",0.08047015,0.13182914,0.0648936,0.0739399,0.0090463
60,1.5159634,1.6016454,"('inefficient', 'efficient')",0.28658348,0.44559473,0.9012735,1.02362,0.1223465
61,0.3045625,0.19158001,"('illogical', 'logical')",0.72230965,0.49012288,0.5134361,0.3408515,-0.1725846
62,0.8862302,1.046364,"('incompetent', 'brilliant')",0.58961236,0.7908023,0.7379212,0.9185832,0.180662
63,-0.5913198,-0.47906473,"('unperceptive', 'insightful')",0.37910867,0.4806879,-0.1061056,0.0008116,0.1069172
64,0.3777432,0.384507,"('shy', 'confident')",-6.550627,-6.5828648,-3.086442,-3.0991788,-0.0127368
65,0.7816537,0.55255485,"('insecure', 'secure')",0.044027526,0.05769854,0.4128406,0.3051267,-0.1077139
66,-1.3707885,-1.3107482,"('inactive', 'active')",0.037175626,0.08843583,-0.6668064,-0.6111562,0.0556502
67,1.1854054,1.0713702,"('doubtful', 'determined')",-0.29370952,-0.38479194,0.4458479,0.3432891,-0.1025588
68,0.026015453,-0.04714378,"('dependent', 'independent')",-0.6007413,-0.58527964,-0.2873629,-0.3162117,-0.0288488
69,0.0653201,0.15878434,"('lazy', 'industrious')",-1.0655773,-0.9926235,-0.5001286,-0.4169196,0.083209
70,0.27441606,0.39811802,"('lethargic', 'energetic')",0.16413781,0.23680145,0.2192769,0.3174597,0.0981828
71,-0.42608482,-0.35482177,"('diffident', 'self-confident')",0.21584563,0.17855024,-0.1051196,-0.0881358,0.0169838
72,-0.60490394,-0.72761536,"('unambitious', 'ambitious')",-0.27261782,-0.24976754,-0.4387609,-0.4886914,-0.0499305
73,0.76393074,0.68254375,"('helpless', 'self-reliant')",-3.5077949,-3.4729693,-1.371932,-1.3952128,-0.0232808
74,-0.11047666,-0.13150147,"('undedicated', 'dedicated')",-0.2566089,-0.39406082,-0.1835428,-0.2627811,-0.0792383
75,-0.7483948,-0.75597423,"('meek', 'impulsive')",-1.0259111,-0.88489425,-0.8871529,-0.8204342,0.0667187
76,0.75471354,0.82402927,"('anxious', 'daring')",-0.15000379,-0.06222093,0.3023549,0.3809042,0.0785493
77,-0.37898245,-0.32312268,"('unmotivated', 'motivated')",-1.122254,-0.97487134,-0.7506182,-0.648997,0.1016212
78,-0.84115446,-0.5918459,"('nonresilient', 'resilient')",-0.019084834,0.033182766,-0.4301196,-0.2793316,0.150788
79,-1.0708306,-1.0956497,"('wavering', 'unwavering')",-0.7466795,-0.6536517,-0.9087551,-0.8746507,0.0341044
80,0.2516539,0.17567186,"('dominated', 'dominating')",-0.89179546,-0.8499435,-0.3200708,-0.3371358,-0.017065
81,1.5734035,1.4100094,"('submissive', 'aggressive')",-0.5659336,-0.46445265,0.5037349,0.4727784,-0.0309565
82,0.2626895,0.26524872,"('poor', 'rich')",6.982469,7.0619993,3.6225793,3.663624,0.0410447
83,0.11113197,0.081284255,"('powerless', 'powerful')",-0.79045004,-0.8548201,-0.339659,-0.3867679,-0.0471089
84,0.42615536,0.2590363,"('inferior', 'superior')",0.77441263,0.7675224,0.600284,0.5132793,-0.0870047
85,-1.3590696,-1.3870192,"('insignificant', 'prestigious')",-0.5279221,-0.6001478,-0.9434959,-0.9935834,-0.0500875
86,-1.061982,-1.1464907,"('uninfluential', 'influential')",-0.18401112,-0.29275617,-0.6229966,-0.7196234,-0.0966268
87,0.11987665,0.045391046,"('unsuccessful', 'successful')",0.561302,0.5607688,0.3405893,0.3030799,-0.0375094
88,-0.23016493,-0.302846,"('low', 'eminent')",-0.43192282,-0.454887,-0.3310439,-0.3788665,-0.0478226
