,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
25,-0.30914652,-0.34441733,"('egoistic', 'altruistic')",0.25330517,0.14515704,2.0250604,1.9718049,1.3571196,1.281352,0.8315847,0.7634742,-0.0681105
26,-0.07597265,-0.18809639,"('hardhearted', 'benevolent')",0.26386485,0.13589355,1.4281034,1.3941296,1.5559816,1.4413456,0.7929943,0.6958181,-0.0971762
27,-0.24334295,-0.19987217,"('hardhearted', 'softhearted')",0.26681313,0.23116559,-1.2038199,-1.1006392,-0.28240004,-0.46382695,-0.3656874,-0.3832932,-0.0176058
28,1.0134346,0.84550154,"('disloyal', 'loyal')",0.49524456,0.19664434,-0.009017814,-0.18438925,0.7193592,0.5392601,0.5547552,0.3492542,-0.205501
29,-0.76982766,-0.9705287,"('unfair', 'fair')",-0.620263,-0.66715205,-0.15295222,-0.17298445,-0.54921526,-0.65662044,-0.5230646,-0.6168214,-0.0937568
30,-0.5569446,-0.4879813,"('intolerant', 'tolerant')",-0.4885185,-0.52644295,-0.88520837,-0.846088,-0.49046057,-0.58646715,-0.605283,-0.6117449,-0.0064619
31,-0.2846033,-0.24334717,"('evil', 'good')",0.6057365,0.68874425,0.48750898,0.5772466,-0.8737104,-0.9750809,-0.0162671,0.0118907,0.0281578
32,0.06320825,0.022400938,"('unkind', 'kind')",-0.3921927,-0.51324344,0.16037549,0.13292924,0.13620621,-0.012510639,-0.0081007,-0.092606,-0.0845053
33,0.83953077,0.75079995,"('wrong', 'right')",0.40192494,0.3386588,1.549257,1.4821049,-0.53017646,-0.5777422,0.5651341,0.4984554,-0.0666787
34,-0.20368573,-0.031228278,"('mean', 'honorable')",-0.80992323,-0.65063924,-0.17351934,-0.03867833,4.0275054,4.0699997,0.7100943,0.8373635,0.1272692
35,-0.5248285,-0.6636224,"('corrupt', 'incorrupt')",0.38080186,0.26114637,0.21999766,0.12505227,-0.3720268,-0.56882244,-0.0740139,-0.2115615,-0.1375476
36,-1.2902155,-1.326799,"('hostile', 'amicable')",-0.7174667,-0.7575581,0.0866016,0.022052376,-0.5484863,-0.7730016,-0.6173918,-0.7088267,-0.0914349
37,-0.5910982,-0.62089795,"('fake', 'genuine')",-0.14690647,-0.121261775,0.0841697,0.11196183,-0.4136028,-0.4638601,-0.2668594,-0.2735145,-0.0066551
38,0.048224322,0.0608666,"('untruthful', 'truthful')",-0.19618551,-0.24035615,-0.028828438,-0.04620979,-0.34782347,-0.35410264,-0.1311533,-0.1449505,-0.0137972
39,0.5856608,0.58339417,"('exploitative', 'cooperative')",1.005081,1.0120198,0.8489514,0.99280834,-0.098207265,0.029852625,0.5853715,0.6545187,0.0691472
40,0.5477304,0.54028183,"('stingy', 'generous')",1.5820863,1.5995365,0.38991302,0.33170176,-2.083944,-2.1486242,0.1089464,0.080724,-0.0282224
41,-0.6202111,-0.56459033,"('unforgiving', 'forgiving')",-0.6200087,-0.66260237,-0.6194932,-0.6509337,-0.24751101,-0.4144412,-0.526806,-0.5731419,-0.0463359
42,1.282843,1.2434751,"('unreliable', 'reliable')",1.4383992,1.4888233,-0.043633074,-0.014514986,-2.6774316,-2.544438,4.44e-05,0.0433364,0.043292
43,-0.640386,-0.5574989,"('irresponsible', 'responsible')",-1.0844938,-1.0232413,-0.7585823,-0.6735816,-0.39152187,-0.41404116,-0.718746,-0.6670908,0.0516552
44,-0.07787652,-0.06357959,"('prejudiced', 'unprejudiced')",-0.16645956,-0.03331122,-1.1486108,-1.0424459,-1.5177623,-1.4680523,-0.7276773,-0.6518472,0.0758301
45,-1.7821604,-1.7931597,"('incompetent', 'competent')",-0.73032784,-0.7582223,-1.3702712,-1.303596,-0.68002075,-0.7513927,-1.1406951,-1.1515927,-0.0108976
46,-0.070791155,-0.00032119453,"('uncompetitive', 'competitive')",-0.4771972,-0.46490696,-0.8043597,-0.79819703,-0.9900521,-0.979758,-0.5856,-0.5607958,0.0248042
47,-0.0074385107,0.101093456,"('stupid', 'smart')",-0.27147436,-0.13205196,0.69640976,0.79748535,4.06163,4.01686,1.1197816,1.1958467,0.0760651
48,-0.31932184,-0.3806371,"('unintelligent', 'intelligent')",0.085303694,-0.038321193,-0.08513868,-0.11675765,0.29632455,0.2516508,-0.0057081,-0.0710163,-0.0653082
49,-1.191874,-1.1671981,"('unable', 'able')",-1.1607416,-1.1480455,-1.0932376,-0.9737937,-0.96070266,-0.94251543,-1.101639,-1.0578883,0.0437507
50,0.17976958,0.12331082,"('clumsy', 'skillful')",0.7222204,0.7154475,0.1874583,0.13108858,-0.20147026,-0.31796646,0.2219945,0.1629701,-0.0590244
51,0.3862058,0.26110268,"('uneducated', 'educated')",0.7314397,0.5938726,-0.25246918,-0.35074288,-0.041198783,-0.097948045,0.2059944,0.1015711,-0.1044233
52,0.48204827,0.31102103,"('irrational', 'rational')",0.3585689,0.25906307,1.6962802,1.506791,-0.0799996,-0.23195039,0.6142244,0.4612312,-0.1529932
53,-0.42995128,-0.48817503,"('uncreative', 'creative')",-0.62253994,-0.76355684,1.2976624,1.2413956,-0.12891713,-0.3626836,0.0290635,-0.093255,-0.1223185
54,-0.5445227,-0.577709,"('incapable', 'capable')",-0.4302586,-0.53648597,-0.017054677,-0.028305385,0.10842554,0.050934922,-0.2208526,-0.2728914,-0.0520388
55,-1.0846039,-1.0566028,"('incompetent', 'clever')",-0.58764833,-0.612602,-1.1785022,-1.1212256,-0.1258663,-0.12019992,-0.7441552,-0.7276576,0.0164976
56,-0.034657985,-0.017945647,"('impractical', 'practical')",-0.5942801,-0.60322154,0.65028536,0.71829236,-0.7498734,-0.7173965,-0.1821315,-0.1550678,0.0270637
57,-0.06432587,-0.13969451,"('unimaginative', 'imaginative')",-0.46042317,-0.5944605,-0.24047281,-0.29322734,-2.9856446,-2.988938,-0.9377166,-1.0040801,-0.0663635
58,-0.034982003,-0.042275522,"('undiscriminating', 'discriminating')",-0.14303663,-0.13876495,0.477701,0.4552182,0.009642996,-0.010293687,0.0773313,0.065971,-0.0113603
59,0.31469983,0.19593999,"('foolish', 'wise')",0.49791437,0.46424213,1.2986681,1.2298219,-0.21608552,-0.28456482,0.4737992,0.4013598,-0.0724394
60,-0.7701081,-0.6774767,"('inefficient', 'efficient')",-0.9481542,-0.89783394,-0.94896495,-0.8202908,-0.96167064,-0.85029423,-0.9072245,-0.811474,0.0957505
61,-0.10465635,-0.23185094,"('illogical', 'logical')",-0.4698492,-0.6140298,0.2056142,0.10240514,0.45111558,0.26979628,0.0205561,-0.1184198,-0.1389759
62,-0.5156384,-0.41227007,"('incompetent', 'brilliant')",-0.77613693,-0.7373859,-0.9445617,-0.8417965,-0.4578249,-0.36508963,-0.6735405,-0.5891355,0.084405
63,-0.40100753,-0.38295427,"('unperceptive', 'insightful')",0.15919219,0.11579455,-0.27638713,-0.2581548,0.17074196,0.16446577,-0.0868651,-0.0902122,-0.0033471
64,0.3365427,0.22584365,"('shy', 'confident')",0.6046845,0.5768337,-0.29836124,-0.37192792,-4.9036813,-4.7517858,-1.0652038,-1.0802591,-0.0150553
65,0.3505355,0.2677623,"('insecure', 'secure')",-0.20264328,-0.2912891,-0.5139887,-0.5862985,-0.11282279,-0.07206042,-0.1197298,-0.1704714,-0.0507416
66,0.7618164,0.7190461,"('inactive', 'active')",0.39477333,0.36439112,-0.20555794,-0.20028827,0.6184878,0.5120614,0.3923799,0.3488026,-0.0435773
67,1.0691583,1.0186825,"('doubtful', 'determined')",0.40516636,0.43846118,0.38717854,0.3315607,-0.22159234,-0.16757889,0.4099777,0.4052814,-0.0046963
68,-0.2634025,-0.46321616,"('dependent', 'independent')",-0.37311542,-0.47095838,-1.7340384,-1.7524381,-1.4291326,-1.4525439,-0.9499222,-1.0347891,-0.0848669
69,0.59863144,0.49668556,"('lazy', 'industrious')",0.9277833,0.91807884,1.246632,1.1580118,-0.2102162,-0.20925005,0.6407076,0.5908816,-0.049826
70,-0.053709306,-0.05859171,"('lethargic', 'energetic')",0.012422651,0.048529267,-0.8268036,-0.7862983,-0.56377697,-0.52829534,-0.3579668,-0.331164,0.0268028
71,0.04579807,0.046605956,"('diffident', 'self-confident')",0.5255429,0.47403005,1.5869708,1.5631996,0.17381251,0.047143254,0.5830311,0.5327447,-0.0502864
72,-0.06251849,-0.043754753,"('unambitious', 'ambitious')",-0.080779806,-0.10409103,0.6490139,0.6947432,-0.94880766,-0.91704977,-0.110773,-0.0925381,0.0182349
73,0.548106,0.53532827,"('helpless', 'self-reliant')",1.5266336,1.5517476,0.56330353,0.5314078,-3.2067904,-3.0616944,-0.1421868,-0.1108027,0.0313841
74,1.2417545,1.268713,"('undedicated', 'dedicated')",0.6233083,0.6037522,0.5001479,0.5712544,-0.74282354,-0.8012382,0.4055968,0.4106203,0.0050235
75,-0.9729303,-0.94052076,"('meek', 'impulsive')",-0.42331767,-0.3579063,-1.2787551,-1.2751023,-0.61293674,-0.5842367,-0.8219849,-0.7894415,0.0325434
76,-0.31058797,-0.23523146,"('anxious', 'daring')",-0.02832953,0.07527557,-0.013495946,0.084922045,0.1098653,0.14409956,-0.060637,0.0172664,0.0779034
77,-0.13752358,-0.0070983134,"('unmotivated', 'motivated')",-0.5719639,-0.5765308,-0.52652997,-0.5130701,-1.3600091,-1.1992751,-0.6490066,-0.5739936,0.075013
78,-0.030793782,0.122531906,"('nonresilient', 'resilient')",-0.6483321,-0.6324239,-0.3943277,-0.39846393,0.019714927,-0.020553397,-0.2634347,-0.2322273,0.0312074
79,0.56600654,0.5368693,"('wavering', 'unwavering')",0.4768717,0.43757853,-0.15401009,-0.18715279,-0.26843697,-0.34135184,0.1551078,0.1114858,-0.043622
80,0.7506363,0.63388306,"('dominated', 'dominating')",0.1829415,0.15888213,-0.047134183,-0.062165916,0.089780115,0.3200857,0.2440559,0.2626712,0.0186153
81,0.6506168,0.5553765,"('submissive', 'aggressive')",-0.124969706,-0.25193506,-0.89940417,-0.9987515,-0.7436679,-0.5362799,-0.2793562,-0.3078975,-0.0285413
82,-1.2185706,-1.1129231,"('poor', 'rich')",-0.95502955,-0.9388391,-0.42433602,-0.39885488,4.6085978,4.3884473,0.5026654,0.4844576,-0.0182078
83,-0.0833476,-0.18665296,"('powerless', 'powerful')",-0.26023895,-0.30948862,0.26532477,0.27042097,-0.72458524,-0.66891605,-0.2007118,-0.2236592,-0.0229474
84,0.19262783,0.10030404,"('inferior', 'superior')",0.09323771,0.0017516091,0.5790929,0.52337617,0.95355326,0.9090945,0.4546279,0.3836316,-0.0709963
85,0.2778259,0.29117435,"('insignificant', 'prestigious')",0.27820918,0.29032212,1.7348586,1.7132658,0.16267844,0.04511469,0.613393,0.5849692,-0.0284238
86,-0.81364155,-0.94236135,"('uninfluential', 'influential')",-0.30251145,-0.4683653,0.18284523,0.013115089,-0.5786492,-0.7014059,-0.3779892,-0.5247544,-0.1467652
87,0.2806662,0.13645755,"('unsuccessful', 'successful')",0.7002175,0.5949214,0.73574823,0.6876044,1.1969765,1.2963358,0.7284021,0.6788298,-0.0495723
88,0.58118075,0.4851113,"('low', 'eminent')",0.3306655,0.17573667,-0.3194363,-0.34042618,-0.28222147,-0.36334056,0.0775471,-0.0107297,-0.0882768
