,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.4135044,0.37399587,"('unsociable', 'sociable')",-0.017179955,-0.037048005,-0.36057442,-0.46091902,0.0119167,-0.0413237,-0.0532404
1,-0.99564815,-0.9163906,"('unfriendly', 'friendly')",-0.37154388,-0.4649444,1.1711409,1.0448589,-0.0653504,-0.1121587,-0.0468083
2,0.6900932,0.75417316,"('unlikable', 'likable')",1.4228989,1.4881525,1.0251546,1.0478203,1.0460489,1.0967154,0.0506665
3,0.13278253,0.17455627,"('repellent', 'pleasant')",-0.6104466,-0.5274136,0.62690926,0.685184,0.0497484,0.1107756,0.0610272
4,-0.92859566,-0.98141116,"('disliked', 'liked')",0.29330587,0.22968253,-6.080039,-6.321411,-2.2384429,-2.3577132,-0.1192703
5,-2.1046398,-2.0724423,"('distant', 'outgoing')",-0.19511919,-0.1833682,-0.5876646,-0.62357956,-0.9624745,-0.9597967,0.0026778
6,-2.2087765,-2.146253,"('distant', 'open')",-0.8505064,-0.85126084,-0.5480895,-0.6087007,-1.2024574,-1.2020716,0.0003858
7,1.4286802,1.4492177,"('insensitive', 'sensitive')",0.184427,0.19907802,0.22098851,0.24800195,0.6113652,0.6320992,0.020734
8,-1.0247359,-1.0410807,"('unaffectionate', 'affectionate')",-0.43856353,-0.5158292,0.20542745,0.14268823,-0.4192907,-0.4714072,-0.0521165
9,-0.016793102,0.0044509396,"('unaffectionate', 'caring')",-0.2792497,-0.3186355,0.73349303,0.71573824,0.1458167,0.1338512,-0.0119655
10,0.751826,0.7743174,"('unsympathetic', 'sympathetic')",-0.86577433,-0.80875874,-0.8519957,-0.806864,-0.3219814,-0.2804351,0.0415463
11,0.33607545,0.30860007,"('unhelpful', 'helpful')",0.11446134,0.13211885,1.4077427,1.4467067,0.6194265,0.6291418,0.0097153
12,0.9688076,1.1600887,"('unsupportive', 'supportive')",0.97602814,1.138646,-2.157455,-2.1494374,-0.0708731,0.0497657,0.1206388
13,1.1713179,1.1709468,"('impolite', 'polite')",0.4031532,0.47531757,-0.9882807,-0.915524,0.1953968,0.2435801,0.0481833
14,1.2069691,1.1586485,"('antisocial', 'social')",1.361158,1.3469175,0.35606363,0.27723056,0.9747303,0.9275989,-0.0471314
15,-0.044391245,-0.19218892,"('boring', 'funny')",0.0793538,-0.082133695,0.1603198,0.0904946,0.0650941,-0.061276,-0.1263701
16,-1.821416,-1.877337,"('unpopular', 'popular')",-0.4223855,-0.50575584,0.3155883,0.21398751,-0.6427378,-0.7230351,-0.0802973
17,-0.64545846,-0.6022237,"('nasty', 'nice')",-1.1066371,-1.0406951,-0.65723175,-0.6306917,-0.8031091,-0.7578702,0.0452389
18,-0.47441876,-0.38350308,"('disagreeable', 'welcoming')",0.5113261,0.5596279,-0.54420614,-0.6408255,-0.1690996,-0.1549002,0.0141994
19,-1.1780804,-1.1531938,"('inhospitable', 'hospitable')",-0.37772563,-0.3697282,-0.9407173,-0.90843445,-0.8321745,-0.8104521,0.0217224
20,0.13322385,0.17466447,"('rough', 'thoughtful')",-0.000110860914,0.07142167,0.728264,0.7464648,0.2871256,0.3308503,0.0437247
21,0.9342062,0.98509115,"('immoral', 'moral')",0.33442268,0.37907222,-0.6289011,-0.5906827,0.2132426,0.2578269,0.0445843
22,0.004842546,0.09037742,"('untrustworthy', 'trustworthy')",0.32644266,0.32330167,-0.8625008,-0.9136815,-0.1770718,-0.1666675,0.0104043
23,0.5553435,0.5546706,"('insincere', 'sincere')",0.20125267,0.2170277,5.286286,5.3043613,2.014294,2.0253531,0.0110591
24,0.16782685,0.21132241,"('dishonest', 'honest')",-0.03681804,-0.013592337,0.39662635,0.39919695,0.1758784,0.1989757,0.0230973
25,-0.9217767,-0.91269565,"('egoistic', 'altruistic')",0.035390012,-0.059432507,1.2893678,1.2344241,0.134327,0.087432,-0.046895
26,0.36152917,0.349555,"('hardhearted', 'benevolent')",1.0409697,1.0002577,1.8976997,1.8032845,1.1000662,1.0510324,-0.0490338
27,-0.3032196,-0.23209651,"('hardhearted', 'softhearted')",-0.72745186,-0.64573216,0.51414686,0.53820753,-0.1721749,-0.113207,0.0589679
28,0.15779044,0.06835198,"('disloyal', 'loyal')",0.07540485,-0.048348792,1.0176166,0.9023943,0.4169373,0.3074658,-0.1094715
29,-0.2500817,-0.32372317,"('unfair', 'fair')",0.047693163,0.02517918,-0.47471985,-0.621362,-0.2257028,-0.3066353,-0.0809325
30,1.4777755,1.510476,"('intolerant', 'tolerant')",0.9539494,0.97691005,0.8277433,0.7914218,1.0864894,1.0929359,0.0064465
31,-2.1214757,-1.950383,"('evil', 'good')",-0.4647542,-0.48699412,-0.6856641,-0.7952876,-1.0906313,-1.0775549,0.0130764
32,0.3915209,0.39601207,"('unkind', 'kind')",0.3132827,0.28397727,0.50438565,0.38665032,0.4030631,0.3555466,-0.0475165
33,-0.056004353,-0.08109093,"('wrong', 'right')",0.46948296,0.40251353,-0.6132039,-0.6726509,-0.0665751,-0.1170761,-0.050501
34,-0.27696878,-0.16433863,"('mean', 'honorable')",0.13466386,0.2421212,5.000804,5.2096224,1.6194997,1.7624683,0.1429686
35,-1.6432142,-1.7454244,"('corrupt', 'incorrupt')",-0.078031674,-0.20772818,-0.26609078,-0.39449048,-0.6624455,-0.7825476,-0.1201021
36,-1.4762053,-1.5625994,"('hostile', 'amicable')",-0.45977968,-0.6517665,-0.18961848,-0.35340017,-0.7085346,-0.8559221,-0.1473875
37,-0.020128928,0.0107317045,"('fake', 'genuine')",-0.17605865,-0.1301601,-0.106218725,-0.082136504,-0.1008021,-0.0671883,0.0336138
38,-0.2673067,-0.2325012,"('untruthful', 'truthful')",-0.24694791,-0.23077615,-0.31192014,-0.28112087,-0.2753916,-0.2481327,0.0272589
39,2.9122865,2.9161327,"('exploitative', 'cooperative')",1.7449806,1.7933666,0.5567073,0.57545227,1.7379915,1.7616506,0.0236591
40,-0.09821217,-0.009717979,"('stingy', 'generous')",-0.15661824,-0.10274025,-1.7647555,-1.9200279,-0.6731953,-0.6774953,-0.0043
41,0.083626114,0.16571482,"('unforgiving', 'forgiving')",0.15533839,0.13599849,0.08510141,-0.008835538,0.108022,0.0976259,-0.0103961
42,0.5054997,0.6181018,"('unreliable', 'reliable')",1.0050672,1.1370353,-2.8259318,-2.8457687,-0.4384549,-0.3635439,0.074911
43,1.0572882,1.2015345,"('irresponsible', 'responsible')",0.5662648,0.73613644,0.24299484,0.2768204,0.6221826,0.7381638,0.1159812
44,-0.45099074,-0.41985527,"('prejudiced', 'unprejudiced')",-0.10713203,0.0027029943,-0.9566805,-0.9280294,-0.5049344,-0.4483939,0.0565405
45,0.1845245,0.33486292,"('incompetent', 'competent')",0.14530809,0.21252687,0.047889233,0.018737067,0.1259073,0.188709,0.0628017
46,1.1633277,1.2254614,"('uncompetitive', 'competitive')",0.7777461,0.8675422,-0.78387594,-0.75774455,0.3857326,0.4450863,0.0593537
47,0.11414233,0.17023456,"('stupid', 'smart')",0.5085496,0.6083047,5.1635513,5.3562174,1.9287478,2.0449189,0.1161711
48,0.2770038,0.29800975,"('unintelligent', 'intelligent')",-0.71904415,-0.69040674,0.18999363,0.20801356,-0.0840156,-0.0614611,0.0225545
49,-0.23795874,-0.24172243,"('unable', 'able')",-0.5063752,-0.4122248,-0.700642,-0.64337176,-0.4816586,-0.4324396,0.049219
50,-1.2458409,-1.2957001,"('clumsy', 'skillful')",0.4366049,0.44494337,-0.26008454,-0.34114337,-0.3564402,-0.3973,-0.0408598
51,0.3266376,0.1752949,"('uneducated', 'educated')",0.7065752,0.591051,0.11237261,0.0021553151,0.3818618,0.2561671,-0.1256947
52,-0.97522414,-1.2215338,"('irrational', 'rational')",-0.24580756,-0.45106858,0.38894618,0.20471843,-0.2773618,-0.4892946,-0.2119328
53,-1.5524404,-1.5571401,"('uncreative', 'creative')",-0.05705248,-0.16253982,0.36236334,0.25324714,-0.4157099,-0.4888109,-0.073101
54,-0.8023385,-0.8497732,"('incapable', 'capable')",-0.145825,-0.24129698,0.40658563,0.41109455,-0.180526,-0.2266585,-0.0461325
55,0.52643013,0.6170753,"('incompetent', 'clever')",-0.20218381,-0.12387824,0.2219128,0.24340859,0.182053,0.2455352,0.0634822
56,1.1782686,1.2456543,"('impractical', 'practical')",1.0933893,1.1118672,-0.30066842,-0.31998104,0.6569965,0.6791801,0.0221836
