,willis_male,willis_female,tuple,towers_male,towers_female,watson_male,watson_female,pub_male,pub_female,ltd_male,ltd_female,co_male,co_female,average_male,average_female,female-male
0,0.38037,0.053570278,"('unsociable', 'sociable')",0.7422366,0.6112865,0.70759684,0.4127087,2.0496998,1.8977895,-0.3776708,-0.48527873,-0.42541078,-0.5000684,0.5128036,0.3316679,-0.1811357
1,-0.46168315,-0.46825927,"('unfriendly', 'friendly')",-0.7295913,-0.714172,0.3568712,0.1941299,1.2207243,1.0501825,1.0519758,0.8993069,2.3108294,2.1460316,0.6248544,0.5178699,-0.1069845
2,0.3555712,0.54408556,"('unlikable', 'likable')",0.4383945,0.6259277,0.51528925,0.6500503,0.44832483,0.559391,0.6889725,0.8062378,0.1597702,0.33871585,0.4343871,0.5874014,0.1530143
3,-0.12189983,-0.09943458,"('repellent', 'pleasant')",-0.7192659,-0.64629894,0.09140477,0.16761807,-0.7092203,-0.58882624,0.16269168,0.19466497,0.73628885,0.8297433,-0.0933335,-0.0237556,0.0695779
4,0.29356578,0.19996735,"('disliked', 'liked')",0.6053435,0.500241,0.17295001,0.08526932,1.5000502,1.3636563,2.1336393,2.0260255,-6.4312162,-6.522837,-0.2876112,-0.3912796,-0.1036684
5,-0.7463909,-0.6041301,"('distant', 'outgoing')",-0.6276343,-0.568612,-0.29035306,-0.19666618,0.20293438,0.1298895,0.50550985,0.40750223,-0.27051848,-0.22700128,-0.2044087,-0.176503,0.0279057
6,-1.7575585,-1.515435,"('distant', 'open')",-0.866874,-0.76196074,-0.10233662,0.0506767,0.50194377,0.42776766,0.238785,0.15007521,0.16934091,0.22992373,-0.3027833,-0.2364921,0.0662912
7,1.1651541,1.1384373,"('insensitive', 'sensitive')",-0.51395375,-0.3469504,0.67315984,0.6343201,0.21429572,0.38506323,-0.98600495,-0.8307742,0.066598184,0.21226929,0.1032082,0.1987275,0.0955193
8,-0.46317202,-0.39282155,"('unaffectionate', 'affectionate')",-0.72505873,-0.65680474,-0.21829954,-0.12776679,0.14712045,0.07778175,-0.07774841,-0.13489242,1.0662693,1.0359523,-0.0451482,-0.0330919,0.0120563
9,0.32647502,0.40351692,"('unaffectionate', 'caring')",-0.3871299,-0.2992241,0.7313545,0.7856054,0.6282645,0.6316791,0.006944444,0.000348866,1.398939,1.4713928,0.4508079,0.4988865,0.0480786
10,0.9278021,0.78674585,"('unsympathetic', 'sympathetic')",-0.048957855,-0.02789449,0.47427315,0.41020226,-0.49683648,-0.36045402,-1.301953,-1.1441799,-0.83550715,-0.6759489,-0.2135299,-0.1685882,0.0449417
11,0.8261266,0.79340535,"('unhelpful', 'helpful')",0.059244085,0.1395771,0.9336043,0.9433489,-0.1933583,0.014408808,-0.5762125,-0.3382531,1.4143002,1.6737585,0.4106174,0.5377076,0.1270902
12,1.5536749,1.632381,"('unsupportive', 'supportive')",0.98280376,1.1813349,1.6021129,1.7417758,1.0954622,1.2842894,0.19962858,0.34513733,-2.1642468,-1.9607779,0.5449059,0.7040234,0.1591175
13,0.45460793,0.25320664,"('impolite', 'polite')",0.28258735,0.17305958,1.1024623,0.97212756,0.5748134,0.6109141,-0.96637154,-0.8819659,-0.69942814,-0.63949895,0.1247785,0.0813072,-0.0434713
14,1.5836445,1.3878552,"('antisocial', 'social')",1.1048735,1.0685974,0.1044817,0.035687994,1.1332234,1.1393921,0.51567495,0.56990945,-0.39857155,-0.36236778,0.6738878,0.6398457,-0.0340421
15,-0.37434137,-0.40010658,"('boring', 'funny')",0.0021545887,-0.07650389,0.15485166,0.1472294,0.75507134,0.67701113,-0.24847293,-0.23103282,0.027787864,0.05322586,0.0528419,0.0283038,-0.0245381
