,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14645858,-0.3940837,"('unsociable', 'sociable')",-0.17829478,-0.3490079,-0.4100526,-0.55415547,-0.2449353,-0.4324157,-0.1874804
1,2.504655,2.444842,"('unfriendly', 'friendly')",1.1702417,1.013839,1.8559124,1.7520473,1.8436031,1.7369095,-0.1066936
2,0.48900682,0.44204485,"('unlikable', 'likable')",0.687392,0.6617241,0.9266045,0.95438176,0.7010011,0.6860503,-0.0149508
3,-1.0998662,-0.9363571,"('repellent', 'pleasant')",-0.106075674,0.0141707845,0.28732267,0.30767554,-0.3062064,-0.2048369,0.1013695
4,-0.3642952,-0.32089958,"('disliked', 'liked')",-1.1364251,-1.2488769,-5.960556,-6.1028247,-2.4870922,-2.5575337,-0.0704415
5,1.2813758,1.2874128,"('distant', 'outgoing')",0.05228646,-0.0018067956,-0.32337984,-0.26977807,0.3367608,0.3386093,0.0018485
6,1.4082596,1.4449493,"('distant', 'open')",-0.08628286,-0.17197275,0.28553328,0.29467347,0.5358367,0.52255,-0.0132867
7,0.12540516,0.14904474,"('insensitive', 'sensitive')",-0.67652714,-0.50405407,0.51157165,0.6074359,-0.0131834,0.0841422,0.0973256
8,0.5426474,0.5492144,"('unaffectionate', 'affectionate')",0.0794218,-0.06600584,0.7207847,0.6352675,0.447618,0.3728254,-0.0747926
9,1.9133785,1.8676219,"('unaffectionate', 'caring')",1.0372719,0.9377066,1.4107941,1.3841298,1.4538148,1.396486,-0.0573288
10,-1.0495598,-1.1579491,"('unsympathetic', 'sympathetic')",-0.812327,-0.8133111,-0.3064064,-0.32653424,-0.7227644,-0.7659314,-0.043167
11,0.41112706,0.31055227,"('unhelpful', 'helpful')",0.92265075,0.94388133,2.338622,2.4069524,1.2241333,1.220462,-0.0036713
12,1.0160518,1.1031444,"('unsupportive', 'supportive')",0.7349558,0.8196359,-1.4648848,-1.4072807,0.0953743,0.1718332,0.0764589
13,-0.5746342,-0.82086587,"('impolite', 'polite')",-0.73204994,-0.8271452,-0.1920472,-0.23082443,-0.4995771,-0.6262785,-0.1267014
14,-0.7162644,-0.72455364,"('antisocial', 'social')",-0.19022417,-0.0897186,-0.69639975,-0.6795837,-0.5342961,-0.497952,0.0363441
15,1.0017016,0.88271433,"('boring', 'funny')",-1.2581204,-1.3558562,0.43819952,0.46650273,0.0605936,-0.002213,-0.0628066
16,-0.22330922,-0.25076783,"('unpopular', 'popular')",0.29394138,0.23641191,0.68465555,0.70351034,0.2517626,0.2297181,-0.0220445
17,-0.84781307,-0.8573172,"('nasty', 'nice')",-0.7081934,-0.65921557,-0.4912761,-0.37377053,-0.6824275,-0.6301011,0.0523264
18,0.4126664,0.41829914,"('disagreeable', 'welcoming')",-0.060165435,0.003010884,-0.3389033,-0.35803062,0.0045326,0.0210931,0.0165605
19,0.7392701,0.707561,"('inhospitable', 'hospitable')",-0.56318635,-0.59291494,-0.015975904,0.059130512,0.0533693,0.0579255,0.0045562
20,0.6260556,0.5775349,"('rough', 'thoughtful')",-0.28373045,-0.11398267,1.1107,1.1001974,0.4843417,0.5212499,0.0369082
21,-0.56979436,-0.7244051,"('immoral', 'moral')",-0.5817954,-0.6049373,-0.71156424,-0.6760791,-0.6210513,-0.6684738,-0.0474225
22,-0.18092936,-0.22031493,"('untrustworthy', 'trustworthy')",0.13637725,0.12070987,-0.5317128,-0.5785575,-0.1920883,-0.2260542,-0.0339659
23,0.91660446,0.83444166,"('insincere', 'sincere')",0.38483387,0.40210062,5.800108,5.8337092,2.3671821,2.3567505,-0.0104316
24,0.30936465,0.28211713,"('dishonest', 'honest')",-1.2780566,-1.2913045,1.0679176,1.0244328,0.0330752,0.0050818,-0.0279934
