,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3026075,-1.3886387,"('unsociable', 'sociable')",-0.37734312,-0.5293226,-0.8399754,-0.9589807,-0.1190053
1,-2.1272514,-2.211125,"('unfriendly', 'friendly')",2.0806937,1.9874308,-0.0232788,-0.111847,-0.0885682
2,1.0136981,1.0874376,"('unlikable', 'likable')",0.50231105,0.59856266,0.7580045,0.8430002,0.0849957
3,-1.020198,-0.8878617,"('repellent', 'pleasant')",0.15041703,0.19626948,-0.4348905,-0.3457961,0.0890944
4,-0.5270703,-0.5712108,"('disliked', 'liked')",-6.367447,-6.4839926,-3.4472585,-3.5276017,-0.0803432
5,-1.0527092,-1.1058303,"('distant', 'outgoing')",0.09293118,0.08777279,-0.479889,-0.5090288,-0.0291398
6,-0.9368095,-0.9743002,"('distant', 'open')",0.68522805,0.6355717,-0.1257907,-0.1693642,-0.0435735
7,-0.50473624,-0.441756,"('insensitive', 'sensitive')",0.6456511,0.6719077,0.0704574,0.1150759,0.0446185
8,-1.2298545,-1.2589322,"('unaffectionate', 'affectionate')",1.2295882,1.1418192,-0.0001332,-0.0585565,-0.0584233
9,-1.6060591,-1.6313857,"('unaffectionate', 'caring')",1.2458003,1.2091936,-0.1801294,-0.211096,-0.0309666
10,-0.5738727,-0.5063523,"('unsympathetic', 'sympathetic')",-0.3823074,-0.44710717,-0.47809,-0.4767298,0.0013602
11,-1.0136895,-0.9200746,"('unhelpful', 'helpful')",1.3712811,1.4828467,0.1787958,0.2813861,0.1025903
12,-1.2174935,-1.118328,"('unsupportive', 'supportive')",-1.9053802,-1.9130054,-1.5614369,-1.5156667,0.0457702
13,-0.5887434,-0.57601005,"('impolite', 'polite')",-0.86119473,-0.83107966,-0.724969,-0.7035449,0.0214241
14,-0.085480526,-0.10439716,"('antisocial', 'social')",-0.7492207,-0.81394947,-0.4173506,-0.4591733,-0.0418227
15,-0.09441392,-0.20856048,"('boring', 'funny')",0.30478615,0.24977459,0.1051861,0.0206071,-0.084579
16,-0.55623233,-0.54533404,"('unpopular', 'popular')",0.56689775,0.54353696,0.0053327,-0.0008985,-0.0062312
17,-0.16461504,-0.15002677,"('nasty', 'nice')",-0.43112564,-0.34128648,-0.2978703,-0.2456566,0.0522137
18,-0.7129804,-0.64598405,"('disagreeable', 'welcoming')",-0.22979884,-0.25619996,-0.4713896,-0.451092,0.0202976
19,-1.4232517,-1.3664337,"('inhospitable', 'hospitable')",0.109085575,0.20768215,-0.6570831,-0.5793758,0.0777073
20,0.52529204,0.5505903,"('rough', 'thoughtful')",1.3622617,1.3112147,0.9437768,0.9309025,-0.0128743
21,-0.07647194,0.0012608035,"('immoral', 'moral')",-0.70457,-0.653714,-0.390521,-0.3262266,0.0642944
22,-0.16775036,-0.11621486,"('untrustworthy', 'trustworthy')",-1.0945827,-1.1480839,-0.6311665,-0.6321494,-0.0009829
23,-1.0531398,-1.0248885,"('insincere', 'sincere')",5.5485697,5.54904,2.247715,2.2620757,0.0143607
24,-0.40792093,-0.41488808,"('dishonest', 'honest')",0.8577458,0.80334663,0.2249124,0.1942293,-0.0306831
25,-0.075065576,-0.111032255,"('egoistic', 'altruistic')",1.6809734,1.6345574,0.8029539,0.7617626,-0.0411913
26,0.5490078,0.43432063,"('hardhearted', 'benevolent')",1.9147949,1.8327388,1.2319014,1.1335297,-0.0983717
27,-0.08150786,-0.079681,"('hardhearted', 'softhearted')",1.6621189,1.546581,0.7903055,0.73345,-0.0568555
28,-0.8600459,-0.95044225,"('disloyal', 'loyal')",0.9461462,0.8789696,0.0430501,-0.0357363,-0.0787864
29,-0.50992215,-0.5813268,"('unfair', 'fair')",-0.287062,-0.42344743,-0.3984921,-0.5023871,-0.103895
30,0.18734527,0.2186146,"('intolerant', 'tolerant')",1.3549832,1.3151772,0.7711642,0.7668959,-0.0042683
31,-0.99847406,-0.96375805,"('evil', 'good')",-0.6631645,-0.75683504,-0.8308192,-0.8602965,-0.0294773
32,-0.57725644,-0.6454595,"('unkind', 'kind')",0.7682169,0.60921186,0.0954802,-0.0181238,-0.113604
33,0.028181907,-0.07609425,"('wrong', 'right')",-0.2630065,-0.3140113,-0.1174123,-0.1950528,-0.0776405
34,0.010720342,0.19024456,"('mean', 'honorable')",5.8585906,6.0678134,2.9346554,3.129029,0.1943736
35,0.9043553,0.691747,"('corrupt', 'incorrupt')",0.24987414,0.0790367,0.5771147,0.3853919,-0.1917228
36,-0.5677871,-0.6638795,"('hostile', 'amicable')",0.39381313,0.19096665,-0.086987,-0.2364564,-0.1494694
37,0.2160978,0.27756685,"('fake', 'genuine')",0.64578515,0.7007487,0.4309415,0.4891578,0.0582163
38,-0.86247706,-0.841498,"('untruthful', 'truthful')",-0.25840512,-0.18391961,-0.5604411,-0.5127088,0.0477323
39,0.087714426,0.13909654,"('exploitative', 'cooperative')",0.010741513,0.013788555,0.049228,0.0764425,0.0272145
40,-0.03749239,-0.052542105,"('stingy', 'generous')",-1.1489899,-1.2868934,-0.5932412,-0.6697177,-0.0764765
41,-0.2359938,-0.14974494,"('unforgiving', 'forgiving')",-0.04511536,-0.16350693,-0.1405546,-0.1566259,-0.0160713
42,0.76077676,0.90241116,"('unreliable', 'reliable')",-2.8946967,-2.812335,-1.06696,-0.9549619,0.1119981
43,-0.8070224,-0.6797345,"('irresponsible', 'responsible')",0.4980811,0.52049446,-0.1544707,-0.07962,0.0748507
44,0.78775823,0.82258433,"('prejudiced', 'unprejudiced')",-1.4736531,-1.4100401,-0.3429474,-0.2937279,0.0492195
45,-0.6686842,-0.556665,"('incompetent', 'competent')",-0.122403905,-0.16800317,-0.3955441,-0.3623341,0.03321
