,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1877351,-1.2839062,"('unsociable', 'sociable')",0.19800477,0.049026307,-0.6547297,-0.8286003,-0.5481533,-0.6878268,-0.1396735
1,-0.7647423,-0.8008609,"('unfriendly', 'friendly')",1.5454838,1.3339514,2.110782,1.9830861,0.9638411,0.8387256,-0.1251155
2,0.6045008,0.70675236,"('unlikable', 'likable')",0.28152245,0.40331993,0.87332994,1.0377572,0.5864511,0.7159432,0.1294921
3,-0.8094806,-0.78694797,"('repellent', 'pleasant')",-0.5469779,-0.48086202,0.21033227,0.29793486,-0.3820421,-0.3232917,0.0587504
4,0.87917125,0.85771996,"('disliked', 'liked')",-0.07425037,-0.1422191,-6.0575175,-6.1937656,-1.7508656,-1.8260883,-0.0752227
5,0.5125118,0.59556013,"('distant', 'outgoing')",-0.24365851,-0.29276922,0.105876856,0.19677292,0.12491,0.1665213,0.0416113
6,0.029540759,0.15408725,"('distant', 'open')",-0.6740199,-0.7154267,0.6200237,0.7389015,-0.0081518,0.0591874,0.0673392
7,-0.35744923,-0.35260776,"('insensitive', 'sensitive')",0.98632073,1.0345807,0.48822665,0.4979423,0.372366,0.3933051,0.0209391
8,-0.39030254,-0.36412007,"('unaffectionate', 'affectionate')",0.4989017,0.45131162,0.7034661,0.7383535,0.2706884,0.2751817,0.0044933
9,-0.5623093,-0.55086976,"('unaffectionate', 'caring')",1.0520233,0.9499182,1.1265332,1.2089243,0.5387491,0.5359909,-0.0027582
10,-1.013711,-1.0798002,"('unsympathetic', 'sympathetic')",0.07414226,0.06958458,-0.6157836,-0.6026042,-0.5184507,-0.5376066,-0.0191559
11,-0.74023294,-0.6983972,"('unhelpful', 'helpful')",0.7919954,0.81396455,1.502951,1.5946195,0.5182378,0.5700623,0.0518245
12,-0.36610544,-0.30118564,"('unsupportive', 'supportive')",0.6475373,0.8112656,-1.8854393,-1.8126822,-0.5346692,-0.4342007,0.1004685
13,-0.26872364,-0.34364238,"('impolite', 'polite')",0.22852217,0.14307585,-0.43486723,-0.528422,-0.1583562,-0.2429962,-0.08464
14,-0.5531454,-0.5971316,"('antisocial', 'social')",0.39002195,0.4361725,-0.95977616,-1.0250163,-0.3742999,-0.3953251,-0.0210252
15,0.20770043,0.16089508,"('boring', 'funny')",0.45978716,0.3297611,0.54777306,0.4600994,0.4050869,0.3169185,-0.0881684
16,-0.2828375,-0.2146338,"('unpopular', 'popular')",0.14758424,0.09527819,0.93527424,0.94184136,0.2666737,0.2741619,0.0074882
17,0.5506152,0.566841,"('nasty', 'nice')",0.091819234,0.083667114,-0.33758348,-0.2521854,0.101617,0.1327742,0.0311572
18,-0.3669355,-0.27522832,"('disagreeable', 'welcoming')",-0.40472332,-0.28743106,-0.33383346,-0.27990246,-0.3684974,-0.2808539,0.0876435
19,-0.08187024,0.03517205,"('inhospitable', 'hospitable')",-0.5499802,-0.61993563,0.22089963,0.31583118,-0.1369836,-0.0896441,0.0473395
20,-0.33172992,-0.3355371,"('rough', 'thoughtful')",0.58354414,0.61104876,1.1651402,1.1185294,0.4723181,0.4646804,-0.0076377
21,-0.64289147,-0.67710817,"('immoral', 'moral')",0.76761645,0.6927288,-1.0066683,-0.9602821,-0.2939811,-0.3148871,-0.020906
22,0.35320398,0.31216437,"('untrustworthy', 'trustworthy')",-0.33142784,-0.3759103,-1.1124114,-1.1800474,-0.3635451,-0.4145978,-0.0510527
23,-0.30727273,-0.38939464,"('insincere', 'sincere')",0.7470344,0.72330844,5.551862,5.5552135,1.9972078,1.9630424,-0.0341654
24,0.5281131,0.48169503,"('dishonest', 'honest')",0.39484075,0.43846697,0.84272826,0.8574593,0.5885607,0.5925404,0.0039797
