,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4663301,-0.56606984,"('unsociable', 'sociable')",0.18594207,0.12289371,-0.6616626,-0.8072644,-0.3140169,-0.4168135,-0.1027966
1,1.4272609,1.4708736,"('unfriendly', 'friendly')",0.2937695,0.31603196,1.796898,1.7402035,1.1726428,1.175703,0.0030602
2,0.34895325,0.37800136,"('unlikable', 'likable')",0.3914781,0.36410886,0.40911654,0.50002503,0.3831826,0.4140451,0.0308625
3,-2.1204042,-1.964969,"('repellent', 'pleasant')",-1.8525616,-1.7302182,-0.3175958,-0.29527867,-1.4301872,-1.3301552,0.100032
4,-0.20476928,-0.21353455,"('disliked', 'liked')",0.066416346,0.07532768,-5.9181275,-5.92353,-2.0188268,-2.020579,-0.0017522
5,0.7549751,0.7419621,"('distant', 'outgoing')",-0.08855768,-0.07495283,-0.27804175,-0.21772659,0.1294586,0.1497609,0.0203023
6,0.6364722,0.6679909,"('distant', 'open')",0.08108216,0.11261265,0.47696447,0.49309027,0.3981729,0.4245646,0.0263917
7,-0.24355535,-0.19745713,"('insensitive', 'sensitive')",-0.5689096,-0.4338032,0.388394,0.39381504,-0.141357,-0.0791484,0.0622086
8,1.3447524,1.3327479,"('unaffectionate', 'affectionate')",0.4370081,0.390694,0.7709646,0.7246756,0.8509084,0.8160392,-0.0348692
9,1.4843636,1.4760336,"('unaffectionate', 'caring')",0.41207373,0.36429158,0.96003294,0.9328916,0.9521567,0.9244056,-0.0277511
10,-0.21407531,-0.18938586,"('unsympathetic', 'sympathetic')",-0.61029863,-0.55567473,-0.6532549,-0.72111315,-0.492543,-0.4887245,0.0038185
11,-1.6579332,-1.64265,"('unhelpful', 'helpful')",-0.5714372,-0.5433902,1.3497894,1.3901478,-0.2931937,-0.2652975,0.0278962
12,0.8689669,0.9374024,"('unsupportive', 'supportive')",0.46412113,0.5602458,-1.8346789,-1.8220526,-0.1671969,-0.1081348,0.0590621
13,-0.700119,-0.7500473,"('impolite', 'polite')",0.22946313,0.23414378,-0.61779946,-0.7030003,-0.3628184,-0.4063013,-0.0434829
14,-0.7511845,-0.76447827,"('antisocial', 'social')",-0.4607345,-0.46450183,-1.0935557,-1.1373427,-0.7684916,-0.7887743,-0.0202827
15,0.576051,0.46530047,"('boring', 'funny')",-0.018089492,-0.03590481,0.35102564,0.35692915,0.3029957,0.2621083,-0.0408874
16,-0.8715837,-0.8055081,"('unpopular', 'popular')",-0.2709566,-0.19018707,0.5374453,0.5555604,-0.2016983,-0.1467116,0.0549867
17,-1.2538817,-1.2376213,"('nasty', 'nice')",-0.6375689,-0.56664747,-0.27939123,-0.15730911,-0.723614,-0.6538593,0.0697547
18,0.16997403,0.2062394,"('disagreeable', 'welcoming')",-0.4010145,-0.3371632,-0.42520958,-0.4797442,-0.21875,-0.203556,0.015194
19,0.8962494,0.91320795,"('inhospitable', 'hospitable')",-0.5160309,-0.460729,0.3117926,0.43105918,0.2306704,0.2945127,0.0638423
20,-0.80670464,-0.7558322,"('rough', 'thoughtful')",-0.30960447,-0.24262725,1.1040473,1.0804409,-0.0040873,0.0273271,0.0314144
