,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.14669406,-0.085723184,"('uncompetitive', 'competitive')",-1.533533,-1.4284283,-1.5196644,-1.311404,-0.5404866,-0.5775014,-1.1570657,-1.1730509,-0.9794888,-0.9152215,0.0642673
47,-0.8252678,-0.7393476,"('stupid', 'smart')",-0.69384444,-0.68703747,0.09465677,0.14439116,0.6963049,0.7302822,5.7624617,5.78271,1.0068623,1.0461997,0.0393374
48,0.8768428,0.8317845,"('unintelligent', 'intelligent')",-0.311147,-0.25184155,-0.31404644,-0.21781252,-1.0266678,-1.0641369,0.56820583,0.49814263,-0.0413625,-0.0407728,0.0005897
49,-0.98953825,-0.9373655,"('unable', 'able')",-0.69452906,-0.6129367,-0.3755232,-0.29241246,-1.0880647,-1.019393,-0.35644665,-0.2524557,-0.7008204,-0.6229126,0.0779078
50,0.43514588,0.39116096,"('clumsy', 'skillful')",0.0993896,-0.0876905,0.13590191,-0.031833068,-0.42072457,-0.4757935,0.22735156,0.22453144,0.0954129,0.0040751,-0.0913378
51,1.1433074,1.0143532,"('uneducated', 'educated')",-0.51705164,-0.6307136,-0.82016367,-0.92295253,-0.10235994,-0.2529777,0.30067432,0.1559897,0.0008813,-0.1272602,-0.1281415
52,-0.1192318,-0.2827104,"('irrational', 'rational')",0.39374962,0.1988165,0.67212945,0.41141713,-1.0144037,-1.1583314,0.4251622,0.2808476,0.0714812,-0.1099921,-0.1814733
53,-0.47406054,-0.48963413,"('uncreative', 'creative')",-0.05620644,-0.05334106,0.6137853,0.6675084,-0.192117,-0.30992255,1.1680348,1.0814509,0.2118872,0.1792123,-0.0326749
54,-0.21917617,-0.29068494,"('incapable', 'capable')",-1.0077757,-1.0181979,0.045970924,-0.03079534,-1.1785676,-1.1821077,0.91748124,0.97170913,-0.2884135,-0.3100153,-0.0216018
55,0.24420568,0.38586432,"('incompetent', 'clever')",-2.1510043,-2.0651407,-1.868161,-1.6914575,-0.16972503,-0.18551293,-0.48208028,-0.493556,-0.885353,-0.8099606,0.0753924
56,0.54391646,0.5677651,"('impractical', 'practical')",0.21986845,0.23802458,0.16735734,0.22104067,0.18749559,0.113263145,-0.18719874,-0.17582692,0.1862878,0.1928533,0.0065655
57,0.41719478,0.4428512,"('unimaginative', 'imaginative')",-0.16006698,-0.17301401,0.09438805,0.21082154,-0.6385115,-0.7674302,-2.9077358,-2.8828425,-0.6389463,-0.6339228,0.0050235
58,0.16767192,0.20762119,"('undiscriminating', 'discriminating')",-0.39805302,-0.3499981,0.36186707,0.46253517,0.24593164,0.235926,-0.15255482,-0.19250068,0.0449726,0.0727167,0.0277441
59,-0.1689448,-0.28693128,"('foolish', 'wise')",1.089407,1.0137558,1.536724,1.3449538,-0.06046339,-0.07635131,0.87579054,0.88105136,0.6545027,0.5752957,-0.079207
60,0.03767956,0.17411552,"('inefficient', 'efficient')",-0.9068801,-0.7876013,-0.6964093,-0.48914018,-0.6568289,-0.6003859,-0.40285185,-0.30686826,-0.5250581,-0.401976,0.1230821
61,-0.14339764,-0.23254752,"('illogical', 'logical')",-0.27291557,-0.3048094,0.43860558,0.46195903,-1.0412316,-1.1389848,0.20653611,0.036333866,-0.1624806,-0.2356097,-0.0731291
62,-0.3314454,-0.17121172,"('incompetent', 'brilliant')",-1.1733875,-1.0727587,-0.5929111,-0.46251068,-1.1693449,-1.1155249,-0.06075143,0.07286221,-0.6655681,-0.5498288,0.1157393
63,0.42338628,0.50306976,"('unperceptive', 'insightful')",-1.3155811,-1.2490759,-0.81613964,-0.70051455,-0.7299765,-0.7827078,0.5504942,0.6197791,-0.3775633,-0.3218899,0.0556734
64,0.7562375,0.679043,"('shy', 'confident')",0.006171271,0.012652442,0.12985525,0.09051648,0.7838996,0.7859491,-6.67928,-6.5441375,-1.0006232,-0.9951953,0.0054279
65,0.332928,0.24667233,"('insecure', 'secure')",-1.3245734,-1.4319409,-0.42908326,-0.49377042,0.18196426,0.11469477,-0.60725653,-0.6088829,-0.3692042,-0.4346455,-0.0654413
66,1.0041492,1.0177188,"('inactive', 'active')",0.024942406,0.027545713,-0.10366067,-0.1458117,0.035497602,0.021367595,1.1423042,1.1018353,0.4206465,0.4045311,-0.0161154
67,0.5783786,0.4646141,"('doubtful', 'determined')",0.16591063,0.13603424,0.29407844,0.19412935,0.87369245,0.8899882,-0.4933758,-0.46907648,0.2837369,0.2431379,-0.040599
68,0.31079614,0.23937386,"('dependent', 'independent')",-1.3178372,-1.4084984,-1.49968,-1.5812944,-1.685748,-1.7185557,-0.7871665,-0.82399267,-0.9959271,-1.0585936,-0.0626665
69,0.08747427,0.028750427,"('lazy', 'industrious')",1.3958707,1.327457,1.103379,0.9777759,1.1457816,1.2010965,-0.3016023,-0.26512945,0.6861806,0.6539901,-0.0321905
70,0.56142837,0.6952805,"('lethargic', 'energetic')",-1.0331923,-0.99526215,-1.2631074,-1.0756832,-0.79583913,-0.7761193,0.29763204,0.3644567,-0.4466157,-0.3574655,0.0891502
71,0.35067976,0.39402676,"('diffident', 'self-confident')",0.35673216,0.48996744,0.99251866,1.0520506,-0.5283719,-0.5020564,0.6414608,0.5626698,0.3626039,0.3993316,0.0367277
72,0.6854662,0.6721579,"('unambitious', 'ambitious')",0.47669053,0.48364994,0.81994164,0.8000629,-0.7937712,-0.8404112,-1.0350877,-0.98392314,0.0306479,0.0263073,-0.0043406
73,1.4761637,1.4833918,"('helpless', 'self-reliant')",1.6023811,1.474323,1.1160433,0.9726752,0.9838977,0.9482502,-3.4437783,-3.3276534,0.3469415,0.3101974,-0.0367441
74,0.81371117,0.9608454,"('undedicated', 'dedicated')",-0.8431029,-0.7717892,-0.32600766,-0.26281232,-0.23703949,-0.25544116,-0.067386255,-0.06381936,-0.131965,-0.0786033,0.0533617
75,-0.16751015,-0.14459455,"('meek', 'impulsive')",0.47728243,0.44007677,0.029516868,-0.028289177,-0.32671663,-0.2854326,-0.24236782,-0.080949426,-0.0459591,-0.0198378,0.0261213
76,0.6808287,0.79037386,"('anxious', 'daring')",-1.3409233,-1.2879186,-0.82462084,-0.66617584,0.09235453,0.15346648,-0.47578156,-0.38361174,-0.3736285,-0.2787732,0.0948553
77,-1.132413,-1.155345,"('unmotivated', 'motivated')",-1.2676747,-1.2336941,-0.6255666,-0.50378555,-0.9157495,-0.91254395,-1.1145009,-1.0476791,-1.011181,-0.9706096,0.0405714
78,-1.0101717,-0.8911626,"('nonresilient', 'resilient')",-0.8714321,-0.7487881,-0.21819004,-0.057672486,-0.6303173,-0.6222846,-0.029580047,-0.017877407,-0.5519382,-0.467557,0.0843812
79,-0.20402911,-0.20266305,"('wavering', 'unwavering')",0.40481606,0.36460117,0.0876962,0.012311222,-1.5143156,-1.5516155,-0.06359878,-0.044511296,-0.2578862,-0.2843755,-0.0264893
80,1.0330005,1.0004562,"('dominated', 'dominating')",-0.03955915,-0.07538114,0.20407145,0.19995284,0.9684008,0.9737186,-1.5134845,-1.480964,0.1304858,0.1235565,-0.0069293
81,1.0428503,0.9064113,"('submissive', 'aggressive')",-0.64214957,-0.76203895,-0.34130174,-0.3560774,0.08527109,0.09268509,-1.1592304,-1.0866944,-0.2029121,-0.2411429,-0.0382308
82,-0.2752714,-0.2561764,"('poor', 'rich')",-1.66287,-1.6421996,-1.5114166,-1.4500037,-0.3238678,-0.38258404,6.1992908,6.1314316,0.485173,0.4800936,-0.0050794
83,-0.45447454,-0.48154315,"('powerless', 'powerful')",0.6408745,0.6564034,1.1577529,1.1650143,-0.5318893,-0.5226705,-1.1854168,-1.2068387,-0.0746307,-0.0779269,-0.0032962
84,0.10706261,-0.08821271,"('inferior', 'superior')",0.39625493,0.34944856,0.59382814,0.49946675,0.80481255,0.7266129,0.47919804,0.50072336,0.4762312,0.3976078,-0.0786234
85,-0.3504721,-0.368753,"('insignificant', 'prestigious')",0.37412778,0.3542404,1.263817,1.1247847,-0.18265548,-0.23604617,0.9432551,0.9101713,0.4096145,0.3568794,-0.0527351
86,0.6684791,0.6193521,"('uninfluential', 'influential')",-0.4009251,-0.44960517,0.54138917,0.58588,-0.36163655,-0.44239897,-0.08048427,-0.2018518,0.0733645,0.0222752,-0.0510893
87,-0.14617494,-0.22754896,"('unsuccessful', 'successful')",-0.88913023,-0.963543,-0.38402855,-0.47881952,0.2675673,0.18445751,0.8179218,0.82680744,-0.0667689,-0.1317293,-0.0649604
88,0.70598906,0.53871953,"('low', 'eminent')",-0.3948382,-0.5390729,-0.15772696,-0.24544114,-0.06968191,-0.27846518,0.5223651,0.48016554,0.1212214,-0.0088188,-0.1300402
