,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.17328161,0.018341891,"('unsociable', 'sociable')",-0.84100056,-0.91519296,-0.08107782,-0.14857385,0.018860871,-0.09953637,-0.182484,-0.2862403,-0.1037563
1,-0.82500285,-0.8821123,"('unfriendly', 'friendly')",-1.6963714,-1.8485494,1.0873662,0.93343544,0.8032785,0.59783137,-0.1576824,-0.2998487,-0.1421663
2,2.1008947,2.192351,"('unlikable', 'likable')",1.0534832,1.0602,2.3813775,2.4494114,1.0748115,1.1291533,1.6526417,1.7077789,0.0551372
3,-0.031431504,0.052958,"('repellent', 'pleasant')",-0.19239987,-0.07520783,-0.5972111,-0.4772475,0.9183451,1.0294352,0.0243256,0.1324845,0.1081589
4,-0.7766577,-0.7194381,"('disliked', 'liked')",0.32213357,0.34492275,0.36154106,0.39051118,-5.171311,-5.3128176,-1.3160735,-1.3242054,-0.0081319
5,0.21453677,0.26939976,"('distant', 'outgoing')",-0.32806405,-0.36419642,0.9987306,0.961161,-0.69900703,-0.7131614,0.0465491,0.0383007,-0.0082484
6,-0.41139686,-0.3111205,"('distant', 'open')",-0.8992276,-0.9399234,0.13902579,0.08677213,-0.94990206,-0.9806898,-0.5303752,-0.5362404,-0.0058652
7,0.92800754,0.8540294,"('insensitive', 'sensitive')",0.24867159,0.26564968,0.48749253,0.50941527,0.6507139,0.666325,0.5787214,0.5738548,-0.0048666
8,-0.2872141,-0.3063304,"('unaffectionate', 'affectionate')",-0.8665838,-0.9577457,0.18684983,0.119455755,-0.12225154,-0.20412768,-0.2722999,-0.337187,-0.0648871
9,0.7589194,0.72949415,"('unaffectionate', 'caring')",-0.61366224,-0.6648083,1.2293217,1.1483324,0.7354273,0.6748141,0.5275016,0.4719581,-0.0555435
10,0.5651313,0.4805271,"('unsympathetic', 'sympathetic')",-0.25890496,-0.21735683,-0.9874326,-0.923211,-0.15428418,-0.12702452,-0.2088726,-0.1967663,0.0121063
11,1.2320616,1.2211379,"('unhelpful', 'helpful')",0.5066333,0.52241606,0.12802121,0.14625642,2.1538785,2.222418,1.0051486,1.0280571,0.0229085
12,2.0335674,2.0256517,"('unsupportive', 'supportive')",0.7751895,0.8285623,1.1871046,1.263797,-1.4473585,-1.4691794,0.6371257,0.6622079,0.0250822
13,0.51378226,0.34472096,"('impolite', 'polite')",0.93494856,0.85219866,0.051991872,0.0924792,-0.41503996,-0.4460913,0.2714207,0.2108269,-0.0605938
14,1.2704991,1.2519398,"('antisocial', 'social')",0.40601304,0.47000316,1.5766851,1.6550885,0.29169592,0.2524914,0.8862233,0.9073807,0.0211574
15,-0.49059477,-0.55459744,"('boring', 'funny')",0.111165166,-0.035963584,0.3498548,0.2943073,-0.35930285,-0.40634456,-0.0972194,-0.1756496,-0.0784302
16,-0.66068214,-0.57872844,"('unpopular', 'popular')",-0.8115449,-0.7866572,-0.18845125,-0.12276215,0.186227,0.249283,-0.3686129,-0.3097162,0.0588967
17,-0.12739737,0.016530406,"('nasty', 'nice')",-0.14744814,-0.04148171,-0.6012188,-0.5033289,-0.81858295,-0.7230067,-0.4236618,-0.3128217,0.1108401
18,0.121428445,0.1714753,"('disagreeable', 'welcoming')",0.10631059,0.057182014,-0.22963303,-0.2132486,-0.5309703,-0.65063,-0.1332161,-0.1588053,-0.0255892
19,-0.38468477,-0.419578,"('inhospitable', 'hospitable')",-0.76896554,-0.83251643,-0.36898813,-0.42137253,-0.7638009,-0.7089389,-0.5716099,-0.5956014,-0.0239915
20,0.062461667,0.17585687,"('rough', 'thoughtful')",-1.1982231,-1.1002293,-0.21993679,-0.16465002,0.040118285,0.13571267,-0.328895,-0.2383274,0.0905676
21,0.5296359,0.45169255,"('immoral', 'moral')",0.6793404,0.7119448,0.42507255,0.42896384,-0.055235416,-0.004875197,0.3947034,0.3969315,0.0022281
22,0.6735821,0.65952307,"('untrustworthy', 'trustworthy')",0.12708268,0.12524435,-0.33865845,-0.30526143,-0.6846945,-0.6253792,-0.055672,-0.0364683,0.0192037
23,1.1714779,1.0703807,"('insincere', 'sincere')",0.21208021,0.15564673,0.5409754,0.51482,5.1471467,5.114505,1.76792,1.7138381,-0.0540819
