,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-0.0339676,0.0077879094,"('incompetent', 'competent')",-0.1200928,-0.12280454,-0.0770302,-0.0575083,0.0195219
46,0.45236766,0.3654371,"('uncompetitive', 'competitive')",-0.17349343,-0.1600531,0.1394371,0.102692,-0.0367451
47,0.34989414,0.4175275,"('stupid', 'smart')",4.960956,5.0326724,2.6554251,2.7251,0.0696749
48,0.46780452,0.38097602,"('unintelligent', 'intelligent')",0.98884887,0.9872543,0.7283267,0.6841152,-0.0442115
49,-0.27416116,-0.168219,"('unable', 'able')",-0.06580303,0.0072626807,-0.1699821,-0.0804782,0.0895039
50,-0.60196155,-0.59768975,"('clumsy', 'skillful')",-0.14171542,-0.18219183,-0.3718385,-0.3899408,-0.0181023
51,0.33398095,0.19645242,"('uneducated', 'educated')",0.59359235,0.56517464,0.4637867,0.3808135,-0.0829732
52,-1.3579865,-1.3857068,"('irrational', 'rational')",0.1052265,-0.036781855,-0.62638,-0.7112443,-0.0848643
53,-1.0579675,-0.95898414,"('uncreative', 'creative')",0.49428207,0.45659348,-0.2818427,-0.2511953,0.0306474
54,-0.4012016,-0.3713932,"('incapable', 'capable')",0.81109184,0.89311165,0.2049451,0.2608592,0.0559141
55,1.1288152,1.0664995,"('incompetent', 'clever')",0.47067893,0.4882461,0.799747,0.7773728,-0.0223742
56,1.5947232,1.5145379,"('impractical', 'practical')",0.26424563,0.26644185,0.9294844,0.8904899,-0.0389945
57,-0.04045152,-0.05904159,"('unimaginative', 'imaginative')",-1.9614545,-1.977996,-1.000953,-1.0185188,-0.0175658
58,-0.09289779,-0.05093409,"('undiscriminating', 'discriminating')",0.0836878,0.0057562254,-0.004605,-0.0225889,-0.0179839
59,-0.52841115,-0.4421171,"('foolish', 'wise')",0.06423575,0.05500838,-0.2320877,-0.1935544,0.0385333
60,1.5834864,1.456909,"('inefficient', 'efficient')",0.3335678,0.45632097,0.9585271,0.956615,-0.0019121
61,-0.012246677,-0.11970462,"('illogical', 'logical')",0.50099456,0.36016247,0.2443739,0.1202289,-0.124145
62,1.241794,1.277837,"('incompetent', 'brilliant')",0.2703263,0.4124606,0.7560601,0.8451488,0.0890887
63,0.47822797,0.59401816,"('unperceptive', 'insightful')",0.69190466,0.79506236,0.5850663,0.6945403,0.109474
64,0.20703395,0.05821087,"('shy', 'confident')",-5.959676,-5.992137,-2.8763208,-2.9669631,-0.0906423
65,0.87957656,0.6222261,"('insecure', 'secure')",-0.114725135,-0.14315125,0.3824257,0.2395374,-0.1428883
66,-1.5335015,-1.4694469,"('inactive', 'active')",0.32303768,0.3437742,-0.6052319,-0.5628363,0.0423956
67,0.50541264,0.4519681,"('doubtful', 'determined')",-0.3047016,-0.28607196,0.1003555,0.0829481,-0.0174074
68,-0.5163505,-0.60431594,"('dependent', 'independent')",-0.24178785,-0.29050303,-0.3790692,-0.4474095,-0.0683403
69,-1.2887717,-1.2235866,"('lazy', 'industrious')",-0.6611787,-0.67661035,-0.9749752,-0.9500985,0.0248767
70,0.43022835,0.48225874,"('lethargic', 'energetic')",0.4420035,0.5011478,0.4361159,0.4917033,0.0555874
71,-0.51800513,-0.43626282,"('diffident', 'self-confident')",0.21280009,0.24683402,-0.1526025,-0.0947144,0.0578881
72,0.4709386,0.4200098,"('unambitious', 'ambitious')",-0.89441085,-0.8780555,-0.2117361,-0.2290229,-0.0172868
73,0.26938587,0.2439781,"('helpless', 'self-reliant')",-2.5883126,-2.6034105,-1.1594634,-1.1797162,-0.0202528
74,0.8869688,0.9365752,"('undedicated', 'dedicated')",0.19104263,0.18543243,0.5390057,0.5610038,0.0219981
75,-1.096081,-1.0420382,"('meek', 'impulsive')",-0.5777751,-0.5335273,-0.8369281,-0.7877828,0.0491453
76,1.3288716,1.3163549,"('anxious', 'daring')",0.47542983,0.5717092,0.9021508,0.9440321,0.0418813
77,-0.13622436,-0.17658463,"('unmotivated', 'motivated')",-1.1488464,-1.0202335,-0.6425354,-0.5984091,0.0441263
78,-0.42687804,-0.253964,"('nonresilient', 'resilient')",0.08691093,0.20444351,-0.1699836,-0.0247602,0.1452234
79,-1.2920198,-1.1242641,"('wavering', 'unwavering')",-0.40636078,-0.3575987,-0.8491903,-0.7409314,0.1082589
80,0.5147856,0.35138184,"('dominated', 'dominating')",-1.0701435,-0.9855627,-0.2776789,-0.3170904,-0.0394115
81,1.4149823,1.1161181,"('submissive', 'aggressive')",-0.24483801,-0.13428411,0.5850722,0.490917,-0.0941552
82,-0.5446069,-0.4926698,"('poor', 'rich')",5.43606,5.458812,2.4457264,2.4830713,0.0373449
83,-0.051521026,-0.13880676,"('powerless', 'powerful')",-0.79984367,-0.83134484,-0.4256823,-0.4850758,-0.0593935
84,0.094950944,-0.08215611,"('inferior', 'superior')",1.014276,0.9294163,0.5546135,0.4236301,-0.1309834
85,-0.9020623,-0.72489446,"('insignificant', 'prestigious')",0.5230148,0.49899858,-0.1895238,-0.1129479,0.0765759
86,-0.5166818,-0.57573414,"('uninfluential', 'influential')",0.0007842928,-0.08857827,-0.2579488,-0.3321562,-0.0742074
87,-0.50203365,-0.59216774,"('unsuccessful', 'successful')",0.85938054,1.0034163,0.1786734,0.2056243,0.0269509
88,-0.730709,-0.8557036,"('low', 'eminent')",0.41796708,0.4392492,-0.156371,-0.2082272,-0.0518562
