,ross_male,ross_female,tuple,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,0.89713085,0.83484125,"('unsociable', 'sociable')",1.158101,1.4920412,-0.28157,-0.35487258,0.5912206,0.6573366,0.066116
1,-0.079802975,-0.06757255,"('unfriendly', 'friendly')",-0.074269906,-0.11560735,2.0034106,2.0020497,0.6164459,0.6062899,-0.010156
2,1.7938329,1.927969,"('unlikable', 'likable')",0.5761843,0.6589458,0.23869547,0.34183055,0.8695708,0.9762484,0.1066776
3,0.582644,0.7633905,"('repellent', 'pleasant')",0.23300557,0.6578924,0.3707448,0.45127475,0.3954648,0.6241859,0.2287211
4,-0.52798736,-0.6532016,"('disliked', 'liked')",-0.2676214,-0.41383117,-6.573258,-6.6619067,-2.456289,-2.5763132,-0.1200242
5,-0.49921995,-0.53415453,"('distant', 'outgoing')",-0.5547335,-0.8202012,-0.18285659,-0.16882095,-0.41227,-0.5077256,-0.0954556
6,-0.81027377,-0.78180397,"('distant', 'open')",-0.6414159,-0.8508146,0.6431967,0.5970442,-0.2694977,-0.3451914,-0.0756937
7,1.1628987,1.1966718,"('insensitive', 'sensitive')",0.94765025,1.372947,0.948592,0.95361704,1.0197136,1.1744119,0.1546983
8,0.2822947,0.28258565,"('unaffectionate', 'affectionate')",-0.335482,-0.49694312,1.1426626,1.0737381,0.3631585,0.2864602,-0.0766983
9,1.1266338,1.1594934,"('unaffectionate', 'caring')",0.3420583,0.2775064,1.4357183,1.4419547,0.9681368,0.9596515,-0.0084853
10,1.6792494,1.7730002,"('unsympathetic', 'sympathetic')",0.7834851,1.4145268,-0.12033579,-0.082051046,0.7807995,1.0351587,0.2543592
11,0.17903711,0.276465,"('unhelpful', 'helpful')",0.144476,0.45988232,1.708018,1.872231,0.677177,0.8695261,0.1923491
12,1.5913959,1.6767272,"('unsupportive', 'supportive')",0.8298663,1.2182786,-2.0050302,-1.9502345,0.138744,0.3149237,0.1761797
13,0.94649065,0.953816,"('impolite', 'polite')",1.4903104,1.7760625,-0.49666145,-0.516491,0.6467132,0.7377958,0.0910826
14,1.3474219,1.3193725,"('antisocial', 'social')",1.1860167,1.4989376,-0.5764431,-0.593031,0.6523319,0.7417598,0.0894279
15,0.33621752,0.19451542,"('boring', 'funny')",0.49445087,0.273937,0.26265806,0.21344069,0.3644421,0.2272977,-0.1371444
16,-1.5606707,-1.5206475,"('unpopular', 'popular')",-1.2592322,-1.1844468,0.38940477,0.4463945,-0.810166,-0.7529,0.057266
17,-0.036142163,-0.0009674784,"('nasty', 'nice')",-0.45248204,-0.44579428,-0.40041846,-0.2972913,-0.2963476,-0.2480177,0.0483299
18,0.4486739,0.51440394,"('disagreeable', 'welcoming')",-0.75560737,-0.66650516,-0.653026,-0.6249603,-0.3199865,-0.2590205,0.060966
19,-0.21834388,-0.14943361,"('inhospitable', 'hospitable')",-0.7985492,-0.8853848,-0.021376908,0.101432994,-0.34609,-0.3111285,0.0349615
20,0.31647122,0.3846138,"('rough', 'thoughtful')",-0.19030006,0.06551128,1.2119731,1.2106427,0.4460481,0.5535893,0.1075412
21,1.2812959,1.3514566,"('immoral', 'moral')",0.7874127,1.1777543,-0.7838202,-0.73018044,0.4282962,0.5996768,0.1713806
22,1.6063522,1.5684365,"('untrustworthy', 'trustworthy')",0.9796576,1.2276132,-0.66913754,-0.6769864,0.6389574,0.7063544,0.067397
