,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.83123505,0.8527308,"('unsociable', 'sociable')",0.20982948,0.04459724,-0.16633561,-0.27376702,0.2915763,0.2078537,-0.0837226
1,1.2991797,1.3775315,"('unfriendly', 'friendly')",0.245623,0.15428281,2.0954921,1.9813534,1.2134316,1.171056,-0.0423756
2,0.6858463,0.896251,"('unlikable', 'likable')",1.6247653,1.757991,0.7549378,0.84275347,1.0218499,1.1656651,0.1438152
3,-0.8984624,-0.693811,"('repellent', 'pleasant')",0.24169391,0.29332623,0.06643275,0.093022004,-0.1967786,-0.1024876,0.094291
4,-1.3818694,-1.4478939,"('disliked', 'liked')",-0.011657296,-0.052881114,-6.0126143,-6.0580964,-2.4687136,-2.5196238,-0.0509102
5,-0.08384511,-0.09142956,"('distant', 'outgoing')",-0.5720652,-0.53745425,0.1053415,0.071449265,-0.1835229,-0.1858115,-0.0022886
6,-0.5829165,-0.5920475,"('distant', 'open')",-0.9696258,-0.96476644,0.6770163,0.5463479,-0.291842,-0.336822,-0.04498
7,0.7211857,0.7499126,"('insensitive', 'sensitive')",0.35838574,0.37761477,0.81592387,0.77575094,0.6318318,0.6344261,0.0025943
8,1.1465938,1.1530676,"('unaffectionate', 'affectionate')",-0.022527933,-0.03291982,1.1498098,1.0602267,0.7579586,0.7267915,-0.0311671
9,2.1269784,2.181532,"('unaffectionate', 'caring')",0.29733476,0.25882506,1.4137329,1.3841459,1.2793487,1.2748343,-0.0045144
10,0.46482122,0.6344816,"('unsympathetic', 'sympathetic')",-0.29293057,-0.2933687,-0.20012812,-0.1861518,-0.0094125,0.0516537,0.0610662
11,0.68769336,0.7217043,"('unhelpful', 'helpful')",0.05394286,0.077051274,1.8344907,1.9378211,0.8587089,0.9121923,0.0534834
12,1.2409194,1.3874207,"('unsupportive', 'supportive')",0.4870078,0.6450025,-1.4486039,-1.4193933,0.0931078,0.2043432,0.1112354
13,0.6330916,0.6524472,"('impolite', 'polite')",0.008438565,-0.0020660684,-0.34942365,-0.40928024,0.0973689,0.080367,-0.0170019
14,1.3469743,1.3623927,"('antisocial', 'social')",1.7472719,1.7593135,-0.55344534,-0.5781845,0.8469336,0.8478405,0.0009069
15,0.7775127,0.58723813,"('boring', 'funny')",-0.78532386,-0.76805663,0.7363986,0.6521535,0.2428625,0.1571117,-0.0857508
16,-0.8727872,-0.7828905,"('unpopular', 'popular')",-0.9461772,-0.8323386,0.2622598,0.30293465,-0.5189015,-0.4374315,0.08147
17,0.04379654,0.1689609,"('nasty', 'nice')",-0.97627056,-0.8694662,-0.2604334,-0.21554591,-0.3976358,-0.3053504,0.0922854
18,0.7764964,0.863131,"('disagreeable', 'welcoming')",0.095633075,0.16855967,-0.23635726,-0.30879343,0.2119241,0.2409657,0.0290416
19,-1.1449554,-1.115887,"('inhospitable', 'hospitable')",-0.701047,-0.6095361,0.26878718,0.2974793,-0.5257384,-0.4759813,0.0497571
20,-0.38557047,-0.2597726,"('rough', 'thoughtful')",-0.13161391,-0.010848433,0.90133625,0.89494056,0.1280506,0.2081065,0.0800559
21,0.38382694,0.4537342,"('immoral', 'moral')",0.18676275,0.20678815,-0.5377332,-0.4908358,0.0109522,0.0565622,0.04561
22,-0.16204232,-0.10185757,"('untrustworthy', 'trustworthy')",0.50408864,0.52916056,-0.72824615,-0.7958243,-0.1287333,-0.1228404,0.0058929
23,0.8064305,0.9280612,"('insincere', 'sincere')",-0.012753196,-0.057149228,5.6857595,5.6224375,2.1598123,2.1644499,0.0046376
24,0.89046866,0.8731141,"('dishonest', 'honest')",-0.48980117,-0.50206524,0.8259879,0.72644734,0.4088851,0.3658321,-0.043053
25,-0.2863407,-0.2772554,"('egoistic', 'altruistic')",0.5171199,0.52729964,1.6235616,1.593522,0.6181136,0.6145221,-0.0035915
26,2.779498,2.7991843,"('hardhearted', 'benevolent')",1.9323537,1.9481281,1.9451609,1.9098597,2.2190043,2.2190574,5.31e-05
27,0.37268972,0.47500527,"('hardhearted', 'softhearted')",0.1451986,0.13969915,1.7771997,1.5955073,0.7650294,0.7367373,-0.0282921
28,0.42330378,0.2894901,"('disloyal', 'loyal')",-0.20321359,-0.2968772,1.0333136,0.9643935,0.4178013,0.3190021,-0.0987992
29,-0.5478217,-0.6776912,"('unfair', 'fair')",-0.6828364,-0.69897157,-0.29174462,-0.40522087,-0.5074675,-0.5939612,-0.0864937
30,1.4994254,1.6363361,"('intolerant', 'tolerant')",1.4729922,1.4208935,1.0870495,1.0159616,1.3531558,1.3577304,0.0045746
31,-1.9608914,-1.917754,"('evil', 'good')",-1.3375314,-1.2960894,-0.66941494,-0.73821115,-1.3226126,-1.3173515,0.0052611
32,0.86227894,0.8576642,"('unkind', 'kind')",0.4422979,0.36711305,1.0979209,1.0191243,0.8008326,0.7479672,-0.0528654
33,0.9838984,0.9515766,"('wrong', 'right')",0.55129254,0.5627641,-0.5708266,-0.6529829,0.3214548,0.2871192,-0.0343356
34,0.06328596,0.31623647,"('mean', 'honorable')",0.003688015,0.19920348,5.8699403,5.94547,1.9789715,2.1536366,0.1746651
35,-1.7813079,-1.9719825,"('corrupt', 'incorrupt')",-1.2562358,-1.2564571,0.27147955,0.09348485,-0.9220214,-1.0449849,-0.1229635
36,-1.3151344,-1.2392671,"('hostile', 'amicable')",-0.79967695,-0.85881585,0.6359932,0.45268765,-0.4929394,-0.5484651,-0.0555257
37,-0.41721076,-0.4348171,"('fake', 'genuine')",-0.23227964,-0.12855776,0.6138047,0.6104053,-0.0118952,0.0156768,0.027572
38,0.48176447,0.5667516,"('untruthful', 'truthful')",-0.4510329,-0.42042378,0.004870005,0.028258827,0.0118672,0.0581956,0.0463284
39,0.7929372,0.7391691,"('exploitative', 'cooperative')",-0.08922355,-0.032308944,-0.06356566,-0.07793628,0.2133827,0.2096413,-0.0037414
40,0.12016486,0.20568109,"('stingy', 'generous')",0.32724476,0.32784027,-1.2409008,-1.3582681,-0.264497,-0.2749156,-0.0104186
41,1.1338277,1.2536657,"('unforgiving', 'forgiving')",0.19423768,0.23840326,0.30112773,0.18262096,0.5430644,0.55823,0.0151656
42,0.67782193,0.7117773,"('unreliable', 'reliable')",1.5683205,1.6374742,-2.6510866,-2.6604817,-0.1349814,-0.1037434,0.031238
43,1.4905512,1.6183496,"('irresponsible', 'responsible')",-0.14764221,-0.053088434,0.6881111,0.6712149,0.6770067,0.745492,0.0684853
44,-1.2118927,-1.1365118,"('prejudiced', 'unprejudiced')",-0.49335402,-0.4388645,-1.6164544,-1.5982206,-1.1072337,-1.0578656,0.0493681
45,-0.9232694,-0.7000626,"('incompetent', 'competent')",-0.3042706,-0.27919266,-0.33989212,-0.3920514,-0.5224774,-0.4571022,0.0653752
46,1.28148,1.4661596,"('uncompetitive', 'competitive')",1.3170753,1.3018448,-0.281542,-0.3015755,0.7723377,0.822143,0.0498053
47,0.35199454,0.5013448,"('stupid', 'smart')",0.47532415,0.6081775,5.5748944,5.642869,2.134071,2.2507971,0.1167261
