,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.50838053,-0.64637476,"('unsociable', 'sociable')",0.5481641,0.5373772,0.108274154,0.10277569,0.0493526,-0.002074,-0.0514266
1,-0.23839772,-0.19593251,"('unfriendly', 'friendly')",-1.0297822,-0.9316395,1.7250365,1.7005336,0.1522855,0.1909872,0.0387017
2,0.38517895,0.41054285,"('unlikable', 'likable')",0.51699454,0.57966167,0.39770642,0.36985353,0.4332933,0.4533527,0.0200594
3,-0.24370681,-0.15915877,"('repellent', 'pleasant')",0.3971274,0.5154307,0.40785012,0.4034892,0.1870902,0.2532537,0.0661635
4,0.3786697,0.43564856,"('disliked', 'liked')",-0.0133658275,0.048269726,-7.900681,-7.917592,-2.5117923,-2.4778913,0.033901
5,0.7021783,0.7839687,"('distant', 'outgoing')",-0.5178977,-0.4645229,-0.634774,-0.6593814,-0.1501645,-0.1133119,0.0368526
6,0.99744356,1.1080692,"('distant', 'open')",-0.4866664,-0.3989455,-0.44581038,-0.47179657,0.0216556,0.079109,0.0574534
7,0.09273708,0.084538765,"('insensitive', 'sensitive')",0.4667176,0.5501706,1.0185018,1.164077,0.5259855,0.5995955,0.07361
8,-0.27152875,-0.22659878,"('unaffectionate', 'affectionate')",-1.0591786,-1.0978601,0.76287854,0.7260542,-0.1892763,-0.1994682,-0.0101919
9,0.12805864,0.17555878,"('unaffectionate', 'caring')",-0.81212217,-0.78259474,1.4677708,1.5152823,0.2612358,0.3027488,0.041513
10,-1.1620392,-1.2195013,"('unsympathetic', 'sympathetic')",0.028398506,0.09531922,-0.1560579,-0.015110648,-0.4298995,-0.3797642,0.0501353
11,-0.4572086,-0.499198,"('unhelpful', 'helpful')",-0.1583333,-0.14481224,2.0324018,2.1572967,0.4722866,0.5044288,0.0321422
12,0.5714547,0.65352523,"('unsupportive', 'supportive')",0.40382645,0.5251825,-1.8477767,-1.7341248,-0.2908318,-0.185139,0.1056928
13,0.19121486,0.037820853,"('impolite', 'polite')",0.5784525,0.50436807,-0.48949093,-0.44381136,0.0933922,0.0327925,-0.0605997
14,0.3128466,0.22379771,"('antisocial', 'social')",1.2222093,1.1814567,-0.010049149,-0.015977787,0.5083356,0.4630922,-0.0452434
15,0.72079796,0.6875401,"('boring', 'funny')",0.7472306,0.6888065,-0.034688253,-0.052445546,0.4777801,0.4413004,-0.0364797
16,-0.6597882,-0.6189446,"('unpopular', 'popular')",-1.2857026,-1.2131239,0.13393176,0.12577215,-0.603853,-0.5687654,0.0350876
17,0.54017186,0.5903431,"('nasty', 'nice')",-0.03801173,-0.028413594,-0.2944045,-0.23844603,0.0692519,0.1078278,0.0385759
18,0.51422936,0.5828427,"('disagreeable', 'welcoming')",-0.4104426,-0.3238713,-0.21712779,-0.18365365,-0.0377803,0.0251059,0.0628862
19,-0.070580795,0.018533483,"('inhospitable', 'hospitable')",-0.4497381,-0.3712041,-0.6912239,-0.6659436,-0.4038476,-0.3395381,0.0643095
20,-0.69819707,-0.6911914,"('rough', 'thoughtful')",0.14314662,0.13707165,0.5655224,0.52797216,0.0034906,-0.0087158,-0.0122064
21,0.45749176,0.3823888,"('immoral', 'moral')",1.0143602,1.079716,-0.034009892,0.08519704,0.4792807,0.5157673,0.0364866
22,0.07155017,0.11618501,"('untrustworthy', 'trustworthy')",0.7917497,0.8627369,-0.72999144,-0.706279,0.0444362,0.090881,0.0464448
23,-0.47171152,-0.5458232,"('insincere', 'sincere')",0.65732235,0.6435351,6.8710394,6.9107456,2.3522167,2.3361526,-0.0160641
24,0.3379638,0.27721244,"('dishonest', 'honest')",-0.18056862,-0.17346303,0.91927725,0.9585878,0.3588908,0.3541124,-0.0047784
25,0.03352566,0.046709955,"('egoistic', 'altruistic')",-0.68711483,-0.65815794,1.3178077,1.2478441,0.2214062,0.212132,-0.0092742
26,1.0522853,1.0260062,"('hardhearted', 'benevolent')",0.6202662,0.57595605,1.4827887,1.4062619,1.0517801,1.0027414,-0.0490387
27,0.111935094,0.089398146,"('hardhearted', 'softhearted')",0.23438433,0.11100775,1.2695031,1.1834017,0.5386075,0.4612692,-0.0773383
28,-0.03580865,-0.12907259,"('disloyal', 'loyal')",-1.0614805,-1.0399146,1.5044057,1.4668443,0.1357055,0.0992857,-0.0364198
29,0.17208768,0.17461613,"('unfair', 'fair')",0.21340415,0.24899766,-0.044240482,-0.05311102,0.1137505,0.1235009,0.0097504
30,0.6994315,0.6914719,"('intolerant', 'tolerant')",0.6934614,0.67383796,0.5223413,0.4968902,0.6384114,0.6207333,-0.0176781
31,0.21069911,0.41322428,"('evil', 'good')",-1.1076757,-0.91428167,-1.1025673,-1.1608261,-0.6665146,-0.5539612,0.1125534
32,-0.1654365,-0.2667677,"('unkind', 'kind')",0.30770007,0.23659667,1.4844716,1.4730245,0.542245,0.4809512,-0.0612938
33,1.3937004,1.3621746,"('wrong', 'right')",-0.24806172,-0.19505703,-0.3244062,-0.35700577,0.2737442,0.2700373,-0.0037069
34,-0.7794424,-0.6618533,"('mean', 'honorable')",0.5468878,0.69524485,5.7784357,5.840751,1.8486271,1.9580475,0.1094204
35,-0.07924707,-0.10204775,"('corrupt', 'incorrupt')",-1.1348286,-1.2226034,-0.60350263,-0.7847156,-0.6058594,-0.7031223,-0.0972629
