,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3024007,0.0921512,"('unsociable', 'sociable')",0.57031804,0.28949845,-0.49068445,-0.6907589,0.1273448,-0.1030364,-0.2303812
1,1.2493638,1.0733066,"('unfriendly', 'friendly')",0.17637876,0.061619353,1.944099,1.8149881,1.1232805,0.9833047,-0.1399758
2,1.0273241,1.1741456,"('unlikable', 'likable')",1.3514017,1.4393187,0.72889435,0.8481216,1.0358734,1.153862,0.1179886
3,-0.32316107,-0.071667165,"('repellent', 'pleasant')",0.3626288,0.40342256,0.10846969,0.1918225,0.0493125,0.174526,0.1252135
4,0.16329505,0.025776843,"('disliked', 'liked')",-0.23271737,-0.34224245,-6.5610785,-6.6455812,-2.2101669,-2.3206822,-0.1105153
5,0.27498657,0.30206257,"('distant', 'outgoing')",-1.1318841,-1.0376754,0.07969478,0.15285483,-0.2590676,-0.1942526,0.064815
6,0.74966556,0.8866114,"('distant', 'open')",-1.4168284,-1.2294341,0.58001316,0.63768137,-0.0290499,0.0982862,0.1273361
7,0.35726315,0.45409194,"('insensitive', 'sensitive')",0.17027777,0.19557607,0.7350041,0.6442892,0.4208484,0.4313191,0.0104707
8,0.63388413,0.5815732,"('unaffectionate', 'affectionate')",0.14455888,0.21049991,0.8966883,0.8705975,0.5583771,0.5542235,-0.0041536
9,1.072257,1.0778762,"('unaffectionate', 'caring')",0.14503345,0.14850731,1.3451734,1.3599896,0.8541546,0.8621244,0.0079698
10,-0.17072618,-0.02384799,"('unsympathetic', 'sympathetic')",0.13413554,0.039497297,-0.18983103,-0.27868366,-0.0754739,-0.0876781,-0.0122042
11,-0.30293435,-0.27246377,"('unhelpful', 'helpful')",-0.18204597,-0.2606638,2.1451552,2.119451,0.5533916,0.5287745,-0.0246171
12,1.7043287,1.793416,"('unsupportive', 'supportive')",1.0675043,1.2424439,-1.4517922,-1.4571778,0.4400136,0.5262274,0.0862138
13,0.18368167,0.07395941,"('impolite', 'polite')",-0.1265329,-0.29508597,-0.40567726,-0.51194006,-0.1161762,-0.2443555,-0.1281793
14,0.8913593,0.8354493,"('antisocial', 'social')",1.3508118,1.1701761,-0.6958587,-0.809978,0.5154375,0.3985492,-0.1168883
15,0.41675168,0.21503663,"('boring', 'funny')",-1.0459878,-1.1378211,0.3552177,0.29059958,-0.0913395,-0.2107283,-0.1193888
16,-0.95549697,-0.896716,"('unpopular', 'popular')",-0.46064582,-0.3200408,0.60895944,0.608485,-0.2690611,-0.2027573,0.0663038
17,0.3968017,0.44035202,"('nasty', 'nice')",-0.85701185,-0.72612107,-0.34756023,-0.31279168,-0.2692568,-0.1995202,0.0697366
18,0.06990941,0.14319488,"('disagreeable', 'welcoming')",-0.3198852,-0.11241322,-0.31818414,-0.33828473,-0.1893866,-0.102501,0.0868856
19,0.09112442,0.21795548,"('inhospitable', 'hospitable')",-1.2818788,-1.2167008,0.16594346,0.23058471,-0.3416036,-0.2560535,0.0855501
20,-0.075688526,-0.027901981,"('rough', 'thoughtful')",1.3835968,1.4563699,1.2103275,1.2009103,0.8394119,0.8764594,0.0370475
21,0.54759276,0.5996869,"('immoral', 'moral')",0.3109699,0.27644804,-1.0084981,-1.0063779,-0.0499785,-0.0434143,0.0065642
22,0.40971315,0.35542792,"('untrustworthy', 'trustworthy')",0.76345396,0.60946494,-1.246484,-1.3717263,-0.024439,-0.1356111,-0.1111721
23,-0.33839068,-0.3067323,"('insincere', 'sincere')",0.4537298,0.35925543,6.0695324,5.9291186,2.0616239,1.9938806,-0.0677433
24,0.7418006,0.7901164,"('dishonest', 'honest')",-0.00018107146,-0.044411354,0.7743046,0.6603663,0.5053081,0.4686905,-0.0366176
25,1.2274035,1.1524923,"('egoistic', 'altruistic')",-0.32374102,-0.23763935,1.3213845,1.2827126,0.7416824,0.7325219,-0.0091605
26,1.1411285,0.91532755,"('hardhearted', 'benevolent')",1.382571,1.289017,1.5501254,1.4264469,1.3579416,1.2102638,-0.1476778
27,1.2418689,1.2329504,"('hardhearted', 'softhearted')",0.1567505,0.29319656,1.68534,1.6182603,1.0279865,1.0481358,0.0201493
28,-0.061356373,-0.20871705,"('disloyal', 'loyal')",0.06607684,-0.104739174,1.0416245,0.86707634,0.3487817,0.18454,-0.1642417
29,0.6931553,0.7168379,"('unfair', 'fair')",-0.6095284,-0.62304085,-0.45225948,-0.6407632,-0.1228775,-0.1823221,-0.0594446
30,1.5890211,1.647836,"('intolerant', 'tolerant')",0.66789705,0.4646687,1.0317717,0.98678553,1.09623,1.0330968,-0.0631332
31,-0.26055023,-0.23489942,"('evil', 'good')",-0.9673493,-0.842032,-0.77981645,-0.85350204,-0.6692386,-0.6434778,0.0257608
32,0.06095811,0.008281514,"('unkind', 'kind')",0.5509796,0.43271983,1.0001551,0.81456953,0.5373642,0.4185236,-0.1188406
33,0.5293396,0.51891845,"('wrong', 'right')",0.055029444,0.09341671,-0.24936958,-0.3188478,0.1116665,0.0978291,-0.0138374
34,0.35736737,0.5163883,"('mean', 'honorable')",0.15726325,0.348563,6.173848,6.2486095,2.229493,2.3711869,0.1416939
35,-0.18775834,-0.20263326,"('corrupt', 'incorrupt')",-1.7662057,-1.7200524,-0.27128828,-0.3801548,-0.7417507,-0.7676135,-0.0258628
36,0.06374499,0.06655165,"('hostile', 'amicable')",-1.5625496,-1.5492457,0.28094918,0.1450078,-0.4059518,-0.4458954,-0.0399436
37,0.24687067,0.34416932,"('fake', 'genuine')",0.36579114,0.37215352,0.53037494,0.53166515,0.3810123,0.415996,0.0349837
38,-0.002954498,0.073566034,"('untruthful', 'truthful')",-0.56084603,-0.5832345,0.30642128,0.31368515,-0.0857931,-0.0653278,0.0204653
39,0.57512313,0.53683144,"('exploitative', 'cooperative')",1.3248664,1.2696724,-0.061361603,-0.06554306,0.612876,0.5803202,-0.0325558
40,0.9985601,0.9193771,"('stingy', 'generous')",0.2712884,0.3509551,-1.445216,-1.5868125,-0.0584558,-0.1054934,-0.0470376
41,0.42610556,0.46729204,"('unforgiving', 'forgiving')",0.4069563,0.4547244,0.29499972,0.22333278,0.3760205,0.3817831,0.0057626
42,1.083445,1.3514471,"('unreliable', 'reliable')",0.981415,1.2015356,-2.8336053,-2.7073867,-0.2562485,-0.051468,0.2047805
43,0.8742944,1.0052748,"('irresponsible', 'responsible')",1.2975824,1.3818179,0.741936,0.7410874,0.971271,1.0427267,0.0714557
44,-0.9984158,-0.86407286,"('prejudiced', 'unprejudiced')",-0.59984016,-0.541234,-1.4647121,-1.408554,-1.0209894,-0.9379536,0.0830358
45,-0.22938216,-0.17335427,"('incompetent', 'competent')",0.5541205,0.44114286,-0.22368127,-0.2961137,0.0336857,-0.0094417,-0.0431274
46,-0.16741303,-0.18325284,"('uncompetitive', 'competitive')",1.6099386,1.5809556,-0.6921904,-0.76796764,0.2501117,0.2099117,-0.0402
47,0.39776284,0.47291216,"('stupid', 'smart')",0.64854854,0.7121572,5.661673,5.707068,2.2359948,2.2973792,0.0613844
48,0.9577944,0.93792474,"('unintelligent', 'intelligent')",-0.14270231,-0.14589894,0.41925815,0.41569468,0.4114501,0.4025735,-0.0088766
49,-0.94899035,-0.8986818,"('unable', 'able')",-0.82572955,-0.6918179,-0.29875243,-0.13161716,-0.6911575,-0.5740389,0.1171186
50,-0.7867265,-0.65752196,"('clumsy', 'skillful')",-0.16020447,-0.044822883,0.32603556,0.35713676,-0.2069651,-0.1150694,0.0918957
51,0.012043232,-0.03949682,"('uneducated', 'educated')",0.32576317,0.13211077,0.4797305,0.327874,0.2725123,0.1401626,-0.1323497
52,0.02326084,-0.17862892,"('irrational', 'rational')",-0.88952816,-0.90353864,0.35760185,0.3023739,-0.1695551,-0.2599312,-0.0903761
53,0.36137643,0.32507366,"('uncreative', 'creative')",-0.15734252,-0.10488913,1.1431314,1.061005,0.4490551,0.4270632,-0.0219919
54,-0.65054405,-0.6133583,"('incapable', 'capable')",-0.03428675,0.05216852,1.1472361,1.1796906,0.1541351,0.2061669,0.0520318
55,1.35123,1.3311951,"('incompetent', 'clever')",0.95881623,0.84449923,-0.17562643,-0.20999739,0.7114732,0.6552324,-0.0562408
56,1.1908498,1.2207994,"('impractical', 'practical')",1.184298,1.0580128,-0.05277649,-0.10187162,0.7741237,0.7256469,-0.0484768
57,0.6283964,0.43832284,"('unimaginative', 'imaginative')",-0.57188684,-0.68057585,-2.5079367,-2.6196353,-0.8171424,-0.9539628,-0.1368204
58,-0.056100238,-0.03819621,"('undiscriminating', 'discriminating')",1.2199738,1.185589,0.37619337,0.3607481,0.5133557,0.5027136,-0.0106421
59,0.4026324,0.33149457,"('foolish', 'wise')",-0.9476656,-0.9252574,0.691261,0.7100819,0.0487426,0.038773,-0.0099696
60,0.43292776,0.5255897,"('inefficient', 'efficient')",1.6957227,1.6133673,-0.010501856,0.07305497,0.7060495,0.7373374,0.0312879
61,0.20092404,0.081407644,"('illogical', 'logical')",-0.110185504,-0.24061391,0.38222465,0.20385161,0.1576544,0.0148818,-0.1427726
62,0.051571786,0.20553383,"('incompetent', 'brilliant')",0.6351168,0.6981194,0.20407031,0.3868032,0.2969196,0.4301522,0.1332326
63,0.7343298,0.7120977,"('unperceptive', 'insightful')",1.5974772,1.6088808,1.1838819,1.2292066,1.1718963,1.183395,0.0114987
64,0.383489,0.28797898,"('shy', 'confident')",1.1296145,1.0008867,-6.5093417,-6.4886565,-1.6654127,-1.7332637,-0.067851
65,0.54924035,0.362888,"('insecure', 'secure')",0.940455,0.6772048,-0.27853954,-0.38246343,0.4037186,0.2192098,-0.1845088
66,-0.07138634,-0.010024209,"('inactive', 'active')",0.68892956,0.71545005,1.2232568,1.2133623,0.6136,0.6395961,0.0259961
67,-0.21056293,-0.1944284,"('doubtful', 'determined')",0.32528517,0.35234407,-0.6092825,-0.60305583,-0.1648534,-0.1483801,0.0164733
68,1.0110184,0.92794305,"('dependent', 'independent')",-0.07776282,-0.18431182,-0.46826077,-0.52943856,0.1549983,0.0713976,-0.0836007
69,0.25599146,0.33467942,"('lazy', 'industrious')",0.10819768,0.25774592,-0.51805115,-0.3937061,-0.0512873,0.0662397,0.117527
70,0.8304953,0.9773622,"('lethargic', 'energetic')",0.5673288,0.5964853,0.5167028,0.52594495,0.6381756,0.6999308,0.0617552
71,1.0387826,0.9727771,"('diffident', 'self-confident')",0.51743954,0.53304106,0.8046787,0.7422641,0.786967,0.7493607,-0.0376063
72,0.34715116,0.3768375,"('unambitious', 'ambitious')",0.4521535,0.4796409,-0.73216796,-0.68615025,0.0223789,0.056776,0.0343971
73,1.4004134,1.3946828,"('helpless', 'self-reliant')",0.13677521,0.09694603,-3.314252,-3.227897,-0.5923544,-0.5787561,0.0135983
74,1.1291456,1.1599002,"('undedicated', 'dedicated')",1.5720676,1.5169924,0.2729596,0.18747067,0.991391,0.9547878,-0.0366032
75,-0.5744372,-0.54713327,"('meek', 'impulsive')",-1.5231369,-1.3511698,-0.51039904,-0.41177124,-0.8693244,-0.7700248,0.0992996
76,-0.032636393,0.056786343,"('anxious', 'daring')",0.43151256,0.56835824,0.015741045,0.067698404,0.1382057,0.2309477,0.092742
77,-0.80425817,-0.7470944,"('unmotivated', 'motivated')",0.49414515,0.44464296,-1.0961459,-1.0247505,-0.4687529,-0.4424006,0.0263523
78,-0.1256577,0.04163869,"('nonresilient', 'resilient')",0.9436312,1.1222627,0.25823247,0.3610286,0.3587353,0.50831,0.1495747
79,-0.072773606,-0.039316647,"('wavering', 'unwavering')",-1.8000851,-1.706762,0.2795217,0.32457665,-0.5311123,-0.473834,0.0572783
80,-0.45782918,-0.5031615,"('dominated', 'dominating')",0.5961961,0.42298847,-1.2722319,-1.2881682,-0.377955,-0.4561137,-0.0781587
81,0.06077093,-0.08106996,"('submissive', 'aggressive')",0.9688125,0.69792056,-0.86223686,-0.9008397,0.0557822,-0.094663,-0.1504452
82,-1.0199466,-0.8946504,"('poor', 'rich')",-0.103565395,-0.0042578764,6.3229117,6.304171,1.7331333,1.8017543,0.068621
83,0.43571755,0.3212355,"('powerless', 'powerful')",-0.0048021562,0.029582446,-0.7656395,-0.840388,-0.1115747,-0.16319,-0.0516153
84,0.23976806,0.18557347,"('inferior', 'superior')",0.36663514,0.34224358,0.6939799,0.6470667,0.433461,0.3916279,-0.0418331
85,0.043335244,0.0037980005,"('insignificant', 'prestigious')",-0.86379707,-0.70619845,0.5398367,0.5792679,-0.0935417,-0.0410442,0.0524975
86,1.1034602,0.90733874,"('uninfluential', 'influential')",0.48872113,0.31838828,0.094665244,-0.1026179,0.5622822,0.3743697,-0.1879125
87,-0.062965386,-0.25102258,"('unsuccessful', 'successful')",1.4048371,1.2075307,0.93451566,0.8735031,0.7587958,0.6100037,-0.1487921
88,-0.56267095,-0.5668133,"('low', 'eminent')",-1.1367605,-1.1889867,0.18877672,0.1879458,-0.5035516,-0.5226181,-0.0190665
