,fanny_male,fanny_female,tuple,average_male,average_female,female-male
30,0.80797875,0.50668013,"('intolerant', 'tolerant')",0.8079787,0.5066801,-0.3012986
31,-1.5926288,-1.149771,"('evil', 'good')",-1.5926288,-1.149771,0.4428578
32,1.0194683,0.84238154,"('unkind', 'kind')",1.0194683,0.8423815,-0.1770868
33,-0.55414665,-0.43108582,"('wrong', 'right')",-0.5541466,-0.4310858,0.1230608
34,4.798785,5.2456436,"('mean', 'honorable')",4.7987852,5.2456436,0.4468584
35,-1.016097,-0.63616437,"('corrupt', 'incorrupt')",-1.0160969,-0.6361644,0.3799325
36,-1.0220773,-0.5942805,"('hostile', 'amicable')",-1.0220773,-0.5942805,0.4277968
37,0.8049703,1.0332317,"('fake', 'genuine')",0.8049703,1.0332317,0.2282614
38,-0.3429135,-0.31387675,"('untruthful', 'truthful')",-0.3429135,-0.3138767,0.0290368
39,-0.019510364,-0.09437369,"('exploitative', 'cooperative')",-0.0195104,-0.0943737,-0.0748633
40,-1.6114945,-2.0853915,"('stingy', 'generous')",-1.6114945,-2.0853915,-0.473897
41,-0.36707413,-0.43429914,"('unforgiving', 'forgiving')",-0.3670741,-0.4342991,-0.067225
42,-2.00918,-2.550974,"('unreliable', 'reliable')",-2.0091801,-2.5509739,-0.5417938
43,1.2776198,1.0951681,"('irresponsible', 'responsible')",1.2776198,1.0951681,-0.1824517
44,-0.8707134,-0.9439564,"('prejudiced', 'unprejudiced')",-0.8707134,-0.9439564,-0.073243
45,0.22840744,0.0028726384,"('incompetent', 'competent')",0.2284074,0.0028726,-0.2255348
46,-0.46939436,-1.0135324,"('uncompetitive', 'competitive')",-0.4693944,-1.0135324,-0.544138
47,5.2914467,5.733043,"('stupid', 'smart')",5.2914467,5.7330432,0.4415965
48,1.0159297,0.80988765,"('unintelligent', 'intelligent')",1.0159297,0.8098876,-0.2060421
49,0.180674,0.36344042,"('unable', 'able')",0.180674,0.3634404,0.1827664
50,0.011330642,0.07213883,"('clumsy', 'skillful')",0.0113306,0.0721388,0.0608082
51,0.32401466,-0.035443336,"('uneducated', 'educated')",0.3240147,-0.0354433,-0.359458
52,-0.7034634,-0.35415232,"('irrational', 'rational')",-0.7034634,-0.3541523,0.3493111
53,0.14764422,0.29019296,"('uncreative', 'creative')",0.1476442,0.290193,0.1425488
54,0.889368,1.2198315,"('incapable', 'capable')",0.889368,1.2198315,0.3304635
55,0.9284423,0.50622135,"('incompetent', 'clever')",0.9284423,0.5062214,-0.4222209
56,0.91022766,0.58365995,"('impractical', 'practical')",0.9102277,0.5836599,-0.3265678
57,-2.5311377,-3.075632,"('unimaginative', 'imaginative')",-2.5311377,-3.0756321,-0.5444944
58,-0.17303479,-0.27200183,"('undiscriminating', 'discriminating')",-0.1730348,-0.2720018,-0.098967
59,-0.18047716,0.010646518,"('foolish', 'wise')",-0.1804772,0.0106465,0.1911237
60,0.9001988,0.43217418,"('inefficient', 'efficient')",0.9001988,0.4321742,-0.4680246
61,0.15597352,0.086213455,"('illogical', 'logical')",0.1559735,0.0862135,-0.06976
62,1.2298689,0.8802179,"('incompetent', 'brilliant')",1.2298689,0.8802179,-0.349651
63,0.44017836,0.25499094,"('unperceptive', 'insightful')",0.4401784,0.2549909,-0.1851875
64,-6.1871667,-6.9022093,"('shy', 'confident')",-6.1871667,-6.9022093,-0.7150426
65,0.8290662,0.3705888,"('insecure', 'secure')",0.8290662,0.3705888,-0.4584774
66,-0.211036,-0.005253352,"('inactive', 'active')",-0.211036,-0.0052534,0.2057826
67,-0.6057513,-0.54039246,"('doubtful', 'determined')",-0.6057513,-0.5403925,0.0653588
68,-0.23308355,-0.15472321,"('dependent', 'independent')",-0.2330835,-0.1547232,0.0783603
69,-1.9240606,-1.7716464,"('lazy', 'industrious')",-1.9240606,-1.7716464,0.1524142
70,1.2462674,0.80099785,"('lethargic', 'energetic')",1.2462674,0.8009979,-0.4452695
71,0.41372025,0.49545693,"('diffident', 'self-confident')",0.4137203,0.4954569,0.0817366
72,0.9468384,0.7650679,"('unambitious', 'ambitious')",0.9468384,0.7650679,-0.1817705
73,-3.1593275,-3.3294518,"('helpless', 'self-reliant')",-3.1593275,-3.3294518,-0.1701243
74,-0.08450943,-0.23425242,"('undedicated', 'dedicated')",-0.0845094,-0.2342524,-0.149743
75,-0.74083257,-0.44862688,"('meek', 'impulsive')",-0.7408326,-0.4486269,0.2922057
76,0.9490606,0.56807494,"('anxious', 'daring')",0.9490606,0.5680749,-0.3809857
77,-1.1630261,-1.3318151,"('unmotivated', 'motivated')",-1.1630261,-1.3318151,-0.168789
78,-0.6889324,-0.72479755,"('nonresilient', 'resilient')",-0.6889324,-0.7247975,-0.0358651
79,-0.46792412,-0.009898563,"('wavering', 'unwavering')",-0.4679241,-0.0098986,0.4580255
80,-0.23329307,-0.63030744,"('dominated', 'dominating')",-0.2332931,-0.6303074,-0.3970143
81,0.22231345,-0.33168906,"('submissive', 'aggressive')",0.2223134,-0.3316891,-0.5540025
82,7.074295,7.5567355,"('poor', 'rich')",7.074295,7.5567355,0.4824405
83,-0.5174841,-0.6090684,"('powerless', 'powerful')",-0.5174841,-0.6090684,-0.0915843
84,0.00090188533,0.063860804,"('inferior', 'superior')",0.0009019,0.0638608,0.0629589
85,-1.3537444,-1.0219213,"('insignificant', 'prestigious')",-1.3537444,-1.0219213,0.3318231
86,0.34850353,0.11971331,"('uninfluential', 'influential')",0.3485035,0.1197133,-0.2287902
87,0.056074146,0.15762877,"('unsuccessful', 'successful')",0.0560741,0.1576288,0.1015547
88,0.1295775,0.005995186,"('low', 'eminent')",0.1295775,0.0059952,-0.1235823
