,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.26687178,0.11754981,"('unsociable', 'sociable')",0.258548,0.07846165,-0.62147933,-0.7700718,-0.0320199,-0.1913534,-0.1593335
1,1.3338028,1.1685656,"('unfriendly', 'friendly')",0.03932496,-0.10551759,2.2577696,2.144707,1.2102992,1.0692517,-0.1410475
2,1.0171182,1.1557118,"('unlikable', 'likable')",1.3512807,1.4420985,0.6184472,0.7082326,0.9956153,1.1020143,0.106399
3,-0.52101266,-0.29839274,"('repellent', 'pleasant')",0.21651919,0.28281513,-0.1570763,-0.14744751,-0.1538566,-0.0543417,0.0995149
4,0.19734584,0.09512559,"('disliked', 'liked')",-0.21432827,-0.35820606,-6.0348682,-6.1357665,-2.0172836,-2.132949,-0.1156654
5,0.5044215,0.4406538,"('distant', 'outgoing')",-1.0838213,-1.1176668,0.12894875,0.13580461,-0.1501504,-0.1804028,-0.0302524
6,1.006566,1.0171382,"('distant', 'open')",-1.2571212,-1.2593902,0.67516285,0.6321241,0.1415359,0.1299574,-0.0115785
7,0.20760778,0.26212287,"('insensitive', 'sensitive')",0.08327227,0.114524126,0.7596794,0.7276636,0.3501865,0.3681035,0.017917
8,0.7456788,0.65936697,"('unaffectionate', 'affectionate')",0.051921945,0.032186337,1.0802985,1.007672,0.6259664,0.5664084,-0.059558
9,1.1443532,1.0946581,"('unaffectionate', 'caring')",0.1382717,0.09037538,1.4981886,1.4650933,0.9269378,0.8833756,-0.0435622
10,-0.46796083,-0.34591442,"('unsympathetic', 'sympathetic')",-0.19553973,-0.20042703,-0.4608112,-0.5050416,-0.3747706,-0.350461,0.0243096
11,-0.38663182,-0.36415532,"('unhelpful', 'helpful')",-0.39452255,-0.43816036,1.8435231,1.8363719,0.3541229,0.3446854,-0.0094375
12,1.7710124,1.8680356,"('unsupportive', 'supportive')",1.2048795,1.3103086,-1.2373807,-1.2414538,0.5795038,0.6456302,0.0661264
13,0.1449874,0.08787313,"('impolite', 'polite')",-0.25541872,-0.32947004,-0.69804704,-0.7562743,-0.2694928,-0.3326237,-0.0631309
14,0.7964822,0.815232,"('antisocial', 'social')",0.95940936,0.9299612,-0.8506319,-0.90968424,0.3017532,0.278503,-0.0232502
15,0.5550239,0.39057404,"('boring', 'funny')",-0.83771116,-0.9441367,0.5153465,0.48245856,0.0775531,-0.0237014,-0.1012545
16,-0.9800621,-0.9830378,"('unpopular', 'popular')",-0.40908444,-0.39995632,0.58535236,0.57287675,-0.2679314,-0.2700391,-0.0021077
