,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.286626,-0.35312504,"('unsociable', 'sociable')",-0.08685544,-0.25008035,-0.041735362,-0.08939141,-0.1384056,-0.2308656,-0.09246
1,-0.94058776,-1.075201,"('unfriendly', 'friendly')",0.46483096,0.33412278,1.8270042,1.7064655,0.4504158,0.3217957,-0.1286201
2,0.5781401,0.59980077,"('unlikable', 'likable')",-0.016706292,0.0054412037,-2.8312206e-07,0.042075034,0.1871445,0.2157723,0.0286278
3,-0.33075732,-0.21508901,"('repellent', 'pleasant')",-0.023498625,0.06123371,0.52025706,0.64383024,0.0553337,0.163325,0.1079913
4,0.496432,0.41527084,"('disliked', 'liked')",0.73903,0.6859333,-4.7130203,-4.798758,-1.1591861,-1.232518,-0.0733319
5,-0.3253923,-0.39759257,"('distant', 'outgoing')",0.024994068,0.09716788,0.16153915,0.11007399,-0.0462864,-0.0634502,-0.0171638
6,-0.7213051,-0.74787754,"('distant', 'open')",-0.08002152,0.023088453,0.5684182,0.46974212,-0.0776361,-0.0850157,-0.0073796
7,-0.0048765987,0.027915955,"('insensitive', 'sensitive')",0.1283903,0.13416407,0.67872274,0.72867304,0.2674121,0.2969177,0.0295056
8,-0.73269236,-0.76625925,"('unaffectionate', 'affectionate')",0.6130681,0.67016995,0.9907264,0.87028724,0.2903674,0.258066,-0.0323014
9,-0.95077914,-1.0029304,"('unaffectionate', 'caring')",0.3521115,0.32722953,1.040591,0.95159596,0.1473078,0.091965,-0.0553428
10,-0.8773448,-0.8573893,"('unsympathetic', 'sympathetic')",-0.8313182,-0.8536729,0.022181036,0.14886144,-0.5621607,-0.5207336,0.0414271
11,-0.28926855,-0.2577098,"('unhelpful', 'helpful')",0.14151803,0.06394247,1.6000936,1.6902244,0.4841144,0.498819,0.0147046
12,0.2762672,0.30854392,"('unsupportive', 'supportive')",0.19289279,0.23266317,-1.4203081,-1.4388417,-0.3170494,-0.2992115,0.0178379
13,0.30384868,0.32767048,"('impolite', 'polite')",-0.27108735,-0.29299727,-0.6969592,-0.6371095,-0.2213993,-0.2008121,0.0205872
14,0.0359104,0.12522066,"('antisocial', 'social')",1.6501626,1.6073506,-0.1543532,-0.023928253,0.5105732,0.5695477,0.0589745
15,0.85740286,0.7577765,"('boring', 'funny')",0.6839713,0.5881021,0.50007904,0.4665405,0.6804845,0.6041397,-0.0763448
16,-0.35361364,-0.42570207,"('unpopular', 'popular')",-0.3694811,-0.40545103,0.47527587,0.44328132,-0.0826063,-0.1292906,-0.0466843
17,0.07896538,0.15707311,"('nasty', 'nice')",0.10466057,0.25339058,-0.16889998,-0.1118515,0.0049087,0.0995374,0.0946287
18,0.038292002,0.11155793,"('disagreeable', 'welcoming')",0.036649987,0.09798465,-1.0301563,-1.0299323,-0.3184048,-0.2734632,0.0449416
19,-0.25757486,-0.27149227,"('inhospitable', 'hospitable')",-0.7248994,-0.6364766,-0.43839824,-0.47716662,-0.4736241,-0.4617118,0.0119123
20,-0.9260286,-0.8648419,"('rough', 'thoughtful')",-0.4147145,-0.3535416,0.7057392,0.69420606,-0.211668,-0.1747258,0.0369422
21,-0.81865054,-0.801625,"('immoral', 'moral')",-0.82804435,-0.92665553,-1.299627,-1.2050699,-0.9821073,-0.9777835,0.0043238
22,0.5382389,0.58907956,"('untrustworthy', 'trustworthy')",-0.9717308,-0.96389043,-0.25402036,-0.19124582,-0.2291708,-0.1886856,0.0404852
23,-0.22779873,-0.24783885,"('insincere', 'sincere')",-0.80896103,-0.7960646,4.760842,4.7768507,1.2413607,1.2443158,0.0029551
24,0.2917905,0.30220854,"('dishonest', 'honest')",-0.18117973,-0.12045542,0.26676887,0.26616663,0.1257932,0.1493066,0.0235134
25,-0.48482051,-0.5006794,"('egoistic', 'altruistic')",1.0210508,1.0245688,0.6335329,0.5553651,0.3899211,0.3597515,-0.0301696
26,0.2850314,0.1685073,"('hardhearted', 'benevolent')",2.9940228,2.9188502,2.563948,2.4768806,1.9476674,1.854746,-0.0929214
27,0.13536994,0.1849027,"('hardhearted', 'softhearted')",0.52392906,0.5595945,0.6048325,0.42751318,0.4213772,0.3906701,-0.0307071
28,-1.2392389,-1.318558,"('disloyal', 'loyal')",0.29555345,0.23429179,1.0710572,0.95623624,0.0424573,-0.0426766,-0.0851339
29,-0.045217138,-0.09166044,"('unfair', 'fair')",-1.1871185,-1.176967,-0.48234093,-0.573955,-0.5715589,-0.6141942,-0.0426353
30,0.8019158,0.84009236,"('intolerant', 'tolerant')",1.3353887,1.3107117,0.5694938,0.6419079,0.9022661,0.930904,0.0286379
