,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
22,1.7537347,1.6651307,"('untrustworthy', 'trustworthy')",0.3965807,0.4398879,-0.64218885,-0.73196846,0.5027088,0.4576834,-0.0450254
23,3.5536163,3.530485,"('insincere', 'sincere')",-0.8674029,-0.8537554,5.442503,5.473744,2.7095722,2.7168245,0.0072523
24,1.2686074,1.1843079,"('dishonest', 'honest')",-0.3694113,-0.38986,0.59533435,0.56582904,0.4981768,0.4534256,-0.0447512
25,-1.3734578,-1.3036958,"('egoistic', 'altruistic')",-0.62957424,-0.66065943,0.9248996,0.86002123,-0.3593775,-0.3681113,-0.0087338
26,-0.7985599,-0.91142046,"('hardhearted', 'benevolent')",-0.05013687,-0.05605162,1.5963748,1.47848,0.249226,0.170336,-0.07889
27,-0.73415214,-0.7875443,"('hardhearted', 'softhearted')",-0.37402856,-0.26029038,1.1702356,1.0695199,0.020685,0.0072284,-0.0134566
28,1.5963489,1.5513066,"('disloyal', 'loyal')",-0.50167227,-0.61780065,0.97312796,0.831866,0.6892682,0.5884573,-0.1008109
29,-1.2496722,-1.2863522,"('unfair', 'fair')",-0.49678916,-0.5456421,-0.3711115,-0.5204884,-0.7058576,-0.7841609,-0.0783033
30,2.378048,2.395919,"('intolerant', 'tolerant')",0.56131804,0.5574479,1.0643071,1.0413269,1.3345577,1.3315646,-0.0029931
31,-5.153962,-5.022321,"('evil', 'good')",-1.0964494,-1.0138177,-1.1571782,-1.2582209,-2.4691966,-2.4314534,0.0377432
32,1.3643526,1.3084874,"('unkind', 'kind')",-0.9474437,-0.9619765,0.553267,0.43005946,0.323392,0.2588568,-0.0645352
33,-2.224591,-2.2060235,"('wrong', 'right')",0.47054613,0.43085825,-0.7323401,-0.72085625,-0.828795,-0.8320072,-0.0032122
34,0.34245786,0.4270042,"('mean', 'honorable')",0.061184667,0.15457821,5.4268627,5.6067953,1.9435018,2.0627926,0.1192908
35,-5.296798,-5.3050737,"('corrupt', 'incorrupt')",-0.26787806,-0.3696872,-0.85165995,-0.87414294,-2.1387787,-2.182968,-0.0441893
36,-4.605457,-4.5835876,"('hostile', 'amicable')",-1.1123642,-1.0687332,-0.3291899,-0.47173095,-2.0156703,-2.0413507,-0.0256804
37,1.4059683,1.4031788,"('fake', 'genuine')",0.4654091,0.43797308,0.2847869,0.29356483,0.7187215,0.7115722,-0.0071493
38,-0.7810718,-0.64899355,"('untruthful', 'truthful')",-0.7685134,-0.7546788,-0.33384,-0.2742218,-0.6278084,-0.559298,0.0685104
39,1.7913934,1.705143,"('exploitative', 'cooperative')",0.79983115,0.83500475,0.4608882,0.5135571,1.0173709,1.0179016,0.0005307
40,-0.3730841,-0.4976546,"('stingy', 'generous')",0.07102973,0.010886639,-1.9565566,-2.1652637,-0.7528703,-0.8840106,-0.1311403
41,0.7449597,0.7579235,"('unforgiving', 'forgiving')",-0.4428,-0.43366823,-0.018081967,-0.14166632,0.0946926,0.060863,-0.0338296
42,1.0555845,1.1086707,"('unreliable', 'reliable')",0.754584,0.9079693,-2.884395,-2.867336,-0.3580755,-0.2835654,0.0745101
43,1.9051902,1.9298179,"('irresponsible', 'responsible')",-0.3822338,-0.32004982,0.52596104,0.5589614,0.6829724,0.7229098,0.0399374
44,-1.953618,-2.0239613,"('prejudiced', 'unprejudiced')",0.45004624,0.4564453,-1.5099614,-1.523084,-1.004511,-1.0302,-0.025689
45,1.813303,1.7647549,"('incompetent', 'competent')",-0.18196245,-0.18323153,0.13761844,0.021487918,0.589653,0.5343371,-0.0553159
46,4.064823,4.0652537,"('uncompetitive', 'competitive')",-0.5725648,-0.48669997,-0.45407993,-0.45663998,1.0127261,1.0406379,0.0279118
47,0.3339598,0.31387004,"('stupid', 'smart')",0.42650497,0.4743663,5.205919,5.255042,1.9887945,2.0144262,0.0256317
48,1.5836003,1.5282353,"('unintelligent', 'intelligent')",-0.34212324,-0.46371865,0.69094676,0.6678941,0.6441413,0.5774703,-0.066671
49,0.5049797,0.5832885,"('unable', 'able')",0.021392092,0.15882593,-0.25543714,-0.17204358,0.0903116,0.1900236,0.099712
50,-1.3855379,-1.3282933,"('clumsy', 'skillful')",0.0803425,0.16068467,0.07141672,0.039280176,-0.4112595,-0.3761095,0.03515
51,2.4885733,2.4009051,"('uneducated', 'educated')",-0.26992214,-0.35754168,-0.07395963,-0.11300601,0.7148972,0.6434525,-0.0714447
52,-3.4350414,-3.4416673,"('irrational', 'rational')",-0.6493695,-0.747102,-0.024525996,-0.168325,-1.3696456,-1.4523648,-0.0827192
53,0.5584879,0.59406304,"('uncreative', 'creative')",-1.8716702,-1.7939564,0.33112487,0.19366804,-0.3273525,-0.3354084,-0.0080559
54,0.10396679,0.18087938,"('incapable', 'capable')",-0.43358514,-0.40263337,0.5350315,0.56986606,0.0684711,0.1160374,0.0475663
55,4.698135,4.6543674,"('incompetent', 'clever')",0.7366765,0.72801274,0.4119662,0.38789365,1.948926,1.9234246,-0.0255014
56,3.6190991,3.676555,"('impractical', 'practical')",0.14981857,0.1868826,-0.48957622,-0.42923838,1.0931139,1.144733,0.0516191
57,1.4686952,1.4715804,"('unimaginative', 'imaginative')",-0.3759973,-0.3322854,-2.8288693,-2.9182966,-0.5787238,-0.5930005,-0.0142767
58,-0.22512606,-0.20872177,"('undiscriminating', 'discriminating')",-0.8828799,-0.8256994,0.2770167,0.2011833,-0.2769964,-0.277746,-0.0007496
59,-2.9906135,-2.9012313,"('foolish', 'wise')",0.21513036,0.18922302,-0.09530149,-0.08680434,-0.9569282,-0.9329375,0.0239907
60,4.8361025,4.854314,"('inefficient', 'efficient')",0.068051614,0.13136445,0.24450266,0.37198213,1.7162189,1.7858868,0.0696679
61,0.15803294,0.08624395,"('illogical', 'logical')",-0.9076138,-0.97885114,0.5189518,0.34737778,-0.0768764,-0.1817431,-0.1048667
62,4.2159834,4.2190576,"('incompetent', 'brilliant')",0.4216694,0.49006096,0.41665804,0.5257604,1.6847703,1.7449595,0.0601892
63,1.4793991,1.5614713,"('unperceptive', 'insightful')",-1.5096077,-1.4144983,0.644823,0.67777735,0.2048715,0.2749168,0.0700453
64,0.051813282,0.028085642,"('shy', 'confident')",0.28139415,0.23345986,-5.816995,-5.8864884,-1.8279292,-1.8749809,-0.0470517
65,3.0620325,2.9428627,"('insecure', 'secure')",0.7223298,0.60708815,0.039860133,0.08350084,1.2747409,1.2111506,-0.0635903
66,-1.5196853,-1.558188,"('inactive', 'active')",-0.3559823,-0.33309618,0.43652594,0.42522487,-0.4797139,-0.4886864,-0.0089725
67,0.77422494,0.7776538,"('doubtful', 'determined')",0.11600645,0.1133337,-0.50302017,-0.50871545,0.1290704,0.127424,-0.0016464
68,0.6893239,0.6350016,"('dependent', 'independent')",-0.13767804,-0.16341999,-0.6997005,-0.71583426,-0.0493515,-0.0814176,-0.0320661
69,-4.2545977,-4.16768,"('lazy', 'industrious')",0.39583403,0.45981738,-0.595795,-0.6308137,-1.4848529,-1.4462253,0.0386276
70,2.8269396,2.8251767,"('lethargic', 'energetic')",0.041092586,0.16586255,0.2272971,0.23382467,1.0317764,1.0749547,0.0431783
71,-0.8282257,-0.79390436,"('diffident', 'self-confident')",-0.56362563,-0.58761996,0.13908991,0.12339622,-0.4175871,-0.4193761,-0.001789
72,1.3880152,1.355185,"('unambitious', 'ambitious')",-0.4848467,-0.49629903,-0.52429146,-0.4935455,0.1262923,0.1217802,-0.0045121
73,-1.5981444,-1.5043899,"('helpless', 'self-reliant')",0.8870846,0.8867343,-2.9738817,-2.933831,-1.2283138,-1.1838288,0.044485
74,1.3235829,1.3813341,"('undedicated', 'dedicated')",-0.52689385,-0.41446024,-0.29368037,-0.37404674,0.1676696,0.197609,0.0299394
75,-3.4872406,-3.3701966,"('meek', 'impulsive')",0.34319848,0.3635575,-0.9325522,-0.85789263,-1.3588648,-1.2881772,0.0706876
76,3.2438529,3.2546399,"('anxious', 'daring')",0.59018606,0.6827739,-0.10108487,0.025090724,1.244318,1.3208348,0.0765168
77,1.2653025,1.3936912,"('unmotivated', 'motivated')",-0.6636034,-0.6298511,-0.9879325,-0.87772065,-0.1287445,-0.0379602,0.0907843
78,1.2427014,1.3295633,"('nonresilient', 'resilient')",-1.161884,-1.0913503,0.29416502,0.30049926,0.1249942,0.1795707,0.0545765
79,-3.4642441,-3.3521333,"('wavering', 'unwavering')",-0.9857295,-0.92142636,-0.68198174,-0.63174224,-1.7106517,-1.6351007,0.075551
80,3.1891134,3.104894,"('dominated', 'dominating')",0.0761344,0.03071142,-0.97899705,-0.8270955,0.7620836,0.7695033,0.0074197
81,4.2103004,4.104708,"('submissive', 'aggressive')",1.0575556,0.88632447,-0.6106591,-0.5485051,1.552399,1.4808424,-0.0715566
82,1.117739,1.147686,"('poor', 'rich')",-0.22005,-0.17421757,5.689164,5.687379,2.1956177,2.2202824,0.0246647
83,0.6158121,0.6079876,"('powerless', 'powerful')",-0.2200124,-0.2267834,-0.9443556,-0.9172659,-0.182852,-0.1786872,0.0041648
84,0.6044785,0.5719735,"('inferior', 'superior')",0.24557835,0.21134657,1.0575501,1.0525715,0.6358689,0.6119639,-0.023905
85,-5.059133,-5.019323,"('insignificant', 'prestigious')",-1.1500548,-1.0823097,-0.42775297,-0.46805817,-2.2123137,-2.1898969,0.0224168
86,2.0360458,1.9844398,"('uninfluential', 'influential')",-1.3728062,-1.4181354,-0.5825279,-0.72067416,0.0269039,-0.0514566,-0.0783605
87,1.0465041,1.0542676,"('unsuccessful', 'successful')",0.16568477,0.06783215,0.9018542,0.9138778,0.7046811,0.6786592,-0.0260219
88,0.31789714,0.34556654,"('low', 'eminent')",-0.8944487,-0.854581,-0.5414175,-0.5343032,-0.3726563,-0.3477726,0.0248837
