,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.149714,-1.3173499,"('unsociable', 'sociable')",-0.6472804,-0.76644933,-0.8519894,-0.9757314,-0.8829947,-1.0198436,-0.1368489
1,-0.16428554,-0.3753896,"('unfriendly', 'friendly')",-0.07758506,-0.32010576,2.386348,2.1935868,0.7148258,0.4993638,-0.215462
2,1.0322567,1.107007,"('unlikable', 'likable')",0.23500693,0.23467533,0.43182898,0.5031189,0.5663642,0.6149337,0.0485695
3,-0.7288852,-0.6271735,"('repellent', 'pleasant')",-0.10689399,0.0053824,-0.6647128,-0.60758334,-0.500164,-0.4097915,0.0903725
4,-0.17888214,-0.24209347,"('disliked', 'liked')",-0.18581867,-0.2723871,-3.2615473,-3.5301874,-1.2087494,-1.3482227,-0.1394733
5,-0.08876994,-0.20975365,"('distant', 'outgoing')",-0.58175665,-0.64514863,0.84983134,0.74628526,0.0597682,-0.0362057,-0.0959739
6,0.41539064,0.3431079,"('distant', 'open')",-1.0195254,-1.1081483,0.9981725,0.8838263,0.1313459,0.0395953,-0.0917506
7,-0.81462425,-0.7964819,"('insensitive', 'sensitive')",0.021098353,0.10604184,-0.17928275,-0.14134483,-0.3242695,-0.2772616,0.0470079
8,0.31620607,0.16410264,"('unaffectionate', 'affectionate')",-0.020844217,-0.17076711,1.0746348,0.8834574,0.4566656,0.2922643,-0.1644013
9,0.118933186,0.0033844002,"('unaffectionate', 'caring')",0.14398047,0.0054965597,1.3003279,1.1683129,0.5210805,0.392398,-0.1286825
10,-1.8177483,-1.8648531,"('unsympathetic', 'sympathetic')",-1.3386942,-1.3482256,-1.2537276,-1.256742,-1.4700567,-1.4899403,-0.0198836
11,-0.37571084,-0.42482233,"('unhelpful', 'helpful')",0.7655581,0.8117684,0.53418684,0.5351582,0.3080114,0.3073681,-0.0006433
12,-0.10187263,-0.15855467,"('unsupportive', 'supportive')",0.5652283,0.6055323,-1.0918039,-1.1421483,-0.2094827,-0.2317235,-0.0222408
13,-1.6557934,-1.6773299,"('impolite', 'polite')",-0.5436549,-0.5120557,-0.9854241,-0.97099656,-1.0616241,-1.0534608,0.0081633
14,-0.5818556,-0.5626249,"('antisocial', 'social')",0.73803777,0.79233474,0.0057715625,0.021763533,0.0539846,0.0838245,0.0298399
15,0.5241943,0.43039072,"('boring', 'funny')",0.31345433,0.23046638,0.40738574,0.38289258,0.4150114,0.3479166,-0.0670948
16,0.00843396,-0.0216227,"('unpopular', 'popular')",-0.20864838,-0.21733786,0.22217794,0.18560171,0.0073212,-0.0177863,-0.0251075
17,-0.055704184,-0.053683255,"('nasty', 'nice')",-0.9265126,-0.9058034,-0.87542,-0.90741265,-0.6192122,-0.6222998,-0.0030876
18,0.636193,0.6441387,"('disagreeable', 'welcoming')",0.07769804,0.11394617,-0.88012445,-0.9246148,-0.0554111,-0.05551,-9.89e-05
19,-0.9594481,-1.0072049,"('inhospitable', 'hospitable')",-1.0681202,-1.168139,-0.06765981,-0.113790795,-0.6984094,-0.7630449,-0.0646355
20,-0.044802293,-0.048032787,"('rough', 'thoughtful')",0.5527199,0.6841919,0.99039364,0.99327135,0.4994371,0.5431435,0.0437064
21,-1.1930043,-1.2072672,"('immoral', 'moral')",-0.18742315,-0.16465344,-1.840512,-1.7571253,-1.0736465,-1.0430153,0.0306312
22,-0.451073,-0.46681008,"('untrustworthy', 'trustworthy')",-0.58512247,-0.6395551,-0.7649239,-0.84963953,-0.6003731,-0.6520016,-0.0516285
23,-1.0551853,-1.1390706,"('insincere', 'sincere')",-0.67863446,-0.7227757,3.0713842,3.0814743,0.4458548,0.4065427,-0.0393121
24,-0.5872242,-0.5662493,"('dishonest', 'honest')",-1.738819,-1.7898257,0.28840375,0.18875244,-0.6792131,-0.7224409,-0.0432278
25,-0.24324545,-0.27923262,"('egoistic', 'altruistic')",0.50470614,0.43118623,1.5739834,1.4760454,0.6118147,0.5426663,-0.0691484
26,0.5236531,0.41983783,"('hardhearted', 'benevolent')",0.43306082,0.39028367,2.931922,2.772331,1.296212,1.1941508,-0.1020612
27,-0.2069425,-0.15721816,"('hardhearted', 'softhearted')",-0.46516895,-0.4977568,0.3747647,0.2045145,-0.0991156,-0.1501535,-0.0510379
28,-0.8014611,-0.88233554,"('disloyal', 'loyal')",-0.1344513,-0.23037845,0.7516854,0.599895,-0.061409,-0.1709397,-0.1095307
29,0.23246297,0.20849821,"('unfair', 'fair')",-0.5580195,-0.5615392,-0.44687414,-0.58365685,-0.2574769,-0.3122326,-0.0547557
30,0.0310281,-0.017955218,"('intolerant', 'tolerant')",1.2790293,1.2099752,0.06445438,0.03181426,0.4581706,0.4079448,-0.0502258
31,-0.13070631,-0.1546021,"('evil', 'good')",-0.28115445,-0.36889085,0.6217614,0.5027688,0.0699669,-0.006908,-0.0768749
32,-0.88246185,-0.89553833,"('unkind', 'kind')",-0.69483006,-0.71473515,0.13363275,0.037186116,-0.4812197,-0.5243624,-0.0431427
33,0.6086288,0.57921994,"('wrong', 'right')",0.46204555,0.42512965,0.6842288,0.54626524,0.5849677,0.5168716,-0.0680961
34,-0.78296745,-0.73419344,"('mean', 'honorable')",-0.5837491,-0.4756265,3.4120393,3.6199296,0.6817742,0.8033698,0.1215956
35,0.7127136,0.69873095,"('corrupt', 'incorrupt')",-0.2675972,-0.32551998,0.63248646,0.5201133,0.359201,0.2977748,-0.0614262
36,0.19936852,0.106098354,"('hostile', 'amicable')",-0.6312835,-0.8231471,2.0049279,1.7929307,0.5243376,0.3586273,-0.1657103
37,-0.5278357,-0.48023683,"('fake', 'genuine')",-0.5805163,-0.5039563,0.027811732,0.024645543,-0.3601801,-0.3198492,0.0403309
38,-1.2965919,-1.3634142,"('untruthful', 'truthful')",-0.7700848,-0.78082067,0.14984061,0.122459665,-0.6389453,-0.6739251,-0.0349798
