,pension_male,pension_female,tuple,average_male,average_female,female-male
0,-0.18288216,-0.25578174,"('unsociable', 'sociable')",-0.1828822,-0.2557817,-0.0728995
1,1.5026965,1.4042363,"('unfriendly', 'friendly')",1.5026965,1.4042363,-0.0984602
2,0.47804955,0.5838244,"('unlikable', 'likable')",0.4780495,0.5838244,0.1057749
3,0.33699778,0.50074816,"('repellent', 'pleasant')",0.3369978,0.5007482,0.1637504
4,-7.110275,-7.0596943,"('disliked', 'liked')",-7.1102748,-7.0596943,0.0505805
5,-0.2436658,-0.17269856,"('distant', 'outgoing')",-0.2436658,-0.1726986,0.0709672
6,0.36558726,0.3329382,"('distant', 'open')",0.3655873,0.3329382,-0.0326491
7,0.035078455,0.11793697,"('insensitive', 'sensitive')",0.0350785,0.117937,0.0828585
8,1.5963771,1.5105375,"('unaffectionate', 'affectionate')",1.5963771,1.5105375,-0.0858396
9,2.1056192,2.0629392,"('unaffectionate', 'caring')",2.1056192,2.0629392,-0.04268
10,0.498647,0.7620888,"('unsympathetic', 'sympathetic')",0.498647,0.7620888,0.2634418
11,1.4613279,1.6305696,"('unhelpful', 'helpful')",1.4613279,1.6305696,0.1692417
12,-1.7067027,-1.5805032,"('unsupportive', 'supportive')",-1.7067027,-1.5805032,0.1261995
13,-0.077400476,-0.023713417,"('impolite', 'polite')",-0.0774005,-0.0237134,0.0536871
14,-0.18767136,-0.2991944,"('antisocial', 'social')",-0.1876714,-0.2991944,-0.111523
15,0.5964937,0.48929217,"('boring', 'funny')",0.5964937,0.4892922,-0.1072015
16,-0.059894495,-0.119135305,"('unpopular', 'popular')",-0.0598945,-0.1191353,-0.0592408
17,0.49135774,0.47970167,"('nasty', 'nice')",0.4913577,0.4797017,-0.011656
18,-0.7105563,-0.63744324,"('disagreeable', 'welcoming')",-0.7105563,-0.6374432,0.0731131
19,-0.19882205,-0.1001537,"('inhospitable', 'hospitable')",-0.1988221,-0.1001537,0.0986684
