,waist_male,waist_female,tuple,average_male,average_female,female-male
0,0.32334095,0.17146534,"('unsociable', 'sociable')",0.323341,0.1714653,-0.1518757
1,1.0148407,1.1704651,"('unfriendly', 'friendly')",1.0148407,1.1704651,0.1556244
2,0.45584643,0.67088217,"('unlikable', 'likable')",0.4558464,0.6708822,0.2150358
3,0.99045146,1.1861968,"('repellent', 'pleasant')",0.9904515,1.1861968,0.1957453
4,-7.127712,-6.934586,"('disliked', 'liked')",-7.1277118,-6.934586,0.1931258
5,-0.5027152,0.13734192,"('distant', 'outgoing')",-0.5027152,0.1373419,0.6400571
6,-0.22229522,0.4199758,"('distant', 'open')",-0.2222952,0.4199758,0.642271
7,0.8526844,1.0496294,"('insensitive', 'sensitive')",0.8526844,1.0496294,0.196945
8,0.71605104,0.8537955,"('unaffectionate', 'affectionate')",0.716051,0.8537955,0.1377445
9,1.235057,1.4820797,"('unaffectionate', 'caring')",1.235057,1.4820797,0.2470227
10,1.6156334,1.6060325,"('unsympathetic', 'sympathetic')",1.6156334,1.6060325,-0.0096009
11,2.1340735,2.1929824,"('unhelpful', 'helpful')",2.1340735,2.1929824,0.0589089
12,-1.4449458,-1.2849864,"('unsupportive', 'supportive')",-1.4449458,-1.2849864,0.1599594
13,0.6229353,0.43285245,"('impolite', 'polite')",0.6229353,0.4328524,-0.1900829
14,0.10489679,-0.1816093,"('antisocial', 'social')",0.1048968,-0.1816093,-0.2865061
15,0.27620777,0.25418538,"('boring', 'funny')",0.2762078,0.2541854,-0.0220224
16,-0.49181038,-0.23675303,"('unpopular', 'popular')",-0.4918104,-0.236753,0.2550574
17,0.043546386,0.105930835,"('nasty', 'nice')",0.0435464,0.1059308,0.0623844
18,-0.70166695,-0.6733363,"('disagreeable', 'welcoming')",-0.701667,-0.6733363,0.0283307
19,-0.7428358,-0.23324288,"('inhospitable', 'hospitable')",-0.7428358,-0.2332429,0.5095929
20,0.8507821,0.68436897,"('rough', 'thoughtful')",0.8507821,0.684369,-0.1664131
21,0.25892797,0.46371764,"('immoral', 'moral')",0.258928,0.4637176,0.2047896
22,-0.15103802,-0.120524235,"('untrustworthy', 'trustworthy')",-0.151038,-0.1205242,0.0305138
23,6.212024,6.3203063,"('insincere', 'sincere')",6.2120242,6.3203063,0.1082821
24,1.8673204,2.1506608,"('dishonest', 'honest')",1.8673204,2.1506608,0.2833404
25,0.23194462,0.1960979,"('egoistic', 'altruistic')",0.2319446,0.1960979,-0.0358467
26,0.17545432,-0.17007929,"('hardhearted', 'benevolent')",0.1754543,-0.1700793,-0.3455336
27,1.5995462,1.6149639,"('hardhearted', 'softhearted')",1.5995462,1.6149639,0.0154177
28,1.1294034,1.2296507,"('disloyal', 'loyal')",1.1294034,1.2296507,0.1002473
29,-0.4933953,-0.44729435,"('unfair', 'fair')",-0.4933953,-0.4472944,0.0461009
30,0.8219278,0.7987137,"('intolerant', 'tolerant')",0.8219278,0.7987137,-0.0232141
31,-1.8099709,-1.4857796,"('evil', 'good')",-1.8099709,-1.4857796,0.3241913
32,1.5182273,1.4698702,"('unkind', 'kind')",1.5182273,1.4698702,-0.0483571
33,-0.6315587,-0.4049375,"('wrong', 'right')",-0.6315587,-0.4049375,0.2266212
