,red_male,red_female,tuple,hat_male,hat_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.91102594,-0.9921114,"('unsociable', 'sociable')",-0.1159765,-0.2394452,-0.04504163,-0.22744727,-0.357348,-0.4863346,-0.1289866
1,-0.5647294,-0.79559135,"('unfriendly', 'friendly')",0.09729434,-0.2290719,1.7519168,1.4604717,0.4281606,0.1452695,-0.2828911
2,0.02108201,0.176467,"('unlikable', 'likable')",-0.15171304,-0.090235054,0.11334786,0.20117252,-0.0057611,0.0958015,0.1015626
3,-0.8401986,-0.5857603,"('repellent', 'pleasant')",-0.39685547,-0.21613705,-0.08966087,-0.03417705,-0.4422383,-0.2786915,0.1635468
4,0.6172329,0.51229256,"('disliked', 'liked')",0.9708189,0.94729525,-5.9651732,-5.920004,-1.4590405,-1.4868053,-0.0277648
5,-0.29070845,-0.39245176,"('distant', 'outgoing')",0.04360146,-0.09749171,0.0115805715,-0.08662146,-0.0785088,-0.1921883,-0.1136795
6,-0.85063493,-0.92224586,"('distant', 'open')",-0.67353535,-0.8093871,0.07969795,-0.058758754,-0.4814908,-0.5967972,-0.1153064
7,-0.7298667,-0.49531657,"('insensitive', 'sensitive')",-0.5278056,-0.26438642,0.45794404,0.51359093,-0.2665761,-0.0820373,0.1845388
8,-0.951137,-1.0462185,"('unaffectionate', 'affectionate')",-1.0262368,-1.2501991,0.44701424,0.31209219,-0.5101199,-0.6614418,-0.1513219
9,-0.08673492,-0.057914533,"('unaffectionate', 'caring')",-0.559413,-0.611716,0.98140025,0.9285558,0.1117508,0.0863084,-0.0254424
10,-1.1892655,-0.99053603,"('unsympathetic', 'sympathetic')",-0.80071545,-0.6469229,-0.35831016,-0.33604902,-0.7827637,-0.657836,0.1249277
11,0.089242995,0.18882221,"('unhelpful', 'helpful')",-0.3080457,-0.11281809,2.0595107,2.150005,0.6135693,0.742003,0.1284337
12,-0.1044391,0.078959525,"('unsupportive', 'supportive')",0.22405475,0.41775814,-1.6074506,-1.557603,-0.495945,-0.3536284,0.1423166
13,-0.41076115,-0.3683732,"('impolite', 'polite')",-0.109234095,-0.055162013,-0.19512981,-0.16525927,-0.238375,-0.1962648,0.0421102
14,-0.84337467,-0.6504265,"('antisocial', 'social')",0.0090495385,0.064576894,-0.58536905,-0.5062681,-0.4732314,-0.3640393,0.1091921
15,0.32461125,0.14751175,"('boring', 'funny')",0.2466723,0.06239587,0.46025565,0.41236368,0.3438464,0.2074238,-0.1364226
16,-0.39150047,-0.3091134,"('unpopular', 'popular')",0.055697598,0.09073201,0.5890384,0.5854127,0.0844118,0.1223438,0.037932
17,-0.47235024,-0.42349327,"('nasty', 'nice')",0.08797471,0.07611002,-0.3103039,-0.31620076,-0.2315598,-0.2211947,0.0103651
18,0.029173866,0.12223427,"('disagreeable', 'welcoming')",-0.55986863,-0.54996175,-0.5148092,-0.63132966,-0.3485013,-0.353019,-0.0045177
19,-0.14417383,-0.16864313,"('inhospitable', 'hospitable')",0.22336741,0.09317061,-0.18012983,-0.25253603,-0.0336454,-0.1093362,-0.0756908
20,-0.65913796,-0.67381,"('rough', 'thoughtful')",0.5653303,0.5210754,1.2030914,1.0919187,0.3697612,0.3130614,-0.0566998
21,-0.15269396,-0.044104245,"('immoral', 'moral')",0.29913938,0.34078455,-0.39547783,-0.30969316,-0.0830108,-0.0043376,0.0786732
22,-0.59885526,-0.5956086,"('untrustworthy', 'trustworthy')",-0.78816825,-0.7825614,-1.1765846,-1.1636033,-0.8545361,-0.8472578,0.0072783
23,-0.37029353,-0.23797965,"('insincere', 'sincere')",-0.23680267,-0.17111966,5.906582,5.8704996,1.7664952,1.8204668,0.0539716
