,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9887938,0.9496254,"('unsociable', 'sociable')",0.06832822,-0.0451812,1.1893642,1.05251,-0.2887435,-0.32043886,0.4894357,0.4091288,-0.0803069
1,0.40215236,0.4569638,"('unfriendly', 'friendly')",-0.7860467,-0.7906414,-0.9025431,-0.9873013,1.6668814,1.492251,0.095111,0.042818,-0.052293
2,0.20349568,0.18818521,"('unlikable', 'likable')",0.10333449,0.110133424,2.0644836,2.0292664,0.549308,0.6201526,0.7301555,0.7369344,0.0067789
3,-0.9027527,-0.8328997,"('repellent', 'pleasant')",-1.9557749,-1.9424477,1.0165876,1.0279111,0.15465322,0.26525253,-0.4218217,-0.3705459,0.0512758
4,-0.44178697,-0.4624402,"('disliked', 'liked')",0.13676152,0.13021263,-0.37817055,-0.42460763,-6.6936812,-6.7515693,-1.8442193,-1.8771012,-0.0328819
5,0.8398331,0.83982193,"('distant', 'outgoing')",0.23633458,0.34532648,-2.2332475,-2.0766513,-0.36016512,-0.4088776,-0.3793112,-0.3250951,0.0542161
6,0.0038518608,0.062429816,"('distant', 'open')",-0.15193073,-0.020864103,-2.4050155,-2.2758963,0.19893211,0.1121351,-0.5885406,-0.5305489,0.0579917
7,0.26680475,0.3256328,"('insensitive', 'sensitive')",-1.0498335,-1.038081,0.29997104,0.36307633,0.67455286,0.7854306,0.0478738,0.1090147,0.0611409
8,-0.22213669,-0.18986496,"('unaffectionate', 'affectionate')",-0.9672295,-0.9494911,-0.7165075,-0.723308,0.5483885,0.46882957,-0.3393713,-0.3484586,-0.0090873
9,1.1026026,1.1450605,"('unaffectionate', 'caring')",-0.99869925,-0.9763139,-0.66948754,-0.6897013,1.1089342,1.0859741,0.1358375,0.1412549,0.0054174
10,0.47670457,0.53458005,"('unsympathetic', 'sympathetic')",-1.4162017,-1.4739443,0.50995857,0.44301435,0.06479117,0.16981779,-0.0911868,-0.081633,0.0095538
11,1.0701373,1.1183826,"('unhelpful', 'helpful')",-0.8570653,-0.88332057,0.65563536,0.6143282,2.0528383,2.096264,0.7303864,0.7364135,0.0060271
12,1.7250968,1.7909329,"('unsupportive', 'supportive')",-0.59416574,-0.5467603,1.1464629,1.2369123,-1.7383908,-1.6869724,0.1347508,0.1985281,0.0637773
13,1.1574411,1.1181979,"('impolite', 'polite')",-0.13794124,-0.2028741,1.0208534,0.9789444,-0.039796516,0.0351334,0.5001392,0.4823504,-0.0177888
14,0.1413695,0.027269542,"('antisocial', 'social')",-0.78194606,-0.85335577,1.9146206,1.893703,-0.6317574,-0.51265997,0.1605717,0.1387392,-0.0218325
15,0.5750115,0.49341965,"('boring', 'funny')",0.63342845,0.6286549,-1.3624854,-1.3592167,0.18266588,0.1824964,0.0071551,-0.0136614,-0.0208165
16,-0.61771536,-0.6085884,"('unpopular', 'popular')",0.009698153,0.07070798,-0.30216116,-0.28234056,0.59115344,0.57958883,-0.0797562,-0.060158,0.0195982
17,-0.48950458,-0.43590805,"('nasty', 'nice')",-0.63259447,-0.5508386,-1.384731,-1.3586323,-0.6128485,-0.5474784,-0.7799197,-0.7232143,0.0567054
18,-0.58860314,-0.5598903,"('disagreeable', 'welcoming')",-0.34364456,-0.34891978,-0.35061368,-0.29397994,-0.40803522,-0.4434287,-0.4227241,-0.4115547,0.0111694
19,0.12267938,0.14508422,"('inhospitable', 'hospitable')",-0.6340614,-0.5938268,-1.5213109,-1.489392,-0.1674708,-0.13992375,-0.5500409,-0.5195146,0.0305263
20,-0.6621683,-0.6278674,"('rough', 'thoughtful')",-1.0054392,-0.90442735,0.555859,0.641767,0.9559332,0.9978579,-0.0389538,0.0268326,0.0657864
21,0.6697189,0.6631445,"('immoral', 'moral')",-0.9048797,-0.97385657,1.4263374,1.3175653,-0.6732514,-0.5584717,0.1294813,0.1120954,-0.0173859
22,-0.48011804,-0.5310397,"('untrustworthy', 'trustworthy')",-1.0473906,-1.1217,1.0652183,0.96615857,-1.086122,-1.0305746,-0.3871031,-0.4292889,-0.0421858
23,0.8866838,0.93406343,"('insincere', 'sincere')",-1.0351957,-1.0862156,0.25199956,0.19382429,5.894118,5.843895,1.4994013,1.4713918,-0.0280095
24,0.7472485,0.73340696,"('dishonest', 'honest')",-1.0696445,-1.1305954,0.08804684,-0.020284235,1.0271757,1.0364009,0.1982066,0.154732,-0.0434746
25,-1.2686062,-1.2682699,"('egoistic', 'altruistic')",-0.15407395,-0.11726886,-0.27329066,-0.29376805,1.4495436,1.370007,-0.0616068,-0.077325,-0.0157182
26,0.43289825,0.49961644,"('hardhearted', 'benevolent')",0.2717237,0.28699625,0.48873156,0.5495922,1.4220471,1.3264351,0.6538501,0.66566,0.0118099
27,-0.12676556,-0.018415129,"('hardhearted', 'softhearted')",-0.8330323,-0.74351245,-0.6914084,-0.5378762,1.3139871,1.2746695,-0.0843048,-0.0062836,0.0780212
28,0.52843946,0.4947841,"('disloyal', 'loyal')",-0.46467695,-0.5128225,0.53387725,0.39332196,1.0442548,0.9427461,0.4104736,0.3295074,-0.0809662
29,-0.3436031,-0.36307958,"('unfair', 'fair')",-0.34911317,-0.35861716,-0.93795776,-0.9277141,-0.76942414,-0.9048316,-0.6000245,-0.6385606,-0.0385361
30,0.9155525,0.8970684,"('intolerant', 'tolerant')",-0.43981236,-0.48852316,0.546031,0.46493155,1.2759057,1.2808133,0.5744193,0.5385725,-0.0358468
