,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,1.275738,1.1464318,"('unsociable', 'sociable')",0.91332,0.6872761,0.17841357,0.0317555,0.7891572,0.6218211,-0.1673361
1,-1.6634765,-1.8523997,"('unfriendly', 'friendly')",-0.8299857,-0.9833058,1.0393851,0.89389044,-0.4846923,-0.6472717,-0.1625794
2,0.6994877,0.7105783,"('unlikable', 'likable')",1.2380018,1.3519534,0.32121938,0.33827776,0.752903,0.8002698,0.0473668
3,0.085714966,0.21038668,"('repellent', 'pleasant')",1.2239559,1.2548846,0.7132589,0.78551424,0.6743099,0.7502618,0.0759519
4,-0.6135113,-0.6186772,"('disliked', 'liked')",-0.55620617,-0.6698736,-5.9202976,-5.9669137,-2.3633385,-2.4184882,-0.0551497
5,-1.8834502,-1.8768375,"('distant', 'outgoing')",-1.0387625,-1.0496889,-0.5769178,-0.5121936,-1.1663768,-1.1462401,0.0201367
6,-2.42514,-2.4006045,"('distant', 'open')",-1.1300751,-1.0712209,-0.09719294,-0.025583971,-1.2174693,-1.1658031,0.0516662
7,1.2311498,1.2246838,"('insensitive', 'sensitive')",0.77615666,0.74059594,0.90979815,0.83736193,0.9723682,0.9342139,-0.0381543
8,-1.2199798,-1.3146002,"('unaffectionate', 'affectionate')",-1.1805099,-1.1801795,0.5741901,0.47292188,-0.6087666,-0.6739526,-0.065186
9,-0.47035033,-0.6004812,"('unaffectionate', 'caring')",0.1669913,0.11830598,1.5206127,1.3743144,0.4057512,0.2973797,-0.1083715
10,1.3016447,1.2481039,"('unsympathetic', 'sympathetic')",1.5887151,1.4594904,0.6745343,0.566547,1.1882981,1.0913804,-0.0969177
11,0.1372984,0.05544581,"('unhelpful', 'helpful')",0.6421008,0.48958117,2.0556612,1.9243153,0.9450201,0.8231141,-0.121906
12,0.92713606,0.8985577,"('unsupportive', 'supportive')",1.1019442,1.0391854,-1.42141,-1.506236,0.2025568,0.1438357,-0.0587211
13,0.98924124,1.0005977,"('impolite', 'polite')",0.5184532,0.43734223,0.21953356,0.22747296,0.5757427,0.5551376,-0.0206051
14,1.9908795,2.0153222,"('antisocial', 'social')",2.0165315,1.9686904,-0.2986009,-0.3876312,1.23627,1.1987938,-0.0374762
15,-0.03650874,-0.119409084,"('boring', 'funny')",0.2164954,0.15794608,0.41480613,0.42417452,0.1982643,0.1542372,-0.0440271
16,-1.5173476,-1.5134256,"('unpopular', 'popular')",-0.43468356,-0.44339108,0.14030507,0.17166045,-0.6039087,-0.5950521,0.0088566
17,-0.56588775,-0.42765424,"('nasty', 'nice')",-0.31769207,-0.3021971,-0.6208405,-0.4834694,-0.5014734,-0.4044402,0.0970332
18,-1.3960956,-1.347678,"('disagreeable', 'welcoming')",-1.0595949,-0.8471222,-0.86849195,-0.9251671,-1.1080608,-1.0399891,0.0680717
19,-0.57363987,-0.4901026,"('inhospitable', 'hospitable')",0.2746783,0.3518189,-0.3674853,-0.18209445,-0.222149,-0.1067927,0.1153563
20,0.2665011,0.34718665,"('rough', 'thoughtful')",0.16284187,0.23814115,0.6892509,0.63929504,0.3728646,0.4082076,0.035343
