,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.48967648,-0.7748323,"('unsociable', 'sociable')",-1.7337006,-1.8491377,-0.8051586,-0.9727012,-1.0095119,-1.1988904,-0.1893785
1,1.0703479,0.8118976,"('unfriendly', 'friendly')",0.57870346,0.27466324,1.9948303,1.7754021,1.2146273,0.9539876,-0.2606397
2,0.41299802,0.51103103,"('unlikable', 'likable')",0.11125495,0.18348801,0.6864972,0.7528395,0.4035834,0.4824529,0.0788695
3,-0.18558855,-0.15573627,"('repellent', 'pleasant')",-1.2196007,-1.1050602,0.2966751,0.28836972,-0.3695047,-0.3241423,0.0453624
4,-0.4043097,-0.5605156,"('disliked', 'liked')",1.026372,0.9188696,-5.84905,-6.149131,-1.7423293,-1.9302589,-0.1879296
5,0.18467802,0.18548921,"('distant', 'outgoing')",0.51505584,0.4531253,-0.47613633,-0.4481707,0.0745325,0.0634813,-0.0110512
6,0.402132,0.40942332,"('distant', 'open')",0.16488644,0.0805244,0.25115693,0.2761776,0.2727251,0.2553751,-0.01735
7,-0.74364805,-0.8212499,"('insensitive', 'sensitive')",-1.3135023,-1.2861565,0.4341926,0.4486696,-0.5409859,-0.5529122,-0.0119263
8,0.853583,0.80750144,"('unaffectionate', 'affectionate')",0.49879476,0.41401267,0.72805583,0.60489935,0.6934779,0.6088045,-0.0846734
9,1.3356981,1.253468,"('unaffectionate', 'caring')",0.72041655,0.6316271,1.2091993,1.0998871,1.088438,0.9949941,-0.0934439
10,-1.4071527,-1.5203133,"('unsympathetic', 'sympathetic')",-3.7952266,-3.7081602,-0.88377315,-0.9046411,-2.0287175,-2.0443716,-0.0156541
11,-0.8976879,-0.9214781,"('unhelpful', 'helpful')",-1.1855042,-1.1491613,1.3657959,1.472439,-0.2391321,-0.1994001,0.039732
12,0.22909693,0.2101113,"('unsupportive', 'supportive')",-0.6347984,-0.58256257,-1.9574388,-2.017549,-0.7877134,-0.7966668,-0.0089534
13,-1.2275475,-1.3572423,"('impolite', 'polite')",-1.7830654,-1.8184165,-0.44798383,-0.40240464,-1.1528656,-1.1926877,-0.0398221
14,-1.01857,-1.1839919,"('antisocial', 'social')",-1.4539189,-1.3819971,-0.49005195,-0.5742178,-0.9875136,-1.0467356,-0.059222
15,-0.24014932,-0.31228152,"('boring', 'funny')",-0.25969827,-0.39530614,0.5124692,0.46303502,0.0042072,-0.0815175,-0.0857247
16,0.37487036,0.30715966,"('unpopular', 'popular')",0.65576446,0.6188897,0.5175606,0.4808204,0.5160652,0.4689566,-0.0471086
17,0.493432,0.486801,"('nasty', 'nice')",0.7836548,0.75871754,-0.3335016,-0.24687701,0.3145284,0.3328805,0.0183521
18,0.45569164,0.3558075,"('disagreeable', 'welcoming')",0.2839706,0.26199174,-0.5474905,-0.61855996,0.0640573,-0.0002536,-0.0643109
19,0.26046705,0.30700022,"('inhospitable', 'hospitable')",0.1402026,0.09695298,-0.009550128,0.065730155,0.1303732,0.1565611,0.0261879
20,0.69755566,0.72107375,"('rough', 'thoughtful')",0.7147889,0.7705748,1.2778393,1.159089,0.896728,0.8835792,-0.0131488
21,-1.0873531,-1.2870283,"('immoral', 'moral')",-2.5949268,-2.5774531,-1.0573434,-1.1035275,-1.5798745,-1.656003,-0.0761285
22,-0.8006403,-0.93757075,"('untrustworthy', 'trustworthy')",-1.6533246,-1.6885942,-1.0037205,-1.084562,-1.1525618,-1.2369089,-0.0843471
23,-0.120884895,-0.21957819,"('insincere', 'sincere')",-1.8495849,-1.8689615,5.155922,5.205615,1.0618173,1.0390251,-0.0227922
24,-0.96812934,-1.032959,"('dishonest', 'honest')",-3.2761402,-3.2546668,0.48419473,0.43707806,-1.2533582,-1.2835159,-0.0301577
25,1.2444649,1.1614304,"('egoistic', 'altruistic')",2.0733345,1.9732392,2.0837436,1.9831642,1.8005142,1.7059445,-0.0945697
26,1.1914847,1.0373296,"('hardhearted', 'benevolent')",1.6227095,1.4978347,1.9080092,1.6978089,1.5740678,1.410991,-0.1630768
27,-0.012213759,0.07836884,"('hardhearted', 'softhearted')",-0.22525334,-0.20353734,1.5118377,1.4046398,0.4247902,0.4264905,0.0017003
28,-0.58514065,-0.8407094,"('disloyal', 'loyal')",-1.2856017,-1.4773679,0.7091397,0.52858484,-0.3872009,-0.5964975,-0.2092966
29,0.6410471,0.49040687,"('unfair', 'fair')",0.07493794,0.040224563,-0.46276486,-0.59313214,0.0844067,-0.0208336,-0.1052403
30,-0.025544226,-0.17085113,"('intolerant', 'tolerant')",-1.5097132,-1.5785939,0.46482286,0.43732005,-0.3568115,-0.437375,-0.0805635
31,0.9101934,0.92372715,"('evil', 'good')",2.1079342,1.9902773,-0.2830053,-0.45924693,0.9117075,0.8182525,-0.093455
32,-0.46407753,-0.5511042,"('unkind', 'kind')",-1.1748307,-1.1790146,0.9162305,0.7560246,-0.2408925,-0.3246981,-0.0838056
33,1.2670257,1.1769896,"('wrong', 'right')",1.4223745,1.3204048,0.021597847,-0.09898868,0.903666,0.7994685,-0.1041975
34,-0.082208276,-0.019378848,"('mean', 'honorable')",-0.5933453,-0.50963944,5.7657666,6.0572524,1.6967376,1.8427447,0.1460071
35,0.6467991,0.6180801,"('corrupt', 'incorrupt')",2.3252044,2.1764305,0.36432117,0.21873008,1.1121082,1.0044135,-0.1076947
36,0.88507766,0.6988223,"('hostile', 'amicable')",2.2648625,1.9829563,0.9862802,0.6684075,1.3787402,1.1167287,-0.2620115
37,-0.50470704,-0.5468084,"('fake', 'genuine')",-0.67222226,-0.6385522,0.28881654,0.32281193,-0.2960376,-0.2875162,0.0085214
38,-0.67524046,-0.6973064,"('untruthful', 'truthful')",-1.0283873,-1.0219029,-0.2903179,-0.28051528,-0.6646486,-0.6665749,-0.0019263
39,1.1381301,1.210378,"('exploitative', 'cooperative')",0.2856408,0.32981497,0.4269292,0.4609793,0.6169,0.6670574,0.0501574
40,0.42538753,0.30454877,"('stingy', 'generous')",0.6234981,0.6508359,-1.0406455,-1.2405113,0.0027467,-0.0950422,-0.0977889
41,-0.12224824,-0.4044297,"('unforgiving', 'forgiving')",-0.69997513,-0.7938859,0.35134494,0.098318264,-0.1569595,-0.3666658,-0.2097063
42,-1.8054179,-1.7565169,"('unreliable', 'reliable')",-2.0542316,-1.8388393,-3.6197839,-3.5167744,-2.4931445,-2.3707102,0.1224343
43,-1.8337034,-1.7385826,"('irresponsible', 'responsible')",-3.390695,-3.266449,-0.69363624,-0.5690322,-1.9726783,-1.8580213,0.114657
44,-1.2218748,-1.0458883,"('prejudiced', 'unprejudiced')",0.48421425,0.5993298,-1.3210772,-1.1760428,-0.6862459,-0.5408671,0.1453788
45,-1.8988545,-2.1864233,"('incompetent', 'competent')",-2.6452446,-2.6425736,-0.74860734,-0.86823523,-1.7642353,-1.8990773,-0.134842
46,-1.595068,-1.7271972,"('uncompetitive', 'competitive')",-2.5480337,-2.502908,-1.0237488,-1.1266893,-1.7222835,-1.7855983,-0.0633148
47,-0.05683826,0.03222145,"('stupid', 'smart')",-0.5931401,-0.51140136,4.7373805,4.9295754,1.3624674,1.4834652,0.1209978
48,0.92946553,0.73327243,"('unintelligent', 'intelligent')",0.02672518,-0.07768564,0.43892792,0.32370466,0.4650395,0.3264305,-0.138609
49,-0.19074188,-0.23364705,"('unable', 'able')",0.06032635,0.071382225,-0.54741293,-0.4577951,-0.2259428,-0.2066867,0.0192561
50,-0.92119384,-0.9363353,"('clumsy', 'skillful')",0.818731,0.8389453,0.004551206,-0.071488276,-0.0326372,-0.0562928,-0.0236556
51,-1.2012949,-1.3567002,"('uneducated', 'educated')",-0.6227545,-0.6997461,0.69674265,0.60895747,-0.3757689,-0.4824963,-0.1067274
52,1.0777949,0.92518723,"('irrational', 'rational')",1.8580089,1.663765,0.10629982,-0.05689636,1.0140346,0.8440185,-0.1700161
53,0.41969612,0.33255985,"('uncreative', 'creative')",0.30576718,0.18241599,0.8284769,0.7152673,0.5179801,0.4100811,-0.107899
54,0.46557766,0.31968275,"('incapable', 'capable')",0.5682372,0.4076441,0.99474204,1.0506618,0.6761856,0.5926629,-0.0835227
55,-1.1854903,-1.337887,"('incompetent', 'clever')",-2.4116733,-2.3624108,-0.1994707,-0.2633873,-1.2655448,-1.3212283,-0.0556835
56,-1.7098892,-1.8577042,"('impractical', 'practical')",-2.7245903,-2.6499763,-1.0244824,-0.95750225,-1.819654,-1.8217276,-0.0020736
57,-0.90826684,-1.1284449,"('unimaginative', 'imaginative')",-1.5640359,-1.6569707,-2.337226,-2.538845,-1.6031761,-1.7747536,-0.1715775
58,-0.6938977,-0.7326283,"('undiscriminating', 'discriminating')",-0.44199875,-0.4707224,-0.0679076,-0.120047346,-0.401268,-0.4411327,-0.0398647
59,1.0966407,1.106056,"('foolish', 'wise')",0.75502187,0.69348097,-0.19917785,-0.181303,0.5508283,0.5394113,-0.011417
60,-1.4366579,-1.4565918,"('inefficient', 'efficient')",-2.3840184,-2.2081733,-0.72253895,-0.5650507,-1.5144051,-1.4099387,0.1044664
61,0.20820367,0.057666134,"('illogical', 'logical')",-0.2689952,-0.3845965,0.24656102,0.09088858,0.0619232,-0.0786806,-0.1406038
62,-1.1163332,-1.1199683,"('incompetent', 'brilliant')",-1.9402736,-1.7996228,-0.63197774,-0.43012345,-1.2295282,-1.1165714,0.1129568
63,-1.6265539,-1.6512042,"('unperceptive', 'insightful')",-2.074139,-2.013165,0.30980936,0.37973028,-1.1302946,-1.0948796,0.035415
64,-1.8124305,-1.9376512,"('shy', 'confident')",-1.4931655,-1.4953579,-6.9295645,-7.0508156,-3.4117203,-3.4946082,-0.0828879
65,-0.8466266,-0.91195446,"('insecure', 'secure')",-2.0968437,-2.090174,-0.8316006,-0.79440355,-1.258357,-1.2655106,-0.0071536
66,-0.8641572,-0.7769047,"('inactive', 'active')",-0.520746,-0.50372875,0.7637934,0.7808442,-0.2070366,-0.1665964,0.0404402
67,-0.37453282,-0.39822543,"('doubtful', 'determined')",-0.0140790865,0.07439616,-0.8817325,-0.7636954,-0.4234482,-0.3625082,0.06094
68,-1.657282,-1.7428876,"('dependent', 'independent')",-1.2832844,-1.3244174,-0.7815888,-0.8043843,-1.2407184,-1.2905631,-0.0498447
69,-0.4660098,-0.45582488,"('lazy', 'industrious')",2.184524,2.1991527,-0.6898561,-0.69206,0.3428861,0.3504226,0.0075365
70,-2.3966665,-2.3688424,"('lethargic', 'energetic')",-2.2923472,-2.2151003,-0.027794078,0.046893686,-1.5722691,-1.5123496,0.0599195
71,1.371164,1.3592428,"('diffident', 'self-confident')",1.3331606,1.3044326,0.70692635,0.6438734,1.1370837,1.1025163,-0.0345674
72,-0.3088166,-0.19360775,"('unambitious', 'ambitious')",-1.2553992,-1.1942785,-0.8789523,-0.85140073,-0.8143894,-0.746429,0.0679604
73,0.8348767,0.93266374,"('helpless', 'self-reliant')",1.0867541,1.0809351,-3.0261083,-2.9344325,-0.3681591,-0.3069445,0.0612146
74,-0.22495902,-0.24780628,"('undedicated', 'dedicated')",-0.680096,-0.6230768,-0.024070144,-0.07637563,-0.3097084,-0.3157529,-0.0060445
75,-0.41549703,-0.40727252,"('meek', 'impulsive')",0.91650116,0.83460486,0.0099355765,0.079142846,0.1703132,0.1688251,-0.0014881
76,-1.8050894,-1.7042202,"('anxious', 'daring')",-1.9946,-1.8572544,-0.26045167,-0.104067564,-1.3533804,-1.2218474,0.131533
77,-0.35104668,-0.48092186,"('unmotivated', 'motivated')",-0.8485146,-0.82086384,-1.2797632,-1.2420201,-0.8264415,-0.8479353,-0.0214938
78,-0.7670554,-0.7864882,"('nonresilient', 'resilient')",1.0715195,1.1698577,0.21814612,0.23825106,0.1742034,0.2072069,0.0330035
79,0.48953828,0.45450386,"('wavering', 'unwavering')",0.56073624,0.44440252,0.00834384,0.03385357,0.3528728,0.31092,-0.0419528
80,-1.2687182,-1.2197284,"('dominated', 'dominating')",-1.441264,-1.2901161,-1.1831362,-1.0970948,-1.2977062,-1.202313,0.0953932
81,-2.2182233,-2.3999372,"('submissive', 'aggressive')",-2.7978828,-2.7943702,-1.2883548,-1.2409179,-2.101487,-2.1450752,-0.0435882
82,-1.5349902,-1.6201019,"('poor', 'rich')",-1.2578994,-1.2463756,5.4966073,5.6476846,0.9012392,0.927069,0.0258298
83,1.1456044,1.0333846,"('powerless', 'powerful')",0.4301749,0.46229196,-0.86468786,-0.9291531,0.2370304,0.1888411,-0.0481893
84,1.0791295,0.99022996,"('inferior', 'superior')",1.2153093,1.1512719,0.6070646,0.57849026,0.9671679,0.9066641,-0.0605038
85,2.557453,2.6290221,"('insignificant', 'prestigious')",3.0231824,2.9604807,0.9660312,0.9747129,2.182222,2.1880719,0.0058499
86,0.1967665,-0.16850367,"('uninfluential', 'influential')",-1.2011093,-1.4147197,0.21402459,-0.113914,-0.2634394,-0.5657125,-0.3022731
87,-1.2986739,-1.3334395,"('unsuccessful', 'successful')",-0.33678135,-0.27940264,0.53509426,0.5881738,-0.366787,-0.3415561,0.0252309
88,-0.74343145,-0.79279274,"('low', 'eminent')",-0.35857323,-0.44846722,-0.015870562,-0.05063785,-0.3726251,-0.4306326,-0.0580075
