,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.10566801,0.025498696,"('unsociable', 'sociable')",-0.35658938,-0.4128488,-0.23998125,-0.37046528,-0.1636342,-0.2526051,-0.0889709
1,0.25467744,0.1742058,"('unfriendly', 'friendly')",0.44986007,0.31953657,0.9297763,0.8247719,0.5447713,0.4395047,-0.1052666
2,0.34511614,0.42529258,"('unlikable', 'likable')",1.2219766,1.2249053,0.73522025,0.74029136,0.7674377,0.7968297,0.029392
3,-0.94871473,-0.82222307,"('repellent', 'pleasant')",-0.5010958,-0.39666992,0.8524118,0.88219756,-0.1991329,-0.1122318,0.0869011
4,-0.16948338,-0.17267992,"('disliked', 'liked')",0.71593106,0.5520038,-6.2332172,-6.350723,-1.8955898,-1.9904663,-0.0948765
5,0.0154157095,-0.09283947,"('distant', 'outgoing')",0.2843746,0.21514422,-0.7624525,-0.811603,-0.1542207,-0.2297661,-0.0755454
6,-0.60244614,-0.68571347,"('distant', 'open')",-0.058341205,-0.18007544,-0.77832705,-0.86804545,-0.4797048,-0.5779448,-0.09824
7,1.1353743,1.1197515,"('insensitive', 'sensitive')",0.720601,0.80029804,0.6954592,0.70377356,0.8504782,0.8746076,0.0241294
8,0.043404274,-0.013189863,"('unaffectionate', 'affectionate')",-0.39019948,-0.51284146,0.22385877,0.12979452,-0.0409788,-0.1320789,-0.0911001
9,1.1764,1.1475614,"('unaffectionate', 'caring')",0.35698354,0.26730904,0.7148022,0.6568003,0.7493952,0.6905569,-0.0588383
10,0.80484223,0.83413327,"('unsympathetic', 'sympathetic')",-0.9754146,-0.9705388,-0.49301156,-0.4987868,-0.2211946,-0.2117308,0.0094638
11,0.20412156,0.24013367,"('unhelpful', 'helpful')",-0.056697115,0.030451939,1.7170386,1.7775166,0.6214877,0.6827007,0.061213
12,1.5284381,1.5831604,"('unsupportive', 'supportive')",0.57303315,0.6147509,-1.6401155,-1.665543,0.1537852,0.1774561,0.0236709
13,0.74949133,0.6979121,"('impolite', 'polite')",-0.34065735,-0.21073543,-0.71656764,-0.74365675,-0.1025779,-0.0854934,0.0170845
14,0.6406539,0.60922444,"('antisocial', 'social')",0.6484466,0.73524135,0.16752166,0.097193554,0.4855407,0.4805531,-0.0049876
15,0.36115313,0.28328943,"('boring', 'funny')",0.0781202,-0.03176068,-0.22419938,-0.25668898,0.0716913,-0.0017201,-0.0734114
16,-1.4123732,-1.374297,"('unpopular', 'popular')",0.056419343,-0.088393934,0.18166533,0.10186955,-0.3914295,-0.4536071,-0.0621776
17,-0.36363313,-0.3713971,"('nasty', 'nice')",-0.90446496,-0.86455953,-0.4923627,-0.42707232,-0.5868203,-0.554343,0.0324773
18,-0.3636029,-0.36438656,"('disagreeable', 'welcoming')",-0.67862153,-0.68460786,-0.7320885,-0.79272586,-0.5914377,-0.6139068,-0.0224691
19,0.119159766,0.15813841,"('inhospitable', 'hospitable')",-0.8435863,-0.8828022,-0.8038942,-0.7290337,-0.5094403,-0.4845658,0.0248745
20,0.3883263,0.39156735,"('rough', 'thoughtful')",-0.16508187,-0.07892862,0.3351387,0.3489535,0.1861277,0.2205307,0.034403
21,1.2010864,1.2683972,"('immoral', 'moral')",0.9523347,0.9789899,-0.33578795,-0.277343,0.6058777,0.6566814,0.0508037
22,0.16234437,0.16264136,"('untrustworthy', 'trustworthy')",-0.70145464,-0.73150873,-0.50700146,-0.55548626,-0.3487039,-0.3747845,-0.0260806
23,0.77062213,0.77257586,"('insincere', 'sincere')",-0.5806423,-0.5599734,5.1215105,5.0584435,1.7704968,1.7570154,-0.0134814
24,1.7718076,1.7584233,"('dishonest', 'honest')",0.37296763,0.36962664,0.53625286,0.50787205,0.893676,0.8786407,-0.0150353
25,-0.20933801,-0.21656173,"('egoistic', 'altruistic')",1.102768,1.0254447,1.0991149,1.0811772,0.6641816,0.6300201,-0.0341615
26,1.8066616,1.6930565,"('hardhearted', 'benevolent')",1.0081487,0.96311265,1.8478954,1.7824582,1.5542351,1.4795424,-0.0746927
27,0.38048407,0.33159518,"('hardhearted', 'softhearted')",0.36627984,0.4217595,0.91356593,0.85516363,0.5534433,0.5361728,-0.0172705
28,0.58400965,0.5501604,"('disloyal', 'loyal')",-0.03403089,-0.1619486,0.8496051,0.8069365,0.4665279,0.3983827,-0.0681452
29,-0.69642144,-0.77655816,"('unfair', 'fair')",-0.6102109,-0.62941134,-0.29996252,-0.40528196,-0.5355316,-0.6037505,-0.0682189
30,1.1561683,1.230008,"('intolerant', 'tolerant')",0.6127286,0.6751397,0.56583786,0.5286787,0.778245,0.8112755,0.0330305
31,-1.0104941,-0.921713,"('evil', 'good')",-0.6974023,-0.76827294,-1.1363374,-1.1601461,-0.948078,-0.950044,-0.001966
32,0.95605785,0.9284726,"('unkind', 'kind')",-0.1072352,-0.13207003,0.6350058,0.55822384,0.4946095,0.4515421,-0.0430674
33,0.36432576,0.29014945,"('wrong', 'right')",1.470054,1.3673943,-0.5844666,-0.63520384,0.4166377,0.34078,-0.0758577
34,0.0327895,0.1401278,"('mean', 'honorable')",0.19046433,0.27626342,4.7588162,4.909232,1.66069,1.7752078,0.1145178
35,-0.103609815,-0.2364434,"('corrupt', 'incorrupt')",-0.4469299,-0.5724236,-0.80357057,-0.85921746,-0.4513701,-0.5560281,-0.104658
36,-0.3585539,-0.41545367,"('hostile', 'amicable')",-0.2785889,-0.51124185,-0.43142134,-0.5275725,-0.3561881,-0.484756,-0.1285679
37,0.8469986,0.81648237,"('fake', 'genuine')",0.12823276,0.118089035,-0.23260221,-0.22124632,0.2475431,0.237775,-0.0097681
38,0.21412356,0.2554842,"('untruthful', 'truthful')",0.14128906,0.06570879,-0.3171054,-0.26948866,0.0127691,0.0172348,0.0044657
39,2.3848257,2.4054606,"('exploitative', 'cooperative')",0.082117915,0.22232565,0.42084464,0.4598475,0.9625961,1.0292112,0.0666151
40,0.20488255,0.1714869,"('stingy', 'generous')",0.3313543,0.28374913,-1.9333658,-2.030036,-0.4657097,-0.5249333,-0.0592236
41,0.026891511,0.061402194,"('unforgiving', 'forgiving')",-0.69019455,-0.7561884,-0.20224172,-0.29628384,-0.2885149,-0.3303567,-0.0418418
42,0.89694136,0.96682155,"('unreliable', 'reliable')",0.27905864,0.3356396,-2.4317145,-2.4041512,-0.4185715,-0.36723,0.0513415
43,1.1442548,1.1925201,"('irresponsible', 'responsible')",0.6759649,0.80274385,0.48388615,0.4544736,0.7680353,0.8165792,0.0485439
44,-0.75542855,-0.7604488,"('prejudiced', 'unprejudiced')",-0.34194842,-0.24551593,-1.224173,-1.2426356,-0.77385,-0.7495335,0.0243165
45,-0.18936014,-0.06593166,"('incompetent', 'competent')",-1.0338445,-0.999989,-0.14429963,-0.19885373,-0.4558347,-0.4215914,0.0342433
46,0.10179347,0.19072206,"('uncompetitive', 'competitive')",-0.26535243,-0.14202352,-0.62809616,-0.6419899,-0.263885,-0.1977638,0.0661212
47,0.04832628,0.03465475,"('stupid', 'smart')",0.62849456,0.7355772,5.029742,5.0794044,1.9021875,1.9498787,0.0476912
48,0.21445347,0.27639887,"('unintelligent', 'intelligent')",0.9595955,0.94299346,0.46053427,0.44747517,0.5448611,0.5556225,0.0107614
49,-0.7292386,-0.6572561,"('unable', 'able')",0.04359494,0.1389931,-0.73179376,-0.6898313,-0.4724791,-0.4026981,0.069781
50,-0.12659982,-0.0785661,"('clumsy', 'skillful')",-0.041225098,-0.14041957,-0.09459669,-0.13533135,-0.0874739,-0.1181057,-0.0306318
51,0.4518208,0.4417034,"('uneducated', 'educated')",-0.27808082,-0.3518656,0.32036415,0.26076502,0.1647014,0.1168676,-0.0478338
52,-0.21684024,-0.378661,"('irrational', 'rational')",0.04787852,-0.18731524,-0.045772664,-0.17700183,-0.0715781,-0.2476594,-0.1760813
53,0.473431,0.41251236,"('uncreative', 'creative')",0.88632065,0.8485103,0.39121166,0.275757,0.5836544,0.5122599,-0.0713945
54,-0.051960647,-0.09382176,"('incapable', 'capable')",-0.35716403,-0.3993674,0.21632116,0.21980008,-0.0642678,-0.0911297,-0.0268619
55,0.66636574,0.8072324,"('incompetent', 'clever')",-0.66069037,-0.59463465,0.3262713,0.304317,0.1106489,0.1723049,0.061656
56,0.77392113,0.8132129,"('impractical', 'practical')",0.61604506,0.73817146,-0.624036,-0.63498867,0.2553101,0.3054652,0.0501551
57,-0.14871287,-0.1662722,"('unimaginative', 'imaginative')",0.76986766,0.7579889,-2.5289567,-2.609076,-0.635934,-0.6724531,-0.0365191
58,0.79779565,0.77585447,"('undiscriminating', 'discriminating')",1.103067,1.089792,0.12234182,0.095075615,0.6744015,0.653574,-0.0208275
59,-0.012015902,0.013283786,"('foolish', 'wise')",1.1387315,1.0934929,-0.1001904,-0.08992068,0.342175,0.338952,-0.003223
60,0.75030166,0.84497607,"('inefficient', 'efficient')",1.170879,1.3880322,-0.23947866,-0.14345904,0.5605673,0.6965164,0.1359491
61,1.2631199,1.1481616,"('illogical', 'logical')",1.0179596,0.94388264,0.678445,0.50861394,0.9865082,0.8668861,-0.1196221
62,0.45015636,0.59814173,"('incompetent', 'brilliant')",0.09513178,0.26077354,0.27820846,0.3251651,0.2744989,0.3946935,0.1201946
63,0.22666539,0.3129324,"('unperceptive', 'insightful')",0.46509266,0.5071248,0.65478855,0.6631793,0.4488489,0.4944121,0.0455632
64,0.9092434,0.9053955,"('shy', 'confident')",0.8633646,0.88127106,-5.4490356,-5.545543,-1.2254759,-1.2529589,-0.027483
65,0.7857585,0.81004554,"('insecure', 'secure')",0.13160983,0.18596528,0.14336231,0.17571384,0.3535769,0.3905749,0.036998
66,0.22595885,0.13781652,"('inactive', 'active')",-0.4420994,-0.4833361,0.5792507,0.54483795,0.1210367,0.0664395,-0.0545972
67,-0.38839406,-0.40612215,"('doubtful', 'determined')",-0.27264723,-0.24422537,-0.5628061,-0.52675277,-0.4079491,-0.3923668,0.0155823
68,-0.3404298,-0.36446252,"('dependent', 'independent')",-0.25348106,-0.2510259,-1.0117495,-1.008192,-0.5352201,-0.5412268,-0.0060067
69,-0.9292677,-0.9302918,"('lazy', 'industrious')",1.2358806,1.1509888,-0.92842025,-0.91917944,-0.2072691,-0.2328275,-0.0255584
70,0.7898257,0.84637076,"('lethargic', 'energetic')",0.1908412,0.29087994,0.44978812,0.4687112,0.4768183,0.5353206,0.0585023
71,1.5946333,1.5721726,"('diffident', 'self-confident')",1.4872261,1.5195843,0.4678444,0.43184248,1.1832347,1.1745331,-0.0087016
72,1.0989196,1.1116792,"('unambitious', 'ambitious')",0.9424789,0.93986654,-0.6382959,-0.6251723,0.4677009,0.4754577,0.0077568
73,1.0917484,1.0732195,"('helpless', 'self-reliant')",1.5553505,1.4883947,-3.223196,-3.22306,-0.1920323,-0.2204819,-0.0284496
74,1.957416,1.9689909,"('undedicated', 'dedicated')",-0.17198776,-0.11468922,-0.24226685,-0.2675327,0.5143871,0.528923,0.0145359
75,-2.0276496,-2.0192406,"('meek', 'impulsive')",0.044203382,-0.0049256682,-0.57966614,-0.5218188,-0.8543708,-0.8486617,0.0057091
76,0.91278595,0.9828536,"('anxious', 'daring')",-0.39672148,-0.24003774,-0.06468822,-0.055783436,0.1504588,0.2290108,0.078552
77,-0.07895669,0.011855194,"('unmotivated', 'motivated')",0.5166711,0.48752075,-1.2757201,-1.1609832,-0.2793352,-0.2205358,0.0587994
78,0.29034987,0.35331935,"('nonresilient', 'resilient')",0.29430622,0.34479016,0.055994846,0.073439926,0.2135503,0.2571832,0.0436329
79,-0.35958987,-0.41773063,"('wavering', 'unwavering')",-0.19484335,-0.3619095,-0.46784842,-0.43884254,-0.3407605,-0.4061609,-0.0654004
80,0.80290204,0.8073211,"('dominated', 'dominating')",-0.061121166,0.07168831,-0.08009872,0.025938451,0.2205607,0.3016493,0.0810886
81,-0.0751424,-0.063994795,"('submissive', 'aggressive')",0.97169554,0.967666,-0.47335035,-0.38777035,0.1410676,0.1719669,0.0308993
82,-0.60969114,-0.5746932,"('poor', 'rich')",-0.6956306,-0.7144912,5.6302443,5.5957656,1.4416409,1.4355272,-0.0061137
83,0.2032145,0.21892715,"('powerless', 'powerful')",1.0309817,1.0882974,-1.1518579,-1.1322006,0.0274461,0.0583413,0.0308952
84,0.67157936,0.59525615,"('inferior', 'superior')",0.4225732,0.40046751,0.7118784,0.6984854,0.6020103,0.5647364,-0.0372739
85,0.72121537,0.69573313,"('insignificant', 'prestigious')",0.9425293,0.78822196,-0.018463183,-0.047006343,0.5484272,0.4789829,-0.0694443
86,0.42449835,0.40129843,"('uninfluential', 'influential')",0.56297415,0.44610697,-0.34907764,-0.47891945,0.2127983,0.1228287,-0.0899696
87,0.16090319,0.12907638,"('unsuccessful', 'successful')",0.08351089,0.00954009,0.73744446,0.7409371,0.3272862,0.2931845,-0.0341017
88,-0.12755205,-0.12758319,"('low', 'eminent')",-0.13178861,-0.20997967,-0.3237509,-0.3621648,-0.1943639,-0.2332426,-0.0388787
