,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40484145,-0.50003093,"('unsociable', 'sociable')",0.12557988,0.0113317035,-0.44159907,-0.5635079,-0.2402869,-0.3507357,-0.1104488
1,1.8999172,1.8543296,"('unfriendly', 'friendly')",0.6239365,0.43690348,1.8463339,1.7076997,1.4567293,1.3329776,-0.1237517
2,-0.3688454,-0.27501115,"('unlikable', 'likable')",1.0438187,1.1530594,0.5625391,0.69051677,0.4125041,0.522855,0.1103509
3,-1.1939884,-1.0680097,"('repellent', 'pleasant')",-0.01082564,0.06112103,-0.013350636,0.008122798,-0.4060549,-0.332922,0.0731329
4,-0.38147312,-0.43985263,"('disliked', 'liked')",0.03818328,0.009522177,-6.123007,-6.29839,-2.1554322,-2.2429067,-0.0874745
5,0.6544715,0.69514805,"('distant', 'outgoing')",-0.09463119,-0.063818626,-0.23582147,-0.21528971,0.1080063,0.1386799,0.0306736
6,0.15292445,0.21216647,"('distant', 'open')",-0.46399027,-0.46719065,0.43853667,0.40252957,0.0424903,0.0491685,0.0066782
7,-0.023991648,0.0023641102,"('insensitive', 'sensitive')",-0.24993426,-0.24086227,0.23147333,0.2158604,-0.0141509,-0.0075459,0.006605
8,0.74046594,0.7714318,"('unaffectionate', 'affectionate')",-0.5214208,-0.56853276,0.64524823,0.57068104,0.2880978,0.25786,-0.0302378
9,2.054084,2.1285346,"('unaffectionate', 'caring')",0.7276273,0.69719607,1.2597604,1.212797,1.3471572,1.3461758,-0.0009814
10,0.7537708,0.79453593,"('unsympathetic', 'sympathetic')",-0.63291407,-0.6805339,-0.57146,-0.6472101,-0.1502011,-0.177736,-0.0275349
11,0.725055,0.81520396,"('unhelpful', 'helpful')",1.4148283,1.4784036,1.8231448,1.8473759,1.3210093,1.3803279,0.0593186
12,1.439847,1.6387571,"('unsupportive', 'supportive')",0.9245262,1.1047794,-1.7367245,-1.7472111,0.2092162,0.3321085,0.1228923
13,0.46459132,0.41015992,"('impolite', 'polite')",-0.009213872,0.044041574,-0.361596,-0.41496742,0.0312605,0.013078,-0.0181825
14,0.09582776,0.014275342,"('antisocial', 'social')",0.15716371,0.18168232,-0.97339195,-0.98822355,-0.2401335,-0.2640886,-0.0239551
15,0.5506901,0.42305014,"('boring', 'funny')",-0.013243107,-0.06312388,0.36777484,0.3288953,0.3017406,0.2296072,-0.0721334
16,-1.1080122,-1.1124456,"('unpopular', 'popular')",0.29652,0.2842602,0.617767,0.59161454,-0.0645751,-0.0788569,-0.0142818
17,-0.85486573,-0.7898966,"('nasty', 'nice')",-0.11101569,-0.018798426,-0.53667045,-0.48014358,-0.5008506,-0.4296129,0.0712377
18,0.049060993,0.12521148,"('disagreeable', 'welcoming')",0.39274356,0.44863382,-0.27203113,-0.33015966,0.0565911,0.0812285,0.0246374
