,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.0694832,1.0920961,"('unsociable', 'sociable')",-0.48532218,-0.46934083,0.4696616,0.38917002,0.3512742,0.3373084,-0.0139658
1,-1.1365905,-1.3921338,"('unfriendly', 'friendly')",-0.6245503,-1.0618942,1.1281518,0.8567072,-0.2109963,-0.5324403,-0.321444
2,0.50334215,0.47414452,"('unlikable', 'likable')",0.23218569,0.2184273,0.6813178,0.7411433,0.4722819,0.477905,0.0056231
3,0.23738018,0.4065411,"('repellent', 'pleasant')",-0.67134464,-0.4565921,0.86210513,1.0069436,0.1427136,0.3189642,0.1762506
4,-1.1581107,-1.2031962,"('disliked', 'liked')",-0.2185113,-0.18319085,-6.9007206,-7.135609,-2.7591143,-2.8406655,-0.0815512
5,-2.1760697,-2.22152,"('distant', 'outgoing')",-0.9775045,-1.0890453,-1.1317322,-1.1852356,-1.4284355,-1.4986003,-0.0701648
6,-1.9893982,-2.0940478,"('distant', 'open')",-0.655125,-0.90040636,-1.0774595,-1.1568114,-1.2406608,-1.3837552,-0.1430944
7,1.9934038,2.0499485,"('insensitive', 'sensitive')",0.22611743,0.3427478,0.99788976,1.0596637,1.0724703,1.1507867,0.0783164
8,-1.7855716,-1.9020414,"('unaffectionate', 'affectionate')",-1.0428095,-1.4596303,0.51105547,0.35510054,-0.7724419,-1.0021904,-0.2297485
9,-0.8066186,-0.74940574,"('unaffectionate', 'caring')",-0.854542,-1.1027764,1.2009815,1.1624188,-0.153393,-0.2299211,-0.0765281
10,1.3701872,1.3915746,"('unsympathetic', 'sympathetic')",-0.6473698,-0.6306945,0.24670978,0.263109,0.3231757,0.3413297,0.018154
11,1.5035721,1.7570374,"('unhelpful', 'helpful')",0.45365584,0.6149378,2.036901,2.2223039,1.3313763,1.5314264,0.2000501
12,1.8542008,1.9551108,"('unsupportive', 'supportive')",0.18468457,0.29071546,-1.4229093,-1.4826213,0.2053254,0.2544016,0.0490762
13,2.10322,2.0640895,"('impolite', 'polite')",0.75307655,0.7920522,-0.33394244,-0.2100116,0.8407847,0.8820434,0.0412587
14,2.0620656,2.0507557,"('antisocial', 'social')",0.3920691,0.5676718,0.9838576,0.91606617,1.1459974,1.1781646,0.0321672
15,-0.06407947,-0.21565644,"('boring', 'funny')",0.5531776,0.33419532,-0.10587281,-0.23921418,0.1277418,-0.0402251,-0.1679669
16,-1.4902313,-1.6004937,"('unpopular', 'popular')",-0.6050383,-0.61343265,-0.21551408,-0.22938263,-0.7702613,-0.8144363,-0.044175
17,-0.937185,-0.8221207,"('nasty', 'nice')",-0.5264228,-0.44530112,-0.50568724,-0.43792737,-0.6564317,-0.5684497,0.087982
18,0.022916693,-0.030224036,"('disagreeable', 'welcoming')",-0.045436174,-0.044773236,-0.38134164,-0.4054899,-0.1346204,-0.1601624,-0.025542
19,-2.5456607,-2.5315528,"('inhospitable', 'hospitable')",-1.8150637,-1.9348242,-1.2445561,-1.2327273,-1.8684268,-1.8997014,-0.0312746
20,-0.16099097,-1.5769154e-05,"('rough', 'thoughtful')",-0.5821149,-0.38092223,0.21198851,0.29124075,-0.1770391,-0.0298991,0.14714
21,1.3018043,1.4304241,"('immoral', 'moral')",0.8813622,1.0050979,0.31532848,0.5478967,0.8328317,0.9944729,0.1616412
22,1.600201,1.5882542,"('untrustworthy', 'trustworthy')",0.646083,0.5919294,0.2534138,0.20981854,0.8332326,0.7966674,-0.0365652
23,1.9625006,2.0149899,"('insincere', 'sincere')",0.21282697,0.22082111,6.079115,6.2843494,2.7514807,2.8400536,0.0885729
24,0.8308948,0.842468,"('dishonest', 'honest')",0.259258,0.14857452,1.1243296,1.079489,0.7381608,0.6901772,-0.0479836
25,-1.0830349,-1.142529,"('egoistic', 'altruistic')",0.04990603,-0.14559552,1.1295745,1.0137365,0.0321486,-0.0914627,-0.1236113
26,0.26379815,-0.200698,"('hardhearted', 'benevolent')",1.0319632,0.58678627,2.3588855,1.9701389,1.2182156,0.7854091,-0.4328065
27,-0.66824824,-0.702361,"('hardhearted', 'softhearted')",-0.66550845,-0.66699,0.9623181,0.8924574,-0.1238129,-0.1589645,-0.0351516
28,0.23446335,0.2564564,"('disloyal', 'loyal')",-0.5110066,-0.63910294,1.4362584,1.2428093,0.3865717,0.2867209,-0.0998508
29,0.5469437,0.55154043,"('unfair', 'fair')",0.0768242,-0.009750176,-0.1385941,-0.36549938,0.1617246,0.0587636,-0.102961
30,1.767134,1.8398669,"('intolerant', 'tolerant')",0.66794723,0.73401755,0.9805163,1.1097733,1.1385325,1.2278859,0.0893534
31,-2.695748,-2.870367,"('evil', 'good')",-0.7920543,-1.0817423,-1.2914212,-1.536494,-1.5930745,-1.8295345,-0.23646
32,1.3276634,1.2520286,"('unkind', 'kind')",-0.2061448,-0.21686083,1.6654775,1.4687191,0.9289987,0.8346289,-0.0943698
33,0.33405328,0.21705213,"('wrong', 'right')",1.0233389,0.8525236,-0.29870456,-0.42843512,0.3528959,0.2137136,-0.1391823
34,-0.21571371,-0.0802251,"('mean', 'honorable')",0.084653676,0.23927388,4.7400765,5.268063,1.5363388,1.8090372,0.2726984
35,-2.3340082,-2.4925687,"('corrupt', 'incorrupt')",-0.6831274,-0.9060412,-1.3290315,-1.5789876,-1.4487224,-1.6591991,-0.2104767
36,-3.2319608,-3.4628432,"('hostile', 'amicable')",-1.0402604,-1.3137603,-1.2584798,-1.4126132,-1.8435669,-2.0630722,-0.2195053
37,-0.8782559,-0.87357014,"('fake', 'genuine')",-0.82232803,-0.8531103,-0.0750549,-0.041378986,-0.5918796,-0.5893532,0.0025264
38,0.48321196,0.52708125,"('untruthful', 'truthful')",-0.044925604,-0.08856578,-0.082104154,0.012306573,0.1187274,0.150274,0.0315466
39,1.6082771,1.738417,"('exploitative', 'cooperative')",0.74863255,0.8428997,0.8147115,0.85384387,1.0572071,1.1450535,0.0878464
40,0.5168565,0.5252577,"('stingy', 'generous')",-0.15377143,-0.10550051,-2.0833476,-2.1943982,-0.5734208,-0.591547,-0.0181262
41,0.79041815,0.7427407,"('unforgiving', 'forgiving')",-0.27507207,-0.3423047,0.4109276,0.19487311,0.3087579,0.1984364,-0.1103215
42,1.0620009,1.2132237,"('unreliable', 'reliable')",-0.060572945,0.17538074,-2.736228,-2.748703,-0.5782667,-0.4533662,0.1249005
43,1.7790762,1.8584703,"('irresponsible', 'responsible')",0.4325826,0.5373305,0.86024654,0.8757153,1.0239684,1.0905054,0.066537
44,-0.7485365,-0.67825985,"('prejudiced', 'unprejudiced')",-0.3335482,-0.20772146,-1.5421877,-1.4792228,-0.8747574,-0.7884014,0.086356
45,1.2737833,1.2448375,"('incompetent', 'competent')",-0.28905576,-0.16910292,0.5153041,0.48018932,0.5000106,0.5186413,0.0186307
46,1.6357416,1.7238038,"('uncompetitive', 'competitive')",0.5033481,0.77559716,-0.29518887,-0.19929683,0.6146336,0.7667014,0.1520678
47,0.8674773,0.83862764,"('stupid', 'smart')",1.3694501,1.3914994,5.386283,5.6531253,2.5410701,2.6277507,0.0866806
48,1.2710176,1.4066458,"('unintelligent', 'intelligent')",0.2504594,0.2830435,0.9329234,1.0413281,0.8181334,0.9103391,0.0922057
