,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.1431364,1.1781973,"('unsociable', 'sociable')",-0.39339274,-0.4057734,0.49616882,0.39900234,0.4153041,0.3904754,-0.0248287
1,-1.1488105,-1.328429,"('unfriendly', 'friendly')",-0.84647286,-1.1328498,0.8698303,0.67202324,-0.375151,-0.5964185,-0.2212675
2,0.54008794,0.5075114,"('unlikable', 'likable')",0.29640287,0.28315076,0.8041078,0.850298,0.5468662,0.5469867,0.0001205
3,0.13836305,0.28451642,"('repellent', 'pleasant')",-0.6275267,-0.45761484,0.9596433,1.0386827,0.1568266,0.2885281,0.1317015
4,-1.1559391,-1.2331268,"('disliked', 'liked')",-0.2150692,-0.24659033,-7.0497303,-7.2046785,-2.8069127,-2.8947986,-0.0878859
5,-2.0883832,-2.149389,"('distant', 'outgoing')",-1.0776585,-1.1942081,-1.3004382,-1.3591431,-1.4888268,-1.5675801,-0.0787533
6,-1.9087118,-1.9888926,"('distant', 'open')",-0.78571385,-0.9590813,-1.2105639,-1.2972908,-1.3016632,-1.4150882,-0.113425
7,1.98986,2.070036,"('insensitive', 'sensitive')",0.28913212,0.38537598,0.8544984,0.9431036,1.0444969,1.1328385,0.0883416
8,-1.6475382,-1.760811,"('unaffectionate', 'affectionate')",-1.2210001,-1.4992077,0.22694255,0.12046355,-0.8805319,-1.0465184,-0.1659865
9,-0.5834149,-0.55506516,"('unaffectionate', 'caring')",-0.9381876,-1.0991836,1.056513,1.0375354,-0.1550299,-0.2055711,-0.0505412
10,1.4575249,1.5901289,"('unsympathetic', 'sympathetic')",-0.58195233,-0.4906378,0.30287242,0.348479,0.392815,0.4826567,0.0898417
11,1.733015,1.9098798,"('unhelpful', 'helpful')",0.6653882,0.7874101,2.2408338,2.3514915,1.5464123,1.6829271,0.1365148
12,1.8354002,1.9439353,"('unsupportive', 'supportive')",0.11022732,0.23454055,-1.5312997,-1.5165399,0.1381093,0.2206453,0.082536
13,2.0754664,2.1260877,"('impolite', 'polite')",0.8883782,0.9517157,-0.17829676,-0.14781477,0.9285159,0.9766629,0.048147
14,1.8585625,1.907236,"('antisocial', 'social')",0.35920668,0.4589106,0.82982564,0.7590894,1.0158649,1.0417453,0.0258804
15,-0.13146266,-0.23469436,"('boring', 'funny')",0.4964132,0.3310405,-0.42439333,-0.51323116,-0.0198143,-0.1389617,-0.1191474
16,-1.3268744,-1.4530097,"('unpopular', 'popular')",-0.4189503,-0.5374911,0.07859165,-0.006650105,-0.5557443,-0.665717,-0.1099727
17,-0.92723066,-0.7782595,"('nasty', 'nice')",-0.5005455,-0.42139864,-0.67828155,-0.6052893,-0.7020192,-0.6016491,0.1003701
18,0.0022350792,-0.01610538,"('disagreeable', 'welcoming')",-0.109905966,-0.077698484,-0.3770739,-0.4254762,-0.1615816,-0.1730934,-0.0115118
19,-2.5589194,-2.5844727,"('inhospitable', 'hospitable')",-1.9843041,-2.044968,-1.5170778,-1.4367238,-2.0201004,-2.0220547,-0.0019543
20,-0.030744864,0.04349786,"('rough', 'thoughtful')",-0.41055852,-0.25360522,0.5163233,0.5924025,0.0250067,0.1274317,0.102425
21,1.3016937,1.396965,"('immoral', 'moral')",0.90876,1.00687,0.42957684,0.6114961,0.8800102,1.0051104,0.1251002
22,1.4556359,1.4488267,"('untrustworthy', 'trustworthy')",0.5716144,0.5166007,0.11602352,0.057580024,0.7144246,0.6743358,-0.0400888
23,1.9724945,2.0143154,"('insincere', 'sincere')",0.21247485,0.20551926,6.083999,6.1336803,2.7563229,2.7845049,0.028182
24,1.0055497,1.0236616,"('dishonest', 'honest')",0.23889616,0.16033584,1.1311702,1.0987235,0.791872,0.760907,-0.030965
25,-1.3638266,-1.373427,"('egoistic', 'altruistic')",-0.2180618,-0.33280724,0.71277946,0.62718135,-0.289703,-0.3596843,-0.0699813
26,0.061649214,-0.21961229,"('hardhearted', 'benevolent')",0.7571661,0.531363,1.9766327,1.8279757,0.931816,0.7132421,-0.2185739
27,-0.70492214,-0.69933635,"('hardhearted', 'softhearted')",-0.6773289,-0.6175754,0.73184574,0.68843323,-0.2168018,-0.2094928,0.007309
28,0.44314846,0.43750784,"('disloyal', 'loyal')",-0.49813053,-0.64498127,1.4312843,1.2876579,0.4587674,0.3600615,-0.0987059
29,0.60733,0.5502864,"('unfair', 'fair')",0.0870705,-0.015716001,-0.18672568,-0.33915895,0.169225,0.0651371,-0.1040879
30,1.8150874,1.8930985,"('intolerant', 'tolerant')",0.7501079,0.82009554,1.0639495,1.1264582,1.2097149,1.279884,0.0701691
31,-2.9020228,-2.9905612,"('evil', 'good')",-0.9753583,-1.1482809,-1.600736,-1.736782,-1.826039,-1.9585414,-0.1325024
32,1.4444441,1.427474,"('unkind', 'kind')",-0.21510594,-0.18294822,1.6084819,1.4711742,0.94594,0.9052334,-0.0407066
33,0.27065015,0.1741216,"('wrong', 'right')",0.9017116,0.7687229,-0.61893356,-0.70680696,0.1844761,0.0786792,-0.1057969
34,-0.1539917,-0.089366,"('mean', 'honorable')",0.1139307,0.233855,4.9058323,5.20896,1.6219238,1.784483,0.1625592
35,-2.219128,-2.3830633,"('corrupt', 'incorrupt')",-0.72382396,-0.90426,-1.42131,-1.6001307,-1.4547539,-1.6291513,-0.1743974
36,-3.3827522,-3.6218338,"('hostile', 'amicable')",-1.1951832,-1.44351,-1.3731183,-1.5508573,-1.9836845,-2.2054005,-0.221716
37,-0.8272864,-0.8061963,"('fake', 'genuine')",-0.896688,-0.84683496,-0.14601243,-0.12073511,-0.623329,-0.5912554,0.0320736
38,0.6372255,0.65643734,"('untruthful', 'truthful')",-0.047402926,-0.109440066,-0.10710224,-0.067217045,0.1609068,0.1599267,-0.0009801
39,1.7902207,1.8946537,"('exploitative', 'cooperative')",0.9340286,0.9904538,0.8731825,0.92761153,1.199144,1.2709064,0.0717624
40,0.27658707,0.2926994,"('stingy', 'generous')",-0.31421268,-0.27174565,-2.3278458,-2.4298701,-0.7884905,-0.8029722,-0.0144817
41,0.83527887,0.7892881,"('unforgiving', 'forgiving')",-0.30106735,-0.3538351,0.26970094,0.10199864,0.2679708,0.1791505,-0.0888203
42,1.3431097,1.4306006,"('unreliable', 'reliable')",0.25460464,0.43479815,-2.320298,-2.326312,-0.2408612,-0.1536378,0.0872234
43,1.9740186,2.0790637,"('irresponsible', 'responsible')",0.5848496,0.71143156,1.0629181,1.0738976,1.207262,1.2881309,0.0808689
44,-0.73361343,-0.64076424,"('prejudiced', 'unprejudiced')",-0.27234632,-0.16659813,-1.2535176,-1.2279634,-0.7531591,-0.6784419,0.0747172
45,1.2309958,1.2548945,"('incompetent', 'competent')",-0.20163089,-0.12724194,0.6231075,0.6315191,0.5508241,0.5863905,0.0355664
46,1.5913748,1.708908,"('uncompetitive', 'competitive')",0.60161006,0.8205545,-0.029634649,0.042547025,0.7211167,0.8573364,0.1362197
47,0.8962408,0.88144463,"('stupid', 'smart')",1.5368098,1.5378065,5.7147875,5.8360386,2.7159462,2.7517633,0.0358171
48,1.450591,1.543184,"('unintelligent', 'intelligent')",0.31434736,0.3396045,1.1685586,1.2557092,0.9778323,1.0461659,0.0683336
49,-0.14664653,0.024961296,"('unable', 'able')",-0.51522505,-0.2700199,-0.37650713,-0.1895931,-0.3461262,-0.1448839,0.2012423
50,-0.5991315,-0.6361197,"('clumsy', 'skillful')",-0.6816238,-0.60064477,-0.20507205,-0.26070508,-0.4952758,-0.4991565,-0.0038807
51,0.9532723,0.92877614,"('uneducated', 'educated')",0.11302512,0.13892293,0.20802645,0.23611471,0.4247746,0.4346046,0.00983
52,-1.1462144,-1.3662013,"('irrational', 'rational')",-1.1997589,-1.5938673,-0.60168195,-0.83426654,-0.9825517,-1.2647785,-0.2822268
53,-1.24127,-1.314573,"('uncreative', 'creative')",-1.0876896,-1.1854573,0.2558079,0.090097986,-0.6910505,-0.8033109,-0.1122604
54,-0.9846285,-1.0402273,"('incapable', 'capable')",-0.7788254,-0.8936563,0.37452093,0.41670462,-0.4629777,-0.5057263,-0.0427486
55,2.7006447,2.81739,"('incompetent', 'clever')",0.25659245,0.37510562,1.0817448,1.1813931,1.3463273,1.457963,0.1116357
56,2.933935,3.0019445,"('impractical', 'practical')",1.3247106,1.4554746,0.40290883,0.44474196,1.5538514,1.6340539,0.0802025
57,0.9759399,0.9916509,"('unimaginative', 'imaginative')",0.24463564,0.27119538,-2.2402804,-2.3359776,-0.3399016,-0.3577104,-0.0178088
58,-0.07613839,-0.123365246,"('undiscriminating', 'discriminating')",0.12014425,0.1360134,-0.01683493,-0.04632426,0.009057,-0.0112254,-0.0202824
59,-0.12689613,-0.21880102,"('foolish', 'wise')",0.57452273,0.4201532,-0.096921384,-0.13427258,0.1169017,0.0223599,-0.0945418
60,3.216043,3.453366,"('inefficient', 'efficient')",1.5329447,1.8257064,1.036766,1.2654943,1.9285846,2.1815222,0.2529376
61,1.0815747,1.0461396,"('illogical', 'logical')",0.23361456,0.10455337,0.82128745,0.62537295,0.7121589,0.5920219,-0.120137
62,2.0548096,2.2461324,"('incompetent', 'brilliant')",0.9640873,1.1542224,1.0992492,1.3103894,1.3727153,1.5702481,0.1975328
63,0.8364422,0.8940345,"('unperceptive', 'insightful')",0.11164556,0.24091834,0.7072429,0.8149053,0.5517769,0.6499527,0.0981758
64,1.0259757,1.0428338,"('shy', 'confident')",-0.08608512,-0.06947126,-5.3263497,-5.5136104,-1.4621531,-1.513416,-0.0512629
65,2.6330023,2.6578708,"('insecure', 'secure')",0.99364734,1.011592,1.0905805,1.1361892,1.5724099,1.6018839,0.029474
66,-1.9085649,-2.0286665,"('inactive', 'active')",-1.5802423,-1.687877,-0.5035209,-0.5626686,-1.3307761,-1.4264042,-0.0956281
67,1.1199216,1.0841477,"('doubtful', 'determined')",-0.11785074,-0.104208514,-0.33840293,-0.37426716,0.2212226,0.2018907,-0.0193319
68,0.24167654,0.23592114,"('dependent', 'independent')",-0.2339012,-0.17702201,-0.91999227,-0.88971454,-0.3040723,-0.2769385,0.0271338
69,-1.4656358,-1.4805688,"('lazy', 'industrious')",0.34038496,0.29514402,-1.3733406,-1.3799701,-0.8328638,-0.8551316,-0.0222678
70,1.4590708,1.5275263,"('lethargic', 'energetic')",-0.24373557,-0.09864328,0.61287946,0.6345529,0.6094049,0.6878119,0.078407
71,0.32316864,0.36486274,"('diffident', 'self-confident')",1.0494223,1.0362209,0.45678416,0.44296673,0.6097917,0.6146835,0.0048918
72,0.36523744,0.3598453,"('unambitious', 'ambitious')",0.11769917,0.08750791,0.2724171,0.29501593,0.2517846,0.2474564,-0.0043282
73,-0.25937253,-0.23447692,"('helpless', 'self-reliant')",0.6806795,0.6874373,-3.4637547,-3.4851649,-1.0141492,-1.0107349,0.0034143
74,0.39654183,0.43230158,"('undedicated', 'dedicated')",-0.24200764,-0.138282,-0.2361262,-0.28142396,-0.0271973,0.0041985,0.0313958
75,-1.8324251,-1.9420414,"('meek', 'impulsive')",-0.17241585,-0.2465457,-1.0967672,-1.1122986,-1.0338693,-1.1002952,-0.0664259
76,1.2966843,1.4358501,"('anxious', 'daring')",0.08479583,0.33641398,0.44442627,0.4904079,0.6086355,0.754224,0.1455885
77,0.22817571,0.28549618,"('unmotivated', 'motivated')",-0.23194194,-0.21393478,-1.0582396,-0.87217444,-0.3540019,-0.266871,0.0871309
78,-0.6574204,-0.5803216,"('nonresilient', 'resilient')",-0.49400583,-0.32406768,-0.2219987,-0.11710275,-0.4578083,-0.3404973,0.117311
79,-1.8610349,-2.0242627,"('wavering', 'unwavering')",-1.1729665,-1.3054942,-1.2140654,-1.2351476,-1.4160223,-1.5216347,-0.1056124
80,1.9634143,2.1129851,"('dominated', 'dominating')",0.22818236,0.45292827,-0.26991493,-0.12835278,0.6405606,0.8125202,0.1719596
81,1.7751417,1.8581464,"('submissive', 'aggressive')",0.62330097,0.67609423,0.3778811,0.4658661,0.9254413,1.0000356,0.0745943
82,-0.013039727,-0.08352835,"('poor', 'rich')",-0.2373671,-0.25175914,6.0935683,6.155705,1.9477205,1.9401391,-0.0075814
83,-0.17148954,-0.20492813,"('powerless', 'powerful')",0.06639588,0.101950854,-0.91160774,-0.89559007,-0.3389005,-0.3328558,0.0060447
84,0.53590685,0.535591,"('inferior', 'superior')",0.11082937,0.08193998,0.16058885,0.10679976,0.2691084,0.2414436,-0.0276648
85,-1.9570413,-2.0667653,"('insignificant', 'prestigious')",-0.8548928,-1.0226982,-1.212694,-1.3198329,-1.3415427,-1.4697655,-0.1282228
86,0.5546249,0.47474965,"('uninfluential', 'influential')",-0.3029182,-0.39744788,0.18433577,0.11844471,0.1453475,0.0652488,-0.0800987
87,0.3748032,0.3468744,"('unsuccessful', 'successful')",-0.129971,-0.12818448,0.4697283,0.55459476,0.2381868,0.2577616,0.0195748
88,-0.23907703,-0.3099961,"('low', 'eminent')",-0.7588202,-0.770892,-0.31430265,-0.37860057,-0.4373999,-0.4864962,-0.0490963
