,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.1229609,-1.282513,"('unsociable', 'sociable')",-0.46522564,-0.6014805,-1.0764567,-1.2026483,-0.8882144,-1.0288806,-0.1406662
1,0.11717057,-0.17043963,"('unfriendly', 'friendly')",0.2968657,0.010340067,2.6018033,2.3476224,1.0052799,0.7291743,-0.2761056
2,0.93478984,1.0278379,"('unlikable', 'likable')",0.11278775,0.16013584,0.17970502,0.23085314,0.4090942,0.4729423,0.0638481
3,-0.6170938,-0.5767375,"('repellent', 'pleasant')",0.1767175,0.25214612,-0.7112942,-0.6529092,-0.3838902,-0.3258335,0.0580567
4,-0.13585013,-0.23492412,"('disliked', 'liked')",-0.229607,-0.30203015,-2.374089,-2.5244,-0.913182,-1.0204514,-0.1072694
5,-0.031900834,-0.13225445,"('distant', 'outgoing')",-0.7386459,-0.7272567,1.097896,0.9931611,0.1091164,0.04455,-0.0645664
6,0.46869692,0.3837711,"('distant', 'open')",-1.1473004,-1.173954,1.1452729,1.014793,0.1555565,0.07487,-0.0806865
7,-0.5781116,-0.6029132,"('insensitive', 'sensitive')",0.35726935,0.38700283,-0.14990702,-0.1663469,-0.1235831,-0.1274191,-0.003836
8,0.32016996,0.15963694,"('unaffectionate', 'affectionate')",0.010919288,-0.1183972,1.3125422,1.0917084,0.5478772,0.3776494,-0.1702278
9,0.1201292,-0.0140222395,"('unaffectionate', 'caring')",0.19475104,0.051057495,1.3964914,1.2206736,0.5704572,0.4192363,-0.1512209
10,-1.8068714,-1.8724661,"('unsympathetic', 'sympathetic')",-1.13423,-1.1964794,-1.5697436,-1.5666405,-1.5036151,-1.5451953,-0.0415802
11,-0.48992774,-0.48427978,"('unhelpful', 'helpful')",0.6269369,0.6752605,0.06404519,0.057655953,0.0670181,0.0828789,0.0158608
12,0.040738553,0.009727197,"('unsupportive', 'supportive')",0.7525035,0.795148,-0.91511714,-0.94242084,-0.040625,-0.0458485,-0.0052235
13,-1.8438303,-1.8137782,"('impolite', 'polite')",-0.5820592,-0.54449683,-1.3707523,-1.3001869,-1.2655473,-1.2194873,0.04606
14,-0.46632057,-0.42421097,"('antisocial', 'social')",0.92039645,0.96006066,0.03374437,0.08947994,0.1626067,0.2084432,0.0458365
15,0.5414524,0.44383594,"('boring', 'funny')",0.18156332,0.08762203,0.46406615,0.38422254,0.3956939,0.3052268,-0.0904671
16,-0.032931622,-0.08014071,"('unpopular', 'popular')",-0.27730474,-0.264692,0.10139905,0.02839081,-0.0696124,-0.1054806,-0.0358682
17,0.031045727,0.03881292,"('nasty', 'nice')",-0.8502809,-0.80207956,-0.897727,-0.9441035,-0.5723207,-0.5691233,0.0031974
18,0.74186933,0.73620623,"('disagreeable', 'welcoming')",0.21002701,0.2968032,-0.8074624,-0.8291143,0.0481446,0.067965,0.0198204
19,-1.0003533,-1.0526466,"('inhospitable', 'hospitable')",-1.2060895,-1.2640388,0.15809134,0.09874413,-0.6827838,-0.7393138,-0.05653
20,0.079611324,0.035057563,"('rough', 'thoughtful')",0.70115,0.78437036,0.982885,0.9070025,0.5878821,0.5754768,-0.0124053
21,-1.0891588,-1.1230599,"('immoral', 'moral')",-0.07947339,-0.081727445,-2.0253263,-1.9452239,-1.0646528,-1.0500037,0.0146491
22,-0.17333014,-0.25456464,"('untrustworthy', 'trustworthy')",-0.21854869,-0.32533383,-0.38761657,-0.48204246,-0.2598318,-0.3539803,-0.0941485
23,-0.99204695,-1.1291144,"('insincere', 'sincere')",-0.5037402,-0.5915691,2.5322402,2.4279785,0.3454843,0.235765,-0.1097193
24,-0.5265813,-0.5537368,"('dishonest', 'honest')",-1.6775118,-1.7744029,0.12733364,0.00065961294,-0.6922531,-0.7758267,-0.0835736
25,-0.025917122,-0.10146424,"('egoistic', 'altruistic')",0.71449536,0.6371689,1.9808128,1.8577583,0.8897971,0.797821,-0.0919761
26,0.6663532,0.54643476,"('hardhearted', 'benevolent')",0.6924942,0.63181895,3.136928,3.002702,1.4985917,1.393652,-0.1049397
27,-0.089643806,-0.102695495,"('hardhearted', 'softhearted')",-0.22570632,-0.26145357,0.44252136,0.1556239,0.0423904,-0.0695084,-0.1118988
28,-0.7483144,-0.8682914,"('disloyal', 'loyal')",-0.0689663,-0.19990115,0.8313086,0.6495826,0.004676,-0.1395366,-0.1442126
