,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
0,-0.47520694,-0.72440946,"('unsociable', 'sociable')",0.086089835,0.046233825,-0.23308167,-0.27064183,-0.2073996,-0.3162725,-0.1088729
1,0.5884468,0.47021616,"('unfriendly', 'friendly')",1.3551756,1.2716703,2.5301764,2.3548946,1.4912663,1.3655938,-0.1256725
2,-0.11106232,-0.13631094,"('unlikable', 'likable')",0.05329381,0.04300165,0.5000525,0.5476265,0.147428,0.1514391,0.0040111
3,-0.47822946,-0.49651918,"('repellent', 'pleasant')",-1.8205974,-1.7622523,0.22703896,0.20393203,-0.690596,-0.6849465,0.0056495
4,-0.2715445,-0.31617156,"('disliked', 'liked')",-0.35129675,-0.3653644,-7.7340693,-7.7777133,-2.7856369,-2.8197498,-0.0341129
5,0.8924575,0.8745779,"('distant', 'outgoing')",1.0302856,0.9541106,0.28653675,0.25858307,0.7364266,0.6957572,-0.0406694
6,0.96448505,0.96831316,"('distant', 'open')",1.4219848,1.3880023,0.5027851,0.4518478,0.963085,0.9360544,-0.0270306
7,-0.6022154,-0.6025175,"('insensitive', 'sensitive')",-1.0695997,-0.9221684,0.045198772,0.11018576,-0.5422055,-0.4715,0.0707055
8,-0.19471647,-0.19347854,"('unaffectionate', 'affectionate')",0.56687295,0.47296426,0.9096488,0.7427806,0.4272684,0.3407555,-0.0865129
9,1.0718634,1.0911658,"('unaffectionate', 'caring')",0.84867764,0.7825162,1.360921,1.2827585,1.0938207,1.0521468,-0.0416739
10,-0.11725983,-0.18119285,"('unsympathetic', 'sympathetic')",-1.198286,-1.0726457,-0.76378155,-0.7601197,-0.6931092,-0.6713194,0.0217898
11,-1.0637085,-1.0416868,"('unhelpful', 'helpful')",-0.42208487,-0.39509794,1.6719189,1.7055672,0.0620418,0.0895942,0.0275524
12,0.5849667,0.60171014,"('unsupportive', 'supportive')",0.495529,0.5627479,-2.1376698,-2.1094608,-0.3523914,-0.3150009,0.0373905
13,-0.30256662,-0.37145454,"('impolite', 'polite')",0.108269915,0.080910355,-0.21376216,-0.1581594,-0.1360196,-0.1495679,-0.0135483
14,-0.42165262,-0.507374,"('antisocial', 'social')",-0.6951112,-0.7511989,-0.59665,-0.60256135,-0.5711379,-0.6203781,-0.0492402
15,0.33958519,0.28054637,"('boring', 'funny')",0.71739376,0.6167857,0.3941847,0.4181282,0.4837212,0.4384867,-0.0452345
16,-1.5685424,-1.533907,"('unpopular', 'popular')",-1.1019977,-1.0125586,-0.051999792,-0.047400024,-0.9075133,-0.8646219,0.0428914
17,-1.5774655,-1.5011699,"('nasty', 'nice')",-0.8188559,-0.81372076,-0.54168123,-0.45626378,-0.9793342,-0.9237181,0.0556161
18,-0.9726471,-0.94714844,"('disagreeable', 'welcoming')",-0.27174464,-0.25832886,-0.8625804,-0.91113496,-0.7023241,-0.7055374,-0.0032133
19,0.595617,0.5993227,"('inhospitable', 'hospitable')",0.044038195,0.008881036,-0.15987068,-0.09386368,0.1599282,0.1714467,0.0115185
20,0.1524685,0.22837417,"('rough', 'thoughtful')",-0.15151465,-0.075507656,0.32172993,0.28796625,0.1075613,0.1469443,0.039383
21,0.028991964,-0.06578964,"('immoral', 'moral')",-0.61317086,-0.52730745,-1.0003225,-0.85424566,-0.5281671,-0.4824476,0.0457195
22,0.04351838,-0.09496705,"('untrustworthy', 'trustworthy')",-0.45645127,-0.46708882,-1.1217244,-1.1361934,-0.5115524,-0.5660831,-0.0545307
23,-0.11735151,-0.18964264,"('insincere', 'sincere')",0.17943567,0.2660141,6.378351,6.3739457,2.1468118,2.1501058,0.003294
24,0.18605223,0.110952586,"('dishonest', 'honest')",-0.2732529,-0.21199504,0.8758743,0.8300805,0.2628912,0.2430127,-0.0198785
25,0.8522205,0.9035739,"('egoistic', 'altruistic')",1.6133486,1.5958443,1.6166613,1.545453,1.3607435,1.3482904,-0.0124531
26,0.9364853,0.8777833,"('hardhearted', 'benevolent')",1.4054945,1.3032597,1.747787,1.6172004,1.3632555,1.2660812,-0.0971743
27,0.5519153,0.6115688,"('hardhearted', 'softhearted')",0.47415063,0.44527805,1.4881415,1.3915483,0.8380691,0.8161318,-0.0219373
28,0.03672567,-0.17406705,"('disloyal', 'loyal')",-0.09416586,-0.09957275,0.68551314,0.5348572,0.2093577,0.0870725,-0.1222852
29,-0.2179505,-0.28154677,"('unfair', 'fair')",-0.32383758,-0.3521136,-0.7051078,-0.83535767,-0.415632,-0.4896727,-0.0740407
30,-0.2920763,-0.269541,"('intolerant', 'tolerant')",-1.3717973,-1.3642441,0.01679694,0.08092389,-0.5490256,-0.5176204,0.0314052
31,0.10643355,0.09869361,"('evil', 'good')",0.2491515,0.25861406,-0.30828506,-0.33292055,0.0157667,0.008129,-0.0076377
32,0.07573825,-0.014956811,"('unkind', 'kind')",0.38507068,0.34362113,0.89681774,0.7578407,0.4525422,0.3621684,-0.0903738
33,1.2020841,1.1441605,"('wrong', 'right')",0.6248156,0.54786277,-0.08748196,-0.05764985,0.5798059,0.5447911,-0.0350148
34,-0.750083,-0.67316085,"('mean', 'honorable')",-0.31566942,-0.16358611,5.524844,5.659814,1.4863639,1.6076889,0.121325
35,0.9301704,0.9756205,"('corrupt', 'incorrupt')",0.5523478,0.48064467,-0.4168797,-0.48631445,0.3552128,0.3233169,-0.0318959
36,0.08898269,0.054489195,"('hostile', 'amicable')",-0.036308408,-0.12314263,0.0948033,-0.07763181,0.0491592,-0.0487617,-0.0979209
37,1.0898066,1.0724996,"('fake', 'genuine')",0.40260112,0.44556457,0.11961007,0.11450529,0.5373393,0.5441899,0.0068506
38,0.30957985,0.3145069,"('untruthful', 'truthful')",0.21527947,0.27371523,0.029606337,0.16849783,0.1848219,0.25224,0.0674181
39,0.5443365,0.6647707,"('exploitative', 'cooperative')",1.0473906,1.0655957,0.09112656,0.161731,0.5609512,0.6306992,0.069748
40,0.1939656,0.17456403,"('stingy', 'generous')",-0.46837926,-0.3564068,-2.3461933,-2.440057,-0.8735356,-0.8739666,-0.000431
41,-0.18029857,-0.3020573,"('unforgiving', 'forgiving')",0.572169,0.6240405,-0.09732263,-0.107628435,0.0981826,0.0714516,-0.026731
42,0.39501998,0.45223308,"('unreliable', 'reliable')",-0.45226088,-0.4089685,-3.3460472,-3.3810222,-1.1344294,-1.1125859,0.0218435
43,-0.10433534,-0.14313927,"('irresponsible', 'responsible')",-0.5086364,-0.4406963,0.29591054,0.3655723,-0.1056871,-0.0727544,0.0329327
44,-1.3177286,-1.1909189,"('prejudiced', 'unprejudiced')",-1.1718099,-1.1869593,-1.4996936,-1.5296444,-1.3297441,-1.3025076,0.0272365
45,0.37219834,0.17454565,"('incompetent', 'competent')",-0.79431635,-0.70586544,-0.72249174,-0.72021866,-0.3815366,-0.4171795,-0.0356429
46,-1.2564751,-1.3231057,"('uncompetitive', 'competitive')",-1.0709232,-1.0191293,-1.5452201,-1.5766711,-1.2908728,-1.3063021,-0.0154293
47,-0.8833465,-0.8599518,"('stupid', 'smart')",0.060747556,0.07275614,5.6221647,5.6236954,1.5998553,1.6121666,0.0123113
48,0.41587496,0.407938,"('unintelligent', 'intelligent')",-0.14093983,-0.070319794,0.027813574,0.019538395,0.1009162,0.1190522,0.018136
49,-0.3639284,-0.28704247,"('unable', 'able')",-0.34849912,-0.29688892,-0.9950666,-0.9315915,-0.5691647,-0.5051743,0.0639904
