,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2433476,-1.3181468,"('unsociable', 'sociable')",-1.149205,-1.3762012,-1.4583143,-1.5446768,-0.2843653,-0.5661786,-1.033808,-1.2013009,-0.1674929
1,-0.6314563,-0.6451524,"('unfriendly', 'friendly')",-0.6405808,-0.70878273,1.1275721,1.0595474,1.4952437,1.2923515,0.3376947,0.2494909,-0.0882038
2,0.42382985,0.5731435,"('unlikable', 'likable')",1.6660643,1.697496,0.9193062,0.9367494,0.8385975,0.9160907,0.9619495,1.03087,0.0689205
3,-0.04121239,0.0023764055,"('repellent', 'pleasant')",-1.0424174,-0.99115723,-1.2805446,-1.2004347,0.46634433,0.40434173,-0.4744575,-0.4462185,0.028239
4,-0.6638198,-0.7301761,"('disliked', 'liked')",0.85834545,0.8944656,0.8596444,0.90615004,-5.860376,-5.709763,-1.2015514,-1.1598308,0.0417206
5,0.5138081,0.51624715,"('distant', 'outgoing')",0.89618117,1.0065973,2.89631,2.912501,0.06505027,0.12590939,1.0928373,1.1403137,0.0474764
6,1.2750143,1.2982252,"('distant', 'open')",0.90781844,1.084944,2.2730615,2.332137,-0.31454158,-0.29472816,1.0353382,1.1051445,0.0698063
7,-0.10685488,-0.0602505,"('insensitive', 'sensitive')",-1.4387511,-1.4279525,-0.90977615,-0.85032266,-0.17558484,-0.27341357,-0.6577417,-0.6529849,0.0047568
8,-0.52464914,-0.55635107,"('unaffectionate', 'affectionate')",-0.02003549,-0.035623387,1.3940625,1.3345908,0.59259236,0.55179775,0.3604926,0.3236035,-0.0368891
9,0.5774082,0.61680925,"('unaffectionate', 'caring')",-0.51398903,-0.58226466,0.75302064,0.7213937,1.2053852,1.1674409,0.5054563,0.4808448,-0.0246115
10,-1.2352153,-1.185031,"('unsympathetic', 'sympathetic')",-2.593651,-2.7571294,-3.4378998,-3.483979,-1.085866,-1.2373304,-2.0881581,-2.1658676,-0.0777095
11,-0.96993905,-0.92773265,"('unhelpful', 'helpful')",-1.9452456,-2.0038068,-2.0258884,-1.9902576,1.6558394,1.6787941,-0.8213085,-0.8107508,0.0105577
