,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.64687127,0.46374816,"('unsociable', 'sociable')",0.04504529,-0.078116894,0.7472979,0.6349194,0.022991396,-0.11128655,0.3655515,0.2273161,-0.1382354
1,-1.0443826,-1.1173049,"('unfriendly', 'friendly')",1.3540986,1.2841207,-0.27598318,-0.43462184,1.6144588,1.4969957,0.4120479,0.3072974,-0.1047505
2,1.0720916,1.1888827,"('unlikable', 'likable')",0.3433482,0.44400874,0.9267353,1.0138127,0.6003873,0.732212,0.7356406,0.8447291,0.1090885
3,-0.34886703,-0.21584508,"('repellent', 'pleasant')",-0.8049134,-0.7386032,0.074627206,0.22601967,-0.13765281,-0.036407802,-0.3042015,-0.1912091,0.1129924
4,0.2289809,0.19433562,"('disliked', 'liked')",-0.09207089,-0.07565599,0.44119573,0.43407148,-5.3804054,-5.4760923,-1.2005749,-1.2308353,-0.0302604
5,-0.8750197,-0.8863743,"('distant', 'outgoing')",1.1338483,1.203509,-0.7899912,-0.8047199,-0.115642264,-0.17345062,-0.1617012,-0.165259,-0.0035578
6,-0.6746859,-0.66022944,"('distant', 'open')",1.0732317,1.1427528,-1.1668795,-1.1627525,0.5732795,0.5014845,-0.0487636,-0.0446862,0.0040774
7,2.0371795,2.1173975,"('insensitive', 'sensitive')",-0.25494367,-0.2752913,-0.36931905,-0.29972482,0.28538126,0.34642532,0.4245745,0.4722017,0.0476272
8,-1.1986078,-1.1793225,"('unaffectionate', 'affectionate')",-0.053569473,-0.05856506,-0.79868793,-0.80540365,0.25258812,0.19734417,-0.4495693,-0.4614867,-0.0119174
9,-0.2519496,-0.19386514,"('unaffectionate', 'caring')",0.6677507,0.6501387,-0.2202031,-0.21003637,0.9569097,0.94291186,0.2881269,0.2972873,0.0091604
10,0.7835891,0.87911445,"('unsympathetic', 'sympathetic')",-1.2790036,-1.3140234,-0.9625866,-0.8029115,-0.20141909,-0.14509742,-0.4148551,-0.3457294,0.0691257
11,1.8128208,1.7948084,"('unhelpful', 'helpful')",0.8659665,0.8201548,1.7790269,1.79394,2.4179149,2.4321394,1.7189323,1.7102606,-0.0086717
12,1.8439012,1.9589458,"('unsupportive', 'supportive')",0.12035706,0.17580175,0.17313454,0.28882495,-1.913013,-1.9234388,0.0560949,0.1250334,0.0689385
13,0.6970269,0.6772577,"('impolite', 'polite')",-0.40855858,-0.42422393,-0.1712986,-0.14553325,-0.34942764,-0.336213,-0.0580645,-0.0571781,0.0008864
14,1.6776048,1.6313267,"('antisocial', 'social')",0.32300773,0.28124815,1.0690167,1.0876914,-0.66128373,-0.60571307,0.6020864,0.5986382,-0.0034482
15,0.8641008,0.8133629,"('boring', 'funny')",0.5836471,0.54116416,-0.097577825,-0.20075887,0.8893955,0.8338544,0.5598914,0.4969056,-0.0629858
16,-0.5125006,-0.56943315,"('unpopular', 'popular')",-0.27549833,-0.27656037,0.43276784,0.44052094,0.78359723,0.7678293,0.1070915,0.0905892,-0.0165023
17,0.3413333,0.26102385,"('nasty', 'nice')",0.16803846,0.21395926,0.94005764,0.92575043,0.070653275,0.045857914,0.3800207,0.3616478,-0.0183729
18,-0.31746346,-0.24822783,"('disagreeable', 'welcoming')",-0.22548956,-0.19208513,0.098873615,0.16955248,-0.45722646,-0.41522548,-0.2253265,-0.1714965,0.05383
19,0.49309307,0.54265016,"('inhospitable', 'hospitable')",0.68815744,0.6668518,-0.35349646,-0.32259867,0.25988987,0.22422552,0.271911,0.2777822,0.0058712
20,0.2702296,0.28124034,"('rough', 'thoughtful')",0.30888888,0.3122191,-0.09767476,-0.0993335,0.33867496,0.34793913,0.2050297,0.2105163,0.0054866
21,0.4827571,0.6365698,"('immoral', 'moral')",0.25933424,0.24073523,0.27156937,0.40500832,-0.76024973,-0.6381322,0.0633527,0.1610453,0.0976926
22,0.5018903,0.49157524,"('untrustworthy', 'trustworthy')",-0.2725414,-0.33280396,0.19239268,0.19398236,-0.9690801,-0.9000179,-0.1368346,-0.1368161,1.85e-05
23,0.892035,0.942842,"('insincere', 'sincere')",-0.16880496,-0.19515488,0.3325144,0.30378127,5.3342276,5.321106,1.5974929,1.5931436,-0.0043493
24,1.704808,1.8121381,"('dishonest', 'honest')",-0.16437307,-0.12405268,-0.4900953,-0.4273924,0.9583584,1.0335644,0.5021745,0.5735644,0.0713899
25,-1.4208337,-1.4392779,"('egoistic', 'altruistic')",0.47098568,0.47945714,1.2026769,1.1535931,1.3654978,1.3352246,0.4045817,0.3822492,-0.0223325
26,0.6901416,0.63088286,"('hardhearted', 'benevolent')",1.196979,1.1684357,1.2698697,1.2117759,1.6300951,1.6335219,1.1967714,1.1611542,-0.0356172
27,-0.24371667,-0.1554355,"('hardhearted', 'softhearted')",-0.78891695,-0.73306286,-0.05745206,0.023238964,1.0480933,1.0375934,-0.0104981,0.0430835,0.0535816
