,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7258181,0.6216291,"('unsociable', 'sociable')",-0.10942761,-0.24434584,0.3081952,0.1886416,-0.1195536
1,-0.55854374,-0.53245986,"('unfriendly', 'friendly')",1.5210128,1.3510116,0.4812345,0.4092759,-0.0719586
2,0.19324693,0.29896134,"('unlikable', 'likable')",0.35627687,0.44344622,0.2747619,0.3712038,0.0964419
3,0.37882528,0.5618967,"('repellent', 'pleasant')",0.09188977,0.15310173,0.2353575,0.3574992,0.1221417
4,-1.577855,-1.7009245,"('disliked', 'liked')",-6.636365,-6.5624685,-4.10711,-4.1316967,-0.0245867
5,-1.2979847,-1.2555674,"('distant', 'outgoing')",-0.35957432,-0.37628525,-0.8287795,-0.8159263,0.0128532
6,-1.6852143,-1.6047435,"('distant', 'open')",-0.12712085,-0.186239,-0.9061676,-0.8954912,0.0106764
7,1.7565348,1.8571444,"('insensitive', 'sensitive')",0.6938908,0.7192801,1.2252128,1.2882123,0.0629995
8,-0.19054896,-0.08493945,"('unaffectionate', 'affectionate')",0.8213948,0.69692427,0.3154229,0.3059924,-0.0094305
9,0.60500455,0.7547856,"('unaffectionate', 'caring')",1.0536258,1.0080982,0.8293152,0.881442,0.0521268
10,1.4573705,1.6393019,"('unsympathetic', 'sympathetic')",-0.2525327,-0.27440953,0.6024189,0.6824462,0.0800273
11,0.66417235,0.80672896,"('unhelpful', 'helpful')",2.2573738,2.2952888,1.4607731,1.5510089,0.0902358
12,0.73741287,0.9120659,"('unsupportive', 'supportive')",-1.6587235,-1.5588955,-0.4606553,-0.3234148,0.1372405
13,1.2674199,1.0507867,"('impolite', 'polite')",-0.5433407,-0.6053244,0.3620396,0.2227312,-0.1393084
14,1.2176485,1.1385312,"('antisocial', 'social')",-0.48239082,-0.46371382,0.3676288,0.3374087,-0.0302201
15,-0.31834328,-0.48537567,"('boring', 'funny')",0.16909474,0.0900372,-0.0746243,-0.1976692,-0.1230449
16,-1.5057963,-1.4779068,"('unpopular', 'popular')",0.033479683,0.06991159,-0.7361583,-0.7039976,0.0321607
17,-0.31398696,-0.25772953,"('nasty', 'nice')",-0.35658494,-0.31187364,-0.335286,-0.2848016,0.0504844
18,-0.077223,-0.024952814,"('disagreeable', 'welcoming')",-0.19161412,-0.24100797,-0.1344186,-0.1329804,0.0014382
19,-1.3319169,-1.2039235,"('inhospitable', 'hospitable')",-0.08918346,-0.056662947,-0.7105502,-0.6302932,0.080257
20,0.7349873,0.7853866,"('rough', 'thoughtful')",1.1125853,1.1075312,0.9237863,0.9464589,0.0226726
21,1.066972,1.1553814,"('immoral', 'moral')",-0.39842916,-0.23258977,0.3342714,0.4613958,0.1271244
22,-0.051715232,-0.119519696,"('untrustworthy', 'trustworthy')",-0.8536753,-0.91487044,-0.4526953,-0.517195,-0.0644997
23,2.2850897,2.3502622,"('insincere', 'sincere')",6.100233,5.9267163,4.1926613,4.1384892,-0.0541721
24,1.5807139,1.6138022,"('dishonest', 'honest')",0.89628565,0.7921573,1.2384998,1.2029798,-0.03552
25,-0.33590776,-0.40676868,"('egoistic', 'altruistic')",1.290309,1.208205,0.4772006,0.4007182,-0.0764824
26,0.4989167,0.3336195,"('hardhearted', 'benevolent')",1.4484223,1.3466402,0.9736695,0.8401299,-0.1335396
27,1.0232962,1.0937641,"('hardhearted', 'softhearted')",1.5314558,1.4271072,1.2773759,1.2604356,-0.0169403
28,1.0705895,1.0339669,"('disloyal', 'loyal')",1.3546649,1.2024826,1.2126272,1.1182247,-0.0944025
29,-1.2023338,-1.1921923,"('unfair', 'fair')",-0.23248753,-0.44288,-0.7174107,-0.8175362,-0.1001255
30,1.5438185,1.5185951,"('intolerant', 'tolerant')",1.5413325,1.5218732,1.5425755,1.5202341,-0.0223414
31,-2.1049473,-2.0732722,"('evil', 'good')",-1.2043841,-1.3131922,-1.6546657,-1.6932323,-0.0385666
32,1.1150174,1.1141701,"('unkind', 'kind')",1.015509,0.82041454,1.0652633,0.9672923,-0.097971
33,0.021204624,-0.10917482,"('wrong', 'right')",-0.591291,-0.67684555,-0.2850432,-0.3930102,-0.107967
34,0.84229404,1.0442309,"('mean', 'honorable')",5.9969563,6.0602255,3.4196253,3.5522282,0.1326029
35,-1.3179947,-1.4352167,"('corrupt', 'incorrupt')",-0.5102481,-0.6703762,-0.9141214,-1.0527964,-0.138675
36,-1.6827097,-1.6701465,"('hostile', 'amicable')",-0.28201318,-0.45921215,-0.9823614,-1.0646793,-0.0823179
37,-0.27457565,-0.17810932,"('fake', 'genuine')",0.46247873,0.37756228,0.0939515,0.0997265,0.005775
38,0.54986304,0.6077774,"('untruthful', 'truthful')",-0.003729025,0.06632495,0.273067,0.3370512,0.0639842
39,1.3984478,1.4334531,"('exploitative', 'cooperative')",0.063201495,0.038728774,0.7308246,0.7360909,0.0052663
40,0.0691584,0.005869545,"('stingy', 'generous')",-1.7464819,-1.8570045,-0.8386617,-0.9255675,-0.0869058
41,0.6156262,0.6600731,"('unforgiving', 'forgiving')",0.040260047,0.025255715,0.3279431,0.3426644,0.0147213
42,0.60392,0.72477794,"('unreliable', 'reliable')",-2.9985242,-2.8869567,-1.1973021,-1.0810894,0.1162127
43,1.4744415,1.6273617,"('irresponsible', 'responsible')",0.9221177,0.8904233,1.1982796,1.2588925,0.0606129
44,-1.4403181,-1.4023013,"('prejudiced', 'unprejudiced')",-1.3924861,-1.38341,-1.4164021,-1.3928556,0.0235465
45,0.09375138,0.19446787,"('incompetent', 'competent')",-0.061196696,-0.0044079656,0.0162773,0.09503,0.0787527
46,0.17543153,0.26202708,"('uncompetitive', 'competitive')",-0.4868413,-0.4183656,-0.1557049,-0.0781693,0.0775356
47,0.4876179,0.4756655,"('stupid', 'smart')",5.5664296,5.567942,3.0270238,3.0218039,-0.0052199
48,1.5670979,1.6001135,"('unintelligent', 'intelligent')",0.9664303,1.058588,1.2667642,1.3293507,0.0625865
49,0.35527018,0.5103348,"('unable', 'able')",0.013397319,0.18483707,0.1843337,0.3475859,0.1632522
50,-0.7164949,-0.5929296,"('clumsy', 'skillful')",0.07079636,0.04786121,-0.3228493,-0.2725342,0.0503151
51,0.7804227,0.627363,"('uneducated', 'educated')",0.5368483,0.42968196,0.6586355,0.5285225,-0.130113
52,-2.5624077,-2.5649366,"('irrational', 'rational')",-0.36732197,-0.53340936,-1.4648649,-1.549173,-0.0843081
53,-0.35850057,-0.35877407,"('uncreative', 'creative')",0.79408365,0.6604184,0.2177915,0.1508222,-0.0669693
