,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.0923278,-2.226075,"('unsociable', 'sociable')",0.6448786,0.44634795,0.2327555,0.019387294,-0.10394961,-0.18902005,-0.3296608,-0.4873399,-0.1576791
1,-3.332216,-3.3438869,"('unfriendly', 'friendly')",-1.5207695,-1.5974096,-1.4957201,-1.5608891,1.398436,1.2547568,-1.2375673,-1.3118572,-0.0742899
2,0.7689181,0.67589194,"('unlikable', 'likable')",0.8318432,0.8498338,1.5283962,1.5282471,1.023332,1.0536039,1.0381224,1.0268941,-0.0112283
3,-0.32100347,-0.24857965,"('repellent', 'pleasant')",0.22546555,0.35035783,0.44478062,0.58203673,1.0899569,1.1246101,0.3597999,0.4521062,0.0923063
4,-0.18537703,-0.16469023,"('disliked', 'liked')",-1.5130142,-1.3488067,-0.72259,-0.63937014,-6.777482,-6.7759013,-2.2996159,-2.232192,0.0674239
5,-1.0374638,-0.98598164,"('distant', 'outgoing')",-2.7494342,-2.5715263,-2.19947,-2.1354222,-0.969349,-0.9500815,-1.7389293,-1.6607529,0.0781764
6,-1.4810882,-1.4092132,"('distant', 'open')",-3.1565905,-2.993679,-2.7114177,-2.6053903,-0.77592176,-0.77885884,-2.0312545,-1.9467853,0.0844692
7,-0.6394891,-0.59313405,"('insensitive', 'sensitive')",0.646349,0.76991016,0.6495475,0.71933925,0.5347033,0.65902245,0.2977777,0.3887845,0.0910068
8,-2.5442233,-2.5415888,"('unaffectionate', 'affectionate')",-0.9666921,-0.9727774,-0.9005714,-0.882635,0.69923794,0.6279195,-0.9280622,-0.9422705,-0.0142083
9,-2.4923584,-2.505978,"('unaffectionate', 'caring')",-0.6973703,-0.7035237,-1.060743,-1.030218,1.2549853,1.2498298,-0.7488716,-0.7474725,0.0013991
10,-1.5154847,-1.5903839,"('unsympathetic', 'sympathetic')",0.24663249,0.104612015,-0.22452214,-0.34946692,-0.077711985,-0.13132203,-0.3927716,-0.4916402,-0.0988686
11,-0.08274008,-0.17591164,"('unhelpful', 'helpful')",2.113516,1.93143,0.5927812,0.5072975,2.1139905,2.069042,1.184387,1.0829644,-0.1014226
12,-0.6924814,-0.6182574,"('unsupportive', 'supportive')",0.64351594,0.79709965,-0.33063275,-0.2759894,-2.1822894,-2.1036007,-0.6404719,-0.550187,0.0902849
13,-0.7496917,-0.8741937,"('impolite', 'polite')",1.2920979,1.1629595,1.327865,1.235202,-0.62115395,-0.51659083,0.3122793,0.2518442,-0.0604351
14,0.055604305,0.020200334,"('antisocial', 'social')",2.180278,2.2074172,1.6666422,1.6032847,0.10662404,0.10951747,1.0022871,0.9851049,-0.0171822
15,0.6526169,0.5739614,"('boring', 'funny')",-0.33752483,-0.43500176,0.33469293,0.2884845,0.004533343,0.057098944,0.1635796,0.1211358,-0.0424438
16,-0.28428292,-0.28237712,"('unpopular', 'popular')",-1.0998144,-1.0717505,-0.27963307,-0.30515733,0.53302056,0.5612651,-0.2826775,-0.274505,0.0081725
17,-0.26550314,-0.21420856,"('nasty', 'nice')",-0.49808156,-0.4000216,0.03830406,0.12378755,-0.58095604,-0.5271319,-0.3265592,-0.2543936,0.0721656
18,-0.29771578,-0.23020872,"('disagreeable', 'welcoming')",-0.21573295,-0.09520839,-0.29113793,-0.17241102,-0.39827958,-0.42702845,-0.3007165,-0.2312141,0.0695024
19,-1.519074,-1.5210327,"('inhospitable', 'hospitable')",-2.321646,-2.3238308,-1.4150503,-1.3682278,-0.78558517,-0.74944204,-1.5103388,-1.4906334,0.0197054
20,0.72246295,0.714751,"('rough', 'thoughtful')",1.5447773,1.5487567,0.30873162,0.30457306,0.7462864,0.75711834,0.8305646,0.8312998,0.0007352
21,0.22309455,0.08950041,"('immoral', 'moral')",1.6682874,1.4870744,1.53049,1.3828652,-0.4864874,-0.44857806,0.7338462,0.6277155,-0.1061307
22,0.021198994,0.023692857,"('untrustworthy', 'trustworthy')",0.22862726,0.21862248,0.50751984,0.49678946,-0.9803105,-0.9651859,-0.0557411,-0.0565203,-0.0007792
23,-1.0502843,-1.0957599,"('insincere', 'sincere')",0.69032085,0.5592726,0.48276097,0.39734298,5.8745427,5.802893,1.4993351,1.4159372,-0.0833979
24,-1.5190046,-1.5746175,"('dishonest', 'honest')",-0.82825583,-0.8750491,-0.7438554,-0.78707,0.8963577,0.86153716,-0.5486895,-0.5937998,-0.0451103
25,-0.9740193,-0.9643863,"('egoistic', 'altruistic')",-0.76710093,-0.7563147,-0.26506078,-0.22907999,1.1793067,1.0679326,-0.2067186,-0.2204621,-0.0137435
26,-0.6419014,-0.67912775,"('hardhearted', 'benevolent')",-0.19833717,-0.17099595,0.3943872,0.31482363,1.5102255,1.3533397,0.2660936,0.2045099,-0.0615837
27,-1.660087,-1.5336972,"('hardhearted', 'softhearted')",-1.1833043,-1.0880069,-0.4100705,-0.2815415,0.9376657,0.95597875,-0.578949,-0.4868167,0.0921323
28,-1.4025567,-1.4565191,"('disloyal', 'loyal')",0.7558534,0.63637716,-0.2991845,-0.3848865,1.574802,1.4169103,0.1572286,0.0529704,-0.1042582
29,-0.14095163,-0.083677396,"('unfair', 'fair')",-0.960842,-0.9271218,-1.0932845,-1.107346,-0.7014639,-0.79297984,-0.7241355,-0.7277813,-0.0036458
30,-0.055465247,-0.093313046,"('intolerant', 'tolerant')",2.0241144,1.9553688,1.511854,1.4345423,1.2018125,1.224557,1.170579,1.1302887,-0.0402903
31,-1.3777338,-1.3312416,"('evil', 'good')",-2.4861128,-2.3053246,-1.7445703,-1.6403159,-1.2466096,-1.2936494,-1.7137567,-1.642633,0.0711237
32,-0.59663916,-0.6435183,"('unkind', 'kind')",0.5038456,0.38204587,0.6108597,0.52272254,0.9670484,0.83956957,0.3712786,0.2752049,-0.0960737
33,-0.18844843,-0.21293351,"('wrong', 'right')",-0.09399808,-0.09306111,-0.2831855,-0.29670566,-0.91543955,-0.8911871,-0.3702679,-0.3734719,-0.003204
34,-0.10682228,-0.04812873,"('mean', 'honorable')",0.09148522,0.16243516,-0.3172767,-0.26035097,5.6608644,5.772463,1.3320626,1.4066045,0.0745419
35,0.9850466,0.9943395,"('corrupt', 'incorrupt')",-1.9184794,-1.8987663,-0.9195887,-0.8564933,-0.6970605,-0.77719307,-0.6375205,-0.6345283,0.0029922
36,-0.6812392,-0.6795111,"('hostile', 'amicable')",-1.9641411,-1.9395412,-1.7904369,-1.729663,-0.10687901,-0.23365013,-1.1356741,-1.1455914,-0.0099173
37,-0.44599226,-0.39092544,"('fake', 'genuine')",-0.49547848,-0.5018611,0.062534414,0.102737755,0.15281406,0.17956328,-0.1815306,-0.1526214,0.0289092
38,-0.6535496,-0.7115885,"('untruthful', 'truthful')",-0.09564707,-0.17576256,-0.60185564,-0.6223705,-0.055877373,-0.03658122,-0.3517324,-0.3865757,-0.0348433
39,0.364053,0.34804243,"('exploitative', 'cooperative')",1.0144082,1.0644804,1.2347522,1.2787722,0.3163054,0.31319362,0.7323797,0.7511222,0.0187425
40,-0.2225283,-0.13509448,"('stingy', 'generous')",-0.37194067,-0.14896256,-0.16857131,-0.07921386,-1.7372271,-1.7189006,-0.6250668,-0.5205429,0.1045239
41,-0.6420845,-0.68716437,"('unforgiving', 'forgiving')",-0.391721,-0.32145968,0.62104034,0.6468372,0.0022427158,0.04410609,-0.1026306,-0.0794202,0.0232104
42,0.96170294,1.0454763,"('unreliable', 'reliable')",-0.92520076,-0.8179674,0.61683774,0.67441297,-3.1346583,-3.0241325,-0.6203296,-0.5305526,0.089777
43,-0.8254463,-0.84628665,"('irresponsible', 'responsible')",0.4130849,0.35160297,-0.017059304,-0.068942785,0.5653239,0.57366276,0.0339758,0.0025091,-0.0314667
44,1.9360015,1.8593237,"('prejudiced', 'unprejudiced')",0.047461864,0.058731917,0.0693805,0.02270668,-1.3034134,-1.3694104,0.1873576,0.142838,-0.0445196
45,-1.4349611,-1.4563003,"('incompetent', 'competent')",-0.012107894,0.019642815,0.23473576,0.20962611,0.019518672,0.02943906,-0.2982036,-0.2993981,-0.0011945
46,-0.7777371,-0.8142745,"('uncompetitive', 'competitive')",1.1068553,1.0575981,0.42431545,0.30995494,-0.72242576,-0.6913617,0.007752,-0.0345208,-0.0422728
47,-0.23873755,-0.14990099,"('stupid', 'smart')",1.0857433,1.1878464,0.96405196,1.0473108,5.5956464,5.705051,1.851676,1.9475768,0.0959008
48,-0.5653063,-0.645776,"('unintelligent', 'intelligent')",2.40069,2.2960439,0.50096065,0.3993817,0.91644955,0.9018636,0.8131985,0.7378783,-0.0753202
49,0.11074319,0.24415825,"('unable', 'able')",0.649674,0.80886275,0.19808617,0.33134466,-0.5210772,-0.37037405,0.1093565,0.2534979,0.1441414
50,1.0714514,1.1415343,"('clumsy', 'skillful')",0.24539597,0.33000213,0.6842605,0.80730194,0.16947886,0.14876314,0.5426467,0.6069004,0.0642537
51,-0.30022657,-0.43450144,"('uneducated', 'educated')",1.3019396,1.0952256,0.90032375,0.76147497,0.32301468,0.24239962,0.5562629,0.4161497,-0.1401132
52,-0.5959466,-0.6990101,"('irrational', 'rational')",-1.3829051,-1.4977751,-0.9762781,-1.0530114,-0.06739681,-0.17220557,-0.7556317,-0.8555006,-0.0998689
53,-1.5842938,-1.5685409,"('uncreative', 'creative')",0.2879693,0.30184835,-0.7612539,-0.6736954,0.94670236,0.9102246,-0.277719,-0.2575408,0.0201782
54,-0.750873,-0.85868466,"('incapable', 'capable')",-0.22629331,-0.41464004,-0.36716038,-0.4993577,0.77899706,0.71826583,-0.1413324,-0.2636042,-0.1222718
55,-0.39072263,-0.4561706,"('incompetent', 'clever')",2.3831475,2.2682486,1.117636,1.0572783,0.6767275,0.6669198,0.9466971,0.884069,-0.0626281
56,0.13246968,0.057115957,"('impractical', 'practical')",1.7182747,1.5601667,1.0693913,0.9668517,-0.60393137,-0.5737627,0.579051,0.5025929,-0.0764581
57,-0.66895014,-0.7614598,"('unimaginative', 'imaginative')",1.0226456,0.9591481,-0.63613045,-0.73267865,-2.7586005,-2.8098192,-0.7602589,-0.8362024,-0.0759435
58,-0.7798325,-0.7654453,"('undiscriminating', 'discriminating')",0.043248177,2.1457672e-05,-0.56795865,-0.61603576,0.03153165,0.042437658,-0.3182528,-0.3347555,-0.0165027
59,0.17883053,0.28683597,"('foolish', 'wise')",-0.57693124,-0.45586747,-0.04103404,0.08038966,-0.0899878,-0.03930711,-0.1322806,-0.0319872,0.1002934
60,-0.23570117,-0.20434974,"('inefficient', 'efficient')",2.8356946,2.7955348,1.3997406,1.359347,0.18868169,0.29969898,1.0471039,1.0625577,0.0154538
61,-1.0625346,-1.1434367,"('illogical', 'logical')",0.6538021,0.46319407,-0.05309399,-0.14677078,0.4138962,0.31800655,-0.0119826,-0.1272517,-0.1152691
62,-0.03005778,-0.010336071,"('incompetent', 'brilliant')",2.1168478,2.1650152,1.1042297,1.1227673,0.49893007,0.6290991,0.9224874,0.9766364,0.054149
63,-0.77761006,-0.77947205,"('unperceptive', 'insightful')",0.4697098,0.49928665,0.28118235,0.30793723,0.31374133,0.460885,0.0717559,0.1221592,0.0504033
64,0.67998534,0.63291717,"('shy', 'confident')",0.18133879,0.24832202,-0.19728793,-0.2717405,-6.644425,-6.643592,-1.4950972,-1.5085233,-0.0134261
65,0.092318594,0.019382313,"('insecure', 'secure')",0.84615564,0.7075278,1.1911554,1.0947474,-0.22571105,-0.1678056,0.4759796,0.413463,-0.0625166
66,-0.9381441,-1.0167866,"('inactive', 'active')",-1.9125419,-1.9755001,-1.520897,-1.5562335,0.13276386,0.15717117,-1.0597048,-1.0978372,-0.0381324
67,1.3089751,1.2596979,"('doubtful', 'determined')",0.7148426,0.7131673,0.9857163,0.8893584,-0.30287218,-0.24632622,0.6766655,0.6539744,-0.0226911
68,0.12955076,0.075766146,"('dependent', 'independent')",-0.40989634,-0.4795742,-0.39207977,-0.40576744,-0.97865933,-0.92767334,-0.4127712,-0.4343122,-0.021541
69,1.3394449,1.406545,"('lazy', 'industrious')",-0.6267696,-0.4484728,-0.68282914,-0.56986016,-0.9058401,-0.85053736,-0.2189985,-0.1155813,0.1034172
70,-0.1827771,-0.15756823,"('lethargic', 'energetic')",0.1887569,0.1950786,0.69604707,0.68258995,0.5685711,0.67224455,0.3176495,0.3480862,0.0304367
71,-0.543981,-0.46444634,"('diffident', 'self-confident')",-0.08062227,0.05006909,-0.5778162,-0.5409488,0.009867396,-0.010153238,-0.298138,-0.2413698,0.0567682
