,davita_male,davita_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.028589183,0.027369592,"('unsociable', 'sociable')",-0.33053458,-0.40311432,-0.1795619,-0.1878724,-0.0083105
1,-0.32644984,-0.5757708,"('unfriendly', 'friendly')",1.440118,1.2892646,0.556834,0.3567469,-0.2000871
2,1.0803457,1.0810583,"('unlikable', 'likable')",0.4500859,0.5166148,0.7652158,0.7988365,0.0336207
3,-0.2776287,-0.1101535,"('repellent', 'pleasant')",0.39270094,0.42720464,0.0575361,0.1585256,0.1009895
4,-0.25355312,-0.40624988,"('disliked', 'liked')",-6.7371955,-6.792087,-3.4953742,-3.5991685,-0.1037943
5,-0.101934865,-0.49259454,"('distant', 'outgoing')",-0.27731273,-0.35298637,-0.1896238,-0.4227905,-0.2331667
6,-0.6875091,-1.0289626,"('distant', 'open')",0.024869584,-0.08442085,-0.3313198,-0.5566917,-0.2253719
7,-0.09063278,0.061424226,"('insensitive', 'sensitive')",0.38733053,0.50984174,0.1483489,0.285633,0.1372841
8,-0.19249398,-0.44854677,"('unaffectionate', 'affectionate')",0.8074826,0.7227579,0.3074943,0.1371056,-0.1703887
9,-0.2518564,-0.47229812,"('unaffectionate', 'caring')",0.9835553,0.96176356,0.3658495,0.2447327,-0.1211168
10,0.017359164,0.13302551,"('unsympathetic', 'sympathetic')",-0.31948105,-0.30102447,-0.1510609,-0.0839995,0.0670614
11,-0.010567494,0.19315441,"('unhelpful', 'helpful')",1.5502111,1.7467101,0.7698218,0.9699323,0.2001105
12,0.3263155,0.3226714,"('unsupportive', 'supportive')",-1.8999783,-1.841728,-0.7868314,-0.7595283,0.0273031
13,-0.42274618,-0.32528037,"('impolite', 'polite')",-0.7998658,-0.7029665,-0.611306,-0.5141234,0.0971826
14,0.6427036,0.825553,"('antisocial', 'social')",-0.122380346,-0.11331679,0.2601616,0.3561181,0.0959565
15,0.543194,0.34429887,"('boring', 'funny')",0.5232178,0.46777287,0.5332059,0.4060359,-0.12717
16,-0.79501164,-0.86277103,"('unpopular', 'popular')",0.4775707,0.44467342,-0.1587205,-0.2090488,-0.0503283
17,-0.6149423,-0.53895175,"('nasty', 'nice')",-0.3480433,-0.29904342,-0.4814928,-0.4189976,0.0624952
18,0.030668974,0.16181944,"('disagreeable', 'welcoming')",-0.48783118,-0.4510606,-0.2285811,-0.1446206,0.0839605
19,-0.3933706,-0.5912178,"('inhospitable', 'hospitable')",-0.45063522,-0.39647248,-0.4220029,-0.4938452,-0.0718423
20,0.3296646,0.36659148,"('rough', 'thoughtful')",1.4482063,1.3869661,0.8889354,0.8767788,-0.0121566
21,0.8155789,0.8479191,"('immoral', 'moral')",-0.27363667,-0.19141789,0.2709711,0.3282506,0.0572795
22,0.9029036,1.0217526,"('untrustworthy', 'trustworthy')",-1.0331619,-1.0270945,-0.0651291,-0.0026709,0.0624582
23,0.54227966,0.6490879,"('insincere', 'sincere')",5.6341505,5.6801786,3.0882151,3.1646333,0.0764182
24,0.6243645,0.52606255,"('dishonest', 'honest')",0.62463766,0.57755417,0.6245011,0.5518084,-0.0726927
25,0.12713036,-0.20429708,"('egoistic', 'altruistic')",1.4339434,1.2647014,0.7805369,0.5302022,-0.2503347
26,0.86054623,0.601417,"('hardhearted', 'benevolent')",1.8541245,1.7251285,1.3573353,1.1632727,-0.1940626
27,0.27779713,0.15029642,"('hardhearted', 'softhearted')",1.4605787,1.357773,0.8691879,0.7540347,-0.1151532
28,0.09417586,0.022340767,"('disloyal', 'loyal')",1.0053523,0.93536836,0.549764,0.4788546,-0.0709094
29,0.013915058,-0.06850302,"('unfair', 'fair')",-0.29135934,-0.47677487,-0.1387221,-0.2726389,-0.1339168
30,0.7865969,1.0975062,"('intolerant', 'tolerant')",1.4713883,1.5712563,1.1289926,1.3343812,0.2053886
31,-0.86502206,-0.9996776,"('evil', 'good')",-0.84262455,-0.98991555,-0.8538233,-0.9947966,-0.1409733
32,0.70774674,0.5490967,"('unkind', 'kind')",0.91880584,0.7459081,0.8132763,0.6475024,-0.1657739
33,0.14891133,-0.16394185,"('wrong', 'right')",-0.50392824,-0.59401625,-0.1775085,-0.3789791,-0.2014706
34,-0.0064856745,0.09583421,"('mean', 'honorable')",5.567812,5.7880287,2.7806633,2.9419315,0.1612682
35,-0.334195,-0.69793695,"('corrupt', 'incorrupt')",-0.16704635,-0.36438584,-0.2506207,-0.5311614,-0.2805407
36,-0.8604271,-1.2741783,"('hostile', 'amicable')",0.15833342,-0.118628964,-0.3510468,-0.6964036,-0.3453568
37,0.9186734,0.8489101,"('fake', 'genuine')",0.42441577,0.4753157,0.6715446,0.6621129,-0.0094317
38,-0.1338611,-0.18119016,"('untruthful', 'truthful')",-0.22485606,-0.11760583,-0.1793586,-0.149398,0.0299606
39,0.3714354,0.54571337,"('exploitative', 'cooperative')",0.18163627,0.22365913,0.2765358,0.3846862,0.1081504
40,0.6790859,0.50239253,"('stingy', 'generous')",-1.6863176,-1.8393275,-0.5036159,-0.6684675,-0.1648516
41,0.31546608,0.528065,"('unforgiving', 'forgiving')",-0.07812796,-0.091721095,0.1186691,0.218172,0.0995029
42,1.2318257,1.3834455,"('unreliable', 'reliable')",-2.9215686,-2.815553,-0.8448715,-0.7160537,0.1288178
43,0.6465799,0.71703243,"('irresponsible', 'responsible')",0.7435042,0.7806602,0.6950421,0.7488463,0.0538042
44,-0.21976322,-0.23475567,"('prejudiced', 'unprejudiced')",-1.3012367,-1.3332143,-0.7605,-0.783985,-0.023485
45,-0.30537465,-0.0149029195,"('incompetent', 'competent')",0.044470035,0.06240094,-0.1304523,0.023749,0.1542013
46,0.2289243,0.46172616,"('uncompetitive', 'competitive')",-0.7126841,-0.6243508,-0.2418799,-0.0813123,0.1605676
47,0.49704105,0.51072484,"('stupid', 'smart')",5.3514314,5.4691763,2.9242363,2.9899507,0.0657144
48,-0.34716317,-0.17493811,"('unintelligent', 'intelligent')",0.7150882,0.8042056,0.1839625,0.3146337,0.1306712
49,0.28257754,0.49539873,"('unable', 'able')",-0.10193442,0.10491537,0.0903216,0.300157,0.2098354
50,0.20281853,0.19283715,"('clumsy', 'skillful')",0.090631224,0.14161858,0.1467249,0.1672279,0.020503
