,diamond_male,diamond_female,tuple,offshore_male,offshore_female,drilling_male,drilling_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4406652,1.4550785,"('unsociable', 'sociable')",0.08452739,0.09718509,0.69817764,0.5954701,-0.31420216,-0.45264563,0.477292,0.423772,-0.05352
1,-0.13673633,-0.01961757,"('unfriendly', 'friendly')",0.72789615,0.69330657,1.3197948,1.1532408,1.8788985,1.6675271,0.9474633,0.8736142,-0.0738491
2,1.1813076,1.2545102,"('unlikable', 'likable')",1.4598478,1.4686397,1.3579484,1.3310547,0.65337294,0.6800542,1.1631191,1.1835647,0.0204456
3,0.6994806,0.8042553,"('repellent', 'pleasant')",-0.6106721,-0.4982205,0.002572257,0.005614076,0.4603077,0.5239184,0.1379221,0.2088918,0.0709697
4,-0.91725475,-0.8550952,"('disliked', 'liked')",0.44227588,0.3380775,0.45786262,0.4011174,-6.359177,-6.373541,-1.5940733,-1.6223603,-0.028287
5,-1.3935483,-1.2743727,"('distant', 'outgoing')",-0.7695078,-0.7287059,-0.011398494,-0.008243054,-0.07741802,-0.1163201,-0.5629682,-0.5319104,0.0310578
6,-1.6808697,-1.5072222,"('distant', 'open')",-0.7061621,-0.6873418,-0.38309628,-0.40353352,0.37106624,0.31784102,-0.5997654,-0.5700641,0.0297013
7,1.2938602,1.2795248,"('insensitive', 'sensitive')",0.53490204,0.6721523,1.164767,1.180623,0.8119132,0.75808644,0.9513606,0.9725966,0.021236
8,-0.24387947,-0.2025688,"('unaffectionate', 'affectionate')",0.22016805,0.18364646,-0.43675876,-0.46164042,0.6428574,0.5081983,0.0455968,0.0069089,-0.0386879
9,0.83308464,0.9157136,"('unaffectionate', 'caring')",0.32177502,0.34439456,1.2582296,1.246578,1.1546295,1.0716645,0.8919297,0.8945876,0.0026579
10,1.8413962,1.8212522,"('unsympathetic', 'sympathetic')",-0.4825578,-0.32102382,0.17569438,0.14942649,-0.17359287,-0.17476013,0.340235,0.3687237,0.0284887
11,0.3441245,0.31530833,"('unhelpful', 'helpful')",0.40339482,0.47629243,0.47408003,0.44777954,2.173237,2.2240026,0.8487091,0.8658457,0.0171366
12,1.8259637,1.9255182,"('unsupportive', 'supportive')",1.3664017,1.4421135,1.0412291,1.0319884,-1.6025386,-1.6272053,0.657764,0.6931037,0.0353397
13,0.73652107,0.5949395,"('impolite', 'polite')",0.29439616,0.31999967,0.7845375,0.7559984,-0.027457401,-0.10531777,0.4469993,0.3914049,-0.0555944
14,1.348188,1.3489518,"('antisocial', 'social')",0.48013395,0.6013337,1.1856422,1.1993803,-0.75555676,-0.79515773,0.5646018,0.588627,0.0240252
15,-0.6761961,-0.74296206,"('boring', 'funny')",1.437701,1.393927,-0.22393112,-0.21437883,0.11208672,0.05751496,0.1624151,0.1235253,-0.0388898
16,-1.0254452,-0.88673776,"('unpopular', 'popular')",0.22761393,0.14537048,0.08866761,0.03436216,0.6175163,0.7145071,-0.0229118,0.0018755,0.0247873
17,-0.89407605,-0.86615276,"('nasty', 'nice')",-0.92061025,-0.85000956,-1.091656,-1.0725179,-0.44749206,-0.34336153,-0.8384586,-0.7830104,0.0554482
18,-0.18266933,-0.17593421,"('disagreeable', 'welcoming')",0.43197066,0.46534553,0.087744415,0.024793804,-0.08798389,-0.14646655,0.0622655,0.0419346,-0.0203309
19,-1.4629211,-1.4335606,"('inhospitable', 'hospitable')",-1.9369404,-1.9347353,-1.9874756,-2.0541096,0.16953588,0.21981989,-1.3044503,-1.3006463,0.003804
20,-0.52763695,-0.4330909,"('rough', 'thoughtful')",-1.5367315,-1.4270421,-0.9541011,-0.8685062,0.5975762,0.6229814,-0.6052234,-0.5264144,0.078809
21,0.8955068,0.8101937,"('immoral', 'moral')",0.4628642,0.44482762,0.28875232,0.19442074,-0.6067121,-0.5462524,0.2601028,0.2257974,-0.0343054
22,0.17721236,0.18886234,"('untrustworthy', 'trustworthy')",0.058367983,0.1367946,0.26232594,0.1999714,-0.7533481,-0.7875387,-0.0638605,-0.0654776,-0.0016171
23,1.630527,1.6068965,"('insincere', 'sincere')",0.90577507,0.971516,1.2566537,1.1365392,6.0973477,5.9866934,2.4725759,2.4254112,-0.0471647
24,1.2549977,1.2631176,"('dishonest', 'honest')",1.0057473,1.1029868,0.274199,0.29205662,0.98699003,0.83306104,0.8804835,0.8728055,-0.007678
25,-0.07692151,0.0021375865,"('egoistic', 'altruistic')",0.3273846,0.32050207,0.643168,0.67640394,1.5974351,1.5657809,0.6227666,0.6412061,0.0184395
26,-0.31635907,-0.35701483,"('hardhearted', 'benevolent')",1.2438884,1.235583,0.8482006,0.72550327,1.2760179,1.0798316,0.7629369,0.6709757,-0.0919612
27,-0.954785,-0.9240644,"('hardhearted', 'softhearted')",-0.47066543,-0.36258748,-0.10918807,-0.06480484,1.5419348,1.3740135,0.0018241,0.0056392,0.0038151
28,0.88902205,0.8402596,"('disloyal', 'loyal')",-0.14409342,-0.17093746,0.4453234,0.3212008,1.3588982,1.2239618,0.6372876,0.5536212,-0.0836664
29,-0.48679653,-0.44598725,"('unfair', 'fair')",-0.50776196,-0.54432005,-0.19374017,-0.18040127,-0.4239419,-0.5719295,-0.4030601,-0.4356595,-0.0325994
30,1.1320405,1.1157072,"('intolerant', 'tolerant')",0.21031718,0.29178843,1.1610118,1.082916,0.5439706,0.4880279,0.761835,0.7446099,-0.0172251
