,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.35658535,0.22643548,"('unsociable', 'sociable')",-0.38436276,-0.5358257,0.95051116,0.8355876,-0.35386965,-0.45844644,0.142216,0.0169377,-0.1252783
1,-1.6417812,-1.5728557,"('unfriendly', 'friendly')",1.4866287,1.3392253,-0.05880111,-0.17727426,2.086988,2.015145,0.4682586,0.4010601,-0.0671985
2,1.2649403,1.414431,"('unlikable', 'likable')",2.481304,2.584646,1.9491366,1.9919978,0.5072318,0.6104674,1.5506531,1.6503855,0.0997324
3,0.200609,0.33932984,"('repellent', 'pleasant')",-0.9707009,-0.9288877,0.9884496,1.0044537,0.24054486,0.30623272,0.1147256,0.1802821,0.0655565
4,-1.1596187,-1.2199022,"('disliked', 'liked')",0.4624138,0.38964108,-0.16748476,-0.22639985,-6.7170553,-6.835702,-1.8954363,-1.9730908,-0.0776545
5,-1.5081116,-1.4359658,"('distant', 'outgoing')",1.2015717,1.1870388,-0.96876305,-1.0242018,-0.16971385,-0.2286002,-0.3612542,-0.3754323,-0.0141781
6,-2.1923268,-2.1240928,"('distant', 'open')",0.45532787,0.47861132,-1.4727528,-1.5164943,0.6160653,0.5302051,-0.6484216,-0.6579427,-0.0095211
7,1.3533237,1.2437258,"('insensitive', 'sensitive')",0.22360007,0.20100665,0.8617489,0.8502918,1.2017633,1.1742476,0.9101089,0.8673179,-0.042791
8,-1.5152321,-1.4930111,"('unaffectionate', 'affectionate')",0.6729571,0.62153316,-0.21754454,-0.19343224,1.0070236,0.951746,-0.013199,-0.028291,-0.015092
9,-0.20887932,-0.19594541,"('unaffectionate', 'caring')",1.1923745,1.1232567,0.3865233,0.37656677,1.4473768,1.4701662,0.7043488,0.6935111,-0.0108377
10,1.646336,1.567872,"('unsympathetic', 'sympathetic')",-1.495694,-1.4615892,0.38896012,0.43893012,-0.07752188,-0.034533307,0.11552,0.1276699,0.0121499
11,1.4288086,1.407604,"('unhelpful', 'helpful')",-0.53143466,-0.5105314,0.25378007,0.28748515,1.6034993,1.7168835,0.6886634,0.7253603,0.0366969
12,1.9503102,1.9932187,"('unsupportive', 'supportive')",1.024958,1.0706726,1.377042,1.4840751,-1.79864,-1.7986398,0.6384175,0.6873317,0.0489142
13,1.8941747,1.8683509,"('impolite', 'polite')",-0.4911153,-0.42757598,0.53261167,0.54133725,-0.5728151,-0.5886825,0.340714,0.3483574,0.0076434
14,1.7030852,1.6034722,"('antisocial', 'social')",1.2242868,1.2101794,1.9982091,1.9735059,-0.454102,-0.4737502,1.1178697,1.0783519,-0.0395178
15,0.53701055,0.42352915,"('boring', 'funny')",0.5435053,0.4895903,-0.45452595,-0.54486436,0.47081783,0.40539035,0.2742019,0.1934114,-0.0807905
16,-1.5234649,-1.5182145,"('unpopular', 'popular')",-0.21125817,-0.24819002,-0.6453638,-0.63709116,0.3461743,0.29906327,-0.5084782,-0.5261081,-0.0176299
17,0.2918249,0.3745448,"('nasty', 'nice')",-0.4136128,-0.35344124,-0.89078736,-0.8575043,-0.4073257,-0.3613925,-0.3549753,-0.2994483,0.055527
18,0.16173854,0.25488555,"('disagreeable', 'welcoming')",-0.015018597,0.011938363,-0.49629378,-0.45592013,-0.31907615,-0.36723214,-0.1671625,-0.1390821,0.0280804
19,-0.19746763,-0.1561345,"('inhospitable', 'hospitable')",-0.26135987,-0.27696502,-1.5853007,-1.5906104,-0.15654923,-0.177853,-0.5501693,-0.5503907,-0.0002214
20,0.3112226,0.32600173,"('rough', 'thoughtful')",0.096303135,0.12538427,0.52147055,0.53930265,1.1651268,1.1462157,0.5235308,0.5342261,0.0106953
