,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9751493,-2.066951,"('unsociable', 'sociable')",-0.35945278,-0.49191335,-0.11463502,-0.29419357,-0.8164124,-0.9510193,-0.1346069
1,-0.30677146,-0.4133427,"('unfriendly', 'friendly')",0.05150053,-0.12568676,1.1417923,1.0794728,0.2955071,0.1801478,-0.1153593
2,0.8826822,0.9275056,"('unlikable', 'likable')",0.6765511,0.6798012,0.87564796,0.871453,0.8116271,0.8262533,0.0146262
3,-1.2888668,-1.2657171,"('repellent', 'pleasant')",-0.00847172,0.014978193,0.6710644,0.61851114,-0.208758,-0.2107426,-0.0019846
4,0.8704751,0.7606186,"('disliked', 'liked')",-0.41790515,-0.5291297,-5.9444366,-6.15095,-1.8306222,-1.9731538,-0.1425316
5,0.35928783,0.3972324,"('distant', 'outgoing')",-0.97071904,-0.8819511,-1.0751871,-0.9434282,-0.5622061,-0.4760489,0.0861572
6,0.0646787,0.08274921,"('distant', 'open')",-1.4323108,-1.4153407,-1.0216422,-0.93891305,-0.7964248,-0.7571681,0.0392567
7,-1.188428,-1.2597017,"('insensitive', 'sensitive')",0.20714813,0.22673164,0.2775133,0.20847273,-0.2345889,-0.2748324,-0.0402435
8,0.11496765,0.002584882,"('unaffectionate', 'affectionate')",0.37591252,0.28112602,0.32728502,0.31520206,0.2727217,0.1996377,-0.073084
9,-0.57523364,-0.6794492,"('unaffectionate', 'caring')",0.31790578,0.24319023,0.8587056,0.87573624,0.2004592,0.1464924,-0.0539668
10,-3.4169436,-3.5029995,"('unsympathetic', 'sympathetic')",-0.90411997,-0.95306325,-0.68689,-0.82268757,-1.6693179,-1.7595835,-0.0902656
11,-1.7731646,-1.7962435,"('unhelpful', 'helpful')",0.701143,0.7289132,1.6195108,1.5603306,0.1824964,0.1643334,-0.018163
12,-0.66803277,-0.6598919,"('unsupportive', 'supportive')",0.31936258,0.41673803,-2.0254781,-2.0181978,-0.7913828,-0.7537839,0.0375989
13,-2.007796,-2.0211308,"('impolite', 'polite')",-0.58342004,-0.5498376,-0.8446491,-0.90904784,-1.1452884,-1.1600054,-0.014717
14,-1.2276524,-1.2801782,"('antisocial', 'social')",0.7356933,0.75919557,0.24473953,0.09261492,-0.0824065,-0.1427892,-0.0603827
15,0.5613219,0.47949377,"('boring', 'funny')",0.27171648,0.18108574,0.39386004,0.37185696,0.4089661,0.3441455,-0.0648206
16,0.74629956,0.70346606,"('unpopular', 'popular')",0.12507704,0.048746392,0.4472135,0.36380875,0.4395301,0.3720071,-0.067523
17,0.20437407,0.20581962,"('nasty', 'nice')",-0.6163912,-0.6076548,-0.34290406,-0.29617587,-0.2516404,-0.2326703,0.0189701
18,0.14476655,0.1154352,"('disagreeable', 'welcoming')",0.45193514,0.47372854,-0.56931436,-0.6215122,0.0091291,-0.0107828,-0.0199119
19,-0.039791845,-0.056092992,"('inhospitable', 'hospitable')",-0.56227446,-0.61725855,-0.7322734,-0.6152278,-0.4447799,-0.4295264,0.0152535
20,-0.09584708,-0.11367399,"('rough', 'thoughtful')",1.2768604,1.3172494,0.7620036,0.707246,0.6476723,0.6369405,-0.0107318
21,-1.2804879,-1.362698,"('immoral', 'moral')",0.5098859,0.4520994,-0.61052597,-0.6739536,-0.460376,-0.528184,-0.067808
22,-1.4136164,-1.4640704,"('untrustworthy', 'trustworthy')",-0.6037042,-0.6780213,-0.8698282,-1.0283592,-0.962383,-1.056817,-0.094434
23,-1.9007909,-2.0165987,"('insincere', 'sincere')",-0.33397034,-0.37311718,5.320229,5.2286363,1.0284893,0.9463068,-0.0821825
24,-1.7733881,-1.8450822,"('dishonest', 'honest')",-1.3407011,-1.3464699,0.33867374,0.27329206,-0.9251385,-0.9727534,-0.0476149
25,1.448939,1.4954278,"('egoistic', 'altruistic')",1.104672,1.1117241,1.1027675,1.1767095,1.2187928,1.2612872,0.0424944
26,0.8048883,0.7375148,"('hardhearted', 'benevolent')",0.8851964,0.8741828,1.9670417,1.9102709,1.2190421,1.1739895,-0.0450526
27,-1.0435731,-1.0218074,"('hardhearted', 'softhearted')",-0.074331984,-0.07054006,0.83251125,0.8375206,-0.0951313,-0.0849423,0.010189
28,-1.3646371,-1.5559504,"('disloyal', 'loyal')",0.3490578,0.13484135,1.1683214,1.0070938,0.050914,-0.1380051,-0.1889191
29,-0.6652158,-0.70868695,"('unfair', 'fair')",-0.75421304,-0.78767854,-0.4622984,-0.4963715,-0.6272424,-0.6642457,-0.0370033
30,-1.4648391,-1.5792164,"('intolerant', 'tolerant')",1.2820274,1.1881317,0.67941135,0.54601,0.1655332,0.0516418,-0.1138914
31,1.321327,1.4180201,"('evil', 'good')",-0.4859065,-0.5040734,-0.98638886,-0.91901267,-0.0503228,-0.0016886,0.0486342
32,-0.8608912,-0.9069797,"('unkind', 'kind')",-0.21545473,-0.26060152,0.77392966,0.56506175,-0.1008054,-0.2008398,-0.1000344
33,1.0375736,0.9806321,"('wrong', 'right')",0.38146105,0.35133332,-0.6791739,-0.64865017,0.2466202,0.2277718,-0.0188484
34,-0.87091637,-0.78838,"('mean', 'honorable')",-0.056308404,0.072919294,5.4497137,5.623229,1.5074964,1.6359227,0.1284263
35,2.1124341,2.0906653,"('corrupt', 'incorrupt')",-0.12924662,-0.18887414,-0.40073934,-0.36001924,0.5274827,0.513924,-0.0135587
36,1.7405564,1.6326189,"('hostile', 'amicable')",-0.19245268,-0.377164,0.23951791,0.23206338,0.5958739,0.4958394,-0.1000345
37,-0.66288626,-0.6724345,"('fake', 'genuine')",0.048521116,0.060909618,-0.22573085,-0.2536897,-0.280032,-0.2884049,-0.0083729
38,-1.543486,-1.6038129,"('untruthful', 'truthful')",-1.0199233,-0.995051,-0.37353802,-0.341356,-0.9789824,-0.9800734,-0.001091
39,-0.06409814,-0.056728847,"('exploitative', 'cooperative')",0.84175974,0.9427546,0.45441046,0.4832468,0.4106907,0.4564242,0.0457335
40,0.0427111,0.036332283,"('stingy', 'generous')",0.24065939,0.27523,-1.6454432,-1.753554,-0.4540242,-0.4806639,-0.0266397
41,-1.188442,-1.2959286,"('unforgiving', 'forgiving')",-0.60498244,-0.61265725,0.2540867,0.13649547,-0.5131125,-0.5906968,-0.0775843
42,-0.56386465,-0.5629061,"('unreliable', 'reliable')",-1.3955866,-1.3441842,-3.217265,-3.3614388,-1.725572,-1.7561763,-0.0306043
43,-2.8226907,-2.8333137,"('irresponsible', 'responsible')",-1.5240784,-1.4084305,-0.35263982,-0.3628207,-1.5664697,-1.5348549,0.0316148
44,0.4072482,0.46381712,"('prejudiced', 'unprejudiced')",-0.3568446,-0.21810205,-1.4219643,-1.3818095,-0.4571869,-0.3786982,0.0784887
45,-2.9589286,-3.046713,"('incompetent', 'competent')",-1.2796408,-1.3911515,-0.5205357,-0.6703225,-1.5863682,-1.7027291,-0.1163609
46,-1.8004183,-1.8361945,"('uncompetitive', 'competitive')",0.10940703,0.1114218,-1.1336628,-1.2685232,-0.941558,-0.9977653,-0.0562073
47,-0.35034674,-0.2910239,"('stupid', 'smart')",0.67675006,0.73388404,5.114768,5.2122808,1.8137237,1.885047,0.0713233
48,-0.4112149,-0.48121035,"('unintelligent', 'intelligent')",1.7124153,1.689724,0.7560897,0.7566607,0.6857634,0.6550581,-0.0307053
49,-0.28788233,-0.25445554,"('unable', 'able')",0.83332056,0.88866436,-0.20160513,-0.16346253,0.114611,0.1569154,0.0423044
50,0.6433167,0.6046364,"('clumsy', 'skillful')",0.37048477,0.3667112,-0.08220206,-0.23233694,0.3105331,0.2463369,-0.0641962
51,-1.283222,-1.3593432,"('uneducated', 'educated')",0.3211193,0.1728429,0.70686525,0.55378383,-0.0850791,-0.2109055,-0.1258264
52,0.78019804,0.658854,"('irrational', 'rational')",0.052747615,-0.105128355,0.43528417,0.4435919,0.4227433,0.3324392,-0.0903041
53,-0.2076113,-0.25318664,"('uncreative', 'creative')",1.1072259,1.0236399,0.6856247,0.58119947,0.5284131,0.4505509,-0.0778622
54,-0.12192659,-0.12847099,"('incapable', 'capable')",0.23584348,0.12609582,0.5857082,0.6255878,0.2332084,0.2077375,-0.0254709
55,-1.8965071,-1.9558916,"('incompetent', 'clever')",0.641993,0.56854,0.25677365,0.13235477,-0.3325802,-0.4183323,-0.0857521
56,-1.711325,-1.7964696,"('impractical', 'practical')",-0.5371208,-0.57087135,-0.60909534,-0.7460109,-0.9525138,-1.0377839,-0.0852701
57,-1.4891869,-1.5594627,"('unimaginative', 'imaginative')",0.16392899,0.04623276,-2.7449412,-2.8958287,-1.356733,-1.4696862,-0.1129532
58,-0.2065597,-0.2878366,"('undiscriminating', 'discriminating')",0.2557924,0.23957953,0.023787612,0.010294626,0.0243401,-0.0126542,-0.0369943
59,1.0894071,1.0837942,"('foolish', 'wise')",0.32914782,0.2749425,-0.039861795,0.05402071,0.4595644,0.4709192,0.0113548
60,-1.9757383,-1.9931906,"('inefficient', 'efficient')",0.27933562,0.38057175,-0.4762226,-0.46437457,-0.7242084,-0.6923312,0.0318772
61,-0.4582394,-0.56936514,"('illogical', 'logical')",0.46981764,0.33941022,0.60356873,0.49355954,0.205049,0.0878682,-0.1171808
62,-1.2300199,-1.2188681,"('incompetent', 'brilliant')",0.31190962,0.35045007,-0.031205062,-0.030380853,-0.3164385,-0.2995996,0.0168389
63,-1.8596122,-1.8573294,"('unperceptive', 'insightful')",-0.35127234,-0.260251,0.15650156,0.12652645,-0.6847943,-0.6636846,0.0211097
64,-0.14955543,-0.15008716,"('shy', 'confident')",-0.5789357,-0.52626926,-5.978009,-6.11575,-2.2355002,-2.2640354,-0.0285352
65,-1.1006746,-1.144924,"('insecure', 'secure')",-0.35199133,-0.36324763,-0.098828204,-0.13328697,-0.5171647,-0.5471529,-0.0299882
66,0.4877728,0.57368803,"('inactive', 'active')",-0.39127803,-0.40039298,0.81443316,0.921441,0.3036426,0.364912,0.0612694
67,0.09476368,0.15287736,"('doubtful', 'determined')",-0.2505279,-0.18823119,-0.4619812,-0.46288118,-0.2059151,-0.1660783,0.0398368
68,-0.71328014,-0.72203827,"('dependent', 'independent')",-0.22313206,-0.20740157,-0.97427464,-0.9190313,-0.6368956,-0.6161571,0.0207385
69,2.7478738,2.813081,"('lazy', 'industrious')",0.85522294,0.96346194,-0.81176394,-0.68096,0.9304442,1.031861,0.1014168
70,-2.1434028,-2.1517239,"('lethargic', 'energetic')",-0.45015997,-0.4348919,-0.07567616,-0.12591693,-0.8897463,-0.9041776,-0.0144313
71,0.71803254,0.7562739,"('diffident', 'self-confident')",0.71667916,0.78247637,0.27459767,0.2948757,0.5697698,0.6112087,0.0414389
72,-0.5683822,-0.5560873,"('unambitious', 'ambitious')",-0.70110464,-0.6430036,-0.65746886,-0.63620716,-0.6423186,-0.611766,0.0305526
73,1.2513899,1.2488916,"('helpless', 'self-reliant')",0.464225,0.48309767,-3.4046853,-3.400179,-0.5630235,-0.5560632,0.0069603
74,-1.0029054,-1.0839823,"('undedicated', 'dedicated')",-0.21810302,-0.23787802,-0.16222794,-0.29037297,-0.4610788,-0.5374111,-0.0763323
75,1.3503472,1.402061,"('meek', 'impulsive')",-0.0049066693,-0.013192996,-0.64891446,-0.52630043,0.2321754,0.2875225,0.0553471
76,-1.0711924,-1.0497546,"('anxious', 'daring')",-0.38966185,-0.32936856,-0.45566848,-0.5268289,-0.6388409,-0.6353174,0.0035235
77,-0.53792477,-0.56823313,"('unmotivated', 'motivated')",0.60871965,0.5980866,-1.5704156,-1.4232701,-0.4998736,-0.4644722,0.0354014
78,-0.52816206,-0.5061125,"('nonresilient', 'resilient')",1.2386521,1.2814152,0.1334928,0.1423799,0.2813276,0.3058942,0.0245666
