,sl_male,sl_female,tuple,green_male,green_female,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.8996448,0.8795203,"('unsociable', 'sociable')",1.4618152,1.2537057,-0.4707148,-0.58659786,-0.22017364,-0.32492256,0.4176429,0.3054264,-0.1122165
1,-0.88608897,-0.84393346,"('unfriendly', 'friendly')",-1.6505945,-1.5310603,-0.42725194,-0.39342734,1.5588937,1.4223306,-0.3512604,-0.3365226,0.0147378
2,0.85363233,0.7958503,"('unlikable', 'likable')",0.24208233,0.25150117,1.053334,1.1569408,0.83374214,0.83180064,0.7456977,0.7590232,0.0133255
3,1.0216517,1.1763945,"('repellent', 'pleasant')",0.6916298,0.80540323,-0.76719075,-0.5772267,0.96223384,0.91047496,0.4770812,0.5787615,0.1016803
4,-1.9251646,-2.0271533,"('disliked', 'liked')",-0.8368333,-0.82005006,0.6712318,0.7520643,-8.050508,-8.091548,-2.5353184,-2.5466719,-0.0113535
5,-1.4457757,-1.5507948,"('distant', 'outgoing')",-1.7803079,-1.680884,0.43976262,0.5769742,-0.31008765,-0.22394446,-0.7741022,-0.7196623,0.0544399
6,-1.4448826,-1.4788896,"('distant', 'open')",-1.8461589,-1.6240108,0.1960532,0.38072565,-0.122106254,-0.05154353,-0.8042736,-0.6934296,0.110844
7,0.7247034,0.90797853,"('insensitive', 'sensitive')",1.4395534,1.4682802,-0.67813355,-0.59377533,0.45913485,0.45930612,0.4863145,0.5604475,0.074133
8,-0.5388068,-0.6740581,"('unaffectionate', 'affectionate')",-1.22482,-1.2002733,-0.34580353,-0.3393796,0.9441718,0.8749648,-0.2913146,-0.3346866,-0.043372
9,0.08301051,0.11750531,"('unaffectionate', 'caring')",-0.551099,-0.43388465,-0.010733888,0.04251037,1.652118,1.6850764,0.2933239,0.3528019,0.059478
10,1.2947391,1.4849297,"('unsympathetic', 'sympathetic')",1.1421959,1.0781308,-2.0965152,-2.0978355,-0.22303358,-0.17510328,0.0293465,0.0725304,0.0431839
11,0.55976784,0.59451115,"('unhelpful', 'helpful')",1.1234955,1.0852089,-0.35185444,-0.3842953,2.2523553,2.3909597,0.895941,0.9215961,0.0256551
12,1.1755455,1.2692674,"('unsupportive', 'supportive')",0.8175583,0.8762389,-0.027654203,0.14548557,-2.2861574,-2.2563996,-0.0801769,0.0086481,0.088825
13,1.4304245,1.4474118,"('impolite', 'polite')",1.9263384,1.7549262,-0.45720997,-0.60172343,-0.034341265,-0.05126725,0.7163029,0.6373369,-0.078966
14,1.6810181,1.6840311,"('antisocial', 'social')",1.6197183,1.4655225,0.07403375,0.12324362,-0.30463496,-0.45920935,0.7675338,0.703397,-0.0641368
15,-0.5695057,-0.64485615,"('boring', 'funny')",0.6068607,0.4975064,0.83978343,0.7145211,-0.29331103,-0.3491201,0.1459568,0.0545128,-0.091444
16,-1.1987631,-1.1900021,"('unpopular', 'popular')",-1.5397806,-1.4378284,0.43615642,0.4416166,0.46717325,0.37903437,-0.4588035,-0.4517949,0.0070086
17,-1.3916308,-1.404568,"('nasty', 'nice')",-0.3700394,-0.31508085,0.7186931,0.72723556,-0.6071195,-0.63211346,-0.4125242,-0.4061317,0.0063925
18,-0.19690406,-0.13535766,"('disagreeable', 'welcoming')",-1.1865466,-0.96558106,0.11200146,0.29813737,-0.4463161,-0.5122186,-0.4294413,-0.328755,0.1006863
19,-0.57268065,-0.61085147,"('inhospitable', 'hospitable')",-0.92049,-0.78714305,-0.8243663,-0.7226253,-0.39682773,-0.32171822,-0.6785912,-0.6105845,0.0680067
20,0.42083523,0.47988138,"('rough', 'thoughtful')",-0.061908826,-0.0065495633,-0.13215587,-0.01828305,0.628147,0.6555831,0.2137294,0.277658,0.0639286
21,2.1236932,2.2822905,"('immoral', 'moral')",1.5946486,1.521585,-0.53650314,-0.54292464,-0.4270805,-0.46956813,0.6886896,0.6978457,0.0091561
22,0.5326194,0.54831475,"('untrustworthy', 'trustworthy')",0.830427,0.7547076,-1.242975,-1.1152343,-1.0764349,-1.068056,-0.2390909,-0.220067,0.0190239
23,1.329794,1.402598,"('insincere', 'sincere')",0.82224023,0.72823876,-0.11906782,-0.15975846,6.9930573,6.9581566,2.256506,2.2323086,-0.0241974
24,1.4062101,1.4561139,"('dishonest', 'honest')",0.63708025,0.64337116,-1.1354791,-1.0438435,0.9907821,1.0747157,0.4746484,0.5325893,0.0579409
