,brochure_male,brochure_female,tuple,average_male,average_female,female-male
0,-0.025583541,-0.09675955,"('unsociable', 'sociable')",-0.0255835,-0.0967596,-0.0711761
1,-0.100981064,-0.31365696,"('unfriendly', 'friendly')",-0.1009811,-0.313657,-0.2126759
2,0.33106568,0.45899707,"('unlikable', 'likable')",0.3310657,0.4589971,0.1279314
3,-0.7185738,-0.6929367,"('repellent', 'pleasant')",-0.7185738,-0.6929367,0.0256371
4,-0.14737986,-0.2504981,"('disliked', 'liked')",-0.1473799,-0.2504981,-0.1031182
5,-0.19976738,-0.25249574,"('distant', 'outgoing')",-0.1997674,-0.2524957,-0.0527283
6,-0.39958012,-0.44304994,"('distant', 'open')",-0.3995801,-0.4430499,-0.0434698
7,0.45968056,0.4837383,"('insensitive', 'sensitive')",0.4596806,0.4837383,0.0240577
8,-0.39592445,-0.5828304,"('unaffectionate', 'affectionate')",-0.3959244,-0.5828304,-0.186906
9,-0.42108184,-0.5183482,"('unaffectionate', 'caring')",-0.4210818,-0.5183482,-0.0972664
10,-0.8869428,-0.8743666,"('unsympathetic', 'sympathetic')",-0.8869428,-0.8743666,0.0125762
11,-0.38123825,-0.2874404,"('unhelpful', 'helpful')",-0.3812383,-0.2874404,0.0937979
12,-0.6152895,-0.60360605,"('unsupportive', 'supportive')",-0.6152895,-0.603606,0.0116835
13,-0.90484124,-0.7243395,"('impolite', 'polite')",-0.9048412,-0.7243395,0.1805017
14,0.4932699,0.56464976,"('antisocial', 'social')",0.4932699,0.5646498,0.0713799
15,1.0247834,0.9457128,"('boring', 'funny')",1.0247834,0.9457128,-0.0790706
16,0.0045451876,0.067518935,"('unpopular', 'popular')",0.0045452,0.0675189,0.0629737
17,0.25602993,0.37879115,"('nasty', 'nice')",0.2560299,0.3787912,0.1227613
18,-1.1435461,-0.9893521,"('disagreeable', 'welcoming')",-1.1435461,-0.9893521,0.154194
19,-0.35370526,-0.2393813,"('inhospitable', 'hospitable')",-0.3537053,-0.2393813,0.114324
20,0.28774762,0.27418292,"('rough', 'thoughtful')",0.2877476,0.2741829,-0.0135647
21,-0.48449993,-0.32553893,"('immoral', 'moral')",-0.4844999,-0.3255389,0.158961
22,0.9620266,0.8676172,"('untrustworthy', 'trustworthy')",0.9620266,0.8676172,-0.0944094
23,0.09850996,0.11487978,"('insincere', 'sincere')",0.09851,0.1148798,0.0163698
24,-0.68489337,-0.63190866,"('dishonest', 'honest')",-0.6848934,-0.6319087,0.0529847
25,0.18462732,0.15573043,"('egoistic', 'altruistic')",0.1846273,0.1557304,-0.0288969
26,1.3654023,1.1928065,"('hardhearted', 'benevolent')",1.3654023,1.1928065,-0.1725958
27,-0.7455815,-0.84391266,"('hardhearted', 'softhearted')",-0.7455815,-0.8439127,-0.0983312
28,-0.99468994,-1.1421118,"('disloyal', 'loyal')",-0.9946899,-1.1421118,-0.1474219
29,-0.025027502,-0.09234769,"('unfair', 'fair')",-0.0250275,-0.0923477,-0.0673202
30,-0.5468223,-0.5184507,"('intolerant', 'tolerant')",-0.5468223,-0.5184507,0.0283716
31,0.06827148,-0.029222058,"('evil', 'good')",0.0682715,-0.0292221,-0.0974936
32,-0.723937,-0.796757,"('unkind', 'kind')",-0.723937,-0.796757,-0.07282
33,0.35769454,0.4370825,"('wrong', 'right')",0.3576945,0.4370825,0.079388
34,0.23957326,0.43174106,"('mean', 'honorable')",0.2395733,0.4317411,0.1921678
35,0.45710135,0.28581926,"('corrupt', 'incorrupt')",0.4571013,0.2858193,-0.171282
36,-0.28162864,-0.5058813,"('hostile', 'amicable')",-0.2816286,-0.5058813,-0.2242527
37,-1.1969329,-1.2124432,"('fake', 'genuine')",-1.1969329,-1.2124432,-0.0155103
38,0.063661784,0.0063086143,"('untruthful', 'truthful')",0.0636618,0.0063086,-0.0573532
39,-0.50266963,-0.38911408,"('exploitative', 'cooperative')",-0.5026696,-0.3891141,0.1135555
40,-0.159599,-0.18944888,"('stingy', 'generous')",-0.159599,-0.1894489,-0.0298499
41,0.30992997,0.19648597,"('unforgiving', 'forgiving')",0.30993,0.196486,-0.113444
42,0.4782344,0.5735685,"('unreliable', 'reliable')",0.4782344,0.5735685,0.0953341
43,-0.5545921,-0.48714232,"('irresponsible', 'responsible')",-0.5545921,-0.4871423,0.0674498
44,-0.26621452,-0.086963914,"('prejudiced', 'unprejudiced')",-0.2662145,-0.0869639,0.1792506
45,0.30977544,0.17217611,"('incompetent', 'competent')",0.3097754,0.1721761,-0.1375993
46,-0.32308584,-0.40959007,"('uncompetitive', 'competitive')",-0.3230858,-0.4095901,-0.0865043
47,1.3938478,1.4398143,"('stupid', 'smart')",1.3938478,1.4398143,0.0459665
48,-1.0357496,-1.0974181,"('unintelligent', 'intelligent')",-1.0357496,-1.0974181,-0.0616685
49,-1.0958825,-0.95286053,"('unable', 'able')",-1.0958825,-0.9528605,0.143022
50,0.24249387,0.19217318,"('clumsy', 'skillful')",0.2424939,0.1921732,-0.0503207
51,-0.14960131,-0.12600207,"('uneducated', 'educated')",-0.1496013,-0.1260021,0.0235992
52,-0.68639356,-0.77266634,"('irrational', 'rational')",-0.6863936,-0.7726663,-0.0862727
53,-0.23142049,-0.39171773,"('uncreative', 'creative')",-0.2314205,-0.3917177,-0.1602972
54,0.57282776,0.5413732,"('incapable', 'capable')",0.5728278,0.5413732,-0.0314546
55,-0.41937888,-0.40300956,"('incompetent', 'clever')",-0.4193789,-0.4030096,0.0163693
56,0.5379924,0.60512763,"('impractical', 'practical')",0.5379924,0.6051276,0.0671352
57,0.26176214,0.10694194,"('unimaginative', 'imaginative')",0.2617621,0.1069419,-0.1548202
58,1.6241411,1.6205484,"('undiscriminating', 'discriminating')",1.6241411,1.6205484,-0.0035927
59,0.16146412,0.17621543,"('foolish', 'wise')",0.1614641,0.1762154,0.0147513
60,-0.9767881,-0.82833076,"('inefficient', 'efficient')",-0.9767881,-0.8283308,0.1484573
61,-0.35041144,-0.47308624,"('illogical', 'logical')",-0.3504114,-0.4730862,-0.1226748
62,-0.29781988,-0.119097255,"('incompetent', 'brilliant')",-0.2978199,-0.1190973,0.1787226
63,0.32984248,0.3462504,"('unperceptive', 'insightful')",0.3298425,0.3462504,0.0164079
64,-0.6301136,-0.58929425,"('shy', 'confident')",-0.6301136,-0.5892943,0.0408193
65,-0.27837104,-0.2630696,"('insecure', 'secure')",-0.278371,-0.2630696,0.0153014
66,0.28225166,0.26775736,"('inactive', 'active')",0.2822517,0.2677574,-0.0144943
67,0.37085393,0.49432445,"('doubtful', 'determined')",0.3708539,0.4943244,0.1234705
68,-0.54810315,-0.5303327,"('dependent', 'independent')",-0.5481032,-0.5303327,0.0177705
69,0.680594,0.72532976,"('lazy', 'industrious')",0.680594,0.7253298,0.0447358
70,1.4187243,1.3912032,"('lethargic', 'energetic')",1.4187243,1.3912032,-0.0275211
71,-0.33563122,-0.2850331,"('diffident', 'self-confident')",-0.3356312,-0.2850331,0.0505981
72,0.19939888,0.20440248,"('unambitious', 'ambitious')",0.1993989,0.2044025,0.0050036
73,0.11129928,0.25524724,"('helpless', 'self-reliant')",0.1112993,0.2552472,0.1439479
74,-0.47358266,-0.47814414,"('undedicated', 'dedicated')",-0.4735827,-0.4781441,-0.0045614
75,1.5172633,1.5011497,"('meek', 'impulsive')",1.5172633,1.5011497,-0.0161136
76,-0.15325913,0.041198395,"('anxious', 'daring')",-0.1532591,0.0411984,0.1944575
77,-0.47961158,-0.45449707,"('unmotivated', 'motivated')",-0.4796116,-0.4544971,0.0251145
78,-0.5638291,-0.6746707,"('nonresilient', 'resilient')",-0.5638291,-0.6746707,-0.1108416
79,0.30347955,0.25141963,"('wavering', 'unwavering')",0.3034796,0.2514196,-0.05206
80,0.85032356,0.9047897,"('dominated', 'dominating')",0.8503236,0.9047897,0.0544661
81,0.42917892,0.5482933,"('submissive', 'aggressive')",0.4291789,0.5482933,0.1191144
82,0.73167396,0.78612113,"('poor', 'rich')",0.731674,0.7861211,0.0544471
83,-0.13108863,-0.12625216,"('powerless', 'powerful')",-0.1310886,-0.1262522,0.0048364
84,-0.5737317,-0.580404,"('inferior', 'superior')",-0.5737317,-0.580404,-0.0066723
85,0.07084702,0.042923104,"('insignificant', 'prestigious')",0.070847,0.0429231,-0.0279239
86,0.250893,0.042492732,"('uninfluential', 'influential')",0.250893,0.0424927,-0.2084003
87,-0.06345449,0.058949426,"('unsuccessful', 'successful')",-0.0634545,0.0589494,0.1224039
88,0.1667976,0.2171287,"('low', 'eminent')",0.1667976,0.2171287,0.0503311
