,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.65050507,-0.44839767,"('nonresilient', 'resilient')",-0.038275763,0.04483886,-0.3443904,-0.2017794,0.142611
79,-0.9515932,-0.88184947,"('wavering', 'unwavering')",-0.4392109,-0.41981125,-0.695402,-0.6508304,0.0445716
80,0.12953734,-0.030791502,"('dominated', 'dominating')",-1.2721121,-1.2733454,-0.5712874,-0.6520684,-0.080781
81,0.8945942,0.6529725,"('submissive', 'aggressive')",-0.4260385,-0.28603506,0.2342778,0.1834687,-0.0508091
82,-0.04436989,0.018508952,"('poor', 'rich')",5.792072,5.8465652,2.8738511,2.9325371,0.058686
83,0.03392123,-0.11377609,"('powerless', 'powerful')",-0.7733955,-0.8427115,-0.3697371,-0.4782438,-0.1085067
84,0.5562126,0.4146483,"('inferior', 'superior')",0.7052143,0.7392112,0.6307135,0.5769297,-0.0537838
85,-0.3062887,-0.3188242,"('insignificant', 'prestigious')",0.29006398,0.21167323,-0.0081124,-0.0535755,-0.0454631
86,-0.69961286,-0.7290916,"('uninfluential', 'influential')",-0.34460407,-0.45074427,-0.5221084,-0.5899179,-0.0678095
87,-0.16680044,-0.42693642,"('unsuccessful', 'successful')",0.6575951,0.6927288,0.2453973,0.1328962,-0.1125011
88,0.25657815,0.17297676,"('low', 'eminent')",0.3595984,0.390665,0.3080883,0.2818209,-0.0262674
