,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.78094614,-0.58725965,"('unsociable', 'sociable')",-0.92694086,-0.77947605,-0.5806035,-0.60352963,-0.7628301,-0.6567551,0.106075
1,1.2442527,1.3149978,"('unfriendly', 'friendly')",0.30622184,0.41930118,1.3363807,1.1007816,0.962285,0.9450269,-0.0172581
2,0.5212519,0.64372987,"('unlikable', 'likable')",1.3224539,1.5152394,0.7386925,0.85972446,0.8607995,1.0062312,0.1454317
3,-1.7315068,-1.2504014,"('repellent', 'pleasant')",-0.8784528,-0.6264965,0.7784019,0.8919485,-0.6105193,-0.3283164,0.2822029
4,-0.37309405,-0.343146,"('disliked', 'liked')",0.29221204,0.5027258,-6.3421545,-6.290108,-2.1410122,-2.0435095,0.0975027
5,1.6501112,1.4360921,"('distant', 'outgoing')",0.9020006,0.85721624,-0.53669816,-0.569405,0.6718046,0.5746344,-0.0971702
6,1.0700173,0.84594434,"('distant', 'open')",0.13523942,0.1743402,-0.5778716,-0.64382553,0.2091284,0.1254863,-0.0836421
7,-0.3583818,0.011741124,"('insensitive', 'sensitive')",-1.1468351,-0.85967636,0.3299279,0.3364771,-0.391763,-0.1704861,0.2212769
8,0.4066546,0.28204685,"('unaffectionate', 'affectionate')",-0.04040173,-0.049017567,0.7347538,0.5424629,0.3670022,0.2584974,-0.1085048
9,1.1265752,1.0963833,"('unaffectionate', 'caring')",0.10300595,0.12099922,1.1874084,1.0791707,0.8056633,0.7655177,-0.0401456
10,-1.3601316,-0.775485,"('unsympathetic', 'sympathetic')",-2.2360373,-1.9446383,-0.27626875,-0.25979388,-1.2908126,-0.9933057,0.2975069
11,-0.29907912,-0.17238624,"('unhelpful', 'helpful')",-0.63424206,-0.54671496,2.104837,2.249587,0.3905052,0.510162,0.1196568
12,0.99719465,1.3145477,"('unsupportive', 'supportive')",0.48287305,0.7644739,-1.2827567,-1.2555301,0.0657703,0.2744971,0.2087268
13,-0.99785936,-0.9665423,"('impolite', 'polite')",-0.6791556,-0.6553669,-0.7448182,-0.7604989,-0.8072777,-0.794136,0.0131417
14,-0.9665035,-0.5394815,"('antisocial', 'social')",-0.25903022,-0.029574668,-0.24223432,-0.15105489,-0.489256,-0.240037,0.249219
15,0.9212018,0.6973214,"('boring', 'funny')",0.62796456,0.48722282,-0.3214689,-0.31876305,0.4092325,0.2885937,-0.1206388
16,-0.8061961,-0.7217337,"('unpopular', 'popular')",-0.065160066,0.10722022,0.13141187,0.102886006,-0.2466481,-0.1705425,0.0761056
17,-0.4212072,-0.2672677,"('nasty', 'nice')",-0.29913968,-0.1580686,-0.3647871,-0.30741373,-0.3617113,-0.24425,0.1174613
18,-0.4717466,-0.096778095,"('disagreeable', 'welcoming')",-0.24573985,0.09973126,-0.8360956,-0.82951736,-0.5178607,-0.2755214,0.2423393
19,0.83850783,0.710342,"('inhospitable', 'hospitable')",0.8815801,0.9329987,-0.046008494,-0.022153698,0.5580265,0.5403957,-0.0176308
20,-0.17056318,0.022786377,"('rough', 'thoughtful')",-0.4241496,-0.26810223,0.71441317,0.7908729,0.0399001,0.1818523,0.1419522
21,-1.1308635,-0.79916763,"('immoral', 'moral')",-0.3955311,-0.21538284,-0.76105,-0.6401794,-0.7624815,-0.5515766,0.2109049
22,-0.5930694,-0.26846045,"('untrustworthy', 'trustworthy')",-0.28423384,-0.0669802,-0.9929024,-0.8949562,-0.6234019,-0.4101322,0.2132697
23,0.9620118,1.2863218,"('insincere', 'sincere')",-0.093629114,0.0010236725,5.696055,5.582902,2.188146,2.2900825,0.1019365
24,0.12729189,0.38943827,"('dishonest', 'honest')",-0.41119236,-0.288443,0.43816197,0.44818434,0.0514205,0.1830599,0.1316394
25,1.4382734,1.2701507,"('egoistic', 'altruistic')",0.80554205,0.85964346,1.2049111,1.1826396,1.1495756,1.1041446,-0.045431
26,1.9194939,1.6258441,"('hardhearted', 'benevolent')",1.5831642,1.5561923,2.1003063,1.8693085,1.8676548,1.6837816,-0.1838732
27,0.255247,0.15130946,"('hardhearted', 'softhearted')",-0.3944714,-0.39294094,0.96839774,0.73794734,0.2763911,0.1654386,-0.1109525
28,-0.20407994,-0.16939041,"('disloyal', 'loyal')",-1.2532792,-1.1897469,0.8808406,0.8187184,-0.1921729,-0.1801396,0.0120333
29,-0.08319536,-0.0059057213,"('unfair', 'fair')",-0.7861235,-0.7873667,-0.5706225,-0.6413108,-0.4799805,-0.4781944,0.0017861
30,-0.44434452,-0.09000301,"('intolerant', 'tolerant')",-0.9290693,-0.6813063,0.41569787,0.47415167,-0.3192386,-0.0990525,0.2201861
31,-0.12864913,-0.06448219,"('evil', 'good')",0.5067407,0.68169963,-0.71141326,-0.7957244,-0.1111072,-0.0595023,0.0516049
32,0.82068235,0.90514493,"('unkind', 'kind')",0.31278285,0.110835195,1.0608153,0.8234037,0.7314269,0.6131279,-0.118299
33,1.3588479,1.0373203,"('wrong', 'right')",1.1887034,1.0221124,-0.34872818,-0.45288467,0.732941,0.5355159,-0.1974251
34,0.5652569,0.8200749,"('mean', 'honorable')",0.0516653,0.31378502,5.1828938,5.3512006,1.933272,2.1616869,0.2284149
35,0.40134805,0.064231426,"('corrupt', 'incorrupt')",0.8635351,0.6709349,-0.6861573,-0.77783954,0.1929086,-0.0142244,-0.207133
36,0.35847002,0.35850626,"('hostile', 'amicable')",0.29603276,0.45223442,-0.428717,-0.55037695,0.0752619,0.0867879,0.011526
37,0.53412527,0.83997667,"('fake', 'genuine')",-0.28060606,-0.26806578,0.049914293,0.09385835,0.1011445,0.2219231,0.1207786
38,-0.064468965,0.044456378,"('untruthful', 'truthful')",0.27146238,0.33058187,0.33969858,0.49523777,0.1822307,0.290092,0.1078613
39,1.4146224,1.4694682,"('exploitative', 'cooperative')",0.8379627,0.90204144,0.27161795,0.34891284,0.841401,0.9068074,0.0654064
40,-0.5680656,-0.15610501,"('stingy', 'generous')",-0.5446077,-0.30993792,-1.782492,-1.8772762,-0.9650551,-0.7811064,0.1839487
41,-0.60210204,-0.25402498,"('unforgiving', 'forgiving')",-0.08142189,0.2323848,0.13373935,0.11691953,-0.1832615,0.0317598,0.2150213
42,-0.54658335,-0.11300062,"('unreliable', 'reliable')",-0.31416324,0.017851183,-3.176968,-2.9035735,-1.345905,-0.9995743,0.3463307
43,-0.31540188,-0.00089747086,"('irresponsible', 'responsible')",-1.0518651,-0.7775274,0.25699344,0.40606186,-0.3700912,-0.124121,0.2459702
44,-1.7543314,-1.7871836,"('prejudiced', 'unprejudiced')",-0.68223804,-0.80089766,-1.8993802,-1.7933775,-1.4453166,-1.4604863,-0.0151697
