,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4248406,-0.6918982,"('unsociable', 'sociable')",0.8557001,0.77647316,-0.14914688,-0.24627186,0.0939042,-0.053899,-0.1478032
1,0.87043494,0.73645425,"('unfriendly', 'friendly')",-0.48394793,-0.56913733,1.4923325,1.3637133,0.6262732,0.5103434,-0.1159298
2,0.85391617,0.88813204,"('unlikable', 'likable')",0.70494795,0.6778871,0.6188637,0.6848966,0.7259092,0.7503052,0.024396
3,-0.902393,-0.8538187,"('repellent', 'pleasant')",-0.5181849,-0.3495118,0.9378447,0.95194715,-0.1609111,-0.0837945,0.0771166
4,0.16694705,0.2704802,"('disliked', 'liked')",-0.5306723,-0.50191987,-7.634146,-7.6887517,-2.6659571,-2.6400638,0.0258933
5,0.6283959,0.74501115,"('distant', 'outgoing')",-0.6021928,-0.61789954,-0.30336338,-0.26339716,-0.0923868,-0.0454285,0.0469583
6,0.45045066,0.60573876,"('distant', 'open')",-1.1125939,-1.0956774,-0.14945503,-0.11480353,-0.2705327,-0.2015807,0.068952
7,0.11198598,0.07914099,"('insensitive', 'sensitive')",-0.023608103,0.18846567,0.35894108,0.40684202,0.1491063,0.2248162,0.0757099
8,0.31161994,0.21718082,"('unaffectionate', 'affectionate')",-0.8006766,-0.8839206,0.71201277,0.7044715,0.0743187,0.0125772,-0.0617415
9,1.489775,1.3826371,"('unaffectionate', 'caring')",-0.12613787,-0.12828282,1.457563,1.5309657,0.9404,0.92844,-0.01196
10,-0.7391627,-0.9491873,"('unsympathetic', 'sympathetic')",-0.1365433,-0.02713877,-0.04243,-0.0054727737,-0.3060453,-0.3272663,-0.021221
11,0.2036168,0.22242336,"('unhelpful', 'helpful')",0.7376151,0.84892124,1.9073709,2.0805771,0.9495343,1.0506406,0.1011063
12,0.8936034,0.9045042,"('unsupportive', 'supportive')",0.69078815,0.86846906,-2.1652646,-2.1461756,-0.1936243,-0.1244008,0.0692235
13,0.25523403,0.06304234,"('impolite', 'polite')",0.8771237,0.85907644,-0.41228306,-0.39939106,0.2400249,0.1742426,-0.0657823
14,-0.8584,-0.9308171,"('antisocial', 'social')",1.2010567,1.2044811,-0.17790167,-0.22818822,0.0549184,0.0151586,-0.0397598
15,0.38858426,0.30312,"('boring', 'funny')",-0.047167532,-0.11350303,-0.10912031,-0.08934635,0.0774321,0.0334235,-0.0440086
16,-0.98721665,-0.84242105,"('unpopular', 'popular')",-0.65960187,-0.56160647,0.16686556,0.14292528,-0.4933176,-0.4203674,0.0729502
17,-0.13130654,0.054625966,"('nasty', 'nice')",-0.35555422,-0.19748789,-0.5058716,-0.48002535,-0.3309108,-0.2076291,0.1232817
18,-0.36789837,-0.3574229,"('disagreeable', 'welcoming')",-0.22363499,-0.18377787,-0.62007636,-0.6729589,-0.4038699,-0.4047199,-0.00085
19,0.39248767,0.57654107,"('inhospitable', 'hospitable')",-0.3261649,-0.32491654,-0.6858457,-0.6286298,-0.2065076,-0.1256684,0.0808392
20,0.07146204,0.17608091,"('rough', 'thoughtful')",0.12040103,0.2506699,0.7765161,0.7582724,0.322793,0.3950077,0.0722147
21,-0.5545871,-0.6639557,"('immoral', 'moral')",1.0473136,1.2090067,-0.48109472,-0.39460188,0.0038772,0.0501497,0.0462725
22,-0.45293656,-0.49615443,"('untrustworthy', 'trustworthy')",0.4575498,0.46536496,-1.0097871,-0.97817963,-0.3350579,-0.336323,-0.0012651
23,0.754409,0.55522007,"('insincere', 'sincere')",0.86309993,0.9487291,6.60097,6.617716,2.7394931,2.7072217,-0.0322714
24,0.78641504,0.7481714,"('dishonest', 'honest')",0.7557528,0.7878753,0.957299,1.0232741,0.8331556,0.853107,0.0199514
25,0.29571146,0.1532498,"('egoistic', 'altruistic')",-0.19738434,-0.2716956,0.96387047,0.8455963,0.3540659,0.2423835,-0.1116824
26,0.6008508,0.39532116,"('hardhearted', 'benevolent')",0.53988487,0.38794082,1.294239,1.1494993,0.8116582,0.6442538,-0.1674044
27,0.61313957,0.6750679,"('hardhearted', 'softhearted')",-0.6981414,-0.63111013,1.1248994,1.0705352,0.3466325,0.3714976,0.0248651
28,0.28573212,0.04437821,"('disloyal', 'loyal')",-0.48706454,-0.5159975,1.3157095,1.2435305,0.371459,0.2573037,-0.1141553
29,0.07857399,0.16593319,"('unfair', 'fair')",-0.20795558,-0.16424078,-0.0490854,-0.17909054,-0.059489,-0.0591327,0.0003563
30,0.06810079,0.08812319,"('intolerant', 'tolerant')",0.73556906,0.78691053,0.72959924,0.79419243,0.5110897,0.5564087,0.045319
31,-0.15606812,0.072016336,"('evil', 'good')",-1.1424497,-1.1726379,-0.99512243,-1.0815719,-0.7645467,-0.7273978,0.0371489
32,0.4036866,0.2081473,"('unkind', 'kind')",0.94557214,0.91871023,0.9873236,0.8411378,0.7788608,0.6559985,-0.1228623
33,1.6069446,1.5622404,"('wrong', 'right')",-0.078653984,-0.1784499,-0.6789995,-0.74829966,0.283097,0.2118303,-0.0712667
34,-0.92538947,-0.6824086,"('mean', 'honorable')",0.46187797,0.71996206,5.719311,5.9800725,1.7519333,2.0058753,0.253942
35,-0.0954778,0.047172785,"('corrupt', 'incorrupt')",-1.142697,-1.2762805,-0.7336019,-0.7937815,-0.6572589,-0.6742964,-0.0170375
36,-0.61365145,-0.5405537,"('hostile', 'amicable')",-1.6206707,-1.7100123,-0.3379203,-0.47195238,-0.8574141,-0.9075061,-0.050092
37,0.09188434,0.14170937,"('fake', 'genuine')",0.25868747,0.2867082,0.39027315,0.42580506,0.2469483,0.2847409,0.0377926
38,0.8832398,0.844246,"('untruthful', 'truthful')",0.3273534,0.36516967,0.094454095,0.25072208,0.4350158,0.4867126,0.0516968
39,1.2837058,1.4105631,"('exploitative', 'cooperative')",1.6579092,1.7014371,0.059336446,0.14435759,1.0003172,1.0854526,0.0851354
40,0.2919072,0.22401872,"('stingy', 'generous')",-0.13517922,-0.087650776,-2.3265176,-2.423365,-0.7232632,-0.7623324,-0.0390692
41,1.031068,0.956666,"('unforgiving', 'forgiving')",0.54644907,0.6001929,-0.102222875,-0.15585946,0.4917647,0.4669998,-0.0247649
42,0.4069826,0.5194508,"('unreliable', 'reliable')",0.7624875,0.8772235,-3.0942671,-3.0571156,-0.641599,-0.5534804,0.0881186
