,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.38594416,-0.5812926,"('unsociable', 'sociable')",0.31585336,0.100803204,-0.25842094,-0.40012735,-0.1095039,-0.2935389,-0.184035
1,-1.4337214,-1.5469625,"('unfriendly', 'friendly')",0.374863,0.19844471,1.1100683,1.0936478,0.01707,-0.0849566,-0.1020266
2,0.9924401,0.8823141,"('unlikable', 'likable')",1.5156034,1.4129566,1.0096198,0.9066239,1.1725545,1.0672982,-0.1052563
3,0.58645964,0.6074726,"('repellent', 'pleasant')",0.053943258,0.14312625,1.2257147,1.2018719,0.6220392,0.6508236,0.0287844
4,-0.3574252,-0.4107264,"('disliked', 'liked')",0.532978,0.42316234,-6.412065,-6.459938,-2.0788374,-2.1491674,-0.07033
5,-1.2925773,-1.2815354,"('distant', 'outgoing')",-0.2044537,-0.10982661,-1.098386,-0.85637915,-0.865139,-0.7492471,0.1158919
6,-2.0331273,-1.968773,"('distant', 'open')",-0.97713685,-0.91923326,-1.3255781,-1.0934075,-1.4452807,-1.3271379,0.1181428
7,0.61688423,0.6575712,"('insensitive', 'sensitive')",1.1366591,1.1754736,0.6207851,0.71940213,0.7914429,0.8508156,0.0593727
8,-1.5760632,-1.6145498,"('unaffectionate', 'affectionate')",-0.6176994,-0.7458386,0.45225507,0.5017265,-0.5805025,-0.6195539,-0.0390514
9,-1.0904082,-1.1069156,"('unaffectionate', 'caring')",0.42106733,0.35836184,0.9604247,1.0661114,0.097028,0.1058526,0.0088246
10,-0.73801106,-0.91439104,"('unsympathetic', 'sympathetic')",-0.17456909,-0.30753222,-0.5148421,-0.5627877,-0.4758074,-0.5949036,-0.1190962
11,0.8088679,0.7421474,"('unhelpful', 'helpful')",0.84271187,0.8576515,2.1572409,2.2370858,1.2696069,1.2789616,0.0093547
12,0.4672269,0.5433661,"('unsupportive', 'supportive')",0.80108935,0.8440045,-2.0472076,-1.9275471,-0.2596304,-0.1800588,0.0795716
13,0.68469214,0.5820154,"('impolite', 'polite')",0.6511614,0.634452,-0.6051978,-0.61512643,0.2435519,0.200447,-0.0431049
14,0.6553165,0.6421651,"('antisocial', 'social')",1.6335928,1.6346084,0.4944337,0.29813316,0.927781,0.8583022,-0.0694788
15,-0.26024202,-0.44557032,"('boring', 'funny')",0.07956148,-0.030947983,-0.11414605,-0.18881157,-0.0982755,-0.2217766,-0.1235011
16,-0.25748587,-0.38815218,"('unpopular', 'popular')",-0.31728923,-0.4352812,0.6220312,0.51818377,0.015752,-0.1017499,-0.1175019
17,0.15907618,0.17949882,"('nasty', 'nice')",-0.7712022,-0.70927835,-0.3576846,-0.3657914,-0.3232702,-0.2985237,0.0247465
18,-0.82209784,-0.78673536,"('disagreeable', 'welcoming')",-0.8315364,-0.8599944,-0.629073,-0.5806245,-0.7609024,-0.7424514,0.018451
19,-0.4130042,-0.48248926,"('inhospitable', 'hospitable')",-0.8565456,-0.9528843,-0.56742305,-0.4574567,-0.6123243,-0.6309434,-0.0186191
20,0.0019614948,0.040350474,"('rough', 'thoughtful')",0.23625413,0.26827925,0.46959364,0.465948,0.2359364,0.2581926,0.0222562
21,1.1404945,0.96393234,"('immoral', 'moral')",2.0571542,1.9365983,-0.009093399,-0.086710624,1.0628517,0.93794,-0.1249117
22,0.38613105,0.38138163,"('untrustworthy', 'trustworthy')",-0.42729738,-0.57790023,-0.72688234,-0.70698047,-0.2560162,-0.3011664,-0.0451502
23,0.61361563,0.52753025,"('insincere', 'sincere')",0.47451583,0.46254608,6.3719153,6.41249,2.4866823,2.467522,-0.0191603
24,-0.1885584,-0.17845175,"('dishonest', 'honest')",0.7017143,0.7325871,0.61364156,0.7487408,0.3755991,0.434292,0.0586929
25,-0.6458856,-0.6405644,"('egoistic', 'altruistic')",0.92582726,0.87421364,1.2069232,1.1580669,0.4956216,0.4639054,-0.0317162
26,-0.8280237,-1.0253031,"('hardhearted', 'benevolent')",0.6599861,0.48600298,1.5381043,1.2793566,0.4566889,0.2466855,-0.2100034
27,-0.74231905,-0.57048357,"('hardhearted', 'softhearted')",0.045897555,0.15847579,0.9336059,0.95338094,0.0790615,0.1804577,0.1013962
28,-0.64791626,-0.8132146,"('disloyal', 'loyal')",0.5087209,0.32040566,1.2893149,1.1903901,0.3833732,0.2325271,-0.1508461
29,-0.113285795,-0.11920652,"('unfair', 'fair')",-0.74509585,-0.6850506,-0.46307418,-0.54303336,-0.4404853,-0.4490968,-0.0086115
30,1.2145015,1.1057671,"('intolerant', 'tolerant')",1.4844366,1.3632039,0.95975137,0.86433244,1.2195632,1.1111012,-0.108462
31,-1.0821235,-1.018773,"('evil', 'good')",-1.625956,-1.6975064,-1.4197123,-1.3787602,-1.3759306,-1.3650133,0.0109173
32,0.42511672,0.2522558,"('unkind', 'kind')",0.58410394,0.45304427,1.5095906,1.2899196,0.8396037,0.6650732,-0.1745305
33,0.0298531,-0.01854761,"('wrong', 'right')",0.972191,0.9295961,-0.8657766,-0.8555318,0.0454225,0.0185056,-0.0269169
34,0.25197613,0.39453954,"('mean', 'honorable')",0.63939774,0.7212563,5.7522125,6.052233,2.2145287,2.3893429,0.1748142
35,-0.8231895,-0.79428583,"('corrupt', 'incorrupt')",-1.1196444,-1.1332955,-0.8706791,-0.905158,-0.9378377,-0.9442465,-0.0064088
36,-1.4343594,-1.5568445,"('hostile', 'amicable')",-0.98652303,-1.2442869,-0.60381705,-0.70259863,-1.0082331,-1.1679099,-0.1596768
37,0.09233108,0.08993623,"('fake', 'genuine')",0.31526494,0.26222998,-0.05505466,0.038352564,0.1175138,0.1301729,0.0126591
38,-0.084497094,-0.13182548,"('untruthful', 'truthful')",0.34901676,0.29384232,0.28096768,0.4492044,0.1818291,0.2037404,0.0219113
39,1.6928971,1.6637632,"('exploitative', 'cooperative')",0.3162667,0.39702618,0.13849787,0.14544262,0.7158872,0.7354107,0.0195235
40,-0.25234854,-0.16599827,"('stingy', 'generous')",0.19447356,0.21194321,-1.9872841,-1.9176406,-0.6817197,-0.6238985,0.0578212
41,0.17362209,0.17873064,"('unforgiving', 'forgiving')",-0.27120817,-0.43461868,0.11895954,-0.0015905555,0.0071245,-0.0858262,-0.0929507
42,0.6139216,0.5046089,"('unreliable', 'reliable')",0.23337677,0.18957153,-3.3048422,-3.2798615,-0.8191813,-0.8618937,-0.0427124
43,-0.020217601,-0.04549107,"('irresponsible', 'responsible')",1.0255643,1.0781178,0.24458322,0.25413716,0.4166433,0.4289213,0.012278
44,-0.40162593,-0.4278493,"('prejudiced', 'unprejudiced')",-0.37556928,-0.31624416,-1.4520717,-1.5368426,-0.743089,-0.760312,-0.017223
45,0.20753217,0.13952862,"('incompetent', 'competent')",0.17859794,0.09598345,0.14543137,0.08154014,0.1771872,0.1056841,-0.0715031
46,0.29327154,0.17668565,"('uncompetitive', 'competitive')",0.6170242,0.59300524,-0.6844526,-0.7390801,0.075281,0.0102036,-0.0650774
47,0.3776624,0.4843815,"('stupid', 'smart')",1.1436093,1.2296184,5.355578,5.603753,2.2922832,2.4392509,0.1469677
48,-0.033432003,-0.07317665,"('unintelligent', 'intelligent')",1.2315637,1.1598407,0.45968252,0.39265144,0.5526048,0.4931052,-0.0594996
49,-0.21365902,-0.14220832,"('unable', 'able')",0.16561636,0.25167897,-0.20259324,-0.03672882,-0.0835453,0.0242473,0.1077926
50,0.40011558,0.3158257,"('clumsy', 'skillful')",0.060879756,-0.015409622,0.20778628,0.2319395,0.2229272,0.1774518,-0.0454754
51,0.11997872,-0.07203533,"('uneducated', 'educated')",0.5140854,0.35577178,1.041104,0.906888,0.5583893,0.3968748,-0.1615145
52,-0.049447164,-0.24983227,"('irrational', 'rational')",-0.32199734,-0.48496565,-0.023649557,-0.069633916,-0.131698,-0.268144,-0.136446
53,-0.718305,-0.793634,"('uncreative', 'creative')",0.72136617,0.6382008,0.35395303,0.34591025,0.1190047,0.0634924,-0.0555123
54,-0.77652365,-0.9354611,"('incapable', 'capable')",-0.3372553,-0.4549322,0.69051135,0.69924444,-0.1410892,-0.2303829,-0.0892937
55,0.27822405,0.23441294,"('incompetent', 'clever')",0.3032594,0.20918177,0.46009123,0.3682825,0.3471916,0.2706257,-0.0765659
56,1.0271763,0.9569609,"('impractical', 'practical')",1.7575703,1.771733,-0.3425415,-0.31279168,0.8140684,0.8053008,-0.0087676
57,-1.0346255,-1.2359179,"('unimaginative', 'imaginative')",0.9604763,0.82774967,-3.0386336,-3.1455748,-1.0375943,-1.184581,-0.1469867
58,-0.21231699,-0.2946167,"('undiscriminating', 'discriminating')",1.0494405,0.96257526,0.14510186,0.12256954,0.3274085,0.2635094,-0.0638991
59,0.20371914,0.23353492,"('foolish', 'wise')",0.8555067,0.9146045,-0.21951683,-0.03470995,0.279903,0.3711431,0.0912401
60,0.80710465,0.8742613,"('inefficient', 'efficient')",2.3918068,2.5476153,0.004106264,0.13374637,1.0676726,1.1852077,0.1175351
61,0.7987799,0.61265904,"('illogical', 'logical')",1.4356929,1.3370224,0.48439088,0.33049142,0.9062879,0.7600576,-0.1462303
62,0.57651895,0.63715076,"('incompetent', 'brilliant')",0.99265736,1.1331987,0.62474644,0.75683177,0.7313076,0.8423937,0.1110861
63,0.81362385,0.7766007,"('unperceptive', 'insightful')",1.1425537,1.1026998,0.84436196,0.94229066,0.9335132,0.9405304,0.0070172
64,0.057627507,-0.010557304,"('shy', 'confident')",0.9497949,0.9059149,-6.469586,-6.56584,-1.8207211,-1.8901607,-0.0694396
65,0.7667209,0.6895623,"('insecure', 'secure')",0.967983,0.9053033,0.034217395,0.08382587,0.5896404,0.5595638,-0.0300766
66,-1.1682106,-1.3023069,"('inactive', 'active')",-1.0760404,-1.1778036,0.15369916,0.06876755,-0.6968506,-0.803781,-0.1069304
67,0.62052906,0.51200545,"('doubtful', 'determined')",-0.13129786,-0.13495973,-0.48613122,-0.5959576,0.0010333,-0.0729706,-0.0740039
68,-0.23342267,-0.23522152,"('dependent', 'independent')",0.03326904,0.08184842,-0.7711141,-0.6311521,-0.3237559,-0.2615084,0.0622475
69,-0.03230586,0.04090876,"('lazy', 'industrious')",0.6065259,0.6202126,-1.2514389,-1.168325,-0.2257396,-0.1690679,0.0566717
70,-0.012672301,-0.025251545,"('lethargic', 'energetic')",0.66871744,0.69659686,0.17499276,0.2562647,0.2770126,0.3092033,0.0321907
71,0.19770917,0.2172561,"('diffident', 'self-confident')",1.6622899,1.7372065,0.24061123,0.32371557,0.7002034,0.7593927,0.0591893
72,-0.75724506,-0.6902627,"('unambitious', 'ambitious')",0.60843325,0.6859231,-0.42838022,-0.34674138,-0.1923974,-0.117027,0.0753704
73,1.0585268,1.0443184,"('helpless', 'self-reliant')",1.26363,1.2139602,-3.4062266,-3.2611353,-0.3613566,-0.3342856,0.027071
74,0.4560293,0.35004961,"('undedicated', 'dedicated')",0.4727262,0.51884085,-0.0970978,-0.13287376,0.2772192,0.2453389,-0.0318803
75,-0.7561215,-0.7679276,"('meek', 'impulsive')",-0.46504945,-0.47878277,-0.62391186,-0.56548274,-0.6150276,-0.6040643,0.0109633
76,0.6711746,0.5964966,"('anxious', 'daring')",-0.09641731,-0.07255636,-0.032280713,-0.1401709,0.1808255,0.1279231,-0.0529024
77,0.18473752,0.15327957,"('unmotivated', 'motivated')",0.95655376,0.91277754,-1.3262275,-1.2135638,-0.0616454,-0.0491689,0.0124765
78,-0.9888897,-0.9772019,"('nonresilient', 'resilient')",0.4596896,0.48716462,-0.15764384,-0.1262113,-0.228948,-0.2054162,0.0235318
79,-1.2023602,-1.3807151,"('wavering', 'unwavering')",-0.6090649,-0.7726203,-0.5936995,-0.53308684,-0.8017081,-0.8954741,-0.093766
80,1.1855849,1.1653495,"('dominated', 'dominating')",0.60411865,0.686957,-0.07166669,-0.08617121,0.572679,0.5887117,0.0160327
81,0.37424672,0.2005896,"('submissive', 'aggressive')",1.9557155,1.8420109,-0.4539685,-0.5385139,0.6253312,0.5013622,-0.123969
82,-0.32339275,-0.40917528,"('poor', 'rich')",0.2896171,0.23894663,6.9455094,6.98312,2.3039112,2.2709638,-0.0329474
83,-0.52821684,-0.6559357,"('powerless', 'powerful')",0.98509556,0.9307083,-1.2734022,-1.3980136,-0.2721745,-0.3744136,-0.1022391
84,0.06866487,0.035495974,"('inferior', 'superior')",0.3119011,0.35000935,0.49288434,0.5587039,0.2911501,0.3147364,0.0235863
85,-0.44957113,-0.60180277,"('insignificant', 'prestigious')",0.13458592,-0.05110874,0.046619177,-0.068909414,-0.0894553,-0.240607,-0.1511517
86,-0.66146743,-0.8066692,"('uninfluential', 'influential')",0.7608574,0.5897317,-0.26765525,-0.40771803,-0.0560884,-0.2082185,-0.1521301
87,0.8511163,0.65469944,"('unsuccessful', 'successful')",0.6244986,0.5337222,1.3280742,1.3398212,0.934563,0.8427477,-0.0918153
88,-0.40633222,-0.6844203,"('low', 'eminent')",-0.05701945,-0.27537417,-0.08266253,-0.25954276,-0.1820047,-0.4064457,-0.224441
